,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8812bulk,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.007791528842489504,0.027075881014135415,0.08274723177001028,0.026888221952159976,0.06732859740258193,0.09804022097876215,0.025748540661941398,0.03141564542083594,0.004731692075853962,0.07131744110352806,0.04220804016362171,0.14094510788573,0.1020745119182406,0.007360410927813629,0.05719408730326139,0.0776814209312223
HALLMARK_ALLOGRAFT_REJECTION,0.021222374881724872,-0.0195495402592827,0.09681602815622643,-0.018209544516605773,0.21740746036174655,0.14007848438131298,0.04477516116143637,0.055383153046306734,-0.05542870935220174,0.05700363015980738,0.09250808455163714,0.0359363374374702,0.0618064151560182,0.052419944195059645,-0.031801758626062104,-0.0639570427101234
HALLMARK_ANDROGEN_RESPONSE,0.07153942783893788,0.07565684714679845,0.05403035919391027,-0.03608523958466637,0.20736871605126575,0.11805767340110314,-0.0003480875564534518,0.024233844545736044,-0.03231640558483072,0.11009932179409457,0.06790777350121363,0.09365466993626125,0.047901529186518806,0.0964398360142771,-0.019733283392432268,-0.02491103807823715
HALLMARK_ANGIOGENESIS,-0.020521859002814193,0.012808699210684145,-0.04729414540046418,0.033881014648018466,0.2723793583071017,0.14646083533475227,-0.011375872669512824,-0.010503320912570708,0.01790231593574522,0.019605356637889072,0.02625987615540221,-0.11030229458548692,0.05406230483821469,-0.041908332900160036,-0.12355393289375126,-0.040254953258504186
HALLMARK_APICAL_JUNCTION,-0.017211439407999577,-0.008854170055176193,0.06616999296206236,0.0197447953155306,0.2667134931475079,0.11945228819880523,0.017793017170449437,0.06557474318994537,-0.0037170262374626784,0.07139661681029966,0.06574911221567008,0.056556343239623025,0.07292081287973824,0.024844603685212907,-0.02513836187509814,0.037958956009519734
HALLMARK_APICAL_SURFACE,-0.08399372846004914,-0.021835453260245608,0.053190103961516313,0.0388049098982827,-0.12360293953525592,-0.06078431457150689,-0.021640157031497145,-0.020207432686654706,0.06952720619139874,0.08163587961724603,0.036541322218647386,0.07285124910632051,0.07336640730093562,-0.04300783190660368,-0.053617714846821055,-0.010999737826642082
HALLMARK_APOPTOSIS,0.0124163289427045,0.015760721385556387,0.00594666391423975,-0.02314144386100886,-0.11312389523076928,0.08662570178289919,-0.07322996658846949,0.047222033083796265,-0.033730001461121074,-0.007005249277151557,0.029458608105895748,0.0007637529525577137,0.07336977296641096,-0.029790507792928734,-0.0444206308644203,-0.036571613618589245
HALLMARK_BILE_ACID_METABOLISM,0.045378704900024984,0.0006008458312571507,0.02746078511606999,0.04965573652518488,0.11033971374919661,0.14544918852476033,-0.012158534982759968,0.028119733426779585,0.06901996810291315,0.048008643419169675,0.08185345309416772,0.1184329201146765,0.02412329479309941,0.0258257800075848,0.12615341908325112,0.08276756087334021
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.01463741865458166,-0.005409706774410012,0.01776527685949739,0.10005397656558018,0.1923967422570028,0.10143686565465605,-0.0026780745190783883,0.011698714484327369,0.014257042406750804,0.05213854856699149,0.01387616657933098,0.12060517355273884,0.062316918170303236,0.03271393457773203,0.05563280536931728,0.05673529935868936
HALLMARK_COAGULATION,0.01046996370977196,0.05755272256844927,0.08669969997872878,0.01820288096871863,0.1246299284896722,0.1247785902684769,0.06561815404886874,0.050939912401431024,-0.04995667012959362,0.08006002840898029,0.09470710745050209,0.03228488004678675,0.04542041497375693,-0.016661498016531794,-0.07143455889924495,0.009691383098172588
HALLMARK_COMPLEMENT,0.0022374380697065817,0.041901442504208984,0.10328408296940604,0.017480322976923778,0.038015204857999634,0.1434850519744779,0.00771745632826404,0.01175153785531463,0.006634219920357743,0.087771737839124,0.11319624437775515,0.06672952037925042,0.1461168181314269,0.010317756237932268,0.06642105879715104,0.06953718058414339
HALLMARK_DNA_REPAIR,0.01387570226346063,0.008916265581697537,0.0914334330260421,-0.010234537500458557,0.2953560780383081,0.14850637176635129,0.03557099839521377,0.005450931990709153,0.026209903393105517,0.060137748473432756,0.031100277381399196,0.1454479804412096,0.08882997607758054,0.02387244691707617,0.0789195057520549,0.08604677870594876
HALLMARK_E2F_TARGETS,0.007963757563565993,0.003098598952729582,0.08043861663731387,0.04382441376212862,0.29176770000745056,0.1336640942399092,0.061978620351641346,0.016948674186899812,0.03207974985800546,0.07865383088065192,0.027333977602254825,0.08926106255458813,0.04518546996081934,0.0064912998671990945,0.11108168348191433,0.10269314812480763
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.020665961816625857,0.06009230088591392,-0.027445278830375848,0.007518157402664616,0.24394714117624067,0.15735115957393017,-0.0023333550236408897,0.06261349468734893,-0.04000068595780672,-0.03522024001684307,0.06373125336791612,0.02438628671619022,0.0676816061232862,0.027332807140324794,-0.10042667571779826,0.010315888202409229
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.028222014009283383,-0.003632846791074601,0.050837614801960015,0.023847242056220144,0.008317548351511323,0.10449020481017265,-0.013494242250358649,0.03656274678087248,-0.0011874891176534184,-0.032948432503550756,-0.027624389969772446,-0.033642935095283495,0.0591622771077394,-0.02001461818378591,0.06796934365969358,0.048628427637329795
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.009086337573795253,0.04794009925714846,0.04225933727760672,0.017845001427133553,0.01990819748935569,-0.04034550927073541,-0.008406289274762205,-0.007948608433002621,0.009139127608147314,0.07111534517892207,-0.0014610706436280335,0.08143948756460145,0.1044079259172667,0.05294808541523036,0.053159725252846526,0.0969189698967472
HALLMARK_FATTY_ACID_METABOLISM,-0.03507104463888957,0.049598977212563566,0.049799445856031355,-0.030988506483173386,-0.0055307621946435685,0.11845684998301828,-0.045191515943943945,0.03616391938156173,-0.02292700835312033,-0.053323324350289004,0.023152936600432137,0.055436887437861376,0.08920849156708988,0.06772267222552973,0.045068078558651734,0.012139132713568526
