,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.0173660635021764,0.11976906317349827,0.056417585040860786,-0.03884766950635049,-0.03582436010116295,0.11170928535885706,0.032591125214330094,0.12131369218549339,0.0006743112360153838,0.04055938522594001,0.08538524952657095,0.017532735107517305,0.061943525152909996,0.020296845502717455,0.20941566215149754,0.05165419604753691,0.08065302685131687,0.11902637556360515,0.27110655050999827,0.002706554930107687,0.08717812973931567,0.15113527767916432
HALLMARK_ALLOGRAFT_REJECTION,0.034730154878006014,-0.09369497754711831,-0.02712409036057295,0.036694237897851215,-0.038927822082194155,-0.0642315477060556,0.08927579108435504,0.10090990748464701,-0.013708224060653074,0.015313802233170755,-0.041020816128158784,0.07221943628909461,0.09261996507718122,0.0386938462537236,0.08218504217671893,0.06585442000944525,0.01841512542663432,0.009910542548033651,0.15003601288304166,-0.005863519394423849,-0.004564025434112085,-0.026967391264480178
HALLMARK_ANDROGEN_RESPONSE,-0.017947778562289435,0.05494899986417329,0.06287144934264503,0.016487761713076993,0.04230011844972262,-0.05037446015083856,0.06422610633169884,0.0868290795057865,0.011776172142006944,0.025814838047499893,0.022693571268604714,0.06781180742847444,0.11892699843820902,-0.0039999244351428195,0.07002442182012374,0.06199844151425209,0.10487568220768757,0.08140473345132482,0.19608797750454632,0.029286733778919237,-0.02305394876669867,0.09368543577716132
HALLMARK_ANGIOGENESIS,-0.013844947002544558,-0.029073885355994873,-0.08194203806280849,0.027787662078168712,0.04504146557248122,-0.023599603004178907,0.10844256976732325,0.08015812325220692,0.029595294018401816,0.016258467357788912,-0.022346010757277716,0.0143511301336336,0.07228635996723332,-0.034741638225989,-0.16623683371083695,-0.08994156284036414,-0.015809349688539604,-0.05230043323816517,-0.21741881820800713,0.004283326967448925,-0.09938992987451334,0.028625180858693564
HALLMARK_APICAL_JUNCTION,-0.010521567793706289,0.08212326674277079,0.12304082704561145,0.003990329767715689,-0.05818603387235531,0.12313555930983619,0.11281801809837186,0.09676045577056223,-0.02386648915405185,0.04735552854650771,0.07182418733104302,0.05080014551478134,0.0980318735016512,0.0032258747587638865,0.1822278692010992,0.04225409001048293,0.07731497233165545,0.10541021073728823,0.2495712460156111,0.011815306908426653,0.04136632158345858,0.15922790433720777
HALLMARK_APICAL_SURFACE,0.024324600371728077,0.0739087823729883,0.08326356418162743,0.0029251869519404494,-0.06438702145532427,0.14829192052702722,-0.06774911998737466,-0.02523079898786285,0.05107264101950191,-0.0615663065152009,0.021548765090841117,0.06879191856494052,0.05627785197326331,0.18967502723315696,0.21543935383428606,0.005132321965821313,0.14442071449306482,0.046423607394812744,0.21339937082120106,-0.027038140211028447,0.02187960271735134,0.13849213977141253
HALLMARK_APOPTOSIS,-0.049347862273811466,-0.02629352682618682,0.07097902098218027,-0.020836298061338077,0.002451502000266434,-0.12441823384068541,-0.006457590293169639,-0.042036857044962614,0.00190308077765571,0.01659241426042704,0.04321946321069985,-0.021183435499250863,-0.015206177677171475,-0.01755493024849559,-0.042942400067100775,0.04022610740680814,0.03607735586089788,-0.054448885216563755,-0.16650118356290913,-0.03479589345161673,-0.012333431187235998,0.06513513418005577
HALLMARK_BILE_ACID_METABOLISM,-0.05213905561882119,0.05580471212077798,0.02152252725092525,-0.03286387486675742,-0.03748551306067091,0.11086929667663609,0.1484333669937779,0.0714856216712151,0.00845783232199338,0.04413708750043096,0.012105815309116662,0.019187458706493406,0.040290138541133086,0.09745545831827714,0.2523446237900414,0.038576911822094787,0.12262792972075073,0.06147475615896311,0.2955489897802337,-0.017621786095437863,0.12786190033762912,0.19144293046486915
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.014101447852001384,0.09579248857805235,0.06072901872798299,-0.01378235280503442,-0.02968346693493179,0.16714753050922215,0.11267397312699567,0.06602776724184294,-0.05371949283680879,0.012232055904617713,-0.0035491953731173905,0.054504516778436346,0.08495323327745585,0.057391125205215436,0.13225274939693082,0.07202163724726138,0.11887308109859468,0.11580257087538555,0.2765567947170313,0.04225001355544918,0.10697772851989647,0.14631352806398085
HALLMARK_COAGULATION,0.07019389513474396,0.07004532128026225,0.08229897247727451,-0.004117003498001484,-0.045078261736718916,-0.02955581483448539,0.026631718546291486,0.0702070967265615,-0.06755634369778525,0.0025862350632514146,-0.042194143301290336,0.07929544637061814,0.08720632357238695,-0.04609404955633746,0.16684379694655269,0.10801610475606167,0.09255217655929629,0.001811125578627529,0.11912324528564247,-0.0024583897248844997,-0.02252324072019423,0.09214641619803299
