,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.07072229213663166,0.0548548270116688,0.026106327945630774,0.10987956198654696,0.05201622561902721,0.07807142597212989,0.04186817277371691,0.1483903883658361,0.07184895853281364,0.028462055908232066,-0.032006014721509754,0.0530147228749219,0.08429144650115275,-0.02540105679064186,0.11849941170998653,0.032979581342245955,0.01242742845322191,0.04413880249288743,0.05139537934098563,0.14597153921134512,0.11648690168579126
HALLMARK_ALLOGRAFT_REJECTION,0.12348639408187928,0.03763895710267943,0.02601659623047182,0.09943389760526039,0.08956755940775886,-0.019379628160340025,0.13457097550893554,0.19987940343839988,0.005058580875034165,-0.04558839230129903,0.11030674988718565,0.07024213993047881,0.09659949287652841,-0.0744809700536732,0.023726775315369004,0.1692289830774838,0.009262877390521231,0.10929470678775761,0.006039845158913515,0.13782521327136588,-0.021932724044139082
HALLMARK_ANDROGEN_RESPONSE,0.059774104685648505,0.03964059203319537,0.030986320705211953,0.0689528660646891,0.012544908739768712,0.019988737585091624,0.09797096354306198,0.15980786595047464,0.053511171069465145,-0.008557433633401088,0.05857417484729678,0.007494633919121609,0.10736935247061156,-0.03960846189678655,0.04181303798844306,0.15195681364909716,0.0524830658110193,-0.03485127183669783,-0.007651246426270828,0.10557676089548995,-0.002125754343000182
HALLMARK_ANGIOGENESIS,0.060444382661295495,-0.04200758278666687,0.03902120640850211,0.0955601148257203,-0.14383280317457145,-0.029203363229620662,0.10279629944324137,0.20567236074064957,0.0645780079899021,-0.0032277950991970276,0.09745475152108692,0.009292791804744268,0.0008130540597180233,-0.007095674109849404,-0.05163356949834462,-0.10414010716810519,0.08539334271248632,0.08643573980242421,-0.05772953850939699,-0.15535193812842965,-0.0706101172754322
HALLMARK_APICAL_JUNCTION,0.038968783466908456,0.05558839616230897,0.054475615598129815,0.09387872218698465,0.01601812821463966,0.08679239066670748,0.10799249646885255,0.1674695283408713,0.04296733248882932,0.011963698620260185,-0.010689048087323256,0.10445562353766749,0.11048682239389873,0.004706872277494226,0.15190983813186823,0.056396050328973324,0.0445853004753139,0.05181616168581791,-0.038260154392037296,0.15523700228956003,0.10039848691045797
HALLMARK_APICAL_SURFACE,0.013492176152099855,-0.015594363509415423,0.02419363584651808,0.09336478065206652,0.06157510986496501,0.13178184082809702,-0.022613995935389965,-0.014850759627266258,0.02331655483870888,0.022910812599009584,-0.07735932962575842,0.09880291819862279,0.0718871816483504,0.04216601729794888,0.1420513290198499,-0.039737806146285755,0.003497375399345209,0.09987514635153216,0.023774055002893826,0.07798324491012966,0.047305016378870676
HALLMARK_APOPTOSIS,0.03787260649923164,0.02972416527744205,0.003165532908931103,0.014342889239857295,0.023526686756553738,-0.07589162928300942,0.011250264401767148,0.04787810030014737,0.09437867461660836,0.004302590077335716,0.04507446377699817,-0.05547662149977703,-0.000734613004160765,0.04394193765712489,-0.054568463157330285,0.008813058461284913,0.00116887886232506,-0.037598385502491206,-0.03182752430102863,0.09697517810499111,-0.018920356988961863
HALLMARK_BILE_ACID_METABOLISM,-0.0027904173728863606,-0.009543283955162882,0.024497007455338365,0.12407398343717795,0.04946134145088261,0.10250527754955086,0.09761124652976096,0.20275726290162274,0.030820710576232254,0.053624350018811856,0.020206573895032963,0.026003425714545086,0.0540053908988792,0.003412971033945489,0.17830079926922657,-0.010131730761002992,0.0224900760111513,0.01878815947081156,0.07330489404915116,0.13682876147662063,0.10513520044172345
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.047109343651969594,0.0018572265115448093,0.009777360261525496,0.12009451896367532,0.07158350440408272,0.06992265359068608,0.09307666598242004,0.12389662486185986,0.07024795162342608,-0.0024724047133782784,0.06429592356609884,0.07274803145686544,0.09069862619709017,-0.007869605900684397,0.12481954561984283,-0.02879644488232586,0.038535021838825546,-0.0013754306038769324,0.11252197060979942,0.1552654815516345,0.14341403978745268
HALLMARK_COAGULATION,0.027328359235057394,0.04221199880494835,0.01259297541356596,0.10672650473797872,0.08910238417853497,-0.05635184960907657,0.11381206946285209,0.17379599404687981,0.009288894230251464,-0.06591224761427805,0.12071561037529885,0.10094724027258474,0.11447346579850232,-0.03320246526830464,0.14850674974996744,0.0546124723533233,-0.00790730598373403,0.038559144127159835,0.08239000837576424,0.11429699882790316,0.06013926271268312
HALLMARK_COMPLEMENT,0.09198881939574159,0.014385877442469138,0.05192373768128758,0.11839523402812205,0.05020955467454238,-0.05982560231053819,0.06568938497906786,0.19440295193334586,0.09068300665535894,-0.01998435714552516,0.0857867049360857,0.00307577806384099,0.09978704112605581,-0.006731577241287373,-0.0010233655354835566,0.0872237713929116,-0.03658286747169223,0.08014794332332928,0.03359146765611521,0.14849953361112903,0.07924285961358045
HALLMARK_DNA_REPAIR,0.132817680822079,0.04230210354413948,0.0609530794998421,0.0877691639263446,0.024337209974309847,0.08495147639537128,0.10158359755470979,0.19485288051257266,0.058922108452428824,0.04559678879285498,-0.02397030219899381,0.08251407185917813,0.09912437366185556,-0.005092254445290153,0.1669946792440154,0.03122013319392816,0.06621814146219795,0.03621204309022998,0.04566946533168314,0.15060171372960932,0.16043047799025653
HALLMARK_E2F_TARGETS,0.09376796181513626,0.006886438531339427,0.06109878557749739,0.11843456189963836,0.10216338737095888,0.07513112636688955,0.11036753037701151,0.1725849063011679,-0.004078756305466698,0.033239843501906924,-0.09685096440346538,0.07975451332514975,0.08706302738088369,0.01324100184164193,0.16451776460136835,0.1163768434160139,0.008792682020238316,0.006092903621055473,-0.02236412777629728,0.12408685972015779,0.111248296006856
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.02575390110799057,0.06400484456809268,0.0281820576513725,-0.038232577246491116,-0.10881171207110969,-0.0508757686074692,0.11887939521119793,0.17935895151595582,0.0867572977719838,-0.039466521648249944,0.06994417569491762,0.04253941552101708,0.07022926824877775,0.007303467620346655,0.0050788836244195406,0.01643191810950515,0.02343505510151837,0.09149419003228579,-0.057978155555422316,0.032060298497977764,-0.0033607777890450863
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.0023938710383170567,0.07901090866356464,0.033537122431068676,0.06602931966326413,0.052147192613580445,0.07909728208647447,0.018322638551689665,0.11816779276344357,0.05081110621705927,0.04052680819698854,-0.04891544203378206,-0.051298330634104244,0.03426338690386488,-0.0478967715944247,0.08538706920577893,-0.05813240928941258,-0.02765556352824885,0.02567333739901508,-0.044673158587886605,0.10879001200938862,0.09495577146341687
HALLMARK_ESTROGEN_RESPONSE_LATE,0.016140062516142785,-0.02669597916629519,0.016905062545263663,0.11668327795972093,0.04610711267996344,0.015334205652042267,0.03395854466986831,-0.0011340086591871317,0.024572964036302783,0.06760521263685719,0.02322012924672385,0.016561201700239184,-0.012662967923402381,-0.02362972290665791,0.0989320393289196,0.009482696941735393,0.050947541404732954,0.04032454653195784,-0.019482830409098983,0.09763163796222407,0.14054576485643358
HALLMARK_FATTY_ACID_METABOLISM,0.0191789657363966,0.057493829665827306,-0.01151595686203467,-0.07456855749897316,-0.03355889869967724,-0.06887166717345329,0.006242333158974741,0.11762828675109319,0.10759504951187569,0.07589483627190387,0.04180773910560734,0.0027042010934174503,0.04393825872307365,-0.11311808745577771,0.033579832695634665,-0.11869588242255541,0.0030461573398549353,-0.023447845390959225,0.033693983410042004,0.039488453613795674,0.048239681255429594
HALLMARK_G2M_CHECKPOINT,0.1312417944648201,-0.002661958804698587,0.006677736058940637,0.04660828497914465,0.012569480309815174,0.13061905764674378,0.11853866493150447,0.18031424469725368,0.05664202145478591,0.0342276534174275,0.000584072594918579,0.04727656456551379,0.098316264502062,-0.03704617642912781,0.14143199551819294,0.054326569671417656,0.024812365927689612,0.04204782139609647,0.01469877551147586,0.10013503598343623,0.047095672696869886
HALLMARK_GLYCOLYSIS,0.07391092180066788,-0.0045907282887840605,0.03489807011797216,0.007151351547405858,-0.06335153811902852,0.019067830235663902,0.03706562896514657,0.20435680395096784,0.014234743046084686,0.021805168674891448,-0.08451222279271624,0.03970784795477433,0.023837000453757494,0.013829413667249425,0.12501926352214038,-0.14038343302093734,0.11598131669925692,0.07434674061494385,-0.00012208474128605772,0.1246818142817984,0.09456132546010888
HALLMARK_HEDGEHOG_SIGNALING,0.0022342574230081787,-0.028552816606206448,0.05030402999450286,0.0023504806454108683,-0.020244140947172768,0.021585987252942744,-0.06742944834789348,-0.06852044892162416,-0.05932886597674496,0.07798361258072461,-0.08471249998557626,0.002277924284139257,0.02829913838837406,-0.07536475763888759,0.05450185138259288,-0.04805364707660194,0.04215216876577267,0.09570444229090191,-0.03546868963521747,0.10123158945236099,-0.02204541125450553
HALLMARK_HEME_METABOLISM,0.05347571061898327,0.04282819585642616,0.04557201231150301,0.0853149694303334,0.03930491951367874,0.06670922527683838,0.019286089842494025,0.16529454492071094,0.026492032224609788,0.028670658687725097,0.007775551705812453,0.08310419727961203,0.10267227397785407,-0.039176454787811614,0.20881887231435226,0.02583419963745735,0.005020499562825947,0.00227282992429618,0.07375074477524336,0.109527118945631,0.12319200884194152
