,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1007inf,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.040660848541877015,0.13218258048573564,0.07339026251993497,0.02134653472329434,0.13636097376698147,-0.013421020574598562,0.03213374735436895,0.019911435392291007,0.061191537445362376,-0.012202114371726122,0.050663435438639486,0.04671817340643603,-0.06237032398990581,0.0298146463586827,0.1436822642269507,0.09832829870243806,0.08854404951020482,0.057951343396232535,0.04173028459528005,0.15790637110801853
HALLMARK_ALLOGRAFT_REJECTION,-0.11677800961753992,0.0424047022555804,-0.009822996889833171,-0.01926591942544625,0.09291205196434978,-0.02671170661432696,-0.0358620829994743,0.007038878779897847,0.11583122376302395,0.004018081876896392,0.016108025289665137,0.009127093649037753,-0.10007952525993913,0.06570408266953137,0.09015963163235861,0.08178806237107102,0.07954330900857019,-0.05696556738964977,0.052002972946868536,0.013950490528962635
HALLMARK_ANDROGEN_RESPONSE,0.1218767576482231,0.08441349276070821,0.07490869939583719,0.009742982294994254,0.04561431798525666,-0.028844037629741463,-0.06044952480657536,0.04852912627561376,0.07519129485310387,0.05298493550246524,0.047448232010430684,0.08457592291224382,-0.02733776633605854,0.12031968619512402,0.09265419963025132,0.04968274651232967,0.03698286368588478,-0.006531305324526699,0.027053557025119666,0.15133056684313814
HALLMARK_ANGIOGENESIS,-0.010926340861495607,0.09279050765853716,-0.045219031313961815,0.0005560878992367828,0.1865519789196826,0.008298035096328359,-0.010365692169906498,-0.00706808858620089,0.10782975993773254,0.02592234781809821,0.024909354604139757,0.06966092097512581,-0.028932963806662982,-0.07270674073277919,0.05071416758077574,-0.02075452374610835,-0.009643905287353673,-0.04031215784931911,-0.02956073775434848,0.055578128605080546
HALLMARK_APICAL_JUNCTION,0.12187561405541575,0.11486346031546214,0.08661397392369674,0.09671833580653923,0.1152579112530017,0.004858654165195568,0.1290267730174537,0.004761538174092182,0.08054350379101259,0.014267165795264752,0.03939997143630773,0.06791339896862605,-0.01479837967189905,0.03717359911197821,0.14533577889306445,0.0832948421295633,0.13562708711239962,0.18120773754390546,0.01821954624667893,0.1700422484317739
HALLMARK_APICAL_SURFACE,0.0756352157055504,0.10481095882247238,0.14011806514623296,-0.005707297686233625,0.06748105629633573,-0.017087179264452076,0.06527353372416397,0.05663087652495678,-0.06547359787454911,-0.030063555811501524,-0.0014504003187155634,0.11438272525901935,-0.06059201347024669,0.15884692664388872,0.18686822987699164,0.033942479944326656,0.033778179868942125,0.03253365428829976,-0.009905076585573097,0.07022601233169877
HALLMARK_APOPTOSIS,0.030942589341342617,-0.012316320900896452,-0.045501244781474416,0.02309559033420667,-0.09048095223762115,-0.007168015185213864,-0.02049000983148025,0.005382746507068725,0.03809698270721527,0.0868962059140142,-0.009593383616225977,-0.0591440571021574,-0.06757393197677113,-0.0226158584106067,-0.04586141879851173,-0.02774545229580786,0.020193541141265155,-0.006619638325459359,0.06078660917684519,0.04828388495735514
HALLMARK_BILE_ACID_METABOLISM,0.09032013984842775,0.15697199073902843,0.07984362839320241,0.04870224701992543,0.06377960955402404,0.07383389699105151,0.12440983820902897,0.06598492468698693,0.08376105439671808,-0.0045724807756132154,-0.025258337935472424,0.05142222328136224,-0.0772846628554457,0.05305992936569672,0.09374211977804911,0.06292009090791945,-0.039095018463321786,0.05020300415724003,0.09833053963258934,0.11784153633569035
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.07129655813900268,0.11419057864979362,0.09074646809523071,0.059694176271962454,0.08194121632752549,0.002192611557294631,0.07041762111220537,-0.01565312010134205,0.07376114304260223,0.0380695424000193,-0.005073708017484916,0.09181806140900704,0.03570205668871947,0.11138979018956399,0.12728390294604636,0.050091852651743596,0.003801619217682465,0.05134947527584536,0.04034286531610296,0.13229352749833587
HALLMARK_COAGULATION,-0.11943431614355142,0.06322118494478739,-0.0012218431101410252,-0.02218288434888508,0.07703250193883947,-0.03959397658861541,-0.07244015870305799,-0.016570897866615825,0.1106593981306817,0.024567506921739004,0.012807903377186004,0.04286361153846967,-0.04752162186369409,-0.019062718004371173,0.1310922276230237,0.0776703026697051,0.10016318596386246,-0.05818752581482008,-0.017174028910480286,0.06593555850915132
HALLMARK_COMPLEMENT,-0.07833862960304247,0.058384154941119454,0.007095442301027854,0.023986756627602124,0.12464135449774755,-0.0330373261645436,-0.00955935363267291,0.08412142662816172,0.1096148926145262,0.01799212247262267,-0.010513593221967982,-0.008895286147656029,-0.040447016151786024,0.03859444587714001,0.14915773279066977,0.06432152162362857,0.06327061122021875,-0.008694430202853029,0.04811599761628196,0.13360424854270084
HALLMARK_DNA_REPAIR,0.13113636653936714,0.14558621430840518,0.11090151253701015,0.08125080300908638,0.10214227683242975,-0.025129873925630982,0.07836962111085093,0.053064087041615415,0.09310889928198475,-0.030464727591957504,0.020396532206105704,0.07880070260549162,0.001453089493110002,0.13408194645767268,0.12061384787722038,0.06575244138589259,0.10716598277304767,0.17142144211731014,0.0873013271621658,0.13489129869149155
HALLMARK_E2F_TARGETS,0.10347080633841207,0.12581444374396178,0.15652977611831237,0.11049617052777602,0.10731406766709141,-0.03114122104751921,0.03978635567601768,0.01895201763280133,0.07359237184317859,-0.006153217626002179,-0.017709951814321973,0.0798854965507387,0.001950002260823714,0.13959348184739037,0.11951868472282014,0.04977753167338446,0.10310152135011418,0.1321547393116229,0.07589738128681767,0.12942251593261783
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.13078376001103903,0.06851857274442823,-0.06000895119147618,0.06291685160005048,-0.050821748729462476,-0.029906121391733837,0.042881059593570414,-6.394133737679365e-05,0.09347866454008037,0.04538909957403306,0.03551082586332536,0.07044243121983523,-0.07321514207985083,-0.07331101833606504,0.0023611985598386257,-0.041661183791435616,0.09997008376728735,-0.0198380484278243,0.04077972877207149,0.08523227815559396
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.03750899767207344,0.001744585443950791,0.006315828820928143,0.024501510041814906,0.026720871834741634,-0.025755386414931466,0.050982795266810446,-0.03761828138345408,0.0642478771156605,-0.02961899102208662,0.03679795943106034,0.0001230360086500564,-0.08933815731213629,-0.016434577547673586,0.12807307886921948,0.04686663434127948,0.08352456876178789,0.10585392696698341,0.048610892990790106,0.1694742868479276
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.02385020731741613,0.14793497367443686,0.07619502233581846,0.03925791087053721,0.13560346215494767,0.018810986330530553,0.04682652142410941,0.06026306220157705,-0.03156792581754054,0.01703662374904161,-0.005408603295796555,0.07947945572917679,0.06805778466497395,0.08441449284741173,0.13197835152641427,0.04147577419375984,0.0808326210539302,0.049792495808318564,0.04205186671914057,0.08037470780520901
HALLMARK_FATTY_ACID_METABOLISM,-0.05676060576837545,0.03782415904363276,-0.021924307027623467,0.013859834641319863,-0.07307455440881837,-0.010592724736354106,-0.053317288413627775,-0.022353593511706415,0.10944400655799537,0.06877483226293461,0.040646179129879806,0.011104145940288742,-0.01265709197254042,-0.0033283289059682785,0.012443506935536485,-0.07715775406313084,0.05814103457731277,0.0018595673720058995,-0.016171084273989538,0.10637522319074148
HALLMARK_G2M_CHECKPOINT,0.12151823566038983,0.10039586390024019,0.10663403435367864,0.07528274516399475,0.04422204038215904,0.010427044117619319,0.14223162571826115,-0.004110083134623397,0.07498102763621559,0.0393592996740412,0.053751840379397536,0.09854336456549166,-0.03351889086043057,0.159891377786025,0.08631648766511528,0.06560992544388243,0.06984650273951996,0.06270265514675778,0.044906866689721846,0.10677056762743901
HALLMARK_GLYCOLYSIS,0.13279008449880736,0.08656175811361401,0.05617042042189079,0.09930872794324376,-0.010457277517524956,0.05457542568692507,0.047105647779628404,0.07009902339209162,0.08260315332372424,-0.028782767738871763,0.045817169240452746,0.06094784697097627,0.01817287521885987,-0.05111424474125563,0.10199895383553234,0.026544156565000046,0.04653779772330854,0.12053976781785379,0.07155879091058943,0.13535945225848006
HALLMARK_HEDGEHOG_SIGNALING,0.025140437688675372,0.05841379262362802,0.09797229435973949,0.059596340104407265,0.07269793509826705,-0.0024136308055923506,0.028571244815774135,0.03820768303439016,-0.035486369480486335,0.0017129722923351028,0.01875337178138267,0.022295006256341683,-0.07733843460199083,-0.00366126176568116,0.1551472069406319,0.10063225279858604,0.04815326979136294,0.16319147786269128,-0.05055056357152365,0.09821245970538835
HALLMARK_HEME_METABOLISM,0.061569674969682554,0.12312894819323611,0.05892007619767985,0.04292700772274814,0.08333299541501447,0.003393480482725763,0.046674287326879636,0.04815472709829608,0.08217332752435227,-0.044130575234758045,0.04652560227271351,0.06249966759951989,-0.06823029221384498,0.09393037448823693,0.14782561725774046,0.08215668599736242,0.12640512602416226,0.07743725324369267,0.060146145731322674,0.14883421542929404
