,UKF251,UKF259,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.09514605963361886,-0.050681181582976985,0.012461334437689757,0.02979460062696948,0.12185287605718283,0.03934037149768392,0.09984925902958629,0.12349730685302333
HALLMARK_ALLOGRAFT_REJECTION,0.04543756932777045,-0.07959012182110324,-0.01079189670184381,-0.0034830128050641054,0.09628045511396191,-0.026287022983127746,0.09307981643129812,0.020287322831102492
HALLMARK_ANDROGEN_RESPONSE,0.028688593691220374,0.02667321435049112,0.02412139003264852,0.010072676635483748,0.10065801168269613,0.04044468921927944,0.1193433529515548,0.12637187811523096
HALLMARK_ANGIOGENESIS,-0.013185412682406656,0.008915314541174798,0.0010819920965840083,0.039885170397543086,-0.09517456555000536,0.0261786547559988,0.042961472289708265,0.062401612971383115
HALLMARK_APICAL_JUNCTION,0.07356062108297272,-0.04226853242289584,0.0814647534497405,0.017544575392549534,0.1385446142211222,0.05371876753686199,0.1415010329152054,0.1345729149347079
HALLMARK_APICAL_SURFACE,-0.004030576335793798,-0.09522445196382272,0.0913208635136575,-0.030702516836149957,0.06903134072135375,0.0723796598859864,0.11142465068727851,0.07041100095992392
HALLMARK_APOPTOSIS,0.042360418678986766,0.042955077880181707,0.048070603065252605,0.028439855052278397,-0.019081737714612433,0.010553674639595532,0.021316415219738614,-0.0025348700607425254
HALLMARK_BILE_ACID_METABOLISM,0.04818317429562921,-0.014802211887335314,0.08832941319427322,-0.026443915041070833,0.07132075105863976,0.046690942176648535,0.008659380766507331,0.12763127608271305
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.05769719809796719,-0.03305965656912824,0.08964316729720673,0.02235765051324154,0.09942730565567298,0.029287520219296547,0.025356617499728548,0.15021661166487024
HALLMARK_COAGULATION,0.07821233993711928,-0.06386580177965454,0.04736406567276902,0.06758491975857527,0.09462769401887199,0.030660421814094473,0.13940124715785038,0.07591663084177176
HALLMARK_COMPLEMENT,0.0499818885103692,-0.03513878076722564,0.033885917575959094,0.004118183457058296,0.06310576870177703,0.04443212541366804,0.03681848964289685,0.09722502912113748
HALLMARK_DNA_REPAIR,0.08796526820255224,0.06456008852616636,0.04931352501868317,-0.02422317024298744,0.1341135779763127,0.058766128033069284,0.0679363696992518,0.13357511300129396
HALLMARK_E2F_TARGETS,0.061935385446232456,-0.05822018330228483,0.05970119505800237,-0.005568596710197892,0.05209366977131368,0.0918081592512733,0.03311008700456354,0.13028606591526817
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.01899252543999021,0.08499480704207817,0.057987551343249885,0.08006110424029618,-0.03688385064186922,0.03983780221254005,0.11564710957433932,0.06053685030065205
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.05180798159471511,0.038991818428040774,-0.009653965005875563,0.08838609920302015,0.05159147090551591,0.09574864620711317,0.07412083805143314,0.1333607203186789
HALLMARK_ESTROGEN_RESPONSE_LATE,0.013986930394980668,-0.04973937780674103,0.02539315691609525,-0.052989450257721664,0.1018521068465223,0.041420874093043715,0.0015140286788766493,0.08665925926276713
HALLMARK_FATTY_ACID_METABOLISM,-0.013679513031572277,0.056009810654569246,-0.03581749147892427,0.019073725568823537,-0.03437341422306301,0.07655641556962538,0.04588668532029191,0.04676165842666349
HALLMARK_G2M_CHECKPOINT,0.08419644588423754,-0.011755605768867129,0.06038341175917223,0.03339320593620963,0.07197740536595494,0.08887143092131387,0.07860112663910296,0.14287693957617148
HALLMARK_GLYCOLYSIS,0.05569897073736445,0.005081554768491143,0.027451382006186947,-0.03527902475048476,0.05558251327735156,0.09645343448472504,0.054264275100135394,0.13784760354305056
HALLMARK_HEDGEHOG_SIGNALING,0.012893300847495405,0.002438932409072321,-0.02273824840622131,0.07057847333843263,0.028424714833881017,0.08576010031130708,0.06960998371868637,0.05114761778825038
HALLMARK_HEME_METABOLISM,0.09833842268441087,-0.029671803196317414,0.025461538700690862,0.046062490137749774,0.09208024424452277,0.06470041431315977,0.06372381860330495,0.10286182548135529
HALLMARK_HYPOXIA,-0.08326937934264235,0.09717742549514338,0.01849900395769302,-0.02368607321888113,-0.11263903521982327,0.05020161333050799,0.01786396127916095,0.04477238461044206
HALLMARK_IL2_STAT5_SIGNALING,0.045075892005205516,0.055078306698995154,0.03187449371530591,0.08570218240508612,0.06977944447774309,0.05819054933403515,0.0892105560741579,0.12326437020223774
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.07399598338561032,-0.01875056216340864,0.06832501058193453,0.05418549227865269,0.018026046119335618,0.0364886010016236,0.05879255020960158,0.10782362370304845
HALLMARK_INFLAMMATORY_RESPONSE,0.0024179999651582325,0.019089638629148115,0.022969573640578264,-0.04921364231680984,-0.027110160884021673,0.02988775794142617,0.00526322680699593,0.07088640819856137
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.06453013212730577,-0.10891181966024173,0.11180302700204543,-0.010605496416142286,0.11395890924178101,0.0110006652414828,0.07076173080697062,0.06255053180177228
