,UKF251,UKF260,UKF275,UKF313,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.00448987765464072,0.017743445582053815,-0.0835123981690436,0.1007793174320597,0.14490225827981726,0.13022408635261795,0.042389845994298896,0.08779652356021436,0.07415413524895136
HALLMARK_ALLOGRAFT_REJECTION,0.08830343799196512,0.03503618258893074,-0.10212962934020679,0.11936788523546651,0.06797815595702054,0.13093794376004222,0.05445941532060799,-0.029624151452488364,0.03911052188768926
HALLMARK_ANDROGEN_RESPONSE,0.02805248471496238,-0.048126485088613405,-0.03617272392986264,0.10995563190803574,0.1950737733605922,0.16436693675692707,0.07314839775596828,0.03472078815744982,0.10203763388403778
HALLMARK_ANGIOGENESIS,-0.029030072587775718,0.04198966478109721,0.22501206356649228,-0.044726197504757634,0.15081456630899784,-0.014011470003075217,0.06222602515517975,-0.09077718323713256,0.0852783186285585
HALLMARK_APICAL_JUNCTION,-0.031497389785489514,0.09428764978782148,0.08998916494535042,0.14995310679301666,0.16368348860875973,0.13227026880621368,0.06301298867511095,0.0065677892056464505,0.05536702069818227
HALLMARK_APICAL_SURFACE,-0.0015207856547260225,0.013106462098059369,-0.08122507046485923,0.1503571582095616,0.17728319450350055,0.13749841716457395,0.08313268629046919,-0.011187169391525476,0.04405482494874749
HALLMARK_APOPTOSIS,-0.05207882710891992,0.04338997385202009,0.12874419866553008,-0.048531352461473234,0.062438925131329204,0.007615524952971408,0.03492993193780998,-0.018475325405735456,0.08738995846004
HALLMARK_BILE_ACID_METABOLISM,-0.023990082416312064,-0.011555429844105573,0.05033678160819198,0.03544723773898297,0.15787834816108046,0.1556789031137107,0.013852031581379312,0.12213162911097351,0.06777780767871204
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.02220347254171962,0.08545042012774237,0.19500593721183798,0.12840152267774216,0.18530575128588136,0.14650933024890933,0.001989134721157199,0.11005047143572197,0.05710469498551888
HALLMARK_COAGULATION,0.0019355666479170404,0.07360236734873077,0.0005377792749051132,0.1287406244534251,0.16475483740103342,0.12374910959011429,0.07056057579546157,-0.026375710138475516,0.12032294334153963
HALLMARK_COMPLEMENT,0.004501321912677118,0.09625034242722738,0.14380013836959904,0.04685617960651199,0.1391644793138824,0.10492175346115001,0.04046673674792476,0.0864178160252986,0.03738304974114712
HALLMARK_DNA_REPAIR,0.01602936670899122,0.07928178013383473,-0.00315790601262611,0.10709453970258156,0.19092127577351206,0.16794054075776166,0.03478265582347887,0.10229658655029836,0.05226269744925428
HALLMARK_E2F_TARGETS,-0.0024000207174396417,0.06145756910944481,-0.00665039847300895,0.15477095419912917,0.23699565450087118,0.1942517975278801,0.05247887500072261,0.10360326434445781,0.039720562467504716
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.07725410797652615,0.06719052840382737,0.19577217669165675,0.05402122146193472,0.21771262487222418,0.0654048809463254,0.11061493466590785,-0.07867895716472326,0.10553387677669991
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.054538030026312516,-0.01058513659955508,-0.07124920267989836,-0.06603406746808156,0.15567757579736277,0.10519703164373473,0.08008109229378102,0.08988682788334669,0.09361118168996886
HALLMARK_ESTROGEN_RESPONSE_LATE,0.00035121202592941004,0.10006389372071309,-0.024810839483496733,0.10151932033350075,0.216829869350704,0.15678497258409185,0.035377337044904006,0.12079959162458027,0.013923044523894479
HALLMARK_FATTY_ACID_METABOLISM,-0.00999374988099712,0.04335764589192701,0.126126097812903,-0.026134035916482237,0.1284488932429772,0.08353901737322378,-0.0065295754503282314,0.07534980248677149,-0.011010158686440506
HALLMARK_G2M_CHECKPOINT,0.03491073689811014,0.02414697688093708,0.09472853094122663,0.09062069187329141,0.2309357670551304,0.11075685144899128,0.040787279699348984,0.09472035264712497,0.0405157716420822
