,UKF243,UKF248,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.03471203436329095,-0.025713398443649903,0.07364542895607137,0.008538811263260195,0.057537185535863525,0.00690713564658988,-0.042072558336349326,0.07518330044374942,0.02074435071119048,0.17973842825267386,-0.009865881861857348,-0.01536539873490359,0.024376211236375636,0.09082633978093331,0.15186737147974907,0.006018871022735358,0.06570223750854615,0.09441248371789786,0.021540877273504965,0.16908888075509715
HALLMARK_ALLOGRAFT_REJECTION,-0.04331963638107264,-0.0003007594540087686,0.047224512266005055,-0.051907391794491234,0.0739916535763967,-0.03099771884878825,-0.044767014841951946,-0.11629849621567905,0.01278690477203678,0.13017163159508655,-0.049403139790149514,-0.003823553871023968,0.030485540669330728,0.06121635809124885,0.1264381032312232,-0.012285247893765764,0.03486279430284375,0.01708841559933102,-0.033788692725625166,0.023061698865362825
HALLMARK_ANDROGEN_RESPONSE,0.05272519469630199,-0.01742336629160799,0.024945743172942063,-0.0045501054116241085,0.018931515482734567,0.0034022542537269665,-0.020397481860908003,-0.022581350893660552,0.028348209725710994,0.2003451987263398,-0.01636132738156202,-0.007807711170702811,0.05167564808560895,0.11302363283276157,0.13054957068687123,-0.0032533691671445693,0.039959832041609994,0.029355787564583898,0.03294765918969152,0.14897249628890485
HALLMARK_ANGIOGENESIS,0.013684201253594234,-0.03370632409585914,-0.05528679759130746,-0.028018370863142433,0.12613267477297543,0.06893571797610643,-0.032838289016880615,-0.14252846590079005,-0.005996181266765608,0.14502086390968028,-0.11662615442235802,0.016886461796780657,-0.021446363064062047,0.02174734852058042,-0.03575702974906121,-0.05006077716358559,0.011204108446589416,-0.09086204018523909,0.003329797070537756,-0.15197420993463204
HALLMARK_APICAL_JUNCTION,0.02754640860850574,-0.012319268976897342,0.04603311377577246,-0.013092188432613833,0.1163715362283759,0.05276197362650569,-0.0004012723606449038,0.04540742686085695,0.03230194920352137,0.16855995832454215,-0.0052415480710051405,-0.10707682527723518,0.04293534372834366,0.08073773824579228,0.12098242705659645,0.014580502191252462,0.03483002930064038,0.04277923984262347,0.031520611667672546,0.1542645541476774
HALLMARK_APICAL_SURFACE,-0.013843586659188601,-0.0009311490370670026,0.06708423671776888,0.06503926412364636,-0.02446447525012328,-0.00904595988573183,0.009027700467227328,0.1438247319348808,0.0344716949473018,0.06962221682746743,-0.046383013905560606,-0.007096697874966743,-0.017771003912997952,0.08087883569003591,0.09805254391052781,0.021227667893028705,0.02155657465330385,0.017594510709906745,0.00011369968206020433,0.062203898653417675
HALLMARK_APOPTOSIS,0.013533495011491588,0.03329151092827697,-0.09671084235801047,0.0399107761660117,0.060812978509789284,0.0874702368022653,0.018687864389280523,-0.0494058966699488,0.007781505744207647,-0.003452792717845542,-0.005254812303683194,0.01261597087898912,0.020322185429910298,-0.019018572404768015,-0.0074951470384315546,-0.02173661228905457,-0.031462757102291974,0.016306639271796798,-0.00580104158479989,0.10450602799746418
HALLMARK_BILE_ACID_METABOLISM,-0.017835272294957176,-0.06751198519067975,0.08660216895872512,-0.015250240349788951,0.07392756450327191,0.0478773230794331,-0.003003811851475241,0.013552545591836777,0.03171781650908705,0.06238748033026517,0.04182330438895723,-0.024141670958115785,0.014634184256293321,0.06947187621296787,0.10689498900134203,-0.02378035436927409,0.051734486977134626,0.14073744936824117,-0.022779161312580436,0.1090580575230245
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.04777029749421603,0.0146872521543578,0.06887046505946226,-0.0588969211526594,-0.03311739659920391,0.09459060487867463,0.019169131730253832,-0.08788039808682496,0.014946173453564828,0.19120465581478205,0.07438946970385514,0.046026021215245946,-0.012694911098410293,0.0785736514361744,0.14638459534380277,0.01318408504269146,0.08597143610553085,0.14968286931236519,-0.024878619216323245,0.12928183121691664
HALLMARK_COAGULATION,0.04144947493434426,-0.018975565039551348,-0.025100762116320598,-0.017830427695350662,0.07997935654952124,0.03636962043431404,-0.03580034294590636,-0.15967204141175925,0.021864727021521792,0.08522240712535539,-0.12486820404933172,-0.03232025846053224,0.0048029690751664154,0.09489692712414166,0.117222622797585,0.017684135615293483,0.06718765508007403,0.01462058562082276,0.03606209218063007,0.05613894862250552
