,MGH258,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,-0.019720175924447258,0.04430797526729666,-0.007682016445624071,-0.0053479728573947284,0.031063350283994463,0.020671970223109085,0.01920948250539152,0.024561902762036028,0.05132104734700682,0.0476017042686587,0.002564960273756839,0.1302103822764983,0.15580507280169373,0.061246927142671874,0.005415972847600823,-0.06492605469292419,0.10968237428107415,-0.013926056510838695,0.06180801226681978
HALLMARK_ALLOGRAFT_REJECTION,0.10666029001673538,0.06376212539428408,-0.0232383784294305,-0.04900295499684623,-0.04029034106608762,0.010037779568569927,0.020454008556036983,-0.015726547241801635,0.05095382480336981,-0.0026332188866878448,0.032835258601968155,0.06640148134228033,0.053019095407912886,0.06603297201118141,-0.06661275350096738,-0.0150697676446403,0.13323362876004188,0.06596226505115628,-0.011687232853656228
HALLMARK_ANDROGEN_RESPONSE,0.008800282767602138,0.05511576625956107,0.035400262838847896,0.03771175979766862,0.004280401970835465,0.049831720880468784,0.03812726813352562,0.058758510836529554,0.08880753472106193,0.06898199697625355,0.0010423011288021977,0.06869116203405326,0.11706019951386742,0.049077326148688934,0.0017582030312502616,0.06462917117635184,0.12020917339491329,-0.025739250394025297,0.12704061627832888
HALLMARK_ANGIOGENESIS,-0.007767653314627953,0.026681018759071883,0.04746874869356806,-0.007262308606393234,0.0075759919423664685,-0.0008536714799768212,-0.05429129262636789,0.015346727508334851,0.03493291697992437,-0.10542715814336355,-0.004316827473989772,-0.06470402228856802,0.07035955037062049,-0.013484893351769266,-0.10534929152734926,-0.021418544436396365,-0.024950877092306634,-0.0661707972015646,0.030730703411396387
HALLMARK_APICAL_JUNCTION,-0.02261109161906839,0.07829391423316012,-0.018749763610361965,-0.025685145531226646,0.015032611162262868,0.013141722740689088,-0.013887500185709153,-0.02718495631610665,0.04311014021249816,-0.007127372352187806,0.012739511302730124,0.08257353650514372,0.14886608084369157,0.0430129662703879,-0.053715097456013446,-0.03554358438804599,0.15909742176528033,-0.02952650753851918,0.038208802246894664
HALLMARK_APICAL_SURFACE,0.005197181059855799,0.08256758022530057,-0.023161499360925465,-0.03230722223090157,0.10918683134362468,0.022088999103865498,0.01128136837244248,0.0265094272026138,-0.07761669518370548,-0.019882014851820215,-0.016740832964281097,0.12389802977642464,0.11486481810755436,0.04475602330633747,-0.09366776648299573,-0.04774631708917553,0.15305766122070763,-0.0663425623501662,-0.020875887056554073
HALLMARK_APOPTOSIS,-0.02664797161220868,0.02560251503976481,0.0611304040542829,0.042943622868649674,0.013272155438582863,0.016407938796760325,0.039787359063815815,0.019502688884439137,0.04205309746147309,0.042327891741855334,-0.03655432068096797,0.01544888625992734,0.15587477173823866,-0.02952208312755083,-0.0052605212719226925,0.023504645345320867,0.026020113456311417,0.013871179030419198,-0.014204828132518303
HALLMARK_BILE_ACID_METABOLISM,-0.04834980949101936,0.0500094981169218,-0.004627395707325277,-0.016889693536937006,-0.0005176918199057632,-0.001783338269842291,0.02644103656010954,0.051795953772612084,-0.014604587809573553,0.0017403554263307412,-0.0172468681620856,0.0806329373275755,0.09851754046777715,0.07192184823423718,-0.014474949689605084,0.02602789987189808,0.05845663914195418,-0.03600686224589251,0.14879472345228478
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.011616524161184852,-0.05474967357237015,0.016601237747902235,-0.06085134772498984,0.016986600402916687,0.004221101399434031,-0.0011301359613879942,0.0200419844778979,0.08073248559788773,-0.026650262497931232,-0.054307777134472886,0.07015926878800638,0.11065748408270548,0.0673317807005485,-0.007918720616014755,-0.02366740252514587,0.03527409900523934,-0.049843040387447544,0.09268496966412014
HALLMARK_COAGULATION,0.11063813278856768,0.05505607080064794,-0.03447929175504388,-0.04001265924203842,-0.08317204080903207,0.030028873699646227,-0.0318683732698165,-0.028834530185109234,0.08375666743563606,0.040321187167931295,-0.012309363579527874,0.1338452282906954,0.12829992857625563,-8.209997678531325e-05,-0.055380494664519136,-0.061677190053615376,0.135109470076577,-0.016517913995568602,0.21458101431839827
