,MGH258,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.05746133284137422,0.18939326402698364,-0.054450370725177825,-0.0018939404767449662,0.04947084252782076,0.11410290705301165,0.14726896247248894,0.09157153555191426,-0.009657738412355883,0.20846270502421912,0.05550534638342478,0.2255408585135593,0.1678287043632512,0.14919693061624,0.22137919909353604,0.11703327840034997,0.11373976234812197,0.22940154969989676,0.0774562301896791,-0.01540838926657186,0.285120702192892,0.21306392827832746,-0.023373688454246803
HALLMARK_ALLOGRAFT_REJECTION,-0.09233945648408365,0.1403518923018856,-0.03343101275074707,0.04785209966427716,0.00867056550545146,0.04819670041636159,0.10562449677883853,0.01213322319623035,-0.015315579264021417,-0.2924699559365926,0.013046389073665966,0.18890193643299893,0.11650107196669413,0.100329345472644,0.26444521880913396,0.13859705603062633,0.10686299790195147,0.17879739626812466,0.08435378292193231,-0.055180109980004555,0.2983806289905308,0.07914853594348409,0.016215252015158867
HALLMARK_ANDROGEN_RESPONSE,0.03049102267078065,0.1983284515876617,-0.029500905497915238,0.06118494405585002,0.09013373061304625,0.11794542835210223,0.06514607942232964,0.016114360393876904,0.00255302191539177,-0.10278048971038686,-0.020654437763701357,0.19120203506177336,0.1883087473829567,0.2117502346684726,0.1108487083416722,0.1070837655881777,0.12123876618387834,0.05548309973789507,0.10011254135302466,0.019036722582205443,0.3321048433546165,0.2578794218718469,0.08500693801692374
HALLMARK_ANGIOGENESIS,-0.053542750723115456,-0.02780537438444256,-0.04814183973694795,-0.020033903381571252,-0.0573043726750262,0.028249926292199082,0.11335975540134753,0.05649056181143789,-0.09150858800587955,-0.28705394605905415,-0.07345409281045934,0.22153046555287922,-0.035503386351428814,-0.06467391231662609,-0.004978190227324703,-0.04806777548798938,-0.06644860882640152,0.14566205427683798,0.007843111313116862,-0.02887046444104535,0.05972227845244084,0.10771995817917739,-0.05904661919962504
HALLMARK_APICAL_JUNCTION,0.0733388490842953,0.24382862490919155,-0.043597649141071754,0.03991921786066439,0.09558117428077745,0.14158227261587866,0.14914354085340042,0.0618871778153569,0.040309234632922075,0.07266259243540617,-0.0003163241915677805,0.32503817740646423,0.1862710367008264,0.1800428264726141,0.30565937301981727,0.1165564297055168,0.11441621090191739,0.243780089586822,0.08812686590014837,0.03384419324318169,0.407379460578646,0.271858724809673,0.07472163038411814
HALLMARK_APICAL_SURFACE,0.045976847462142714,0.14679142558580777,0.059241670584765614,0.040056010483175745,0.051296616619901224,0.08148886775130258,-0.06952474174119112,0.014352458054107065,0.08157219528826368,0.10719252834193173,0.01130723326850024,0.20264006356223593,0.19702830832578147,-0.04025492647084723,0.1614015537122916,0.05807366680326182,0.0729702153990194,0.1900400346994878,-0.03343922734584564,0.050904633550652625,0.4041184382480722,0.1473184255234712,0.033337277041874544
HALLMARK_APOPTOSIS,0.046249533506060765,0.12542700598852288,0.0050981277053713855,0.009638672490632527,0.0673227604266593,0.01107172045502774,0.04541313279437971,-0.034739861632151495,-0.0650221379923536,-0.09928248812755879,0.07391160457459055,-0.04408293530392213,0.049958653749620476,0.029626768894992408,0.06046995360930129,-0.0907845454638025,-0.034429207472631326,0.06471473556170146,0.11031752818965634,0.019386414206005873,0.16746808272929406,0.15637870782537686,0.04338350428569498
HALLMARK_BILE_ACID_METABOLISM,0.10882295829703087,0.052690767813908766,0.0036436812536676925,0.0027801217783978696,-0.03670093250102938,0.051184264011414245,0.07389029253351465,0.06584243487831049,0.013552935588037586,-0.07763614587742271,-0.06415306560142144,0.10743138682582865,0.117521634704145,0.03036382196539782,0.10833643935038176,0.08757502174678522,0.10836858034910833,0.05325460096926894,0.02857716214461268,0.01346028462268077,0.11689783200060364,0.17656545858940353,-0.04082846256340996
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.0416603842448989,0.001140796577696368,0.030096526537347047,0.0014729008563931275,0.07029222808215797,0.08384654595132959,-0.007028722847059889,0.052542081518267565,-0.010541392756116588,-0.2316357709121572,-0.055150378097559294,0.13900083233418883,0.09389846227018915,0.020576134623976557,0.10525455641396092,0.0443854603895654,0.11025506909020029,0.029971185461023616,-0.045031434378523416,-0.008520230759523417,0.1385612872642648,0.11713891029502008,0.0703159101048747
HALLMARK_COAGULATION,-0.08733895183697106,0.23450673105515418,-0.020299718006618908,0.029453676499677305,0.07488928742325464,0.052877723924342736,0.09209098294747609,0.06302047409631634,-0.10706506289939662,-0.3080425573227074,-0.017186057328507514,0.1748114253759939,0.27512064757329413,0.1107263617782881,0.30818278053514186,0.12462271916040271,0.10279726236310771,0.2104791055031351,0.10737108203727327,-0.052480083529331305,0.4045254705553453,0.21678759540503048,-0.03364490535881271
