,MGH258,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.04091138575985421,0.05734219919835666,0.012492886067930534,0.007132566388564522,0.08587312660368242,-0.04106884743121577,0.02505703491256311,-0.09163539820240284,0.0034081811776838205,-0.018931008773208014,-0.0024749222859004397,0.024954684457077627,0.0955917295801998,0.11956837106495695,0.20827365353092042,-0.03497802331735568,0.05746619912825802,0.1207664683272972,0.0887661652802517
HALLMARK_ALLOGRAFT_REJECTION,-0.048639494770786065,-0.012746137941286187,0.02897056395881878,-0.02677059214598868,0.035574508079965456,-0.019698074884437027,0.04697228481471742,-0.05392820042512374,0.03515274418241237,0.01633667651353706,0.017597225186256497,-0.06969387878583613,0.010377062346476737,0.03666653751080432,0.1370572698341616,-0.011571682974482763,0.08118655076618939,0.07557662136195634,0.006359894556819231
HALLMARK_ANDROGEN_RESPONSE,0.06454832376067066,0.0922609565635395,0.04779960644855117,0.07755810470348021,0.01972549946948533,0.009922448096155662,0.046081298337585154,0.02695151023631556,0.02695400867331735,0.027989189981422104,-0.0014348355062136148,0.005865390739226478,0.020033960227616162,0.057145464800149655,0.15525348924491716,0.015244856873637962,0.0799537201380882,-0.02236084823521649,0.10064057215862313
HALLMARK_ANGIOGENESIS,-0.02084942509144658,0.055688713817707444,0.06827080855655969,-0.0031442148669855157,-0.02469569522967847,0.019797747427083796,0.026695559461875747,0.12031041195980578,-0.003455172890861128,0.06747733336496671,0.1295345600483253,0.050275241337689645,-0.0035025737292768313,-0.04161581553069567,-0.17140597994711412,0.02443671886492614,0.05292727309266727,-0.15472614365583937,0.089344293775886
HALLMARK_APICAL_JUNCTION,0.060577908550421,0.04710894146787455,-0.0018914717145268795,-0.0029069233217921533,0.036988818706566534,0.0011891988018527077,0.038552665307678605,0.010268527018389387,0.06674192037385236,0.031850446707480384,0.06733504144755391,0.03130211303224169,0.117875909809436,0.08151884108019278,0.20863249750437438,0.016436187353720842,0.14935468353054235,0.04363502430708515,0.1335206190781076
HALLMARK_APICAL_SURFACE,0.044116475356618154,0.042679783240133176,-0.0010210269634567952,0.009704840620599753,0.08489454735369428,-0.01702168392916176,0.032597810993562924,-0.027393845998414792,-0.06447909698789647,0.043763135627545705,0.06921053406694609,0.09020414958662244,0.11940312234186401,0.05878222682365417,0.15874619697858658,0.01982353002676641,0.030088644470912824,-0.02473784718837865,0.13048227741349638
HALLMARK_APOPTOSIS,0.07522973433512882,0.06292899589313095,0.017616873286858625,0.02903838022026051,-0.03529136782785285,0.003991776425250431,0.04332485652957061,0.18189169147602774,0.013078373910446256,-0.05184457288890004,-0.07150581547111265,0.039840509009765906,-0.015340897938514201,-0.050201869332792734,-0.09614575225223267,0.05052660576322956,0.06963379499567443,0.023611434963625094,0.020822599905845368
HALLMARK_BILE_ACID_METABOLISM,0.05713880153436574,0.09562421964356208,0.047004659525162966,-0.03177350016467453,0.14110431392131578,0.01941123708707893,0.03558314242355529,-0.005520872866657791,0.0010562430886543023,-0.008825952520906644,0.007976565242170046,0.023225133694091443,0.0635263244543395,0.11449557859756383,0.20703201943430868,0.022160278025898143,0.036367063831529524,0.14597262798443458,0.05638351999607432
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.08105539065751596,0.08319979869853236,0.059382020803196246,0.0361973916099504,0.03473437496412689,0.005661587997302014,0.03307973118611198,0.0802429343308336,0.020296651244684168,0.015212268174777487,0.10273705413319856,0.030413575641522608,0.061250152390371376,0.07613054415955225,0.2080299693108941,0.06887039070124283,0.06171218818481373,0.0867862342076864,0.0772532707085491
HALLMARK_COAGULATION,-0.07904350495252878,0.06510173111186839,0.0348763344655169,0.03536813391133041,-0.009281957740829025,-0.02957968988952977,0.021537705406445052,-0.0628088103861778,0.038413025673650805,0.051993335822412966,0.004835105667480239,0.06861922467637266,0.055849982394376094,0.07602967633774659,0.13743398281857322,0.04578387162465037,0.05680096802607785,-0.0052724316229293446,0.08754262957505024
