,UKF248,UKF255,UKF260,UKF313,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.03414837963088976,-0.32710059779994316,-0.06218050957897565,-0.5730084847188534,0.3857847079420079,0.2124471565425792,-0.07504349911657734,-0.08360575386918105,-0.011624715913021617,0.20097589232727067,-0.10489861010115471
HALLMARK_ALLOGRAFT_REJECTION,0.046561854397111496,-0.20059949707610544,0.019303243814320917,-0.5276988244611119,0.2326915409882797,0.11623226071218604,-0.06894835164639203,-0.0689443504637437,0.016125009193732023,0.3062526000900955,0.010151228204724144
HALLMARK_ANDROGEN_RESPONSE,0.05663204505525957,0.053300140468517714,-8.61029998812761e-05,-0.43296158491693,0.29817244800240345,0.27077217592347425,-0.02913595415722372,-0.02482665026944271,0.03335305781173752,0.3726424637295982,0.009524830021094206
HALLMARK_ANGIOGENESIS,-0.00441484988406244,-0.34466890926454413,0.05103073207926252,0.4564798651465332,0.2076004094929193,-0.18724351084284324,0.16931497356346395,0.17299407845593195,-0.03085390089758672,0.28695656637064076,0.2175583672740827
HALLMARK_APICAL_JUNCTION,0.06299391061449496,-0.301960157190503,0.03341664061977758,-0.567786837279839,0.45284594614415496,0.2701563069685374,-0.05236202953988021,-0.04366284126991373,0.03377026491207733,0.4464526165437798,-0.03537509742091645
HALLMARK_APICAL_SURFACE,0.019515724893072992,-0.22757032009911443,-0.0217494148035859,-0.40171259791930014,0.28486547203837415,0.20550731433363828,-0.08291733407536621,-0.03924873270173992,0.0022175625498608753,0.43386087588263045,-0.12136634388951391
HALLMARK_APOPTOSIS,0.06307924218069293,0.13372874094405396,0.09834399422068117,-0.08215435477197766,0.011358759588165951,-0.029496976165795868,0.17172163670716,0.11624919318952356,0.04705798128452073,0.1343554266069545,-0.06521590563433635
HALLMARK_BILE_ACID_METABOLISM,-0.05584274801266617,-0.33414852217778346,-0.042825408140814994,-0.38233165438077293,0.16698231685900616,0.15821137674778687,-0.09555745495237504,-0.10159096482901651,-0.0029414997500476028,-0.023969081559549566,-0.12313910774361664
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.00028828921803755964,-0.2330409658844029,-0.03196934418720248,-0.6555521605690157,0.26596352291827735,0.18046718170382395,-0.09837950321961894,-0.0980174868057631,-0.05227639549687437,0.06026067928092568,-0.16511930686052761
HALLMARK_COAGULATION,0.06809800356729934,-0.21772952488359607,0.055122145333782784,-0.040417484337583215,0.24920260951481424,0.2581953850778301,0.039837322015107805,0.018840660124669457,0.005906352124723907,0.4603410557899463,-0.036859151363465036
HALLMARK_COMPLEMENT,0.016377409231394052,-0.20906804451514108,0.04650895709177073,-0.4843030773564608,0.23122609004456715,0.0011678115747330439,-0.029713490045423542,-0.037021228931400925,0.0031834264624672984,0.14520633536176156,-0.08514255104150441
HALLMARK_DNA_REPAIR,0.027451540604746128,-0.10326561858087181,-0.031102494527935277,-0.5460834107286349,0.4453352202313058,0.2882982944607676,-0.09043674914501733,-0.0892697829504454,0.0012026864335145466,0.13120971192640593,-0.014354996195021652
HALLMARK_E2F_TARGETS,-0.006707064294318259,-0.35830806303834595,-0.050391236063864746,-0.40009584494184747,0.2789482949293395,0.21249734899085063,-0.06615339521111568,-0.10538012726357968,0.0096142846065167,0.06174802189103588,-0.07462841178606386
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.10780068073942846,0.28215259071104076,0.11289656334707936,0.42186082943771896,0.44617627088220657,0.23244330133063204,0.20422061756237403,0.19344263887118776,0.09056471475858117,0.5123661164908122,0.17153747305804112
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.046347111000811896,-0.14979343155073663,-0.0002539312340961524,0.5755301786009257,0.17143969060691186,0.14758233913239502,0.020568558978318892,0.04232434484934258,-0.0062562300070171314,0.10764114451216138,-0.007448223672054873
HALLMARK_ESTROGEN_RESPONSE_LATE,0.02214176554891886,-0.3229619066637984,-0.023530638621121546,-0.6046546678239977,0.11641439368969285,0.1771837001778166,-0.1125269383238041,-0.14086038606075366,-0.0024675030472381338,-0.008432347174669829,-0.18502516494814145
HALLMARK_FATTY_ACID_METABOLISM,0.033176762155551834,0.30545428838431216,0.0018486893213310507,0.39105899811854933,0.0582016859220915,-0.028479897898520196,0.06191003595917457,0.01449847809327914,-0.01298983178687411,0.0166514264534196,0.12352543975239179
HALLMARK_G2M_CHECKPOINT,-0.029440716264467492,-0.0009658355028936004,0.08089483678943211,-0.4884831913661163,0.21663268137040118,0.08420188241687747,0.054880006493882076,-0.02704095694199068,-0.0014724731598080114,0.11845629999506055,0.08944471875685299
HALLMARK_GLYCOLYSIS,0.0018437266648505478,-0.17085322447829998,0.07221331998991369,0.12643752859657437,0.33287830784917394,0.03488259559021698,0.0026448185646256767,0.017192803436696644,0.014473930187897872,0.06798078506082239,-0.015497496757133612
