,UKF255,UKF266,UKF275,ZH881T1,ZH916T1
HALLMARK_ADIPOGENESIS,0.025687822204341088,0.05161892572385904,0.04951154771799812,0.050906344575823506,0.022597790464434896
HALLMARK_ALLOGRAFT_REJECTION,-0.0381640361016636,0.05341609503714689,0.007876982877624004,0.02347773140757161,-0.005966384473007291
HALLMARK_ANDROGEN_RESPONSE,0.029973587354296564,0.0333433137694382,0.005058761996663092,-0.021437865312877714,0.03527052491280128
HALLMARK_ANGIOGENESIS,0.018097486204315644,0.02175371272481278,0.0041798968462559314,-0.021076710535464532,0.020370573685776237
HALLMARK_APICAL_JUNCTION,-0.012284836172304891,0.016865455593239747,-0.009153734928930164,0.03775317379251962,0.0441914965504273
HALLMARK_APICAL_SURFACE,-0.06726227755152056,-0.02650917706773688,0.03427112402375892,0.12301916223306168,0.041408008662846066
HALLMARK_APOPTOSIS,0.06035701313681443,-0.07844094169635792,0.0556956722756333,-0.0628072229450357,0.02304974480580633
HALLMARK_BILE_ACID_METABOLISM,0.027464558491738258,-0.017558792948004623,-0.041556391824929574,0.0283006181681726,0.0051859063857273196
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.08128151065304427,-0.009513725873192252,0.015557246322259879,-0.04586370576392488,0.0539378703379242
HALLMARK_COAGULATION,0.03028826300207776,0.003994549886334801,0.00932360359730265,-0.047570656340164684,0.018200941756082938
HALLMARK_COMPLEMENT,0.05188988963083647,0.02043276161244106,0.025384419851676124,0.08812750575266146,0.04045325789318715
HALLMARK_DNA_REPAIR,0.030735477169998075,0.035220420808203444,-0.008815511299524978,0.0747061433995685,0.04355123160213542
HALLMARK_E2F_TARGETS,-0.024271971383837482,0.04043679979286402,-0.0036296555447452227,0.02839308575875061,0.04817562486914302
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.030604919997909902,0.04083471294238938,0.011115142575864925,-0.023185137291332657,0.020721628030168065
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.07226672546519758,0.015179397922276728,0.01912996035106764,0.10180108989399,0.02143616766038665
HALLMARK_ESTROGEN_RESPONSE_LATE,0.05908415757159469,-0.005066798655335774,0.036439763693481265,-0.006167753163792521,0.017798002330931862
HALLMARK_FATTY_ACID_METABOLISM,0.025705162415904214,-0.03739039188968646,0.04027110702132666,0.0067571000325123325,0.056062037393404186
HALLMARK_G2M_CHECKPOINT,-0.029867274366893883,0.02338301252015737,0.07151719633859205,0.03482966979285223,0.08836197677491403
HALLMARK_GLYCOLYSIS,0.0010531069857829401,-0.016314377297977606,-0.021856218822047618,0.04460453382147762,0.06759314747893075
HALLMARK_HEDGEHOG_SIGNALING,0.03180434612113804,-0.014458168193080118,0.053519171609005475,0.04778236302631205,0.0918967698256868
HALLMARK_HEME_METABOLISM,0.03393389900629716,-0.0033961078483186274,-0.00539771712392454,0.08769261043390043,0.05073173816743565
HALLMARK_HYPOXIA,0.017412052510559432,-6.62167854529008e-05,0.005634706451717698,-0.054546371687630366,0.03416169691191997
