,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.03782469652416225,0.08788485911776733,0.04674064876600306,0.014962000641199182,-0.02901416708160127,0.09133925726823429,0.11500702598728252,0.033120433813515156,0.03430128744857027,0.08199817740945137,0.07021110540560582,0.12835659044108758,0.07027721662494793,0.03686122378930549,0.10988676919188442,0.1361686348202817,0.024392185448129884,0.022334549729346516,0.13625065914800052,0.15583736544720272
HALLMARK_ALLOGRAFT_REJECTION,-0.07894958686881295,0.10397445394469652,0.049321921741393264,0.05129031903749871,-0.024662138612261866,0.06725336319625243,0.1305821517889671,0.035403603622217686,-0.03683093779951564,0.1598979269921322,0.09701436651275047,0.10700743452512722,0.03880707501552528,0.10812211780942409,0.0882596591008257,0.12102611540605253,0.045998979914686905,0.06889868767946454,0.1827699213131035,-0.05387811962644365
HALLMARK_ANDROGEN_RESPONSE,0.025460376006642926,0.11725874510942272,0.0473306361702903,0.03878766807291613,-0.025542038788653073,0.0985595044711024,0.12724539473911262,0.016433040613265455,-0.026859044869476236,0.10717999558017585,0.11912827445239833,0.07436889094633878,-0.03056528488419971,0.06590565719744304,0.15635407058418496,0.13824367662275544,-0.017017771135311905,0.08998728607526008,0.21660954476131267,0.10335471781207188
HALLMARK_ANGIOGENESIS,0.02403972816212449,-0.021071515079132384,-0.019025843191521105,-0.03413051158494642,0.03861977952948691,0.074820733524199,0.15083520438626793,-0.005203841581185155,-0.06117534774249164,0.023693201126388817,0.10118948520323985,0.06201831284102855,-0.03449127634438773,-0.0025099717359986745,0.10491115686172738,-0.04558440870144712,-0.0012653065250937286,0.11278731882120065,0.057501799228152545,0.03405186335577534
HALLMARK_APICAL_JUNCTION,0.06567353959603364,0.10436209152805626,0.05722212488632043,0.0007827432249425075,-0.059555272601567975,0.10311363996962124,0.15594945506536206,0.025525235353237637,0.053014602148095516,0.14720024550619934,0.06061727898441016,0.12320495596997252,0.0686093918149633,0.05462567395033121,0.12982784434788014,0.13367130064696903,0.014804354838379535,0.06976845465989419,0.20962100873255451,0.1365390739370485
HALLMARK_APICAL_SURFACE,-0.034274883808854864,0.09879364489183691,0.027873781329108942,-0.0034553434932458552,-0.034810872696540075,0.04599346220626732,-0.016631724101485813,0.059602996922020396,-0.059266063740361884,0.1192742340534449,-0.04286149507561902,0.07922938785500096,0.05027209167832729,0.14447557926094182,0.07873719730935305,0.09261497000292848,0.026603140542885574,0.038205180532153285,0.2242676866946546,0.11534218006391228
HALLMARK_APOPTOSIS,0.04369704909887903,0.06976862354817916,0.02638927937358622,0.017159279798357706,0.009862353647216264,0.01352216511991055,0.05279423416442905,0.011440265380258776,0.04492982303572622,0.010984429119554774,-0.01471049710765315,0.011497931891814422,-0.04825088859808502,-0.05812320456585545,0.08044329026323914,0.05140845819556766,0.006542910209256541,-0.0004039877680550046,0.15232037632614098,-0.012007992742198272
HALLMARK_BILE_ACID_METABOLISM,0.08515581284415495,0.007756659054225505,0.0385368838470515,-0.0008104541480798951,-0.005948234763306608,0.0953228854691358,0.11984791740357931,0.03584028305668832,-0.011236646318622324,0.014658100591847868,-0.04147181272556213,0.10281985275529087,0.07570097268673717,-0.04018277434128508,0.07858607677897865,0.10818356700851726,0.04195035205530524,0.05272151053741523,0.04348227216312021,0.11096630806893007
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.11849802950249554,0.017047430838738793,0.06560032804643107,-0.008650483715873132,-0.046129352152531986,0.09188622359265097,0.09961219415005876,0.005291985783790253,-0.03829243113585508,0.10556168301753042,0.03490850730923509,0.08157039429128186,0.08106768379082648,0.026593608138752455,0.0981252741498665,0.16292475679651472,-0.015178957889374267,0.0037416166763255105,0.08085346403323068,0.1077015442904363
HALLMARK_COAGULATION,0.08823257811102453,0.1325878534876357,0.03477878823799217,-0.024465847571203972,-0.03384802729977556,0.04431988955539573,0.1274164118679699,0.028004841952772298,-0.04517100704457616,0.10943246483435536,0.07827060273275042,0.07218499824309352,0.044801324518179794,0.1057926486346005,0.15820223121941152,0.09939922694536371,0.02369855838771859,0.00765190259273438,0.2291142070255756,0.11448267596382594
