,UKF260,UKF304,ZH8812bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.07014107863701997,-0.028295164114170965,0.06055515857608149,0.03200744342658641
HALLMARK_ALLOGRAFT_REJECTION,0.028629707169914545,-0.01250520037190242,0.07334235650364321,-0.040749428547466035
HALLMARK_ANDROGEN_RESPONSE,0.012516105661929013,-0.03899381065950392,0.035732728368278156,-0.04419537916923149
HALLMARK_ANGIOGENESIS,0.009542146096668565,0.022971431412908656,0.020956459517550645,-0.006668196763881211
HALLMARK_APICAL_JUNCTION,0.012265666166184613,-0.053780309132395274,0.04685170975249434,-0.015934119877157416
HALLMARK_APICAL_SURFACE,0.09671524443879358,0.004909909951004962,-0.019949364777175276,-0.026169190831983123
HALLMARK_APOPTOSIS,-0.06939839988136406,-0.024566543924909423,0.00474943973993846,-0.05594511472631552
HALLMARK_BILE_ACID_METABOLISM,0.0636039349365645,0.03509597341457098,0.05306116137913682,-0.05551672806978309
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.05684052505605423,0.013292398276735036,0.005628884475375501,-0.029074077891086365
HALLMARK_COAGULATION,-0.0684059925344894,-0.001538101118268809,0.030933163385998358,0.01413915119785461
HALLMARK_COMPLEMENT,-0.06266571516636076,0.011990744180150857,0.052553961050339576,0.07388196421386353
HALLMARK_DNA_REPAIR,0.073811642659221,-0.05246571445363489,0.05827752101444237,0.017429542265634118
HALLMARK_E2F_TARGETS,0.06571699552582894,-0.014878877603298746,0.042211750005592796,0.008235502565270668
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.0242188891528991,0.003699943447179199,0.03689389374659782,0.16641062318167887
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.025916105179212872,0.0028273663914392707,0.07648645222987345,-0.034039476179678715
HALLMARK_ESTROGEN_RESPONSE_LATE,0.03860205425822441,-0.0224898269378756,0.0043944144261575235,0.14607811807831966
HALLMARK_FATTY_ACID_METABOLISM,-0.029507311761808395,0.0621891384214465,0.05694601371678355,-0.05856917541971449
HALLMARK_G2M_CHECKPOINT,0.07762347429839223,-0.008540467894605485,0.02688421846951764,0.00994555810404288
HALLMARK_GLYCOLYSIS,0.052591410279075546,-0.022613314227312043,0.06769391603632385,0.004274657791585996
