,MGH258,UKF243,UKF248,UKF251,UKF255,UKF260,UKF269,UKF304,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.025584760011499345,0.045278035809054436,-0.004654716758491649,0.06431165450643513,-0.04428976364039304,0.10757036070000048,0.07540192978480595,0.022056504967765626,0.00023151151742058462,0.09284818979035127,-0.0012243949938439164,0.08636617560558367,0.19665013476008744,0.18387671995275795,0.06147384656623459,0.09341262958204188,0.07028778357857285,0.06653763836544252
HALLMARK_ALLOGRAFT_REJECTION,0.013094512851774072,-0.06292848930937604,-0.07677289448753805,0.09133635182391583,0.024385512995703473,0.01553471621265203,0.07703498276469549,0.11223103274043658,0.024956994480078275,-0.022304372055382413,-0.021544493686974357,0.14573882670773253,0.058128331135646534,0.1252662181758095,0.0525643509130127,0.013396645667338178,-0.04021323269743972,0.05592465666117928
HALLMARK_ANDROGEN_RESPONSE,-0.006990058086232462,0.05326711823568582,-0.016149120093862462,0.03398109190673695,-0.055699920796520176,0.051718056497164634,0.07982605936250134,0.12477859346088281,0.07209097190765656,0.04356163420339869,0.03794550188828271,0.06116377404442213,0.17844959051188833,0.1603092778278692,0.07194011869207123,-0.02355904699625655,-0.0025252292014337377,0.08173025119055759
HALLMARK_ANGIOGENESIS,0.038405564395228645,0.14941980239894853,-0.062299934646012765,-0.07656237353946976,-0.12459370417769507,-0.1011344064758972,0.06422285900466881,0.10401090493619106,0.05786207983735621,-0.11151142334856466,0.041379157239395226,-0.09267543926220002,-0.11564140103662764,-0.06634238324397408,0.07326319490472599,-0.08821403422208318,-0.06903002538661018,-0.034525118468302064
HALLMARK_APICAL_JUNCTION,-0.08560527372045167,0.019041840104794584,-0.013530555513622883,0.1434324050347996,-0.04363184580069367,0.05860203266266437,0.0632028164977079,0.02784522325274348,0.07735333285706063,0.10451668806344173,0.012537106832431737,0.09353034765343597,0.17807265822436338,0.17838285834944706,0.03324311241584428,0.06176107626252962,0.06208908041858731,0.025289712644386793
HALLMARK_APICAL_SURFACE,-0.044017095641727136,0.07968147156881607,0.00575246392250174,-0.021081763863368325,-0.03819186640281609,0.04761393463136391,-0.04192303605614867,-0.01722626803674936,0.0297459976678365,-0.015473321977472993,0.020223237723581863,0.13901447839858483,0.21990312470767903,0.19156878980834555,0.13828898066477402,0.05596004313450342,0.07547472849118296,-0.052940068732732416
HALLMARK_APOPTOSIS,-0.03528408675998889,-0.08988873011812135,-0.0038827998212724517,0.02967501318339177,0.04286005388871232,0.02389601476102919,0.03759004868848509,0.0503544865943093,-0.04193479456408139,0.020552763294217853,0.026040280201174257,-0.0003180099459603913,-0.07707720892833882,-0.09670748470197937,-0.012003614462067972,0.000510765591386713,-0.0425494161490978,-0.089273249337688
HALLMARK_BILE_ACID_METABOLISM,-0.06574469839043413,0.06369271822546652,-0.028915266511780634,0.051267105934106647,-0.07687342379032795,0.07763421907819004,0.073656851460693,0.05819462118852063,0.013677395497765397,0.04698356006317855,0.02219785953635973,0.056657048950775085,0.141885623879014,0.13018103482099186,0.011902224159675161,0.033254053493785685,0.09557877937280876,0.15516513582082314
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.042077883045640675,0.09220798315854864,0.012516306372463787,0.11034047051713432,-0.0330099511887345,0.08087243293936469,0.09964584603675548,0.12677771836419055,0.10316898019601836,0.04821109388134737,0.024096957228182628,0.03508750881551076,0.23335437820601906,0.204117017985168,0.048862977968049885,0.07799458924255517,0.08449680878735681,0.09424121040045537
HALLMARK_COAGULATION,0.07438561064330272,-0.0368217704049497,-0.04164849913671698,0.01673822844989034,-0.09100398188008364,0.04070906512090369,0.07444494527292952,0.11911971821391869,0.03050402889444407,-0.06872761887275046,-0.04238086396802333,0.18344577758044806,0.09559611827851912,0.05455808772816197,0.03447711842378549,-0.02783350002689504,-0.026400277712701672,-0.03920147947903304
