,UKF313,ZH1019T1
HALLMARK_ADIPOGENESIS,0.04054751365895344,0.1719487236769378
HALLMARK_ALLOGRAFT_REJECTION,0.02423844541099562,-0.015110878505554428
HALLMARK_ANDROGEN_RESPONSE,-0.0035121761162929775,0.10699373974839779
HALLMARK_ANGIOGENESIS,-0.001660390178451602,-0.12280409049023122
HALLMARK_APICAL_JUNCTION,0.02889030190085357,0.1283754184801594
HALLMARK_APICAL_SURFACE,0.012920451767440711,0.17237507112998557
HALLMARK_APOPTOSIS,0.03280494268671068,-0.011987147382262298
HALLMARK_BILE_ACID_METABOLISM,0.047295839337182954,0.17245234961730235
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.041216961982878685,0.21436014589030836
HALLMARK_COAGULATION,0.01427356332913321,0.13371444153051656
HALLMARK_COMPLEMENT,0.06064371967765798,0.0699461734805893
HALLMARK_DNA_REPAIR,0.06369081700992019,0.17672352110982598
HALLMARK_E2F_TARGETS,-0.011300169069009864,0.18034162452248337
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.02331504970733971,0.07330922699841586
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.07698196268327867,0.11179018257053917
HALLMARK_ESTROGEN_RESPONSE_LATE,0.08170819968159856,0.04953811720629913
HALLMARK_FATTY_ACID_METABOLISM,-0.08204375689025738,0.10758867908600579
HALLMARK_G2M_CHECKPOINT,0.04292768368032296,0.06826711147918518
HALLMARK_GLYCOLYSIS,-0.001190179376814636,-0.025590286153977963
HALLMARK_HEDGEHOG_SIGNALING,-0.06276801125081131,0.0237597311371497
HALLMARK_HEME_METABOLISM,0.02601361605043841,0.12352528224380882
HALLMARK_HYPOXIA,-0.07767398263554058,-0.07123400001311103
HALLMARK_IL2_STAT5_SIGNALING,-0.016567500206151952,0.08085836536733511
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.0315953538843221,0.1383985680092212
HALLMARK_INFLAMMATORY_RESPONSE,-0.0264989829274511,0.08633160959854104
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.05023604546688805,0.12671303528896752
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.04413585636582215,0.040818064587108904
HALLMARK_KRAS_SIGNALING_DN,0.07329896512367377,0.06269358435724383
HALLMARK_KRAS_SIGNALING_UP,0.029682364949373416,0.0989749878572728
HALLMARK_MITOTIC_SPINDLE,0.018775587652752,0.1676173231475366
HALLMARK_MTORC1_SIGNALING,-0.03893712378062806,0.026835785572583263
HALLMARK_MYC_TARGETS_V1,0.03210219124317582,0.11330306184885813
HALLMARK_MYC_TARGETS_V2,0.016869715548843183,0.09717310803933538
HALLMARK_MYOGENESIS,-0.05275462497819302,0.1529461598525482
HALLMARK_NOTCH_SIGNALING,0.06051429434323966,0.1000256664179248
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.04669742808599228,0.11302348792567818
HALLMARK_P53_PATHWAY,0.0640507619262098,0.044429916534605256
HALLMARK_PANCREAS_BETA_CELLS,0.04386473060080665,0.08683948554684112
HALLMARK_PEROXISOME,0.0825683475803528,0.04055843110813825
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.047362271842732624,0.14431239227818937
HALLMARK_PROTEIN_SECRETION,0.008691044318677704,0.12045765369620098
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.05868342018975515,0.00232283936624844
HALLMARK_SPERMATOGENESIS,0.02255561859151898,0.15109734462720611
HALLMARK_TGF_BETA_SIGNALING,0.028174497934215562,0.0888138736810701
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.02157727180309531,-0.019119439042617665
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.050516622843481254,0.0939213701363328
HALLMARK_UV_RESPONSE_DN,-0.057607610062584295,0.10638025604476861
HALLMARK_UV_RESPONSE_UP,0.03848386513554074,0.11201963358036278
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.012839914337710354,-0.002781346036320255
HALLMARK_XENOBIOTIC_METABOLISM,0.045187445019736684,0.1326084881573537
