,MGH258,UKF260,UKF266,UKF269,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.033596636244940074,0.052614014588319415,0.0453136621456306,0.08519615466196831,-0.0037827188323843407,0.06003212858544189,0.0771758649683524,0.03085832410755929,0.09211861610451402,0.008695536971216123,0.07618316044489734,0.08534441522495516
HALLMARK_ALLOGRAFT_REJECTION,-0.03707411349244826,1.1390874737625456e-07,0.09062355397789058,0.07189905277880995,0.09851070487409934,0.06533734730816272,0.1342792961133004,-0.03692648309852341,0.04358427862447018,0.052402128315836446,-0.005588166060051715,0.05949295768145871
HALLMARK_ANDROGEN_RESPONSE,0.04174090462901318,-0.01325421755183884,0.08497100477386915,0.10998941551849883,0.05576971912164336,0.05844032544177682,0.09991124034991927,0.0866294845027117,0.078707710315796,0.047000974701977366,-0.010998410844732702,0.09734832773820876
HALLMARK_ANGIOGENESIS,-0.02416859913540238,-0.03988338726076544,0.12251475477596922,0.05579937739981368,-0.023245723494340308,0.018111139453540533,-0.03990689052873743,-0.05033278834964006,-0.015435810776663401,0.019732270743354152,-0.08540946338187849,0.010187371009486017
HALLMARK_APICAL_JUNCTION,0.06236030382942915,0.08659239590973243,0.1265531475854421,0.09323901135804649,-0.020927411751834414,-0.0010078264196030054,0.10592932864186684,0.04366273412530708,0.09292424534534961,0.037344695570480604,0.026144356568775774,0.04959026194380117
HALLMARK_APICAL_SURFACE,-0.07274494290710003,0.04457262780543129,-0.09402098468113702,-0.05810893740943753,0.036700937395067655,0.060456227118633986,0.08319066800938531,0.07184351686498844,0.11512689743315713,0.0032076471264215374,0.0391644638354704,-0.002293449731551315
HALLMARK_APOPTOSIS,0.03450413786943602,-0.01140287725281095,-0.04823671057782646,0.05894220334001846,-0.028916301684013778,-0.007745886270107284,0.03380264863748335,-0.026363587205391066,-0.035479116666969415,0.007554697698338603,0.000686989509151911,-0.0009281381571230898
HALLMARK_BILE_ACID_METABOLISM,0.05455833284479539,-0.005117167231371587,0.08904046991211992,0.11641823161459786,0.02454059168086513,0.09468437764333434,0.04227910142048754,0.038952156828280106,0.10280282415830357,0.05887737419857447,0.09374650638429899,0.1030956046309896
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.008703261134907958,0.08341972776066414,0.08693537926166099,0.11151940841719356,-0.04270918897909856,-0.03905700349668327,0.03004315630982105,0.09776680714516996,0.08703290298233836,0.03096049340082406,0.07280914969005686,0.10097492108723563
HALLMARK_COAGULATION,-0.018841764619562534,-0.04268367409513662,0.04517150764006503,0.09412124704822057,0.09560747733184055,-0.06369319777133554,0.12296376880055387,-0.015882856607081244,0.07085699539856198,0.003828029615983464,0.005605019458658996,0.017821215911652102
HALLMARK_COMPLEMENT,-0.03540710753845318,-0.0041329708912695795,0.03416160813304102,0.0819629348111733,-0.05582288929544946,0.0869412738305991,0.12689688804300858,0.03421774096584104,0.09380128440022206,0.0020017666241486497,0.05145241255800772,0.03609300395732536
HALLMARK_DNA_REPAIR,0.02108272426772693,0.04588425360172777,0.1390500036254236,0.11713178117765466,0.015579014532784546,0.03433651932178032,0.13842640593028943,0.06799871649997784,0.10087780847172524,0.07563044612335783,0.09907613942002978,0.1172631692908957
HALLMARK_E2F_TARGETS,0.02786840922738242,0.06566799913434918,0.13878124550071724,0.12827060401799384,0.04567063380204558,0.06415853548980616,0.14143681893081098,0.03237576001643072,0.03149169587992659,0.06678483308889152,0.1057032044010012,0.11778996400925312
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.06109036804956968,0.050556163920991166,0.1326383229503498,0.08284276027991652,0.012207327696092257,-0.05346368552660981,0.11520314270883,-0.0528259715833228,-0.0227205977145919,0.03284183584000456,-0.015780831794431523,0.02643677176413698
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.048871000736065325,0.02104155316019829,-0.031464809419357385,0.06168480523950837,-0.033846930116881106,-0.05451076043028206,0.04270194410017688,0.01645064950294399,0.08429267847207715,0.032668144502008244,0.0653742979976261,0.08869273245862141
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.04523944698455906,0.018648533432546764,0.06655241888273208,0.0014325559849253085,-0.02904094328005942,0.03240541472995692,0.12199771549794135,0.0703022404222024,0.07053144418706304,-0.04122513142673271,0.0828019237792645,0.018070195854318336
HALLMARK_FATTY_ACID_METABOLISM,0.00508857993350748,0.05782074876300837,0.03714773165545583,0.043212590781217905,-0.0691810012485532,-0.0040076434799472165,0.06362891520903556,-0.017979681860109613,0.019544778690428023,-0.007772187608182437,0.06233171950661384,0.037853705702153025
HALLMARK_G2M_CHECKPOINT,0.07362844213743572,0.059472699228585495,0.1511098242547942,0.11241102389936806,0.008296763451989275,0.023037989216870995,0.09925049074982764,0.008200769651145785,0.06369008073806935,0.02520913360895592,0.07238256065886951,0.08853434726578367
HALLMARK_GLYCOLYSIS,-0.0089367067534696,0.020904132161597304,0.05328028865943387,0.07562354168338194,-0.09767639616254033,-0.005024552473817544,0.06215600665633522,0.06379526088291222,0.055581312909036236,0.07490122821007553,0.08421015982666004,0.0227028098846679
HALLMARK_HEDGEHOG_SIGNALING,0.0013684708735403886,0.024379282513046132,-0.06859943993514703,-0.04489297855989471,-0.06279138587971998,0.0511316921679661,0.04339084998535108,0.031578217286964236,0.009391113028353793,0.01275855637284857,0.037015949155306406,-0.09147902539917112
HALLMARK_HEME_METABOLISM,0.009215194918527214,0.04393853495294443,0.04496203662576401,0.0869609719914995,-0.003976023025969908,0.019147797108271067,0.07678510262344923,0.03649778459011056,0.10017594436844533,0.01896094398191168,0.10070380868108265,0.024998462568325074
HALLMARK_HYPOXIA,0.009821249132147884,-0.026407409188001968,0.024516149849177812,-0.0581285732892464,-0.07521828466912785,-0.07119990581546923,-0.027039910491316276,-0.030858646941971147,-0.056814349717986656,-0.010282439950766718,-0.0012488373925893385,0.04986138839796855
HALLMARK_IL2_STAT5_SIGNALING,0.06518214237906111,0.03342452108565147,0.08028914711208239,0.07149829349596282,-0.11460597260909684,0.010964194098971872,0.06963163021144664,0.060368603915848786,0.0943745394819388,0.0500163231014034,0.05439427453127939,0.037568381464473714
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.044313275999415085,0.014652833725112597,0.09046735612236706,0.08586984337269478,-0.05356602059324774,0.02169632446663285,0.08197030259109801,0.0060697849740384705,0.03381080406890878,0.0965027448387517,0.027050723712607538,0.032816086211450976
HALLMARK_INFLAMMATORY_RESPONSE,0.07906452273424447,0.031971315383336196,-0.034862821643018266,0.03651117651990066,-0.11383385303190288,0.05468230005834956,0.061125897980654015,-0.0067518041651256095,0.03393104894321372,-0.024825716626867386,0.03743670980438772,-0.01217808920846139
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.010702637110096435,0.015867780710212054,0.0809054777801972,0.10020800262592063,0.025156733711458337,-0.015405618158901747,-0.028541171882572713,0.0048762326888621196,0.09350866411970293,0.023612642395942837,0.0834842465069399,0.08178494790151877
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.024589022855446875,0.017751598621766316,0.055580936528150965,0.06888544212214089,-0.09204509763077562,-0.032626789753070276,0.10945919737408258,0.03287236595597659,0.060935412524061296,0.007299645727044246,-0.035075638882714366,0.061575577391431616
HALLMARK_KRAS_SIGNALING_DN,0.0517916863256529,0.026906231688563848,0.0032635661760447637,-0.0025651201775775114,-0.057814960437883076,-0.054263777750703915,0.004886796696002027,0.10410125925035796,0.08689158183649771,0.06630886214845691,0.11497413355164095,0.031377931531317835
HALLMARK_KRAS_SIGNALING_UP,0.011812484557351881,0.05513920932149982,-0.10897395181577232,-0.025730681968742,-0.08777761515433419,0.014884823576629538,0.10053336017269615,0.006921467428073804,0.10266526586784826,0.03799583015564775,0.011179929932579557,0.021182907580999128
HALLMARK_MITOTIC_SPINDLE,0.018211351145243367,0.04429466693720061,0.11344245773461889,0.11203269256733063,0.0203816878342184,0.03412367264362034,0.0741921481413958,0.052970298250447787,0.08568375045012533,0.04280313344385427,0.06795439640642112,0.04260669627573021
HALLMARK_MTORC1_SIGNALING,-0.00624283854799891,0.014047629121471205,0.08784477119119527,0.07842316482014941,-0.09994711149275345,-0.0301049898206035,0.053549126604112825,-0.025208418750682953,-0.0107997041665415,0.018262708713753253,-0.01296209763525666,-0.0015340404882760391
HALLMARK_MYC_TARGETS_V1,0.03381553268924988,0.05946727741983809,0.15519727972080322,0.12531502796861493,0.022627957611967637,0.1071087284577056,0.16227273664305883,0.08215294050075311,0.07202381356406877,0.08398728980075588,0.0943738151874231,0.1191115079139869
HALLMARK_MYC_TARGETS_V2,0.02974960498029469,0.1207670940046942,0.08406162314975996,0.0644183553459874,0.025215367927062905,-0.058348821050964055,-0.003330275699617188,0.002241189321701076,0.0948243612521546,0.06734275708733667,0.042805496377127,0.04571668852646468
HALLMARK_MYOGENESIS,-0.03104072565556135,0.0017320047903500028,-0.0688099444363618,0.017374303930029603,0.02401889638079665,-0.02948169674765822,0.05037544786476043,0.019071167290074,0.06877862313741367,0.023376467760868876,0.03557951974526323,-0.0169305058666603
HALLMARK_NOTCH_SIGNALING,0.0018153276731175678,0.010870785969183856,0.0883089422582089,0.11787463524745193,-0.0010752312613803163,-0.0084604122746095,0.11388219807023278,0.03842549972939642,0.10284140175090459,0.0868169218078614,0.10925196472423039,0.10386892028535401
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.028342303034480085,0.033750749547444274,0.06504360012659859,0.0357117401766477,0.047422967367578034,0.10455335806393691,0.11834420761111095,0.11158228335978715,0.10340604055978099,0.06125098071695724,0.10101712775614718,0.13376089219289472
HALLMARK_P53_PATHWAY,-0.011559925366647036,0.025297694075261234,0.13122087945387037,0.09357217673966843,-0.008352435235293462,0.04734127264667881,0.08790383779059494,0.06962216217459141,0.08203002500659118,0.03191755990137376,0.07198358882159651,0.08900415880917831
HALLMARK_PANCREAS_BETA_CELLS,-3.9921636450553636e-05,0.007863031685406646,-0.05766135010218728,0.00586624234655807,0.013830608933042962,0.11541066508093345,0.09639146604252243,0.029813736281424603,0.08743033614870477,0.012066343116484347,0.08866589680984076,0.02521383976559295
HALLMARK_PEROXISOME,0.043821566316676955,0.09521812466155229,0.11017350329346813,0.01912288938916615,0.02829469561162209,0.021028172751664905,0.03609908114542233,0.062321775729611034,0.11722791223655622,0.019779456058447213,0.0629338714118938,0.009320975110231779
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.05550979892946194,0.04008033300870186,-0.005712305947369099,0.09825108395782221,0.01841695884472014,0.04364597697294841,0.1466006226489131,0.06428170541249466,0.0757091712539807,0.05906953722237229,0.05313062904645436,0.028448998545596862
HALLMARK_PROTEIN_SECRETION,0.04108440995055918,0.04761969298843889,0.030729275899502806,0.0906066236463976,0.005119302454487112,0.0366671666949473,0.10094621372407026,0.060647273005361345,0.10735541654790569,0.050842951104665204,0.09179913758156584,0.028484225912989127
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.054945335888754006,-0.053830712301340504,0.01841775409611387,-0.062182861098248776,0.03340028310175559,0.0990637053984976,0.03615830691885582,0.12116257366535875,0.0864554295542083,-0.022283862949311704,0.040824096566477265,-0.014555447575684248
HALLMARK_SPERMATOGENESIS,0.01088581695373859,0.033938832699579397,0.011548257856885027,0.052514859159783114,0.029564328263736266,0.025113012457483198,0.0109236488249044,0.06057796400044027,0.07495811293040541,0.04873527324183024,0.10625825682812431,0.04236748393132895
HALLMARK_TGF_BETA_SIGNALING,0.03370007762962942,0.04241227164684999,0.11709313395344002,0.11488268884245263,0.029338393426960582,0.015559184922074145,0.12289699677769038,0.03859386968619468,0.08988786247151886,0.017038115761941034,0.021075288895309446,0.0681903494521528
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.055563186662698584,-0.009149861280793311,0.0515062907054991,-0.0747189759525443,-0.1338990433767258,0.10064753442652324,0.05519024983131671,0.05083912066009437,0.03788335767513747,0.013076307598997538,-0.02764258794915425,0.09714637353869213
