,UKF243,UKF248,UKF266,UKF269,UKF275,UKF304,UKF313,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.09055594919878505,0.05849161759233662,0.05232595276682137,0.03840953260251379,0.07815321680068997,0.07053469013753473,-0.012962696147897327,0.13160486990321565,0.11818443992468242
HALLMARK_ALLOGRAFT_REJECTION,-0.014636774303388451,0.011295091166250965,-0.025619127693821415,-0.06153262965289058,0.003486140210127192,-0.0965066175935472,-0.006706939703324627,0.19582873499525297,0.06888251384840666
HALLMARK_ANDROGEN_RESPONSE,0.05525305827911333,0.04640873496453387,0.04410968320686064,-0.04231953311233883,0.004600746935823246,-0.03947582168611134,0.027027981356349283,0.1372702625951436,0.18030144894587094
HALLMARK_ANGIOGENESIS,-0.08749207170260012,0.034071348054264344,0.006959321917305162,-0.08438217498689156,0.014148647252261648,-0.07482371928731488,-0.009115474021588608,-0.0108983777223843,0.12861200494821537
HALLMARK_APICAL_JUNCTION,0.09201866246814065,0.07495671329230677,0.03502356255575026,-0.02947708542750409,0.004689664229297839,0.0303023585103851,0.010660457116729465,0.16572516680353036,0.1585901674271697
HALLMARK_APICAL_SURFACE,0.032855986862580004,0.07148797274152674,0.08395651780177499,0.06627742106082299,0.0017827116620950654,0.03847225339652302,-0.0019416615030962224,0.1391091673895331,0.0955072708596531
HALLMARK_APOPTOSIS,0.04040056362122272,0.047131633222438754,0.05435928384886332,-0.023031931390479956,0.0076901606987630705,-0.007018393813613245,-0.00423004063944408,0.17406656632626655,0.05798971976747104
HALLMARK_BILE_ACID_METABOLISM,-0.01771477718459774,-0.015127403941232706,0.018344072640470856,-0.06459992468201743,0.0555225053335851,-0.0801564542155676,-0.01229165642057336,0.06768332736302876,0.16659283028165472
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.019508534700928618,-0.013634656716444067,-0.013030174884276723,-0.07879809058848544,0.01741566031691691,-0.06940902863358393,-0.015053112748082123,0.07619719589100625,0.14132035493159054
HALLMARK_COAGULATION,0.05595285997258526,0.07509201802078559,-0.01693724105017282,-0.08236349116440886,-0.021711706367147254,-0.09703894817148763,0.03445262872611336,0.20107573002485318,0.10705509375680976
HALLMARK_COMPLEMENT,0.06968242278373125,0.024753004405768917,0.023224787351729857,-0.04718534904200194,0.05729903349949452,-0.06429137544321135,-0.008078196568762505,0.11270089223091506,0.10689686535281404
HALLMARK_DNA_REPAIR,0.0590825137255825,0.042821613566729096,0.03744232817526513,-0.03184899021182397,0.054044021984187916,0.02652964657619182,0.026824880589948464,0.09120214090627674,0.17941921464166727
HALLMARK_E2F_TARGETS,0.09049695193224871,0.05000842955684496,-0.008149948596015822,-0.039608909166744775,0.058947174523057824,0.07465517421537889,0.012886065070781546,0.03458327874378896,0.13545394738301691
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.018261584448065585,0.04881472663585108,0.005537338207350554,-0.05407067155494874,0.025112240297706253,-0.06814470158865583,0.028492733281502446,0.18504631791257395,0.13712823667078372
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.0010206369261423621,0.05710020466337388,0.05160554397885675,-0.005529127055838531,0.030642922083505036,0.033871179556701214,0.01227212429716416,0.0977493430247688,0.14115281859533332
HALLMARK_ESTROGEN_RESPONSE_LATE,0.05860788201748829,0.044448501520418404,0.038831445832885586,0.04919003908878215,-0.06742960768517185,0.008232599111473234,0.00510252638611103,0.04993642462345611,0.016941936124259305
HALLMARK_FATTY_ACID_METABOLISM,-0.009424669344963901,-0.007876932348894927,0.037163390488969605,-0.04377449065495142,0.009248149431678052,-0.07634819215435833,0.03976265280439243,0.006098591162931575,0.043881465794202774
HALLMARK_G2M_CHECKPOINT,0.02175419361686388,0.06267656590227544,-0.0014164046810608098,-0.07201523001886527,0.037661133185028284,0.011685822493635274,0.014607224124631025,0.04899014368520752,0.17327546808950578
