,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF313,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.11574323538824664,0.10061875491526737,-0.15884633339880755,-0.028210834955754105,-0.07210850709380753,0.04328104606405874,-0.10065748591887498,0.07413777970760278,0.04219897509187256,0.06578188595987401,0.0005890106304548738,0.03716817053724168,-0.013663644259699303,0.034500889909438476,0.06333464252927776,-0.17603253101071398,0.015217544576094609,0.02716218404789567
HALLMARK_ALLOGRAFT_REJECTION,-0.08545263413029179,0.09239926399710968,-0.0897320348474255,-0.05726670781203434,-0.013972231605668793,-0.0019238462832172208,-0.15588016552314912,0.06584483184763323,-0.098189662205003,0.003147722585734124,-0.025534591902913045,0.03165537540522517,-0.08065827025919094,0.025404790039747976,0.052431572442849295,-0.059841241347818035,-0.07933852980904832,-0.0073793749849173805
HALLMARK_ANDROGEN_RESPONSE,0.0450553158945436,0.10275088758690443,-0.013809178938580939,0.05181850038141251,-0.03330168601995879,-0.009797141294175742,-0.1518690481856751,0.054895520501719725,-0.03706934210662049,0.020174764833076363,0.03873332311941922,0.09594875294906896,0.03785005676467809,0.04738734790683665,0.04846455197971093,0.007640065889010675,0.07600235822822235,-0.0495764839860539
HALLMARK_ANGIOGENESIS,0.03602024165848706,0.00209489823409588,-0.0797670210529286,0.11436523486361286,0.0845259976689497,0.0158786453955698,-0.22941016150860766,-0.04272854582718216,-0.03316927631760228,-0.06402969591639969,0.24932367393255805,0.20181321664450474,0.030064984132215596,0.016583455067891016,-0.028036215408058306,0.06173378854748359,-0.03346135060614073,-0.035230439816238995
HALLMARK_APICAL_JUNCTION,0.07662135604819958,0.11634300181015092,-0.11194659850433397,-0.012474255492013739,-0.011842876175852442,0.01795675225077253,-0.16587178825976254,0.007174352555784992,0.03619382033342359,0.04751915261826547,0.06031980900350783,0.03577826467363581,0.035866953856027915,0.01885856424699455,0.04319469531303616,-0.060295182800105436,0.03226927510663091,0.006877199879967595
HALLMARK_APICAL_SURFACE,0.08957673682446843,0.04694948563943306,-0.13820437582125264,-0.08652393177573378,-0.06158287059850279,0.11894682402740314,0.1965370865228899,0.07563854581963578,0.0576375772867522,-0.02009141611632262,0.04114480171124378,-0.046838328833873774,0.030327274429941244,0.021785202265620564,-0.052368783512572424,-0.11242744824100659,0.00940934873151426,-0.020866287538777954
HALLMARK_APOPTOSIS,-0.03811343371171174,0.08594188613415482,-0.003989206800069379,0.04264349822126542,0.06204371849752415,-0.016800216339977067,-0.008193419020842972,-0.032588664690558246,-0.03613345912054804,0.04622653421155546,-0.19903660699241954,0.024546928228305818,0.010469110266628355,0.017284482723264858,0.0661829002640061,-0.06705054747895858,-0.005582239543448478,-0.016100879858535075
HALLMARK_BILE_ACID_METABOLISM,0.13619270962379415,0.006295078732092144,-0.13587257818913534,-0.04115237298318202,-0.0493370365004754,0.04334021637752595,-0.2437164395443566,0.0636139510572372,-0.007600056441495454,0.04831235525359206,0.0063320907440568034,-0.03743119034622478,0.032853097127736305,0.04640055969755131,0.027571040172407725,-0.125979126648383,0.026734219991071343,-0.012868657905992134
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.08227024076618632,0.024709764245268308,-0.16417974314038755,-0.018003857548971783,-0.10811805822538892,-0.02333267867076005,-0.12311940076099592,-0.07104039031833372,-0.03513069627123233,0.04604287942810672,0.1266426617002887,0.02852768673559653,0.036553381719616036,0.04858380648512738,0.018293243392160704,-0.06966386218307465,0.1284732409516903,-0.008985422138270801
HALLMARK_COAGULATION,0.04915538830184872,0.12559464263365086,-0.15370752785466504,-0.08303477423315485,-0.017108139844056607,-0.031016559933805574,-0.2205764584756528,-0.02091017406311185,-0.07236810823462697,-0.03832175858273982,-0.08386341027643356,-0.04348198453187373,-0.012741630125389047,0.01098798523567389,0.033921968022815115,-0.1432017767650444,-0.04198004756483857,-0.004065485918464114
