,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.02548468225364613,0.004241051684021231,0.00922401561092809,0.03035730526948805,0.06605167772651756,0.08542975654913507,0.023669681853364738,0.04152653261711478,0.05025165497065092,0.022455719177310037,0.0763821647345376,-0.009211344892429483,0.08092074270595377,0.04406073584455051,0.049541828549828026,0.05828150711273994,0.06681424775054519,0.09748419407764847
HALLMARK_ALLOGRAFT_REJECTION,-0.06194040396730487,-0.013073297546198397,0.04516213307407359,0.030288254966869113,0.055265717229372284,0.0932257156934134,-0.04391127795146074,-0.041205324934258714,0.03859923152096464,0.016932196644475865,-0.10036204074856715,0.03845219325262623,0.10715719704639554,0.025148971874626943,0.03888320682107379,-0.022866565994582224,0.026706811508776282,-0.07007243990743703
HALLMARK_ANDROGEN_RESPONSE,0.03934503785028447,0.016478125325499977,0.023953901522133447,0.017699002159542274,-0.04150056952926085,0.10673914380153146,0.02461220510298631,-0.009445038504161264,0.09618405860718787,0.031075340371009386,0.009555176684876201,-0.019930122514272435,0.015391068387151076,0.05617082013850886,0.06898157434542618,0.05121634071336061,0.04049513147673163,0.034949140732784954
HALLMARK_ANGIOGENESIS,-0.04556756280726309,-0.027699813891808287,-0.01165122910514468,0.025990722614667287,-0.010719236902186027,0.08561401608315815,0.025316134609656253,0.024922035883516738,-0.0339709592450707,0.056987722081440075,-0.010139500969246734,-0.06988444828539898,-0.055992336907119536,-0.046795909917010256,-0.0026777469576348273,0.009690826059214798,-0.014017068635929688,0.009706160278246462
HALLMARK_APICAL_JUNCTION,0.07502996790601964,-0.016132799578482522,0.011551876022120848,-0.015096118223340378,0.08902097520898472,0.09254349533874555,0.06127874335900118,0.03867257237159303,0.0580141755816662,0.05097589959885061,0.04795613127145249,-0.017579796371923417,0.10471547086859712,0.05771305563801933,0.05334546931657928,0.08576938363967054,0.04735730785437596,0.08492847691096224
HALLMARK_APICAL_SURFACE,0.041638849496708444,0.02697580418016016,-0.00723859068540264,0.04617952633076016,0.14183599050056864,-0.0998294412784325,-0.07047717136575435,0.016830578127522557,0.007988179397472555,-0.013405062252429017,-0.005100000260273238,0.08554325236814499,0.13634465432860812,0.10850068112024432,0.059074301307550196,-0.015857908091837333,0.06568135980404945,0.0725036073028076
HALLMARK_APOPTOSIS,-0.06571237083786508,-0.006940809405483888,-0.024989860567054153,0.007954947771854461,-0.02025553241906446,0.05555186074225954,0.01996996649063937,0.031951880731449264,0.0960930356321624,0.003981845407231636,-0.006280432745970405,-0.03380945266941663,0.04159796952663456,0.008574629014274143,-0.03714063552274623,-0.003080612606741075,0.0023839621201709824,0.003384679325616999
HALLMARK_BILE_ACID_METABOLISM,0.051246349962158294,0.021508988027239377,-0.07415546715890997,0.0411857855715528,0.07119499689030198,0.08784156546127037,-0.005325538134482513,0.014284643673923276,0.035537143443584794,0.052530959039595454,0.042423088521027226,-0.013859096646196768,0.12657062455827603,0.04562972691096274,0.06266179821588116,0.03890591498062187,0.06497195267913729,0.08216956895064959
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.08399843701437,0.026983065378043156,0.0046148946450629775,-0.0002256215064041352,0.014147366751491508,0.0751382404075846,0.07088156025166488,-0.03902636072952191,0.07458739312925312,0.06150369816451263,0.005189005040857845,0.07832976676370827,0.17127980205097362,0.06421134846606398,0.07447191137996567,0.0151529348218236,0.04641231368218377,0.10426763085122813
HALLMARK_COAGULATION,0.05479588685900051,-0.013387429708030201,0.014117918544701062,0.04859358863020683,-4.220993702704713e-05,0.06900257761391078,0.006101746340386233,-0.004159246836719657,-0.07966581989231944,0.008352076784480534,-0.026304928410987482,0.007877356764840296,0.1567847853129257,0.051337894749107625,0.046648194705347465,0.021775554082112875,0.027006057706140535,0.044105889318772004
HALLMARK_COMPLEMENT,-0.04102182112902309,-0.006337144457488828,0.04474021432889941,0.024663647278975964,0.004161712147597374,0.0831715912573532,0.025352043631146206,0.029828784420238907,0.07035216034538562,-0.007898734911397774,0.05710788983841266,0.03274277054696708,0.04186180028787369,0.014320435790142515,0.04195539066840969,0.054446454933848205,0.047529522463282146,0.08539266396181945
HALLMARK_DNA_REPAIR,0.05392824227232465,0.022140664726737966,0.036925165791963,0.05551573094994035,0.062498471144888705,0.14070480413309894,-0.007228256423243961,0.06548609982072874,0.08156761766380273,0.08494638384760543,0.05421951354540262,0.020288355846053055,0.11689995377390833,0.060003419791408545,0.0674743256713453,0.10938472294405803,0.0755540198164102,0.09867291569612008
HALLMARK_E2F_TARGETS,0.020676156721349304,0.020140429972535664,0.004423353035945769,0.023789239667453655,0.08159053690439363,0.13346512354994663,-0.053275143619023045,0.046599884293921486,0.016528706486547976,0.02091880964596896,-0.0018548148616651414,-0.04852245277864381,0.1504969381726922,0.056590404274363855,0.05249803316305865,0.06405021615388941,0.10543878967521364,0.09252554366039485
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.08275139453771194,-0.0446235279225879,0.05031467284500489,0.03444199848837156,-0.025506347169676168,0.08406787971254982,0.08760424433492672,0.007184676188648025,-0.0562631183286487,0.029171822705938055,0.00623527203629508,-0.019887200749060915,0.09261735912352129,0.017996513351682484,-0.012202201116434884,0.06069212623172561,0.04228469294429657,0.020687499727284977
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.03950046899243184,-0.017321673783198058,-0.007490668686439217,-0.0416990696992075,0.06091110462154615,0.037609735221188795,0.08634061183747833,0.027469747249702966,-0.10346856825172068,-0.037859531961432866,0.10596703780755674,0.0342844390126254,0.08745612773820453,0.037726787070419966,0.07914141605758897,0.05702706052204272,0.03384937363845182,0.14005260698927957
HALLMARK_ESTROGEN_RESPONSE_LATE,0.008878581382286472,0.001424704748174127,-0.007388286008012109,0.03579810967033304,0.035267011124380694,-0.010686037243325116,-0.045140813825646324,0.02261723431869613,0.07771113050881834,0.06512858878889469,-0.021555483222173582,-0.05803311706725394,0.010457515985179083,0.05279500726708944,0.042237661275467665,0.04201722544634543,0.07558995790925997,0.09835871108550884
HALLMARK_FATTY_ACID_METABOLISM,0.0397272878122306,-0.053457904979781125,0.01656635209441736,0.021496012334133917,-0.009014840750178272,0.05750014000827434,0.007689084365265459,0.00982626809853745,-0.08570740544368445,0.02662976679069651,0.027658630558296093,-0.011086031060627414,0.07523382937123954,0.08042371063379304,0.019065788816527134,0.03632946100848309,0.005341099076004106,0.07184618948621672
HALLMARK_G2M_CHECKPOINT,0.10602719903443307,0.028645936008888356,-0.019411916430059305,0.06146365825534211,0.10247487024827225,0.11517839280202871,-0.03234488496049736,0.01774396181588637,0.08524752882643453,0.04082761797638112,0.032275358559492706,0.015282370760505147,0.06342188527230766,0.044850244134648984,0.02800956684178226,0.0241852974805333,0.029598076449143248,0.06182207633964138
HALLMARK_GLYCOLYSIS,0.07928580618696436,-0.013349728146651797,0.019412190045350962,0.013362850653172949,-0.0006771741838515365,0.041243787004870316,0.07040280943627017,0.04224176852962463,0.03881627368458448,0.05220589182461425,0.06870194748444702,0.08759469486827491,0.1111882747163958,0.03683671253123135,0.06637941322389596,0.05761546067271622,0.06889608893093639,0.11920178696726932
HALLMARK_HEDGEHOG_SIGNALING,0.019653293428948105,0.01398147172097335,0.01899430216892997,-0.02213649606450478,0.037903061008618934,-0.024266446799801642,0.03024367581639647,0.053371868425591974,-0.03875722693069347,0.04034755685420912,0.10753917032615214,-0.06578430853509684,0.15710363697419122,0.022724620024707008,0.07221151883330248,0.07357740016424649,0.017655734578024704,0.05817174511308402
HALLMARK_HEME_METABOLISM,0.06583000637658579,-0.015136213368020299,0.041980143866943015,0.04991173501224391,0.06067995554964828,0.10048174614764593,0.034093943154247276,0.03511503428526582,0.051723640739749416,0.09476886102473109,0.008508778025562361,0.013694933603753246,0.1476521723195919,0.014979028837347181,0.0548970944480667,0.06104883173812762,0.07329401628418415,0.12065664009684822
HALLMARK_HYPOXIA,0.05017716196998193,-0.01643986236758142,-0.01372262177431732,0.029460077768544188,-0.04598571890194263,-0.043855091401224566,0.04339329518298105,0.006088828623986088,-0.05389282155922787,0.07830956041105153,0.028864869163807733,0.004646546167807031,0.12214218620099655,-0.0362170617753601,0.001841478209654355,-0.015940510259010398,-0.026343511170194837,0.04646105414214583
HALLMARK_IL2_STAT5_SIGNALING,0.018108306610424545,-0.024477628293479197,0.011518365088411127,0.05788326792747334,0.030807455705738656,0.09254864708645946,0.10759473400878175,0.023080180855740977,-0.022395598862578685,0.013070088236872187,0.020702037974023556,-0.025609957525943132,0.081646565109632,0.037366091322456836,0.04299875859924901,0.030398460629875723,0.027961718163984805,0.10380855529785651
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.04073575062717217,-0.044331112479582095,-0.03665152472495239,-0.02871729747509083,-0.038381174099512735,0.027937081229098496,-0.012536104632135182,0.016088257938807627,0.015829812870356428,-0.0051574512672076965,-0.043564943490879283,-0.06277751904969042,0.13883395343821042,0.014008809096518618,0.04489263910386796,0.05726922738312169,0.013644822281958603,0.07409701303251294
HALLMARK_INFLAMMATORY_RESPONSE,0.03606766364953571,-0.03360378020326878,0.02835326464343136,0.01883777133604067,-0.0456400461943909,0.021300491159457095,0.05394735797032526,0.045219473020292396,0.06610549534992859,0.0031184878589163153,0.04624647583374376,-0.0048525415905582275,0.11645016247903825,0.05632677707512529,0.036681792870093544,0.03820297478347241,0.019024773844847524,0.021460355019217756
