,UKF269,UKF304,UKF334,ZH8812bulk,ZH881inf,ZH916inf
HALLMARK_ADIPOGENESIS,-0.07233558018935134,0.011466680089464354,0.060503038379826714,-0.010884827578233867,0.002333930811944692,0.12251501893462996
HALLMARK_ALLOGRAFT_REJECTION,-0.12235485207366968,0.10198358513088641,0.03912345466040656,0.0007820254449909345,0.021612521356810757,-0.07027477761152563
HALLMARK_ANDROGEN_RESPONSE,-0.08417339253028752,0.13133164531508004,0.06879188569484802,-0.020306918092501295,0.0006118601420017513,0.06929485357553937
HALLMARK_ANGIOGENESIS,-0.0718688413729385,0.09002338916754472,0.06779884931021082,-0.08725419934148185,0.024242844284480973,-0.05490213057861506
HALLMARK_APICAL_JUNCTION,-0.07817132597449868,0.0845758290813822,0.06186561397953737,-0.03471719685864378,-0.00040445161163049203,0.11510165510486745
HALLMARK_APICAL_SURFACE,-0.04753362439940561,-0.07762933736031626,0.03257718651431478,-0.045081432148759766,-0.028942013795484233,0.08578502543742253
HALLMARK_APOPTOSIS,-0.0696487276508516,0.0670251723192832,-0.02896496034498611,-0.026137969732319695,-0.004262775392925504,0.08010114607925722
HALLMARK_BILE_ACID_METABOLISM,-0.08179205741954179,0.1043892959844285,0.05799270996012722,-0.016182895041740027,0.0019216397850193906,0.04291813120595958
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.018968857526985385,0.12590115205039262,0.10825053387415133,0.0022111884931519483,0.05758177457904635,0.02234168670388968
HALLMARK_COAGULATION,-0.09020401031908067,0.16721668452340488,0.1002452007312052,-0.04501167098243578,-0.052211078265186395,-0.01382226665554103
HALLMARK_COMPLEMENT,-0.11579522618880082,0.10671409485429174,0.006553116211935832,-0.009054562758201476,-0.0037278783994926412,0.1381388938767918
HALLMARK_DNA_REPAIR,-0.14382640513866493,-0.009218966992951287,0.10443418674805846,-0.008045821834154768,0.014916565665604996,0.12214115124869217
HALLMARK_E2F_TARGETS,-0.09864401479399187,-0.04730575840594589,0.08456523021054932,-0.07696048544263183,0.02315455923233257,0.10208288965756045
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.12448585649993511,0.16914191575199478,0.05079701257839392,-0.04252305136264028,-0.011900083095325514,0.10899465387156047
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.06948722437569689,-0.024259574824878793,-0.010531014471774727,-0.016683923173697726,-0.06701249163057207,0.05570344621669686
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.07908250583278006,0.055388079897176645,0.06863930097456165,0.013717997543093552,-0.000926195808290951,0.14618981330477618
HALLMARK_FATTY_ACID_METABOLISM,-0.031667693827803094,0.04264789859355723,-0.030067300793096198,-0.00622005187179688,0.028015519342801103,0.026746984991348945
HALLMARK_G2M_CHECKPOINT,-0.12208458482858722,0.026433360317159496,0.06588431913167656,-0.08996421951493694,0.010700913869062741,0.10048176800201745
HALLMARK_GLYCOLYSIS,-0.08821424760881957,-0.03828090804598106,0.04855943753376926,-0.08642045643644312,-0.053896938302577115,0.11645765492859479
HALLMARK_HEDGEHOG_SIGNALING,-0.03360604044121208,-0.07734332298625746,-0.007453429674959582,-0.02197423545623589,0.021304867858796657,0.14669490532645202
HALLMARK_HEME_METABOLISM,-0.12100763691828373,0.02561915031546319,0.05520601187705151,-0.013361596111251471,0.031462983101550025,0.13249606718684676
HALLMARK_HYPOXIA,-0.06156013946328755,0.06987274520726523,0.013608799780335218,-0.016985566245724067,-0.013077252184697455,0.07854544823223895
HALLMARK_IL2_STAT5_SIGNALING,-0.10666178093397632,0.06253804769749985,0.03579616275810246,0.04246184771381198,-0.026899783893604524,0.08882551402559238
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.04808626232189839,0.06685517558040202,0.013248639797020638,-0.033623255331113024,0.01790049599713651,-0.06021223237744681
HALLMARK_INFLAMMATORY_RESPONSE,-0.021157003109562787,0.04806977258102755,0.015465893172834413,0.021586079672370816,0.029129226498834104,0.04965525259264063
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.06786370518246729,0.1172653506879564,0.07401711090741556,0.047700954524528605,-0.06513436682219705,-0.055301188650431134
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.12182404985295536,0.1148337201788977,0.05973834005286834,-0.03135550654555689,0.033127626943579395,0.05464143937592114
HALLMARK_KRAS_SIGNALING_DN,0.04851408753663019,-0.04911355863710479,0.093753117149271,0.02995544038672078,-0.03192844527380028,0.13626000202705602
HALLMARK_KRAS_SIGNALING_UP,-0.06762391373662194,-0.0321356931174618,0.03079035243738551,0.045074754137826196,0.016996847840455392,0.15111915273244766
HALLMARK_MITOTIC_SPINDLE,-0.09077893717261981,0.02644299797082406,0.03728227403728228,-0.05311681474245747,0.018740570228831622,0.12938895250651045
HALLMARK_MTORC1_SIGNALING,-0.10432541279923142,0.0030316723374643187,0.010570779489319792,-0.03773245288730587,4.375140345484448e-05,0.11066147782157672
HALLMARK_MYC_TARGETS_V1,-0.13373034513627383,-0.0167464158586783,0.07859710819514701,0.0032771169505899653,0.023260291790681776,0.12834621022738582
HALLMARK_MYC_TARGETS_V2,-0.02971016345655159,-0.002066021343117328,0.023079249443242394,-0.012597250883060105,-0.02337148705270467,0.11445432077008819
HALLMARK_MYOGENESIS,-0.021430711580769694,0.10432050491300275,0.05297801578961049,0.028864225030264798,-0.05380419677528789,0.05400638479096626
HALLMARK_NOTCH_SIGNALING,-0.09935182736344711,-0.07141258878501444,0.0909942964893632,0.0008630924638778635,0.006721303133992311,-0.033756694292480384
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.07455838233480308,-0.0574428286888588,0.07203491076694836,0.0664424010151302,-0.027856715187257665,0.1642720941617808
HALLMARK_P53_PATHWAY,-0.1415544972601902,0.014460332467114038,0.04436285251492762,0.015340120309766597,-0.03166017550500534,0.024784455652900998
HALLMARK_PANCREAS_BETA_CELLS,-0.0507957343171789,-0.07635565754388374,0.0554669562898062,-0.030392383550828062,-0.010309254192230766,0.054731949018204766
HALLMARK_PEROXISOME,-0.06463839305949991,-0.00438717432225892,0.0528972716755603,0.02795250255049132,-0.02710156795458966,0.11684544717488389
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.11635090738001208,-0.05779675314426318,0.031879840475779075,-0.04216659230441775,0.07272606903720741,0.1954403073178841
HALLMARK_PROTEIN_SECRETION,-0.11803365037331158,-0.03419762893348219,0.07553793273551654,-0.03867643727453009,-0.03249609360224257,0.10924903621195929
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.01641972809775881,0.10467606426617773,0.040358618020237984,0.1128450331882922,0.024938100872999896,-0.04452713893937144
HALLMARK_SPERMATOGENESIS,-0.06741406748013903,-0.07545064374006455,0.028280255195933593,-0.012353123371513746,0.013248039446477244,0.1656253000607774
HALLMARK_TGF_BETA_SIGNALING,-0.07959391315713925,0.020768118401363115,0.07832549105329584,-0.04258835756647621,-0.034322951123292804,0.0042852721822950034
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.04431291089535173,0.1072239906178078,0.016059351323983343,0.06989844344419524,0.00024756375760356394,-0.06394910670474031
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.13906183798687166,-0.0035556673769222974,0.04444388520862701,-0.0048529103237865915,0.03645886825970367,0.16316182452444755
HALLMARK_UV_RESPONSE_DN,-0.08310135939394785,-0.045524798318964374,-0.0011722789448874566,-0.04786949617252781,0.03553577088698163,0.16408535183784584
HALLMARK_UV_RESPONSE_UP,-0.019217736772371104,-0.06943860600399591,0.033869426525360215,-0.02348883626260046,-0.0007450182103664528,0.14702271831763558
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.05512042477746272,-0.03418840343891946,0.031698497653286375,-0.10485499147400641,0.03128696956290703,0.05142511378292646
HALLMARK_XENOBIOTIC_METABOLISM,-0.08939460806737766,0.11733214793972703,0.0674807079391949,-0.02640199607631265,0.015731006253637714,0.1280873215567762
