,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.05503376488118706,0.04172277630891354,-0.004416207396373299,0.04268389793143028,-0.05333572735109427
HALLMARK_ALLOGRAFT_REJECTION,0.05047283382618542,0.08562465201432809,0.05814517589284466,0.07074067239069179,0.05972361798799648
HALLMARK_ANDROGEN_RESPONSE,0.05222658804457282,0.045950700882062046,-0.004900150895275011,0.059313082315173925,0.009346856413405387
HALLMARK_ANGIOGENESIS,-0.018422673090393585,-0.012275354873518541,-0.02612970773431374,0.014125272166920734,-0.07325496597275843
HALLMARK_APICAL_JUNCTION,0.06310134683557903,0.06323872017804619,0.02644454292188666,-0.007482705587552221,-0.05293618259112449
HALLMARK_APICAL_SURFACE,-0.027936826584208308,0.03675311897943492,0.01677773346346481,0.05496657252556321,0.03632861714282915
HALLMARK_APOPTOSIS,-0.0014717579389634467,0.03215461822628639,-0.03027285203912797,0.014077149439020236,0.008236722856680635
HALLMARK_BILE_ACID_METABOLISM,-0.03380663236979459,0.008670885986578739,0.037383204249373546,0.030039079283587712,-0.0651454358053185
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.044703924083917074,0.0804403580704731,0.043315913998585316,0.0050634992284287385,-0.06456522124413651
HALLMARK_COAGULATION,0.037412567668778034,0.03499090781416995,0.015158354660802027,0.03737671734808777,-0.08549642569317734
HALLMARK_COMPLEMENT,0.04790949097482064,0.0395238444122247,0.034918168909591214,0.08517990003977383,-0.02510119285099638
HALLMARK_DNA_REPAIR,0.04748621353073653,0.060384925176682015,0.02891740314916808,0.02310203497024974,-0.026346962431459044
HALLMARK_E2F_TARGETS,0.04417795277691068,0.07894985903451471,0.001693429336505518,0.020831653212630086,-0.07004240754420114
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.0002944775856101481,0.0800834789687928,0.013593628874996523,-0.027689615314373802,-0.10607087398823066
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.012426508418976046,0.02722599299185652,0.023890786161095894,0.029269300198919945,-0.06357935154512082
HALLMARK_ESTROGEN_RESPONSE_LATE,0.002764958164943318,0.0361650633433187,0.07685159806855732,0.041218646313957684,-0.002059551140864783
HALLMARK_FATTY_ACID_METABOLISM,-0.039628419822977975,0.05055383380307692,0.010149889049966629,0.006578239330679246,0.03507768952027761
HALLMARK_G2M_CHECKPOINT,-0.04023150555539805,0.031038379924281073,0.011199819278454596,0.013173180002399233,-0.05392546527002674
HALLMARK_GLYCOLYSIS,0.004041712854898152,0.05510292109805991,0.02263598558579874,-0.007303372431579306,0.012966916127918969
HALLMARK_HEDGEHOG_SIGNALING,0.01029429436823107,-0.0319948813282759,0.07478419939665508,-0.03803397063620765,0.04640106829183601
HALLMARK_HEME_METABOLISM,0.02969114685249206,0.0234934779468041,0.013906204851603656,0.007710248265325076,0.04866413997220257
HALLMARK_HYPOXIA,-0.024615785514450372,0.003281998210342592,0.05738553407418721,-0.039307142366061816,-0.0732123609175261
HALLMARK_IL2_STAT5_SIGNALING,0.039256498713177185,0.04720081406172201,0.006285867618531653,0.038025362078066526,-0.04181692555427781
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.02976368774518844,0.02192449887438827,0.005608154050083178,-0.021246830334160336,-0.042830758811023426
HALLMARK_INFLAMMATORY_RESPONSE,-0.10122555017736459,0.019732344686501483,0.008456167600901572,0.016752413763591593,-0.004439733520004342
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.060970362673977596,0.04094928267000114,0.027473040168213673,0.0069494937509371295,0.05662643583663305
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.04229466151878895,0.0683760295261026,-0.011420643943143195,0.03840981615445667,-0.02678057314655528
HALLMARK_KRAS_SIGNALING_DN,0.03297577643356883,0.022628657157408333,0.02424310498370222,0.015105622230312013,0.03931932655844868
HALLMARK_KRAS_SIGNALING_UP,0.01616909117184027,0.027437555706238476,0.008697064127526896,0.02934992075755947,0.06958000596292235
HALLMARK_MITOTIC_SPINDLE,0.04988892985105011,0.05070142913994608,0.025355842520071146,0.0012568933843693235,0.003274654445308566
HALLMARK_MTORC1_SIGNALING,-0.05173255436344559,0.03169164212533514,-0.058192181154286815,-0.02695379259700809,0.009589130102546563
HALLMARK_MYC_TARGETS_V1,0.07829826517580903,0.0578084440919521,0.060615904319957545,0.03550139747757962,-0.024073008053730135
HALLMARK_MYC_TARGETS_V2,-0.00011946285603093849,0.011326802973759875,-0.007510518448588039,0.0400210980089235,-0.04057754566803768
HALLMARK_MYOGENESIS,0.09630178113880584,0.04055339048230648,0.03312924051917992,0.020879864729692083,0.034351919214393595
HALLMARK_NOTCH_SIGNALING,0.029083246875106387,0.02630184524489482,0.07332439484859067,0.0076337319607349815,-0.032943129966426676
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.07462844522224506,0.04070024313192867,0.01441936892920037,0.10837812759138005,0.012670891330759273
HALLMARK_P53_PATHWAY,0.04103432603695699,0.03239929516445625,0.04941986696687483,0.06444669305699263,-0.033749609399168164
HALLMARK_PANCREAS_BETA_CELLS,0.06496072671685017,0.04095966516264453,0.05170839795392731,0.043841477146956305,0.06620300468350984
HALLMARK_PEROXISOME,0.011616169440787248,0.0360078199489726,0.03277326096683811,0.02424564435848984,-0.025213573792763698
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.07210164549907223,0.0455056249191097,0.007463898527118037,0.0415606691474624,0.01158972687065541
HALLMARK_PROTEIN_SECRETION,0.01172757407819414,0.04037466142097468,0.010957602030150511,0.06150251030539068,-0.010465523749924427
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.08747919017316946,0.04651406079186953,0.01826437818362205,0.07836863804408459,0.12916432489264953
HALLMARK_SPERMATOGENESIS,0.011979195480788324,0.01934633161453837,0.03159125235531335,0.04908928671255694,0.06319555224730887
HALLMARK_TGF_BETA_SIGNALING,0.039435133529302786,0.040152150946433575,-0.00428783635677829,0.004280750940396197,-0.04608628407600134
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.020589299589820344,-0.015620041388893016,0.05205940537759613,0.015256954876220388,-0.07826468575490828
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.04321064496550588,0.0619389762354336,0.029574783818924498,0.018761483033138578,0.013875221004228345
HALLMARK_UV_RESPONSE_DN,0.08449034893111732,0.06783524180721619,0.006029386576096965,0.0006977022381525399,-0.003968276768395211
HALLMARK_UV_RESPONSE_UP,0.01513640177656097,0.0486052549006103,0.051433209277360545,0.015450483324091558,0.005854438954462058
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.009598051115162352,-0.05774120201381884,-0.023510601664857952,0.021470142058743192,-0.08858657971292715
HALLMARK_XENOBIOTIC_METABOLISM,0.04683099291035507,0.05599240598078908,-0.006629320514197973,0.0649034195155795,-0.040841709779225986
