,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.10006218276394183,0.03553489071828072,0.08125893212367233,0.05442903773778079,0.024485845930777617,-0.04553105346064535,0.06810670944589264,0.04887467380614121,0.1368426936707769,0.08739843230486417,0.04291573262868981,0.17456529421918993,0.07837863592644477,0.05061143095394546,0.07509547170219905,0.03852146622192191,-6.0904203331686535e-05,0.011449203413828902,0.024346638921307596,0.24667367869921983,0.15372324018887576,0.15330416048814813
HALLMARK_ALLOGRAFT_REJECTION,-0.11500871059763883,0.10367370970058669,0.010245564656416286,0.1044026579949908,-0.0005241625947565405,-0.020280297150943486,0.06585433186619785,-0.12320483291694126,0.09188300754503347,0.09872157008406597,-0.018210166775583857,-0.2636459091435087,-0.09079388094089356,0.016319463625627688,0.09302406903668574,-0.0030805335895876277,0.05601640842598564,-0.1027200253486333,-0.03886024506950323,0.04623962574310552,-0.013553831555739223,0.014830769982030726
HALLMARK_ANDROGEN_RESPONSE,0.11296033441957096,-0.060984243467433245,0.09073696633587705,0.0879652889704156,0.06372132817212003,0.03601367657724198,0.21612163114156838,-0.0652192333137166,0.05951612960742313,0.1154475094069417,0.028677449848511703,-0.11954809645070535,-0.11034233634740608,0.0939696918692631,-0.019145841486594185,0.01643838453311097,-0.030072245986871915,-0.05307797742605492,-0.03809781980600607,0.14435986258488984,0.05821357879102489,0.011011440102111103
HALLMARK_ANGIOGENESIS,-0.03292339378982076,-0.1457725424457555,0.03066367170791287,-0.020952807793877693,-0.08948572389764084,-0.03293345352025523,-0.2684592948144339,-0.13150270956478607,0.026578637250914344,-0.10757626516183325,-0.07282547354270785,-0.3223390113343028,-0.2492720808208946,0.10444641549355127,0.0381715083196208,-0.050132030950131704,-0.018932015504949534,-0.12196593624109126,0.010239659580310449,-0.1992565897279533,-0.11528836056837868,-0.24974585527426074
HALLMARK_APICAL_JUNCTION,0.09500595075782878,-0.0433751770218617,0.03397811880074049,0.12673248346587343,0.029687310092539314,-0.006731094112352144,-0.03152108804192249,-0.05532785625385272,0.1318884675264086,-0.07912102127606055,0.12278934614590818,0.10263007078430078,-0.1985148523362103,0.004503817318282359,0.09847093180746899,0.06576533852001537,0.033015486633192495,-0.03158949271906141,0.031412409485817645,0.1295665332664552,0.09276632484573645,0.26720079325529056
HALLMARK_APICAL_SURFACE,0.06189576908098081,0.15501116892311526,0.03349995292576891,0.03903435650992644,-0.036545576022208995,0.029469247085315748,0.005898449418441261,0.15620294074717356,0.10031123921045279,0.19735960010169903,0.08573926002454665,0.192239264529542,-0.07418739920665758,-0.08760803870432146,0.08984486004813232,0.0211340969809744,0.013427198689818325,-0.010752073935514387,0.01467645015128139,0.10990675376828891,0.14228232340793204,0.10181725638440373
HALLMARK_APOPTOSIS,0.021374376640847115,-0.010692554841297,-0.022700235660397142,-0.037020253301861705,0.0002659234302097275,0.026385650576848878,0.07037857736465433,0.014568269484910277,0.07328092876887272,-0.06412165363848057,0.04163030990812034,-0.023099514549556156,0.16654414250570782,0.1250328016968029,0.014534592964474475,-0.0728877714246072,-0.008625703039779116,-0.0020260462673156628,-0.02793564604326048,0.07776870572521398,0.04720467348742417,0.27214905434766834
HALLMARK_BILE_ACID_METABOLISM,0.14396554575807713,-0.04444374512657388,0.035045677317075405,0.06173271561177363,-0.03299567864337121,0.004989199233366852,-0.08261449234250795,-0.05898235276493572,0.03236579373949961,-0.0776909577185757,-0.027002776843235266,-0.0241784556553051,-0.0967494403894983,-0.07220267032234394,0.012015188622408371,0.049156822918972325,0.009374950917433959,0.026950455617222778,-0.015448322256325819,0.31989713732455033,0.08061370835571827,-0.010496196019938992
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.09562418122146862,-0.13300615300787932,0.02871793550637156,0.047067754735322855,-0.01302115491913789,-0.031009568510335605,-0.05614421765715837,-0.09921891474741934,-0.02539724400990487,-0.15093414139364336,0.03723894970769047,-0.17263665331811226,-0.24911356039965743,0.10058085310208884,-0.007941952644868376,0.07038452004749565,0.02357673064677941,0.026937455231578193,-0.045499517884249815,0.3054625193885627,0.05430617935050083,-0.08550691482783995
HALLMARK_COAGULATION,-0.06429917771922418,-0.0862639354591561,0.02069048516596128,0.014735629366510695,-0.003951136031053189,-0.07450244383894448,0.09377357881091439,-0.16234768445730358,-0.014756915278098902,-0.051635640390398405,-0.012522128287995055,-0.2910604883410772,-0.16137184718051872,0.09812576115170024,0.04344820497645767,0.03472436828903454,0.03422488207814854,-0.05675665478346609,-0.07118920449574002,0.030974816696769766,0.05929885305310547,-0.16270227974358728
