,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.14140673817296875,0.14009932471978026,0.02499628246166231,0.003471094546130936,0.026559751681491377,0.15563387049344937,0.09226430670882323,-0.027114883324569673,0.1091037029772116,0.029863062400349357,0.2148376256820485,0.00923121832976115,0.12353128072504134,0.3402451599338828,0.18821789222102744,0.15869932632216252,0.12157181683881194,0.3789133147488482,0.03651648484664403,0.031063637542514684,0.38284170577645316,0.18371159527764935,0.16339142787968416
HALLMARK_ALLOGRAFT_REJECTION,0.10415830251199057,-0.006029894991519918,0.012446326494143027,-0.004735557288058169,-0.022882169381136526,0.0879862816895373,-0.06311752298990292,-0.2269224263575306,0.015118660152126777,-0.02880126956984008,-0.3539841921947462,0.05971984766161299,-0.17704182023940074,0.20920086107957842,-0.031057885289066518,0.019733959028255248,0.10847774639024711,0.23855312428260714,-0.02710396209542061,0.03898289796226444,0.2085669173222524,0.050335003733817524,-0.01894223205555679
HALLMARK_ANDROGEN_RESPONSE,0.03936456483410638,0.11819307676270455,0.06950325708661162,0.05030613130362576,0.019107022758634934,0.10263726107838977,-0.03145214303246602,-0.1997107824846097,0.030874823612365612,-0.011332563770051022,-0.16577167461318557,0.09067919726778753,-0.15021085144920654,0.3200918580411158,0.10646688606240969,0.12182803520238107,0.13659510582602633,0.10636543006536803,-0.012712078310231531,0.010344836875819458,0.3122156255698004,0.15314641210133523,0.04715311113106525
HALLMARK_ANGIOGENESIS,-0.2309514159074288,-0.03265357943219942,0.04245898764447263,-0.014951495201939863,-0.07271394072742784,-0.20604649067705308,-0.09520344745266056,-0.27292822206710093,-0.14287002793250206,-0.03889463595675841,-0.36133162246280903,0.08834301622318214,-0.32730708016493476,0.23504492967607254,0.004805071276902623,-0.08697951080890823,-0.06190946307976415,0.36990991531498757,-0.013085232782462847,0.023351308638687354,-0.17478645601388101,-0.04874277291939149,-0.1239029903674197
HALLMARK_APICAL_JUNCTION,0.0809352868194658,0.161889017584127,0.01121320201459387,-0.023053448959726778,0.07103334327597557,0.06158275064305052,-0.06981386898234437,-0.16755747817736447,-0.040802331591818834,0.06210913674333033,0.1156522170366942,0.0362810697372352,-0.2212371120855966,0.29526945365869045,0.10300517350441554,0.19346664512536718,0.14510043259568342,0.36230936543769837,0.0918001748754506,0.08206182269558161,0.33822760587263573,0.15667119476216537,0.21694618487188452
HALLMARK_APICAL_SURFACE,0.23986667767413614,0.1342579575429954,0.003404391142311283,-0.011820257128377415,0.04432565882710365,0.07192652862281758,0.037589157688926955,0.12894997652970744,0.04374839600586856,0.06419598063843633,0.1501413001132601,0.05426819464189669,-0.09751765121430048,0.0967746290800256,0.1446239680405883,0.14762890524398317,0.0803804817618115,0.21166035279521114,0.053987922803170184,0.011149739610547134,0.29738422609056664,0.09923562965783056,0.16653470870590012
HALLMARK_APOPTOSIS,-0.0252205545962762,0.04185661759370418,0.00721056950077907,-0.08273333634604857,0.020911026172975845,-0.06674289864974839,0.08332340731009749,-0.02503699071882872,-0.12120291351526795,0.004667334148633878,-0.015916421936407993,0.029834122121498174,0.18372935621208691,0.11088861482527117,0.0662049568351316,-0.05314362146676809,-0.06330089921063316,0.1443028343664059,-0.05403315125243699,0.00023258059037499623,0.2507408568170758,0.09623454459534109,0.13798706849609127
HALLMARK_BILE_ACID_METABOLISM,0.044464810682732774,0.09005149801284677,0.06468515206571823,-0.016142030838794796,0.06919714674044994,0.094114774448595,-0.051534602306298784,-0.22853542163187018,-0.07950103843004577,0.027748771269592364,-0.02558546054502903,0.0028038719980854653,-0.09579250715900763,0.1503086585127253,0.09350479255086346,0.10345059939175873,0.12812051629451945,0.08439169358373877,0.016876014896470858,0.05750022552679335,0.3717826291417959,0.2145143049272894,-0.05567760953227202
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.001494706510300427,0.08881404246500935,-0.02308825479344873,-0.03690470689217539,0.010563542677151701,0.12978045117308912,-0.0672548374825502,-0.18094976520695855,-0.11614635913874771,0.013446829539591663,-0.3143331544014616,0.059299346264709354,-0.273257906389529,0.22969716988045435,0.19268441928264854,0.16523733034858976,0.1289944779025465,0.10986506235773488,0.019673145608556767,0.09810271038521115,0.5236941022367678,0.2249466438432191,-0.052890154872447366
HALLMARK_COAGULATION,-0.004745991954870169,0.08816381887382745,0.02286750610894877,0.004336747688082504,0.028732570336685512,0.02220321424053758,-0.085058740471389,-0.26772557925518947,0.032624832185509475,-0.08614849876663958,-0.3788538184581964,0.08484505437715247,-0.2329956102534008,0.3024458418642347,0.0789252402001752,0.08489104124691382,0.0852842711598528,0.3351332672118257,-0.08615473789143645,0.08258915027712342,0.1984479934702464,0.030743814713554477,-0.14751744125637506
