,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.001688552809813826,0.04970855008516067,0.02662364203196872,0.06782830539397376,0.0028676824664387,-0.04637183340574068,0.07938655349705474,0.15560854912325894,-0.005152717880646976,0.0017606418407864568,0.028674823474953995,0.11875253565383323,0.035211606097437766,0.13776412623461973,0.07509427908146063,0.13774094883936622,0.1619606884411914,0.12586019123477935,0.023679248707918366,0.06261247511674423,0.11190539698347136,0.11215025180294799
HALLMARK_ALLOGRAFT_REJECTION,-0.021960874641610686,0.02101967399381802,0.05457772605204207,-0.007902436425877526,-0.03579290702223489,-0.050404236685930755,0.12399521081210421,0.1929479157241799,0.03419096236414711,0.002216501489584074,-0.10953278553223,0.1035952359088385,0.05963017769077152,0.022136384641643553,-0.009913460122561415,0.08048027705020915,0.10287113689185699,0.07516057422091095,-0.029638753781808982,0.026223665051765637,0.09725145910897387,0.013270414634568297
HALLMARK_ANDROGEN_RESPONSE,0.01942953360726855,0.07826072305726904,0.04019309966509094,0.16355237878770149,-0.016796454645097193,-0.04000552268484929,0.11526328227565434,0.16328171108112038,0.03212288595386005,0.018532081336039133,-0.044445210026423085,0.10872162455616638,0.09572040583243753,0.07764606597620428,0.014339387684361746,0.1677818297840079,0.1611347722903355,0.024339560078112468,0.03684906168429729,0.038069604514685385,0.12050562914220134,0.09527184244045325
HALLMARK_ANGIOGENESIS,0.03694370137111774,-0.011114109636365709,0.03417583631970144,0.009859972103515252,-0.004113764954856139,0.03467564713429816,0.1532109722280917,0.16661992208310064,0.0321584744791907,-0.02244516222465355,-0.1212261095950319,-0.029405139399707368,0.06924323787756939,0.00880316031048652,-0.04499158047684521,0.03717600608650752,-0.12919489334970136,0.08303966466433076,-0.003628035232659509,0.05273483648249211,-0.01897912317694189,0.07189588270447603
HALLMARK_APICAL_JUNCTION,0.01114327951632927,0.07997186599769099,0.13654740048021435,0.06376208709806068,-0.03621446492068602,0.02220539460215795,0.14494479947260833,0.17824995229414675,0.07067370695131707,0.055597286958575194,0.01838634816199641,0.10455062579864356,0.12619934272279026,0.07260246927474531,0.083236704967628,0.14362782773559324,0.19310336622889843,0.15096280826642,0.09756027395426782,0.07075966925513512,0.1438355064161675,0.13151663805483943
HALLMARK_APICAL_SURFACE,-0.012781144543850384,0.0806945382390465,-0.030479291307072928,0.021189632983055318,0.04260088114585448,-0.03964656901011179,-0.019101896429469346,-0.053566088500230695,0.0692083928869486,0.06036313862172366,0.08180764421485308,0.07735832211049982,0.09344916025278996,0.1369755981285482,0.09497885470081321,0.13030553317828758,0.16749027518976758,0.07463671161038173,0.049700314236205814,-0.012029384786241906,0.10138994769271821,0.09934619071933302
HALLMARK_APOPTOSIS,-0.04556366048791643,0.01978900769796374,0.04464119298773616,-0.00562818299823545,-0.022773710979227948,0.09340578220150861,-0.04912372788485218,0.03349851439996308,0.057470720792765044,0.006134649642543943,-0.007511751473632556,-0.020996909396354037,0.005659271122809921,0.027194195611718628,0.07226939890455643,-0.06800513579783404,-0.10829341157417934,0.013191025529223518,-0.017485664151704484,0.039209393087398195,0.0545344547862472,0.006229519058167092
HALLMARK_BILE_ACID_METABOLISM,0.027887281062800105,0.011120048167398188,0.04132395729618421,0.06120908388456815,-0.00653567446636103,-0.053566949774580985,0.12311802480970098,0.1538944796393247,0.09401254839812051,0.010363773114471729,0.019395155626901476,0.08775306209977748,0.07844675961401311,0.10339155606364467,0.08777840959859608,0.16041225909334814,0.18067453178648174,0.07698042939520477,0.035612415474569496,0.02919253551445602,0.06723744911603169,0.07625598250423818
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.044898333291064844,0.03278316237785867,0.056113512723788436,0.04195790169660641,0.012617123735782668,-0.04310578637538059,0.159651584643332,0.12753347350091052,0.02644014593440348,-0.019497189764211997,-0.07094136688070254,0.11985309131732692,0.12016110340858491,0.018752589645638054,0.04054076952392033,0.18803247133550868,0.16053843604615295,0.01533589265976724,0.059235091121492764,0.008548510212189688,0.10710539112821744,0.05883868440244699
HALLMARK_COAGULATION,0.013926648977920722,0.070840447099931,0.03342127380850779,0.02890008226948268,-0.032884013498165415,0.06270922572659,0.1354009256627874,0.138098970484401,0.03527830268500347,-0.005382291067929257,-0.09915977300137267,0.04766634790969235,0.07461464467586863,0.03678966497175682,0.014405203670985293,0.11646657450373235,0.09263325406359692,0.07802438149121275,-0.06351998979005097,0.10652463616906512,0.13451599000238051,0.08619591811806393
HALLMARK_COMPLEMENT,-0.03537553876795564,0.013072995829772574,0.04472532056411216,0.059546134468050814,-0.011818940693412711,0.033967352150945145,0.05975584077700393,0.198270696665256,0.06692479261451438,0.026998107516426225,-0.08770717416989322,0.09346654849934281,0.029826621923755316,0.09066145718223614,0.07810235852992885,0.19160933555671752,0.1207455842787962,0.10196796343429887,0.026796189819812407,0.004400036966961946,0.1179453745549813,0.10510090191166856
HALLMARK_DNA_REPAIR,0.02702831410620406,0.07139783729244827,0.12024680256248615,0.08384888972998208,-0.012796713833718634,0.010886631911458115,0.14538580388293015,0.200295888480011,0.08421296399760235,0.047340391157213814,0.08509572602344298,0.09659539543427396,0.09022995107579124,0.1053532420690622,0.0891575401397932,0.1889968071741758,0.21104994724769846,0.08360206743480493,0.12592680332522574,-0.02582438939082251,0.13631631173249295,0.09877522072440242
HALLMARK_E2F_TARGETS,-0.012921227739849411,0.07039453610604797,0.10437056785479577,0.025553247079311482,0.040890158864308336,-0.023344008942723336,0.17314994927751834,0.21468182193972704,0.032063974757160746,0.011452693156298172,0.05958793560911142,0.08269907790858379,0.09007927106409026,0.0852213291609466,0.11336861338327198,0.1573177099078655,0.1646385284313563,0.07025722590050804,0.09271549118783196,0.007926306367196077,0.12043662079269209,0.07767011253516572
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.06461529489338363,0.06582110955639357,0.0606729941506939,0.12507498286913785,-0.032697592820293164,0.033807898729234016,0.17004961896630352,0.18066178158352356,0.038940482792799165,0.031106922965848695,-0.09812979549593505,-0.012654661582673437,0.12218264487464338,0.11244381038763529,-0.08104265308211661,0.0494955812729006,-0.06692368110326281,0.15073929390972862,0.003246569163311821,0.03821981029182901,0.12374924617487104,0.08684421351950918
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.044690379507196926,0.04875502341789809,0.021971982173276394,0.013625336553947131,-0.003527911118817271,-0.013024384315204121,-0.009056295731230396,0.13045807056473233,-0.03856047024067633,-0.021937957206781454,0.0745579488253348,-0.06174542185110121,-0.027553404184725648,0.1492946330946535,-0.01189968841244434,0.13933947835062818,0.1106576654147892,0.12871268270127395,0.05708196215453624,-0.013736617405941709,0.07679677193646475,0.1273818874058726
