,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.01731868665976078,0.046346372409420744,0.016421332909762415,-0.004418424553043641,0.022969149875255356,0.018636927832416238,0.04861377246750421,0.08133600011151638,0.14712144592173104,0.02040945340645479,0.05645547738705845,0.030588584614086506,0.1032563433014453,-0.019881380358525654,0.0617868325437394,0.034412151219008945,0.07330942319232225,0.019898754582728103,0.010579783855797118,0.029264632974175312
HALLMARK_ALLOGRAFT_REJECTION,0.029928146448314933,-0.0636320205409372,-0.02038008861353693,0.0229400589320224,-0.015257971765398453,-0.011161397074039164,-0.031059324434891674,0.015918650247694285,0.18000207086585554,0.10449778313437222,0.027045913032801513,-0.12999736708545925,0.06254762388157187,-0.04455329959386085,-0.012665075412830745,-0.038822115719499346,0.04328693443430953,-0.018240893728713972,0.008232725783503042,-0.021878623331616755
HALLMARK_ANDROGEN_RESPONSE,-0.013230126425152165,0.08815206804141812,0.030123702597006318,0.03243784680468815,-0.03417124420629069,0.06892297960095681,0.011182978092193095,0.06837414119195842,0.17483075594069042,0.0682926861492006,0.013781599444107819,-0.07703661199990641,0.09445978068115517,-0.040604007893810724,0.04637675709698053,0.026552733126443285,0.05813123870073876,0.004090577463611765,-0.007213937355619691,0.0006855884139400819
HALLMARK_ANGIOGENESIS,-0.040101728902458306,-0.09480838513344246,-0.05894637300951949,0.009071210700897378,-0.14077523321782057,0.044376581985160646,0.0111169250400075,0.0675574060747101,0.1492383871755182,0.010985005702819269,0.003166341882226573,-0.07882660595855723,-0.038180083868338356,0.03187207761750523,0.0809879045424807,0.034138756524302774,-0.01546884393535465,-0.06553607129600651,-0.052846878010408604,-0.06072260838550065
HALLMARK_APICAL_JUNCTION,0.016545742405987423,0.04315264095556615,0.02026909936354297,0.06705359785798727,0.024794357611080734,-0.03926357107146999,0.08269057570593862,0.08709451182556577,0.1539709321739093,0.08440896537305795,0.033425735441457494,-0.027271035970683127,0.10126789607354017,-0.02345896648403266,0.047887800452096875,0.053152182143156874,0.05987168072008968,0.04897166726100882,0.037507986845316865,-0.019909189130843035
HALLMARK_APICAL_SURFACE,0.00384672101545014,0.06364040014068112,0.03558204348620056,0.011568253847743551,0.04137233999613414,-0.02666153261000649,0.04174499660953647,0.0794276933318912,-0.07304626789995858,0.059901051768836026,0.014321476413485773,0.04077179202660421,0.09575464208628082,0.06616884115807614,0.017579412845426426,0.04886889642490891,0.04693164283877283,-0.04330759585219942,0.02538659186251066,-0.08601385922917755
HALLMARK_APOPTOSIS,0.009614804533910221,-0.1032326268183285,0.03172758593371579,-0.016287916082522766,0.11258524741052106,0.03990885001797428,-0.014149242443941841,0.007645042005966827,0.0025101749307283854,0.07792582790477004,0.027661380346410244,-0.05861376811842266,0.030962340521498086,0.01980894759853398,0.0022509455077843435,0.021521626222996176,-0.039081324731494324,-0.026893450260891637,-0.06149363179945758,-0.0181679507947908
HALLMARK_BILE_ACID_METABOLISM,0.0024123851695961773,0.007289785278060288,-0.012133854450645867,-0.0033790657573877438,0.010151994542459535,-0.010131544779983096,0.017766368061365247,0.05985991908798389,0.16339586737042683,0.0681100634396532,0.043621990279582135,-0.00042357807320066073,-0.003433767395279453,-0.020887967551430454,0.018929087605817595,0.05929659629362024,0.05031399245359603,0.027872749769694005,0.028093456053456648,0.0682673946150561
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.04830624649101803,0.029595940787689613,0.0600779151030969,0.05426895335488895,0.11320832993817768,0.026815836781137296,0.037487840389845296,0.10061113928678647,0.16198116573619814,0.03150187903110604,0.0690036103979418,-0.03574509436740069,0.08684695199958595,-0.025826824523966514,0.1295863578458589,0.07755986093958156,0.06510381663894388,0.011855162079186734,0.010297709884642113,0.07581280327838702
HALLMARK_COAGULATION,0.008592916177023936,-0.014646161137488118,0.024193299915737824,0.07078558334193152,0.07213502946478723,-0.01213188770038031,0.0462657504299227,0.03248857494195646,0.1557495248468335,0.09892850149697636,0.04058797709324055,-0.11558518798267822,0.03269943879430515,-0.05183751762626778,0.02460413427428347,0.010791893003564899,0.04384966303613458,0.007691410000258568,-0.003038615842508397,0.0024903620134656434
