,ZH1007nec,ZH8811Bbulk,ZH8812bulk
HALLMARK_ADIPOGENESIS,-0.0031717155807216525,0.1458236399587479,0.0847312620129199
HALLMARK_ALLOGRAFT_REJECTION,0.037973686560601266,0.0340190702017573,0.07167763614365527
HALLMARK_ANDROGEN_RESPONSE,-0.07601874493400665,0.08040028693923795,-0.016319853895726308
HALLMARK_ANGIOGENESIS,0.03358178174507793,-0.16072105231826456,0.0517682403783663
HALLMARK_APICAL_JUNCTION,-0.010176306547806397,0.14007598350599013,0.07323887333192738
HALLMARK_APICAL_SURFACE,-0.024904283266157887,0.08949630570023777,0.05093707535705204
HALLMARK_APOPTOSIS,0.051714701599799656,-0.067488619842532,-0.002146226699385963
HALLMARK_BILE_ACID_METABOLISM,0.04156318107903401,0.15504430429386978,0.051885231208273715
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.004985574957174276,0.13559375986232994,0.07221345243548838
HALLMARK_COAGULATION,0.00991709845778979,0.0365885480106624,0.07172498824173297
HALLMARK_COMPLEMENT,0.02186456074509907,0.033535468534949,0.10419299495043663
HALLMARK_DNA_REPAIR,0.02486128100237633,0.16557344304310306,0.1041672870841332
HALLMARK_E2F_TARGETS,-0.007021015442834646,0.02112376513469273,0.0703040628432405
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.007902561850356565,-0.11840600183037155,0.09000854416481012
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.028943211166474275,0.08824395495495302,0.08600775599794033
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.04258538072434145,0.096403003110843,0.050040084760601844
HALLMARK_FATTY_ACID_METABOLISM,3.4043458827066035e-05,-0.009769478732691421,0.0328703301014754
HALLMARK_G2M_CHECKPOINT,-0.010916901090710992,-0.018169828596750766,0.04126868100723368
HALLMARK_GLYCOLYSIS,-0.031984426821692176,0.08070866214453438,0.037971927099635226
HALLMARK_HEDGEHOG_SIGNALING,0.037553518608235636,0.039726291496940694,0.053605132844663124
HALLMARK_HEME_METABOLISM,0.034175750513560685,0.14693544184876375,0.07083834680008075
HALLMARK_HYPOXIA,-0.018314186341634262,-0.07352188245545252,0.12943566203081677
HALLMARK_IL2_STAT5_SIGNALING,-0.026542848692334305,0.08207914492258127,0.08047217520861767
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.00392933185303978,-0.01908355938111823,0.0035050601158885604
HALLMARK_INFLAMMATORY_RESPONSE,0.01744607814154408,0.037478365455898395,0.0995843088643096
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.007506582671368061,0.14644479916573466,-0.005380001638777532
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.014545814350943504,-0.06272985504641544,0.11342211305977065
HALLMARK_KRAS_SIGNALING_DN,0.07539252446768771,0.1637159600794375,0.05867556745330453
HALLMARK_KRAS_SIGNALING_UP,0.052691808593502816,0.07518826660332417,0.09634562161254667
HALLMARK_MITOTIC_SPINDLE,0.006346118802929653,0.14387851541470034,0.05829251022627006
HALLMARK_MTORC1_SIGNALING,0.024187280242966784,-0.04805080525217804,0.038130856759578224
HALLMARK_MYC_TARGETS_V1,0.03728206681811456,0.16780027696234784,0.06171140301999235
HALLMARK_MYC_TARGETS_V2,0.060502990633323574,0.07599994732462845,0.021845003019905215
HALLMARK_MYOGENESIS,-0.05056588417780209,0.14528844884512526,0.05205702953535874
HALLMARK_NOTCH_SIGNALING,0.01888336908307626,0.1774777551448788,0.057491211003326416
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.0481562642718758,0.18121614817230017,0.0945455906432225
HALLMARK_P53_PATHWAY,0.0042691691876468076,0.15375462310460536,0.07487698364127438
HALLMARK_PANCREAS_BETA_CELLS,0.022712660947457556,0.16652519497143084,0.08700611644776489
HALLMARK_PEROXISOME,0.06247034420132981,0.1337950430962728,0.014844439254247076
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.054583310946227696,0.14763363987598166,0.12269627887109691
HALLMARK_PROTEIN_SECRETION,-0.01485130959989165,0.134247692125888,0.09542946209469531
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.07012265676662426,0.1583826806610979,-0.09244334195813186
HALLMARK_SPERMATOGENESIS,0.0054523286953032605,0.15398510728272932,0.08735739245768767
HALLMARK_TGF_BETA_SIGNALING,0.021542641020401026,0.14844595459801443,-0.001306680984379942
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.007951238023942634,-0.005994497506045663,0.09443604637202081
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.021539057498419226,0.14806453185620602,0.0633301911744389
HALLMARK_UV_RESPONSE_DN,0.012436911664656308,0.06925575512514501,0.060823795028575406
HALLMARK_UV_RESPONSE_UP,0.0014125049144914242,0.1276479283850474,0.07820042080533518
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.061985672853291846,0.14541302912919946,0.05884791093803125
HALLMARK_XENOBIOTIC_METABOLISM,-0.002093672717864561,0.1322833035813848,0.07279984756927839
