,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,-0.07713880327759869,0.0015664310891039075,0.014834588815980565,0.05344166612199092,-0.035463157675001473,0.04580767348924686,0.07497274929683659,-0.011678166512341895,0.04820159894991008,0.05407132935534013,0.1677295925855455,0.010307142912289818,0.06599566074440573,0.09174221121194653,-0.05816457789622074,0.08570681845043392,0.09475590677998401,0.10556996302433426,0.04370326846672094,-0.028791750018516752,0.10184347792679159,0.04794806698344441,0.018828034896099143
HALLMARK_ALLOGRAFT_REJECTION,0.08473699620650478,-0.04356208961008675,-0.013450735367400476,-0.04204582618921502,-0.0709734555608426,0.07892554634162044,-0.17503795042199663,-0.10123402316124501,0.11156731807035859,0.04105006439683601,-0.3056212711441305,0.042066627323275624,0.026969982366594397,0.11509787132990507,-0.10615058664518758,0.0533039781413191,-0.01527935781573135,0.08884597504841432,0.021273063393287064,-0.026500656488048027,0.014289967399406602,0.06120532563290497,0.030650493295106954
HALLMARK_ANDROGEN_RESPONSE,0.0016012062627609033,0.023767579917771356,-0.0012811873184695292,0.02451774604906039,0.03622413373240118,0.1969223757784864,0.010423085218645248,-0.11636265412998927,0.11117584225108197,0.005982257240070675,-0.055024630986935885,0.04138734589908951,0.05708393684657028,0.09863788772320778,-5.820137330112331e-05,0.05451018103853511,0.16978529299944828,0.12331819047592017,0.06429734168873917,-0.023897076351086087,0.07630694373762248,0.08381215829936914,0.02468553701874808
HALLMARK_ANGIOGENESIS,-0.024268224731379087,-0.044984609931609694,0.061442189073515875,-0.06739258250891342,0.049815018914807274,-0.07401195695599139,-0.13638917671026715,-0.1390861465694312,-0.14209239421940767,0.16622899492488769,-0.3083980169044663,0.018890190418951618,-0.06611980055905654,0.11475619218416326,0.07409599065933989,0.01264469115734078,0.1792606015631496,0.020798170917160665,0.005777854683125515,0.025482438561001457,-0.1188475110036994,0.09309935519796933,-0.027524646740791893
HALLMARK_APICAL_JUNCTION,-0.1024488995747723,0.0015821981099972632,0.03877213310171868,0.017260578940384994,-0.06792487398641796,0.043351801004444454,-0.04757354789976273,-0.08067232999161342,-0.006919435608062159,0.03430857643948714,0.10176397076213288,0.01753175411866746,-0.018918968694418486,0.07152458491670852,-0.026562157014675583,0.026839524580457387,0.11761003282215295,0.14424808440734088,0.12450286845114819,0.020667604236187683,0.04716715317693334,0.05281039253644292,0.07218928932139755
HALLMARK_APICAL_SURFACE,-0.15404570362494677,0.011430032450289587,0.07071898396085573,-0.004143284387197343,-0.06361456385641918,0.007772929800647755,0.15421526192029666,0.11969112711414434,0.11698550826474331,-0.05771415465628582,0.18982793664836292,0.08353861156127063,0.016775960501411228,0.025623665253039843,-0.19666786461532293,-0.004413897568058395,0.12523016765551256,0.10571869846213137,0.03680441815123125,0.005946140233322191,0.02210237904027326,0.09625307733438314,0.012920118110389574
HALLMARK_APOPTOSIS,-0.10025356502102992,-0.02235412630444396,0.016480404235392678,0.02917962186646043,0.05698529347638789,0.06870950867500071,0.05488331992670521,-0.023769502631729302,-0.01704796322153445,0.09982288606532631,-0.01212625983610677,-0.018732164823256715,0.0672221676463899,-0.03403077295258433,0.024608675355865,-0.04899969510575216,0.07979206228966883,-0.04901648146019013,-0.03470153628502721,-0.0014720878123766904,0.0035105743306104446,0.04482213171426838,0.07093458546057992
HALLMARK_BILE_ACID_METABOLISM,-0.09715981871573119,-0.03265460654831601,-0.025647142468472457,0.018033390966699068,-0.0811532765718917,-0.05461834734169385,-0.016612487905060088,-0.11521211455489418,0.07294838297511103,0.08410097014702772,-0.006098679205385945,-0.049499068773724855,-0.04945990581916959,0.07893729410753829,-0.17356547322118096,0.0413280177566288,0.09252994171415727,0.11035383518863677,0.04003216272506415,-0.02598170076103822,0.08156094888536199,-0.03137727651132564,-0.09607237004567125
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.1113025697402001,0.05796260382445763,0.019459283125183833,0.05668751066296619,-0.058025586777490604,-0.0022716653717015107,-0.10089467951675878,-0.1221701026173462,-0.10751264999524066,0.06631690091592991,-0.209657941134938,0.034242919389660634,-0.04322417697171672,0.12289949950061983,0.06249596129795387,0.03655755958835148,0.11992556543703155,0.10467762529465673,0.04818082150643146,-0.033068973693204266,0.11243714454816747,-0.004684333710568119,0.021569476516804662
HALLMARK_COAGULATION,-0.11942991885932583,-0.03975236587449895,0.02322307326209004,0.05234009153051056,-0.07932628732440558,0.057442638252506825,-0.15273183188137845,-0.1640098087502509,0.03381240670887832,0.13244635330269905,-0.3022345164124745,0.0510616951995472,-0.018921712969290416,0.024888939729532995,-0.18809531461653445,-0.05185750719107197,0.12559342965507683,0.05519676362500434,-0.05023690159873108,-0.05675858226621933,-0.01203035904400826,0.06419729731643403,-0.05382653173552975
