,MGH258,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.05961321081872459,0.05577649596214564,0.07199276010548548,0.07113447086068433,0.11536099954443811,0.09550370119080781,0.06167249445690242,0.08561683935227496,0.023431225951748874,0.03018121900058485,0.14479867707420155,0.0581407282248971,0.19008619299452362,0.0336108129342207,-0.002752521989164257,0.09633452460116987,0.07799595038942053
HALLMARK_ALLOGRAFT_REJECTION,-0.016006610712145004,0.005882139537312781,0.00852022947006567,0.09740988293972899,0.08276836355670758,0.12320050948653648,0.0638879285561539,0.0620538409554995,0.04956953666500971,-0.014591045967777824,0.006378138278066829,0.012334616162289681,0.09454360352129233,0.03655335286627323,-0.036315467770744084,0.07911324763688905,0.0012104192014495306
HALLMARK_ANDROGEN_RESPONSE,0.024886536939473045,0.09548636913221416,-0.015494976235828687,0.004868547252131426,0.06276484346172319,0.08914049916475372,0.10625623918088532,0.12592399811146449,0.07156818086309394,0.014430342534204521,0.10253633187705406,0.0589412603316631,0.13451176961888167,0.04017649020140456,0.04550274218794295,0.12165737875799261,0.07674500756183796
HALLMARK_ANGIOGENESIS,-0.03591646121492723,-0.06306282622301611,0.043861133631792254,-0.05301157955755465,-0.050738128684348044,0.10501152194797236,-0.043840917140346033,-0.018255591980782606,0.07306977718848526,-0.003753696644822193,-0.0033724957099844654,0.012578395836656823,-0.13696674774907286,-0.0029959405940003067,0.008543083595839364,0.003222393260682045,0.04125831728949471
HALLMARK_APICAL_JUNCTION,0.024261582176099347,0.11481979248867745,0.012244973107630378,0.04107086997833893,0.10530359000994759,0.10292920537615957,-0.0018637545969925826,0.08267924651525688,0.10886772652040344,0.008140625114480665,0.11793855411772189,0.07903057580599046,0.17358289030006113,0.048658926179601554,0.10831221036649204,0.0987805632392597,0.0842580078054365
HALLMARK_APICAL_SURFACE,0.05223868069599478,0.09090903340261217,-0.04878104417304682,0.024027892803763835,0.06932215926694718,-0.012433928945154805,0.02151339034840641,0.11758945134953092,0.09237123876022771,0.03930624440133293,0.19443558165365396,0.1293503338815535,0.07637102054072388,0.061867255480987815,0.09815654105060288,0.09416044159549357,0.03736107451464306
HALLMARK_APOPTOSIS,-0.017284141249193915,0.02142843123952497,0.027202861224244562,0.04741029026675596,0.018375918560499412,0.06935498075131241,-0.06209475724941131,-0.036574104369073004,-0.057458473318012,-0.10053134262846725,-0.10329275822667337,-0.04561268308875972,-0.060315120037087756,0.042049189637214275,-0.036179080758310056,0.11822271497970108,0.03373413493685923
HALLMARK_BILE_ACID_METABOLISM,0.07111766564903188,-0.011940424027829565,0.03067749994313331,0.014426057584674244,0.06428701556903066,0.11305363226079825,0.012515024635453922,-0.014890609705464387,0.09757112412809328,0.08538301228235591,0.10947516088823153,0.09217570340019522,0.1676100702142369,-0.07426028619838347,0.049916580618375055,0.07533597032480405,0.08259993563048687
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.001720287831056217,0.04328670689662576,-0.014729754468391101,0.0007888650465869306,-0.018520385255958963,0.05665929356398185,-0.025262596573703496,0.10042919380045785,0.07736444872229906,0.04271551006962257,0.16067087849807954,0.10782112149883773,0.16702912107374368,0.07823416059768704,0.09558425563330276,0.13314920246609768,0.047820011520845564
HALLMARK_COAGULATION,-0.0065603760992536415,0.05751711958983747,0.00031777395370800177,0.0564730157025202,0.07319487469261374,0.11361990280040664,0.039921341271858896,0.057542880728492916,0.07148158023140681,-0.05167608971785075,0.08481150310631744,0.043217070579594695,0.07113697907877553,0.07983269064330795,-0.05351512940934737,0.1124830978991505,0.03930904951455569
