,UKF248,UKF259,UKF269,UKF275,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.0024448376285537165,0.008498834970526347,0.0010339599730842153,0.008528576256096345,0.041403553242490725,0.0967240573081628,0.08233790529484644,0.05355099093837401,0.007357486222368235,0.05806316356493699,0.06276273523175735,0.06371755441651228
HALLMARK_ALLOGRAFT_REJECTION,0.05266087864331393,-0.0032121362736670595,0.024090675965239353,0.021317631915581087,0.0031995790501747165,0.11062761004394221,0.03200985474741579,0.011629940542713475,-0.053128064423254254,0.014354799936992183,0.016472928443424278,0.007270642732331952
HALLMARK_ANDROGEN_RESPONSE,0.003321670209504263,0.036456223606493136,0.0262753627378276,0.023342427589761877,0.0462160015483383,0.03966294489278094,0.09712230090257647,0.07959682856690845,0.029788322343512367,0.043015750650842045,0.025545856684918856,0.042961337094108085
HALLMARK_ANGIOGENESIS,0.03893970665160688,-0.008386569231444803,0.021730578463530065,-0.021266559711938592,-0.039252022714511184,0.09904733213171686,0.03329738605389112,0.020125711462494734,-0.0032466710133801893,0.006599696927024616,0.013065078501076629,0.09764588003827815
HALLMARK_APICAL_JUNCTION,-0.010411457322472617,-0.03452497031927944,0.019816274959042996,0.023240570233848932,0.021920263332962087,0.11326231641533649,0.09086937240183729,0.07129277669320959,0.02833860867848027,0.06188296091971118,0.08917640890165679,0.10399992800888622
HALLMARK_APICAL_SURFACE,-0.008052708230097504,-0.015092557186742727,0.004542124708750445,0.036130940910383866,-0.013150230413603706,0.007758671308506677,0.01620109628239662,0.028772642611836503,-0.02392433493575181,0.021000670361530503,0.017867479645603337,0.01988155419793848
HALLMARK_APOPTOSIS,-0.02053722605829902,0.03389315416257259,0.018422080530913414,0.018457514395878293,-0.03510075126771164,0.12953304293141343,-0.03609806525066937,0.05555627569192105,0.08677853957726119,0.04496837458137816,0.007187796414765085,0.004402056881561548
HALLMARK_BILE_ACID_METABOLISM,-0.001829677442606965,0.015479606806274518,0.04741378105329557,0.034340650913440664,0.03892770977369538,0.03417347194952141,0.011064589263089212,0.04263761358276117,0.0322855190659327,0.007585501959211012,0.07642033518930977,0.07959991852666617
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.0012798616081051866,0.008855775034804749,0.0688197735310541,-0.04270275149103331,0.04003445435594797,0.03501017566138409,0.02532606383489817,0.043506397188836685,0.017509138983144424,0.030078977763999572,0.048885936398013405,0.06240787899529011
HALLMARK_COAGULATION,0.00966460479213851,-0.0412398918960582,0.01722490138008544,0.049212107222342746,0.01685487663086054,0.13947001620787097,0.09595562552422057,0.08327846773677025,0.011522075617169647,-0.010361667964590053,0.043146852309683015,0.051091052253981604
HALLMARK_COMPLEMENT,-0.01891392494160755,7.903738717577646e-05,0.010672058287906636,-0.013265366236246115,-0.018818122881118688,0.11382775578552919,-0.0022259433731440298,0.039249224119200274,-0.013253012387508915,0.052594427703147054,0.0615876703219764,0.07103475594113627
HALLMARK_DNA_REPAIR,-0.012992002709073514,0.030907836693002348,-0.023180307000063367,0.027674082204356097,0.010157614983711946,0.06836074006782877,0.122953098002463,0.05585904519821138,0.0235350156485855,0.05895570876124545,0.0688055949463928,0.07717634156143158
HALLMARK_E2F_TARGETS,-0.023592476919771198,0.02303417002072086,-0.008477577432037064,0.05953716802046216,0.013819500851936247,0.00762165952079309,0.0919936775128338,0.04239807429885801,0.04588572224473518,0.061571876228102916,0.10414860656926388,0.06670716298105678
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.0026180514015454962,-0.023877854919195102,0.022990751048380224,-0.005494475605714909,-0.019606637413144765,0.1500982001571748,0.0377900256227355,0.045977808237447876,0.08223957666963409,0.02017554634783142,0.07446181124583783,0.1250838912442658
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.051652657183901766,0.011408546432550128,-0.0037918490474224934,0.004761828741940152,0.03617769664100878,-0.024456671956885556,0.051453690333159774,0.10504068451263278,0.07743112324067733,0.08330312896684663,0.043370794847950214,0.08336256059973625
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.03153673253123557,-0.03960825251806768,-0.029355411386564646,0.05846902515985325,-0.023269632503868782,-0.024476144909876874,0.06827176828771903,0.007515980662977747,0.003271530263926574,0.07388008124308651,0.025421696767692677,-0.0019739295487460153
HALLMARK_FATTY_ACID_METABOLISM,0.021027358282842062,0.041678394236508584,0.0036999187684272888,0.004588723823758349,-0.0019124199633378037,-0.06429091550931369,0.14737104010064137,0.013131070182140589,0.047764958800989715,-0.010476564518261225,0.028341536000670072,0.059003737632083025
