,UKF251,UKF259,UKF266,UKF275,UKF296,UKF313,ZH8811Abulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.06975615278294431,0.008131496311274985,-0.05395227875924285,0.010766656820424478,-0.003512706998129442,0.025755565438194853,0.07057751477185698,0.02868211226199963,0.18267942183798186,-0.0014787758874394432
HALLMARK_ALLOGRAFT_REJECTION,0.10931438369003191,0.05394638574994993,0.011727204134004233,0.07399370327848284,0.015883462469549157,0.04187292835169647,0.02118674271317904,0.08373254177201571,0.3234096065282537,0.1721825156563846
HALLMARK_ANDROGEN_RESPONSE,0.038068630216640975,0.010462882619930277,-0.08086048151913765,0.019690489816214334,-0.0046132061728949205,0.11857319726962796,0.07422137550481078,0.040456317405935104,0.18063644287963618,-0.036752635584780396
HALLMARK_ANGIOGENESIS,-0.06600696978351746,0.09879671569502435,-0.09948742573771623,-0.001755751252953772,0.0009755641142126781,0.008641513835758178,0.012588267869493831,0.09974526872310994,0.04826230726719602,-0.34197110943626835
HALLMARK_APICAL_JUNCTION,0.03742732435632868,-0.024118446195279405,-0.09923797033052897,0.10396375030898938,-0.006494777292277527,0.017474020445425183,0.11086802024844611,-0.0032489360221444295,0.16443362316236448,-0.003167510855695137
HALLMARK_APICAL_SURFACE,-0.1117839626627934,0.011005260496773826,-0.06106827193892395,-0.043623390552678984,-0.011687233241068302,0.007982426454439827,0.10634617418199177,0.0320849033382378,0.16667517525561806,0.043120240184997195
HALLMARK_APOPTOSIS,0.031455149915787024,-0.005217120520038302,0.039495438020031325,-0.012954150330497136,-0.003341381719313449,-0.005582664099820666,0.0217268051318175,0.11669267725730975,0.3216018080167561,0.2449905722670518
HALLMARK_BILE_ACID_METABOLISM,0.019392307464684504,-0.017635087775151423,-0.0845475930782788,0.07664690342456577,0.0065125849536377825,0.05380395569622341,0.10580302344606753,0.011711145108804746,0.11404180946672597,-0.09913006706512328
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.02342069549699748,-0.015402479959731003,-0.08513512204002362,0.04856597734550877,0.03676407527726542,0.03293828828857375,0.08383917911598625,-0.05280349704197719,0.007042906125533458,-0.08261236372067207
HALLMARK_COAGULATION,0.0395001335068655,0.0452700624912357,0.03702751278653615,0.11867384541971648,0.03747197289635306,0.011050028159450557,0.058629274036415255,0.04276691139868939,0.32485022026379634,0.08388639712387032
HALLMARK_COMPLEMENT,0.049285051850802064,0.05544481272897243,-0.024667999551152613,0.012104035610523272,-0.017707824078252016,0.02319419863244601,0.04512217195386829,0.07824780166993547,0.1053430403747878,0.022249692235837816
HALLMARK_DNA_REPAIR,0.0501325978733238,-0.024292697654095863,-0.0845326196159655,0.056898212844446266,0.026193710865102925,0.04644770746523393,0.09850329711633005,6.74440966477152e-05,0.0781219013566074,-0.20177430943866626
HALLMARK_E2F_TARGETS,-0.003803565775466913,-0.043014240236401685,-0.07189775472094212,0.11609206367696534,-0.0010313506674602577,0.03805855146833352,0.059809814543907436,-0.06616481636451825,0.01655315081502474,-0.11087557504530526
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.04741321079822491,0.03243212620426726,-0.010146463554937797,0.029626220522211737,-0.007029387892715401,-0.08756238868866081,0.15900329469728453,0.12310153299700131,0.29239408259305305,-0.165823976179879
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.05089580482697891,-0.04015975960311188,-0.011545715870957155,0.058206347132898295,0.01606254290399493,-0.06692528529127902,0.14578985359271457,0.03785626984314678,0.14136720922677448,-0.18282999555393364
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.015758918439256732,0.03442992091199311,0.003516399239054782,-0.07551524925786604,-0.01713193491996169,0.0774785144312714,0.04579587476223196,0.03888511777772166,0.017803651733380985,0.06889805391177278
HALLMARK_FATTY_ACID_METABOLISM,0.06727811108766364,-0.023838118528446698,-0.005454461902854751,-0.0025609389234902474,0.014352814023637674,-0.08783083774624768,0.17157431979061702,-0.017936691912848378,-0.06490962865899234,-0.16113395744746292
HALLMARK_G2M_CHECKPOINT,0.006490791015210528,-0.013636189622358796,-0.08225033726569428,0.0969617259105912,-0.019509854059395686,0.03645408854149865,0.06349107034223345,-0.050234451116400854,-0.07308401691968941,-0.32768407658542437
HALLMARK_GLYCOLYSIS,0.008076804923371575,-0.038268404425173486,-0.10562217617011652,0.029239397450347645,-0.03868049192272491,-0.03178806216271322,0.13080744038664424,-0.010657685948461615,0.015471565548542683,-0.16212693979277934
HALLMARK_HEDGEHOG_SIGNALING,-0.04913497624785997,-0.14546035710172078,-0.01670003534047977,-0.08995271640843829,0.05148767769420988,-0.06467553014124978,0.08931367311719353,-0.03847322286101857,-0.0671875884401136,0.2061477563425376
HALLMARK_HEME_METABOLISM,-0.0010078641370488673,-0.011381946115769842,-0.09815128965903802,0.04367888467008543,0.014609661226346164,-0.010040772219290822,0.09748240249703588,0.003859412226753687,0.09770081578885739,0.05658848102495798
HALLMARK_HYPOXIA,-0.05928607048808115,0.023045063753574138,0.0986805466903675,-0.0035231144843996076,-0.009535204643421624,-0.05460648265084196,0.08789887802446919,0.1056097406648479,-0.21386566136877683,-0.4175523534778934
HALLMARK_IL2_STAT5_SIGNALING,0.007022920027650192,-0.001689057478253789,-0.09994690560968153,0.04061142981554167,0.03577346363276663,-0.03593904633382199,0.08624050817570006,-0.005713085985773552,0.025730054078864365,-0.1367999466256365
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.07623683140560235,0.11751169683050892,0.009297280970371333,0.055847755679261375,-0.0046561319300170755,-0.016869822381955786,0.042768076136729526,0.04078771656663257,0.0021338836021149443,-0.30285944930386793
HALLMARK_INFLAMMATORY_RESPONSE,-0.04182113748315224,0.017151761888511422,-0.03232451244577205,0.03623999056751241,0.01818015715198389,-0.06307268354084361,0.1602935578984343,0.0365418522664499,0.06229849505326362,-0.20528536753817508
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.08828441253937017,0.07633907896808638,-0.0572470493064728,0.04158386232208882,0.006942831295914802,0.045017449653186055,0.05080737360008285,0.04349069777313747,0.2467510639908298,0.20871598133338953
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.07796654059724745,0.06402963974141888,0.05333365119499875,0.08891236232444899,-0.03842901674175531,0.035493909200047975,0.06466404848232342,0.09516908528496473,0.27441591824786593,-0.25693285808758365
HALLMARK_KRAS_SIGNALING_DN,0.06100319652117642,-0.027662296719514527,-0.08533311493596545,0.0029703243352370294,0.029885011437044296,0.023775493517482933,0.09978262827906721,0.01644376153223324,0.09498275479635908,0.23631214777791118
