,UKF243,UKF251,UKF296,ZH8812bulk,ZH881inf
HALLMARK_ADIPOGENESIS,0.15275348650812323,0.03763494737728153,-0.014137194616282413,0.05762315686540508,0.0644921883500962
HALLMARK_ALLOGRAFT_REJECTION,-0.07563926429064245,-0.0354077895705933,0.02779920192761937,-0.02015722709032182,0.06828098129585393
HALLMARK_ANDROGEN_RESPONSE,0.08214133764675312,-0.020330829908069118,0.004916827766640666,0.05038317386169854,-0.007841843778329907
HALLMARK_ANGIOGENESIS,-0.028032251863083113,0.01434300153343521,0.02743745842708947,0.04191318810341538,-0.016430510507930454
HALLMARK_APICAL_JUNCTION,0.10214135076422294,-0.039529198644356216,0.013190753268743617,0.026631671958977133,0.05372109576774392
HALLMARK_APICAL_SURFACE,0.14924709652239418,0.10518902659111967,-0.033740480870530686,0.02112663384518167,0.023396526859548475
HALLMARK_APOPTOSIS,-0.05076715105095563,0.04642421871148916,0.016297924425901913,0.04053657510843444,-0.05693751021650432
HALLMARK_BILE_ACID_METABOLISM,0.17758872619527807,-0.03018084167095387,-0.00025092061686666876,0.0839596346888198,0.057737253843948635
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.12865115615421863,-0.026846931138026577,0.0167761164212189,0.0782088397720705,0.05286931773148166
HALLMARK_COAGULATION,0.07978596035097761,-0.0024570816439926143,0.019297766507910638,0.06060064697389525,0.10492836177761446
HALLMARK_COMPLEMENT,-0.013768505387647194,0.006271461668165156,-0.025459199784059663,0.04213377680976849,0.07851879629522533
HALLMARK_DNA_REPAIR,0.0948698268590696,-0.027461546279018274,0.022500899634595582,0.059815973664229694,0.08513526279315012
HALLMARK_E2F_TARGETS,0.13778016944261157,-0.038102022105905534,-0.01927778189311296,0.08576028276939927,-0.04193063049001225
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.02218523004620155,-0.01965024073132548,0.03922513416574537,0.05795495477948836,0.05254263057127019
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.1286107099817364,0.01197800163770025,-0.007911478423937844,0.06368406188549124,0.053849499383960935
HALLMARK_ESTROGEN_RESPONSE_LATE,0.10816231130036588,-0.01134740293861916,0.02073157796458099,0.015070200736514919,0.027047527763710666
HALLMARK_FATTY_ACID_METABOLISM,0.015693194050903504,-0.022709859690686632,0.0254605768397521,0.05414735571769807,0.02883191442337413
HALLMARK_G2M_CHECKPOINT,0.058492362082283596,0.0054306368385910984,-0.0269339112997743,0.03220419179187389,0.046193771750334914
HALLMARK_GLYCOLYSIS,0.11599921517091383,0.0026436423522318464,-0.027185869599591714,0.04852387912592363,0.044044062682342275
HALLMARK_HEDGEHOG_SIGNALING,0.027434057601046828,-0.018793820340992758,-0.05410462726683361,0.0803638756368647,0.06451766478120337
HALLMARK_HEME_METABOLISM,0.10445690304070801,-0.019779520314963415,-0.028137491836989766,0.039356067264725014,0.0477926130815575
HALLMARK_HYPOXIA,-0.05472895710518298,0.037859902916815576,0.002082897568397713,0.02310417513140683,-0.04299565346495218
HALLMARK_IL2_STAT5_SIGNALING,0.09646361890863869,0.026098941512107624,0.0012861369072007097,0.008352586887751468,0.050055644199239094
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.04022199552584674,-0.005515477043306639,0.015669721401374837,-0.013759406088719613,-0.020286659772723883
HALLMARK_INFLAMMATORY_RESPONSE,0.05559877730596211,0.04698080571227183,-0.01963628216411586,0.03866892192878335,-0.04717646199007533
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.07884059684418498,0.016119320931335408,0.014334549271692167,-0.0025154501734110514,0.07837582184282085
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.059528358565621546,0.031592626306995844,0.06983619126111952,0.061634586161498243,0.0175773404662487
HALLMARK_KRAS_SIGNALING_DN,0.16619020905077772,-0.0042287088501068,-0.06687922753291761,0.06401040585896643,0.07914944311549196
HALLMARK_KRAS_SIGNALING_UP,-0.02354737943190851,-0.05096658798465232,-0.030963611194747748,0.07044406292897458,0.020742441537260237
HALLMARK_MITOTIC_SPINDLE,0.1202901374634379,-0.006790486985448272,-0.0014690708548017926,0.09072724885760942,0.09685858205257457
HALLMARK_MTORC1_SIGNALING,0.024268494767294167,-0.044867232916695914,0.004998393108021023,0.06578452315749121,0.02283027712663824
HALLMARK_MYC_TARGETS_V1,0.046190454769918926,-0.027376710904145028,0.01817084583335476,0.04515368290210788,0.12586944737440367
HALLMARK_MYC_TARGETS_V2,0.0702517454928778,-0.034231173175610356,0.04347073532358841,0.004297657217271764,0.0483971225255703
HALLMARK_MYOGENESIS,0.10972404472373683,0.001559507777443024,0.00293370352683091,0.04830710657860009,0.08102911102663699
HALLMARK_NOTCH_SIGNALING,0.15910596876753494,-0.02077309937165864,-0.013999016483664443,0.04722084474787328,0.032194668136194676
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.14556526438929618,-0.045072315265148634,-0.018684532003511407,-0.01030457942111059,0.14177917817121719
HALLMARK_P53_PATHWAY,-0.013396584968573263,-0.01965084285166446,-0.019192009383220895,0.054361015840264044,0.10563013530854878
HALLMARK_PANCREAS_BETA_CELLS,0.054100286772851225,-0.04129536490878636,0.011001277609666849,0.01791084651702095,-0.019407437491395126
HALLMARK_PEROXISOME,-0.0072920219604825365,-0.01979172291151243,0.01385788407746805,-0.0009758715137858865,-0.006441781699961766
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.08529917760770081,-0.012183774653600621,-0.05598253993680446,0.05046726370961923,0.005119455783727817
HALLMARK_PROTEIN_SECRETION,0.1306611841445259,-0.030388045125146184,0.01184461435782511,0.06208317197681342,0.09000877187492178
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.1150304891826082,-0.012065140847346459,-0.020773965695266777,-0.07611521431888543,0.04707164209840917
HALLMARK_SPERMATOGENESIS,0.10915711780994734,-0.01889970497354528,-0.017995436780247873,0.02836498866368615,0.08975283588836286
HALLMARK_TGF_BETA_SIGNALING,0.12710746386813804,0.011549071393545628,-0.01926931412933864,0.03664087171458087,0.06950089075731862
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.004546912578948641,-0.030120753603007606,0.03685257105121984,0.013059683102061882,-0.043066960433387154
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.005414659631495282,-0.028436263191618485,-0.007361498182656804,0.03986367399391665,0.02247001695727316
HALLMARK_UV_RESPONSE_DN,0.14907733970710557,0.0281234109621722,0.015261246801057102,0.026509510086940805,0.05543252309610578
HALLMARK_UV_RESPONSE_UP,0.04946301420825044,0.006122570509903327,-0.01683058160756787,0.08097808211430486,0.04595031861415929
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.13107880482167888,-0.02864137693404609,-0.006781826212680579,0.039847699225942064,-0.02994189668976674
HALLMARK_XENOBIOTIC_METABOLISM,0.08365674174607371,0.01419622826101812,0.0011206554474000089,0.049800523468773665,0.10645789399732261
