,UKF243,UKF248,UKF259,UKF260,UKF266,UKF275,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.09980799006980998,0.005576153335009354,-0.04700211274423042,0.026461019855691183,-0.016008437128303254,0.050167773318161926,0.07983737469812993,0.009562490275309019,0.04161699713537361,0.031064298877249392,0.08204526897146762,0.026972668121468167,0.10731719093032596,0.06772508630382788
HALLMARK_ALLOGRAFT_REJECTION,0.07351744022016145,0.001510750440940144,-0.031450597181861065,0.037632305500517944,-0.05816386194917136,0.06256972064767614,0.10229692987289772,-0.005216804743287024,0.05602219329462082,-0.06924368666537897,0.031813829488824746,-0.013236164172297634,0.08210409779842526,0.006067825666127078
HALLMARK_ANDROGEN_RESPONSE,0.05949767453785945,0.03833909558550856,0.08568360658775512,0.07764660967950024,-0.013658320593184696,0.013262014149921928,0.05256184124671543,0.0555898643643637,0.042504983293177236,-0.05472129985027224,-0.007160624662829046,0.049804855051445523,0.1337921640582098,0.08467530605767552
HALLMARK_ANGIOGENESIS,-0.025901523998729047,0.06373832042547495,0.07711416828484015,0.033870072111517054,-0.04388537058366856,-0.017747257593744018,-0.041235421802850364,0.061876979425278186,-0.04626669849623573,0.14987786405875592,0.08171026919872854,0.01832931783825217,0.016409868871780225,0.10602861083307542
HALLMARK_APICAL_JUNCTION,0.06854921932121583,0.02267944897367222,-0.03803075415953519,0.010982339316591646,-0.0072132069810902835,0.054328452507237675,0.08712836432936653,0.05833793981447109,0.07766801295502006,0.010372209158905939,0.07784581436155585,0.041492380348617186,0.15055659000286384,0.09170190656798788
HALLMARK_APICAL_SURFACE,0.004405912235263248,0.0029353757746170216,-0.047472085203872874,-0.0069127277678410785,0.03879948474504899,-0.035160295879017256,0.058131167830175814,0.08937287140177975,0.0025542892912862234,-0.12569236062296102,0.03527575556740835,-0.011148058346666712,0.14587110438832368,0.04941485056407303
HALLMARK_APOPTOSIS,0.07039076914620318,0.005381739288197369,0.03847800424316056,-0.027381598757694702,-0.00228795615542411,-0.029265606459682233,0.03047462922687195,0.007762638369116054,-0.0026498197664832296,0.05199450445405474,0.11591191556774857,0.0007019188846225982,0.07741019027816903,-0.00875191833309364
HALLMARK_BILE_ACID_METABOLISM,0.07401410912815438,-0.04381212266181443,-0.06721043094668513,0.008609312234692721,0.00886603096063819,0.03411878636816334,0.06032874159310177,0.03193061438457649,0.09864333351956735,-0.055693578149037415,0.009878848456118366,0.03763348502634272,0.08256468099071453,0.08577569826885807
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.06876890988319401,0.0385781007764729,0.0301644367313464,0.005252921591579138,-0.005291793466736167,0.004755559770824067,0.09930354502086931,0.07132183790031607,-0.052680707329909635,-0.02491959838020791,0.030991397633079218,0.012973887674467976,0.10038784290250387,0.09728489168315077
HALLMARK_COAGULATION,0.08737964951524774,0.022508682657453587,-0.06889123871943423,0.024885867262184672,-0.037546769071917806,0.06418954929752614,-0.028126367867376365,0.02692547757614303,0.046602455923553075,-0.0009825858854303055,0.12827306775451064,0.0048245376797298725,0.1271382838192938,0.07728766997399376
HALLMARK_COMPLEMENT,0.03425640573315565,0.06507476656273478,-0.046883348096974996,-0.0041442837611012015,-0.0380049031295988,0.008886644800756576,0.1418624753579541,0.023831519838575777,0.029971011410229325,0.008195823462975154,0.08440840116844119,0.025694039026026978,0.10430757908162366,0.04458638654320072
HALLMARK_DNA_REPAIR,0.05999953440222495,0.021344522955860073,0.15305894440927306,0.042427177912572424,-0.007884465472875076,0.051921665787908966,0.10251311283325157,0.0758973251320264,0.05612666900038849,-0.04053559217790349,0.13947341470497232,0.04080007081365651,0.08507662820993886,0.0769054079251154
HALLMARK_E2F_TARGETS,0.04980087065666522,-0.011406596013554393,-0.04646812802279019,0.04584028856577116,-0.04139006907706009,0.05539058525104702,0.0534304905149016,0.05221304257391925,0.02217640617553047,-0.07508571630608843,0.0012929339038173493,0.029421012163843126,0.0783261649962843,0.08922431772183813
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.084117316953752,0.019665399714987698,0.09590915170033168,-0.008018011197193132,-0.03224791698005483,-0.0023830584329027826,-0.12475392928068195,0.10320537071767447,-0.0021464293735998135,0.03291837241279119,0.2000573974783753,0.03262188899193003,0.10240019059072704,0.11039193653690009
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.052209841450853375,0.0048370119036064965,0.030879986664677967,0.07707608445721026,0.06630053035940385,0.025213748694402606,-0.12595256983659897,-0.006587974993070949,0.024517861235418256,0.05628772518619326,0.13549003115123107,0.039367267098329946,0.1119173699345264,0.08373333819485829
HALLMARK_ESTROGEN_RESPONSE_LATE,0.009086911450763381,0.024445376760285062,-0.0709436110390157,-0.0441033431757934,-0.0036661875582063973,-0.011599163167566935,0.11007745271689497,0.09946373821870749,0.06461002422261644,-0.0024805221773077928,-0.05069245099846723,0.007809769896315817,0.055104144477747086,0.020215473212088053
HALLMARK_FATTY_ACID_METABOLISM,-0.023037074872439323,0.005856331446110479,0.08833397811183427,0.038555142692267806,0.02040558000854925,-0.03785624672580032,-0.06662814555242025,-0.01347993774326836,0.027552407832471072,0.11105978194591856,0.13175291063539918,0.021823805917892316,0.08993019973661903,0.02981337788804316
HALLMARK_G2M_CHECKPOINT,0.07533911759600535,0.0072520400417771,-0.03794438936145902,-0.009098132113533743,-0.044840123632520885,0.028585000703956278,0.11282561963250091,0.06686008810907519,0.025749452376296268,-0.03769333059804228,0.1259604518473115,0.021812751482228557,0.07479291250199605,0.11615133312652123
HALLMARK_GLYCOLYSIS,0.02061323157626312,0.038573841871486846,0.06060316849230711,0.05502748573498238,0.06330470075838097,0.02657820547074274,-0.07363259311459439,0.09975223652938306,-0.01226848202690821,0.06794853695456292,0.15043082572844865,0.038171742726503165,0.08510096994897963,0.07767901564252064
HALLMARK_HEDGEHOG_SIGNALING,0.0321286454499902,0.08747177769355197,-0.04329691497086707,0.0657895449531084,0.048878255473257755,0.03273472256607796,-0.06075127146876101,-0.010485811869324527,0.08110347299034176,-0.025038728626464113,0.1858103468593791,0.06761839619412277,0.10933398314482029,-0.02876459214220319
HALLMARK_HEME_METABOLISM,0.053451981880681745,0.03489468251745336,0.009696824776605838,-0.0037826863768864074,0.06977935033924984,0.05399935634165224,0.05809479003880775,0.048306376486403194,0.05752153517399046,0.04822832055964325,0.11605774015305977,0.04150789660537422,0.12980771699128532,0.03625936332320733
HALLMARK_HYPOXIA,-0.005115563910960737,-0.010444866330695178,0.1219942400098862,-0.022463011407428537,0.03622079843280455,-0.07826226803517791,-0.09439902463956908,0.11449820497206614,-0.04067045739870631,0.12046584528980026,0.19895243500912047,0.03570584986196205,-0.004287617988911306,0.014543463785507521
HALLMARK_IL2_STAT5_SIGNALING,0.028400501332271753,0.040357799606752585,0.08834919374072299,-0.019051788167934014,-0.05165053793100911,-0.004862286705175874,-0.002758437181453117,0.00790760235220219,-0.001294093072429478,0.05054428775656995,0.07502532323792446,0.03568226379161042,0.11626714939796352,0.07003484459115063
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.11281756043639093,0.07833097930640782,-0.03214185930640776,-0.0947327713409518,-0.004635986582561992,-0.002408133703939222,0.06122984532614614,0.08674499949898234,-0.05200219684623891,0.009790365658312036,0.0889353902167983,0.030046050584166446,0.09107748286889192,0.09332571312662369
HALLMARK_INFLAMMATORY_RESPONSE,0.06548410564908978,0.017921537028843762,0.02010219141221567,0.010673471646583754,0.028627883777847307,-0.02379926378967318,0.01892129047741598,0.05292855158578494,-0.022757928078654757,-0.07115748442150441,-0.004888342226101259,0.017684896375491078,0.09442867630843302,0.07887968520798816
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.05471684491679607,0.022385141696989786,-0.05507627122051955,0.01547072997779177,0.0039102606257982765,0.011609478907909875,0.11961248363625589,0.0742676113013623,0.05436547433674964,-0.05546684981148433,-0.06309739292465741,0.002187401179469878,0.10822915437506257,0.05649531567542039
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.08394683186422888,0.0026442466108459934,0.04576006595587962,-0.050125881354248135,-0.021053022100888,0.03241013530450456,0.09783922505333968,0.040916014602927715,-0.038883754083055506,-0.005459646138015658,0.157037000788231,0.030569071599763686,0.07630839575230797,0.09142134396122939
