,UKF243,UKF255,UKF313,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.05720914318410936,-0.006451239266764249,-0.12476873783595728,-0.14649660865451244,-0.06031741854392038,0.004110275044306527,-0.030943169903584495
HALLMARK_ALLOGRAFT_REJECTION,0.13315398459316047,0.03208440436098515,-0.13035693071199286,-0.1240285920216444,-0.02294824255941275,0.022992342242130547,-0.02078238532276331
HALLMARK_ANDROGEN_RESPONSE,-0.058779897252064464,0.11759108768070843,-0.052994239812340624,-0.06312453570918318,-0.033085260413820615,0.0533203136407842,0.009081106673475144
HALLMARK_ANGIOGENESIS,0.05261398762550168,-0.12799255333406387,0.07160747505207089,-0.016803441800510188,0.06709923642037503,0.08007607720302244,0.07183305023115395
HALLMARK_APICAL_JUNCTION,-0.05612271678090157,0.011088261844271748,-0.15905530712022595,-0.10679207378134908,-0.02876116490278336,-0.060162152302609614,0.00041540328477924696
HALLMARK_APICAL_SURFACE,0.008034187525004798,-0.04329245994321169,-0.12843344687349437,-0.03929900225637411,-0.02397975648722618,0.002204521194387829,-0.0007703154310066118
HALLMARK_APOPTOSIS,-0.019497427029810208,0.11006596605225842,-0.0015313944222910035,0.06709266464541407,0.09892782226370389,0.03745524999745186,-0.048386891925471055
HALLMARK_BILE_ACID_METABOLISM,-0.03799842833263983,-0.07682113286742034,-0.06646504369770795,-0.1346870951465806,-0.04887011809778476,-0.03162174513592334,-0.05274208097351602
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.10396839065644041,0.014447504462784453,-0.15301610728651713,-0.09459070464706604,-0.0562468449308391,-0.03794273777796277,-0.011324355647167536
HALLMARK_COAGULATION,-0.09690342797103496,-0.02758690883165737,-0.043632046526185166,-0.17024685955811988,-0.02805880774696373,0.056904297447357644,-0.06412880931574884
HALLMARK_COMPLEMENT,0.022681833740352424,0.051544946209296755,-0.1270996298566247,-0.03386280033000417,0.05695910295511772,0.03948792964635778,-0.059114102447131826
HALLMARK_DNA_REPAIR,-0.057279495761724676,0.10481093177554698,-0.1366114991404683,-0.07955080658918236,-0.01254063872530859,-0.06768191300521607,0.053098549468958166
HALLMARK_E2F_TARGETS,-0.0648552457321383,-0.06539720562409543,-0.09381353233707657,-0.07676170467327857,-0.06168303519183638,-0.07370883350358648,-0.009880241665563392
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.004844682343049148,0.13259912966400939,0.08649339662166079,0.13833162445928673,0.15795163873431414,0.10146626482587146,0.09201047771021294
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.04028896633426067,-0.03876671518135201,0.20347573252087314,0.043523397756438036,0.08915532302797222,-0.030365076218910565,0.0413576342443941
