,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.028793223423242257,0.021322814019003128,0.0734644721072135,0.0026513748661924036,0.05989717190373634,0.1092318160968641,0.003742429702541511,0.05879038758888856,0.05220302274203343,-0.004252384052120277,0.09694750280758699,0.09189624832196074,0.06891772860263858,0.06352662569887778,0.10724984210768465,0.12935591304838417,0.20237909910676408,0.044353215014959646,0.00815739074483354,0.037157613590893736,0.10597021581067076,0.012112508121675759
HALLMARK_ALLOGRAFT_REJECTION,0.029954937421215914,-0.004935767815462062,0.009667813535477066,0.0752378168742238,0.014729794634426958,0.056562734590620806,0.0479198536161349,0.08456360423508057,0.03595471744131109,0.023488566066714796,-0.1382723481331189,0.04520546220485992,0.005246791611758945,0.03925832401390622,-0.00012448038167943513,0.10771405387998456,0.14124033218857154,0.03799075015576082,0.01077189933074211,0.04949618278108286,-0.010824069880959764,0.04468387161358525
HALLMARK_ANDROGEN_RESPONSE,0.04477698166915958,0.01724955394026411,0.05382903869391409,0.03137172328728489,0.05078155734458337,0.11171666950721496,0.04672545111105027,0.050024152104832756,0.0780655400350341,0.0010523039498002873,-0.0007813447697435844,0.0904217804297128,-0.034172665456329174,0.06095643958839298,0.03641257420998605,0.13724506634124284,0.18613474457970003,0.11874956093491257,-0.011536580284861363,-0.016842816095453735,0.06676471876730995,-0.0016374154748226583
HALLMARK_ANGIOGENESIS,-0.037635633265669946,-0.07827655177742407,0.019914100372106096,0.035306271206114716,0.05577153924526907,-0.07802182424781959,0.07653813965823957,0.08370727569742861,0.012101698151312965,-0.08886331721287183,-0.12062488823780854,-0.003901136296112165,0.04016469817547941,0.06301092576798703,0.09185809710283338,-0.0010226762342834324,-0.07902828861551088,0.08436808496524997,0.028741841164291897,0.024497018278289134,-0.02833778610403493,0.0005518388076984645
HALLMARK_APICAL_JUNCTION,0.024510053489276595,0.01568055866082402,0.048433318614118835,0.07419333334192968,0.06102986116520952,0.05166569998164884,0.05188600069850631,0.09161206751642831,0.06671141210919242,0.010242295511380508,0.02044048120683175,0.09417914122544137,0.019200013936783524,0.062416643981740835,0.0718328349736251,0.07615938817299947,0.19533921487579164,0.08332493313609768,-0.010600314014228894,0.11273554801686028,0.09764195896882076,0.04890028433980962
HALLMARK_APICAL_SURFACE,0.033174049366708,0.07975330221441683,0.06660390084135057,0.10356540423470904,0.02452338007834365,0.11445348804856981,0.02241578987081039,-0.010024639534766924,0.08282040812509933,0.08961824888091857,0.08173123878972789,0.03714719543358493,0.031835206397156056,0.10388911585221498,-0.1109889887511164,0.0893427378109492,0.15770564073587398,0.09954003962774595,0.055655508999817346,-0.0005246441274114695,0.10201837645484044,-0.05282926139560512
HALLMARK_APOPTOSIS,-0.04624360399184571,-0.06889149976263022,0.004774705649533077,-0.058511430131819135,0.0368368196419356,-0.039642356911978885,-0.019974579323688534,0.05806923572817434,0.0626277619532543,-0.004316254288544284,-0.017227613867102375,0.006199654811969661,0.01762515271579261,-0.1228567721579183,-0.03296693690991442,-0.04172903599863034,-0.07310636618502794,0.009786624812527065,-0.030796975627204116,0.035935858005158534,0.036132281864967,0.05517835813358771
HALLMARK_BILE_ACID_METABOLISM,0.0421755428951638,0.06340382858141368,0.023457637200200655,0.08103402067925784,0.058140792234689695,0.07478799291109321,0.035441311793817466,0.05150493571718879,0.06505743989394393,-0.03445839753003632,-0.003608618832653169,0.009891553264339782,0.10888928946502185,0.0931889472624365,-0.016613076208250747,0.12878144937168828,0.1928414838512633,0.0423145531073727,0.03752934235580726,0.04249806573694509,0.08553308579778342,0.04489847867274944
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.014466161837630305,0.0642333339737651,0.03313968649958809,0.05478973562942407,0.06988388075748181,0.019443839707113972,0.11363351193152024,0.03706123965161248,0.005273857046777212,0.015005927205488762,-0.09139303597886973,0.05809230700186646,0.12027994774773951,0.030986412816057417,0.04085974841525727,0.10115903640997737,0.17739599006818915,0.10187828354932486,0.03823698362200431,0.023288415504153805,0.03561978707837324,0.14204772721059167
HALLMARK_COAGULATION,-0.05034068383394565,-0.009186066825050885,0.04013680496006394,-0.009068716642322483,0.07248757289388973,-0.012287941298843157,0.030768466868011792,0.06353813803107672,0.016497226869884467,-0.07321979530006976,-0.13343568821961496,0.05939649767772404,0.03541927145851279,0.03587995474566872,0.09847314726675754,0.09501251329965629,0.16389893209225445,0.06807784166935786,-0.04504388066761883,0.08824603318738357,0.02285225119584346,0.058813638068480396
HALLMARK_COMPLEMENT,0.00655325382458985,-0.03843939765081751,0.012574980758058303,0.052573483956854156,0.010051230460026735,0.03376327402067718,-0.003328054111565517,0.08474012270468344,0.07109089522031523,0.039397284943297896,-0.039833732198645895,0.04823865264612305,0.09328558016341743,-0.029214808305502094,-0.008995109251582135,0.08199648568883731,0.10662304544912167,0.1250926339887193,0.0467314572644644,0.1092714558151279,0.08604824775735606,-0.01998159985756109
HALLMARK_DNA_REPAIR,0.06311327063351906,0.025897465450742667,0.08227365166822408,0.006176943062788608,0.08669817813871805,0.13839387825243488,0.08452309990971134,0.09913069451850486,0.0380159965232667,0.01344474226584868,0.09005878138987132,0.08374869187184575,0.03943137213927344,0.05369849452944878,0.036428726156827074,0.11496677075230359,0.21663732170286673,0.15337696728202985,0.045025361576006805,0.11175127720821461,0.07508687770923984,0.0022889942015749667
HALLMARK_E2F_TARGETS,0.11569018315510117,0.07991998721323214,0.0546468403906453,0.09627627348874569,0.06303170200834277,0.08692869201122394,0.07809117834794019,0.04973117976999641,0.0932029576843378,-0.024694441546717936,0.13036192079593864,0.07792522149307465,-0.03875029102762935,0.04283329103318286,-0.03434357082520615,0.021420398067696734,0.11507393922852716,0.05884889387000371,-0.01137127584802564,-0.004004788483319698,0.03057710293657387,0.033675041107306423
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.037831334067432956,-0.09638879578780556,-0.01925606490990796,-0.09833071485477084,0.03107552791398587,-0.08869879882822845,0.059277071671904005,0.08573817961856522,0.003743458024648511,-0.041699329578693455,-0.07189851414478374,0.042320480862545494,-0.0068156869765767635,0.04968652652680545,0.11006662834072833,0.010996118140957415,-0.023420564357408295,0.07316836677262598,-0.044042887689836885,0.06221426720399154,0.027891786335784246,0.0003873233523257622
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.044309555929057644,-0.03566605802549631,0.039632606350453174,0.036638088753258156,-0.014797633407458984,0.08602395375715645,0.030705800632723212,0.05093139583372329,0.06095647304389764,0.03466831320344142,0.09867763187963986,0.033892616005401645,0.011791868350793707,0.0533834255242926,0.04384063959021628,0.07364982173619088,0.11486801223994605,0.061957095392777446,0.03060025202936098,0.037660394435447136,0.09754752577428928,-0.04849164619737495
HALLMARK_ESTROGEN_RESPONSE_LATE,0.04786391680607389,0.05048984565648499,0.01428871206678652,0.0406059013022037,0.05034151655086094,0.033549154650323175,-0.0258734656715405,0.014046233803213706,-0.014809032443204547,0.02506272876294953,0.009446162820845448,0.0074894368352916,-0.035296975567254536,0.009071429535126881,0.03142685168364968,0.11362423936420711,0.186512551673646,0.05445643894111816,0.07912412386642971,0.056961019318765085,0.06713260959815553,-0.044369450753945695
HALLMARK_FATTY_ACID_METABOLISM,0.00382056198986079,-0.0877438310567805,0.05255635895161493,-0.09610852840449635,0.011592990393508086,0.05081369882296149,-0.002167208520115626,0.02046744515134106,0.009767573162777534,0.054675929231909386,-0.029272490888517206,0.018806763857001963,-0.045980151536602516,0.12884342152215067,0.07006833645716813,0.011874211021885185,0.04639497869993714,0.05700539377718046,0.06671421651085366,0.03980814777711071,0.0021777480537254527,0.03978453596752814
HALLMARK_G2M_CHECKPOINT,-0.02021043337904983,0.07300094169508589,0.022675429285945913,0.08375141635667216,0.050539236626993986,0.049582406714057156,0.07765778189345807,0.06640343004621305,0.0700259470236528,-0.023528267975732414,0.0078007239840751485,0.04122966146004227,0.012432669532543848,0.049433100043284064,-0.003596524371820291,0.0329713989956064,0.06414349323241862,0.13511007462924227,0.027471233537578518,0.03355004748400847,0.03254820432569205,0.014216392421628943
HALLMARK_GLYCOLYSIS,0.04513912192682354,-0.010288701413310666,0.00944243405465211,-0.01058316217946911,0.06067450967703441,0.08439891387978277,0.03445764661877927,0.08579083491672451,0.0359332857417414,0.011966004338308163,0.13839986199451978,0.03203320721422884,0.035128666866181456,0.051123676773184766,0.0833753037838318,0.05407843710869465,0.11728855059784062,0.10105902677814813,0.03594269717641745,0.04642271788468939,0.08861158003029634,-0.007545121702514141
HALLMARK_HEDGEHOG_SIGNALING,0.06067302741351911,0.05072195210368282,0.0427428697718569,0.05284287288151927,0.03695545051443533,0.10741048808488127,-0.06010776931395002,-0.008298842122753124,0.03468227130835624,0.0854458033090984,0.08401637043497759,-0.015821812683378487,0.07449555450707065,0.07543757935269621,-0.0703384603379257,0.032632939970210016,0.039659020111986375,0.13325194328484652,0.06520608878607874,0.05208352872008681,0.10816301377628888,0.037775182946411544
HALLMARK_HEME_METABOLISM,0.03609820271595411,-0.012749342098639762,0.05608337046979118,0.019964339410010693,0.0606422439245402,0.13271807947870332,0.03445980254045823,0.0847626927024777,0.03211442436996647,-0.023190305170303176,0.08391822815415431,0.08040579275020887,0.03501375965035097,0.08925263381093423,0.07238356988048127,0.13023400921524747,0.16661901049786126,0.06960355042091082,0.027517734560187378,0.08756983930360988,0.13580205321875197,0.008314707529791451
HALLMARK_HYPOXIA,-0.030052804928538988,-0.062261922098031046,0.012252397893088521,-0.0989172208413526,0.012133855752047028,-0.06724592891305507,-0.047263820661987574,0.02651409105701208,0.02656369868310358,0.0009135456508387752,0.03210335472586536,-0.047917154870837954,0.035912640275505475,0.01821362177079654,0.10629384149146581,0.0005601589040801359,-0.1013153936037689,0.046059089418907795,0.06467042835158761,0.02797807101191429,0.027012161639362577,-0.013890464530587435
HALLMARK_IL2_STAT5_SIGNALING,-0.015651762648552586,-0.01666134414518195,0.049506143203243126,0.001054129700509031,0.08572427220550385,0.033572975432505626,0.01806505088324389,0.09094823158173111,0.03244503834849656,0.013462701242761955,0.02600604981656166,0.04802990549448468,0.08638594685081503,0.053327091180966575,0.07165397249754568,0.10062851116769808,0.18655004863256425,0.04388010677515468,0.03184445855562997,0.056567455340259094,0.07771448806108763,0.013148177888562271
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.06744552361372719,-0.07515950577627387,0.03158194516119803,0.041081927351458124,0.0014179758673644042,-0.12596265358365089,0.05487388481716915,0.07075794041440457,0.04434945517345761,-0.07100881798569214,-0.16529663131967479,-0.03532991017118874,0.016127880907373698,0.06555384241343457,0.07525457843147237,0.014574921423008327,0.08332230933047763,0.04378337477284979,-0.003955202981029839,-0.024933773750705414,0.048083720740743754,0.08361644396883976
HALLMARK_INFLAMMATORY_RESPONSE,-0.04913870438279063,-0.06280012044781447,0.02489395039339925,-0.06707921246860624,-0.026496941415012874,-0.006535755955893396,-0.04119287585383189,0.043963483362449124,-0.021116843698616137,0.00162061011148034,0.05031158235674708,0.09315650739891185,0.07245992450323795,0.024673362526798907,0.013222184130880367,-0.003065441576286866,-0.005717394357141648,0.04960792490622098,0.015113931547958644,-0.07158830216263612,-0.023763465962749405,-0.01892276826502763
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.03857342705382295,0.05256305449276808,0.07085213684283195,0.06311737778626439,0.03643725649483318,0.0415720356673385,0.10978051278606646,0.09746413381504354,0.047399865338074346,-0.03867241334186111,-0.07128898274412737,0.04781526840919915,0.017890288011407282,0.0543780844656231,0.006676259070388234,0.10405514058534991,0.17494208325732796,0.09564603613272658,0.021603749045972277,0.055580123423142655,0.049025764657116305,0.020114143127770424
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.06529216474955464,-0.04474802720496362,0.045277724280654054,-0.03544360414536967,0.0017064579225703669,-0.10374115613965969,0.021160358142057318,0.10284542530785075,0.040007676973510486,-0.012097330632658774,-0.11410768925727709,0.0440840174271556,0.0010828819409311554,-2.024393492270012e-05,0.040021473994314036,0.07523536777135567,0.060829474931570815,0.062046920552954965,0.059829010532630976,0.0504959333415074,-0.04404457030578949,-0.021000313838208447
HALLMARK_KRAS_SIGNALING_DN,0.08829882017704296,0.06608682031109181,0.0333922082072666,0.04914818650108864,0.05615894641337558,0.14617985232036598,-0.05296276534447665,0.04038662412721023,0.05166048371590639,0.026157375574574777,0.12026462324102107,0.04551801461967083,0.08588146173835896,0.07412717487367998,0.06348675219749012,0.11306104206508594,0.19575682003710485,0.11284290030128388,0.08543230393396581,0.038132389985867994,0.15237280399481035,0.03768785510617329
HALLMARK_KRAS_SIGNALING_UP,0.02152350517198853,-0.05728053809132832,0.05968555920490212,-0.006431641545449254,0.08532351938044984,0.07917413071871789,-0.0628141677153913,-0.012174085128240742,0.04061256755957511,0.05750075358691443,0.058596474285643366,0.05938798438684555,0.03552259642637543,0.03982071769957688,-0.05093003699153896,0.09778877173955426,0.11849219694862616,0.07957176431649535,0.005560014794480473,-0.016252047047662196,0.0741730089340785,-0.0024227195745286393
HALLMARK_MITOTIC_SPINDLE,0.05077671147812099,0.03923710794971869,0.05197644091020127,0.02807376789136651,0.05903242011409392,0.1345847007031631,0.05818122339693518,0.07096155059018679,0.05388989201392547,0.03333879433666085,0.1041713953919944,0.09908023203671579,0.013014602607704505,0.06907624805926153,0.06373215430349642,0.09285583443109764,0.17909401846042952,0.09821507499046193,0.014352419021145117,0.05743459519754279,0.14879633039982268,0.02377278806221924
HALLMARK_MTORC1_SIGNALING,-0.007214831455927651,-0.03679728781276132,0.05160212899772576,-0.0847283594759023,0.038112419104828585,-0.03713586243968198,0.07838672499510992,0.0856885155055834,-0.004466973113157921,0.06173509602344735,0.08738516619973141,-0.013681375188250276,0.037078603212096835,0.01341740945375382,0.08046603603501763,0.016922623771579257,-0.045242852580351975,0.12734162240094346,0.05734840013984317,0.027384203525060904,0.019395321188970242,-0.011125064452687319
HALLMARK_MYC_TARGETS_V1,0.09264115973725008,0.02734269372812389,0.02667567194843829,0.0953373290333472,0.07231933666692364,0.15267295249850152,0.07903713751836704,0.0917715101329307,0.004021927340344077,-0.011245077986823906,0.09988405360158593,0.0648949464171203,0.053265859781466654,0.11424665974649907,-0.06637713727463762,0.1307596252698649,0.19887311599122054,0.1453531109234733,0.04315330205368928,0.16269119571328258,0.011325011306219553,0.0293681975211399
