,UKF248,UKF255,UKF296,UKF313,ZH1019T1,ZH1019inf,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.03676439257337982,0.04282520458051088,0.09546532887925202,0.12702860535032362,-0.016901452037384513,0.1188175971296623,0.09637785345059668,0.12276940014129295,0.05670740128747793
HALLMARK_ALLOGRAFT_REJECTION,0.0808801271810642,-0.02765529656773547,-0.0020545022247268675,0.10332340894094384,0.009871654468345604,0.11223341723954781,0.13355452965548145,0.2127214565266844,-0.0012500909453907623
HALLMARK_ANDROGEN_RESPONSE,0.01698545399625139,0.09886585295510411,0.0317297684149887,0.13728836190132113,0.027149274567085668,0.05949292903018278,0.0993193994717675,0.21460346058180027,0.07729336456014861
HALLMARK_ANGIOGENESIS,0.016593493331320076,-0.035210336715990664,0.08151105681377684,-0.10270733845265079,0.038932907450712456,0.05693512945882709,0.056268763809025686,0.11465805776123135,0.12853227090793184
HALLMARK_APICAL_JUNCTION,0.08844030273585234,0.0036361261628908266,0.07514252453699706,0.13665448266105049,0.02774952203096849,0.1794471559536005,0.08126191923912837,0.207707236583854,0.06273381669023725
HALLMARK_APICAL_SURFACE,0.04638654941445965,-0.035077294812747545,0.028635515748768343,0.1490413041247845,-0.03049466190033992,0.11619556674090943,-0.03875165987780647,0.21165076040523795,0.02639776200794506
HALLMARK_APOPTOSIS,0.07532036011238571,0.005683007714223467,0.04990136554354299,0.09407205646837444,0.03192598829598466,0.08856003408484041,0.10290590722375699,0.08302556352049062,-0.026781379635347102
HALLMARK_BILE_ACID_METABOLISM,-0.06401218941153472,0.032489815748347424,0.07683007136621092,0.10999486565604479,-0.0005962290757281781,0.11378470370308652,0.07433551871174875,0.01582605657407024,0.02060922627209556
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.061840769195153786,-0.050227102275088226,0.054803402094607365,0.15863533218014275,-0.018263626959208867,0.14021012073323244,-0.08701190575273667,-0.014762154652619966,0.0421802519567375
HALLMARK_COAGULATION,0.1126264135016282,-0.01668980013026733,0.04652575705427795,-0.01673984911835365,0.042194905896932686,0.1715260928881378,0.1408889648285862,0.2602937930971495,0.05296133079958884
HALLMARK_COMPLEMENT,-0.05462387609339161,0.03780447061823256,0.06779810498327266,0.16482368233272623,0.011927016012496667,0.07517487821842254,0.052348456574572995,0.054659347849365214,0.09583781202845396
HALLMARK_DNA_REPAIR,-0.0011608728086867904,0.054767902409313764,0.11176049104874744,0.14215217572816513,0.010216308980552593,0.12009643250886876,0.02735637134884683,0.07879387095690846,0.07553650891157858
HALLMARK_E2F_TARGETS,0.02458844060320133,-0.005097340295416452,0.045139585211831916,0.07488816924020729,0.01009339323310105,0.12822701177753976,-0.027549610370994175,0.01188637608004,0.053863073826382994
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.11116403003942862,0.0279278157976935,0.06833105334610298,-0.10256141687985201,0.06887162388329202,0.08970968959951073,0.15757724435285678,0.26170559961748896,0.10340639137036475
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.011461218965013965,0.006952736731915577,0.03428210726550331,-0.11031731494705803,0.04419954775643401,0.10025370816486111,0.058302092161669476,0.09008906638787606,0.07763747097814885
HALLMARK_ESTROGEN_RESPONSE_LATE,0.042085505196748176,-0.022145880726472878,0.0239798386797767,0.16166883105200086,0.006022824695044986,0.0432159499214089,-0.008580030534830127,-0.021516103609292268,0.03400186881138983
HALLMARK_FATTY_ACID_METABOLISM,-0.02643848653423999,-0.020368731842599404,0.031068778524001278,-0.08752827531074109,0.06741602876969723,0.043721318226895144,-0.004767253421233573,-0.0033520909761543703,0.017464554891076938
HALLMARK_G2M_CHECKPOINT,-0.0252430434479688,0.09737979672760828,0.08670271969617577,0.17101396392256626,0.0020445441605639577,0.10534008238324234,-0.027806833536650793,0.05559316539449349,0.06227610657280167
HALLMARK_GLYCOLYSIS,-0.08850654951909044,0.09317956938433672,0.0765365534136817,-0.08313687607983959,0.04292616454717715,0.07156676523526848,-0.03860982325417194,0.03613251552347646,0.11764655750806013
HALLMARK_HEDGEHOG_SIGNALING,-0.05940053179111541,0.015443965337467076,0.0039751619574023645,-0.03169615596142365,-0.030165987080590234,0.07434088077184439,-0.08865116295451674,-0.023553354823515536,0.03776642571649368
HALLMARK_HEME_METABOLISM,-0.02010188288766714,0.018688842766511164,0.13107518573026117,0.08914425872678927,0.0009383552298407855,0.16438534349947728,0.013125655188342585,0.06872330632085961,0.07626312364144022
HALLMARK_HYPOXIA,-0.06152375786015458,0.01880835338555703,0.007522765721764848,-0.14111041448444397,0.034622573130675786,0.06819002371795456,-0.015874991982076717,-0.037206321472185576,0.09108913889228115
HALLMARK_IL2_STAT5_SIGNALING,0.009009449996601719,-0.009023176804153987,0.11826239515912439,0.012924275358742389,0.01851689100563303,0.026200935105035402,-0.039967895661977414,0.10692837164042418,0.09780314069402973
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.035059217824632456,-0.013849948463361616,0.025515644641237963,0.08019715073796663,0.0326185296297026,0.13835337974804193,0.039213241241410256,0.04601210017939498,0.1539692710396303
HALLMARK_INFLAMMATORY_RESPONSE,0.038053711277093165,0.029835667627626006,0.037472185924515636,0.05316385137079369,-0.07178914380510765,0.05099688402219578,0.058178502457477604,-0.021548763899667287,0.05779153210260995
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.08670945558051217,-0.013898116500005405,0.09236526805828434,0.1625835646206056,0.032294272103792994,0.048348181547434116,0.09906734222565305,0.22232348421533013,0.011453173976585462
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.0263953803725416,0.01114110472848922,-0.01203323138879802,0.15402478540851536,0.010555232156661643,0.08767698623100532,0.14354032252152107,0.1569084968530832,0.07692638340316277
HALLMARK_KRAS_SIGNALING_DN,-0.08846236588911997,-0.0008229706423817338,0.15184570474033054,0.09760177598779672,0.008462889708967672,0.18199961173954043,-0.0666627399240778,0.04808336501830175,0.007291208041755749
HALLMARK_KRAS_SIGNALING_UP,-0.03790143369466964,0.010421572602551627,0.014491994983530128,0.12623289288247916,-0.040332755494769126,0.11997814319313468,0.058878101967153165,0.19726982688469974,0.057550213557524287
HALLMARK_MITOTIC_SPINDLE,0.016396761424926708,0.02957485415430692,0.1278638616958673,0.11396844258254615,-0.054258077805880954,0.14085084411766513,0.04085647944704643,0.1341952962307414,0.07750083593047505
HALLMARK_MTORC1_SIGNALING,-0.09305496134425699,0.052692148121034205,0.0812139119319301,-0.04800238406122404,0.09586372961032032,0.07967828409182462,-0.03492844794565452,0.031128918899761743,0.10849486743277881
HALLMARK_MYC_TARGETS_V1,0.0074720524502192185,0.054815034810131204,0.10221410456316644,0.12871322995554066,-0.03185504174657986,0.1155435273346211,-0.04964456240540598,0.05832503231482148,0.04142342795455119
