,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.002631563508894268,-0.005283896931464333,0.10097353758170813,0.030286600610296588,0.03193417370640467,0.03675468701416788,0.11828604795243193,0.026771954979845417,0.04084083724313965,-0.05537131144657192,0.023703721217819274,-0.05230855979761332,-0.010529631323228414,0.11656411657928407,0.07099647880714563,0.07695840337688996,0.062148223638167584
HALLMARK_ALLOGRAFT_REJECTION,0.01637167714026281,0.00578113163859855,0.03037294700673343,-0.03139230411318808,-0.024366158285417036,0.025792949766280736,0.12938474167193315,0.07559903372281701,0.034943643860657986,-0.10373120898898482,0.055346987802902925,0.012209340129175026,-0.020507011338948552,0.09516582351439126,0.04695158316625632,0.003039164976778444,-0.05290979215252721
HALLMARK_ANDROGEN_RESPONSE,0.006338948890207138,0.05419614414875386,0.16078365457162427,0.010994979835176137,-0.0005090522640374566,0.055406606354919195,0.13568367842094187,0.09744596988598933,-0.01191715577270723,-0.05340169336800348,0.035661467597193026,-0.03157885499533419,-0.007891122955317867,0.1276370703909665,0.058682889430465894,-0.01547182262230925,0.08922529068735835
HALLMARK_ANGIOGENESIS,0.015326965558925385,0.04474746170895622,0.07049959549784328,-0.008076545598223954,-0.017677148595215325,0.07858793477827265,0.14133139041185136,0.017251043247025113,0.04514695656135478,-0.046264465313155305,0.05708429159360358,0.0942243394103494,0.031154727906011995,0.08150232420318927,-0.02095999844979255,-0.1424871698741358,0.07774551377055819
HALLMARK_APICAL_JUNCTION,-0.005558205479398669,0.02611212416196637,0.11680661000799414,0.03885814815477917,0.04393446517608785,0.09991902215574333,0.148514310849428,0.09238753900351178,0.03668248460876577,-0.04933885308966742,0.08029946726973854,-0.09617294631442964,-0.022228226858656767,0.11147680251456561,0.06413343249725648,0.03857550326088965,0.06683733518612621
HALLMARK_APICAL_SURFACE,0.023392951921901894,-0.002571114808967216,0.1238265741050175,0.028555831230242624,0.08969057780132966,0.034550234011711624,-0.055955408222875105,0.005878576196621948,-0.017185527885958517,-0.027787688335299255,0.05032232514278976,-0.04532094305906497,-0.03912323606275559,0.12050085889814353,0.08557177523746562,-0.01919333006261594,0.01019323981310284
HALLMARK_APOPTOSIS,-0.0794411728549105,0.020883519057843497,0.023467734561527172,0.014762741865238597,-0.05807884682047376,-0.024962476591262907,0.020310957174265735,0.051230076522602884,0.010706442082549276,0.01167450335085418,-0.011381839243741036,-0.04339498230742496,0.011966862743951555,0.010019211234512144,-0.05471132899354708,0.011099367665294574,-0.008207915627056198
HALLMARK_BILE_ACID_METABOLISM,-0.0413006031742709,-0.04146972773000692,0.058546467840767044,-0.030135884740397256,0.0801570375871851,0.04874505850631487,0.12422351939006984,0.10089799919548323,0.08098228431984429,-0.06249251932099889,0.02537260844869673,-0.07168643879099672,-0.03475670400552444,0.06151042253255822,0.061140890274032085,0.11983910213774192,0.09047082453162829
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.03318445809016314,0.07683214746765836,0.0942836168607558,0.038762498181746874,-0.0023606079081432544,0.08956267202367475,0.12590125947534073,0.02871277606405502,0.043380153934045,-0.06559690969877367,0.05238436280812264,0.02482323468369406,-0.07222410234363522,0.1528504268661841,0.07499089267411387,0.09729321397085626,0.0996057953269336
HALLMARK_COAGULATION,-0.07497932128310263,0.0012428431109352837,0.025172059748697205,-0.01009202363445128,-0.009068058577060358,-0.002922889773536489,0.11266897469179663,0.08612244344839223,0.041385019981285846,-0.010870363992067115,0.044738646910962236,-0.06951088852948345,-0.0021690649614755065,0.10254545312974273,0.022452956941005166,-0.03484369661025963,-0.011029507981341445
HALLMARK_COMPLEMENT,-0.02706689184794902,0.0691043057501756,0.1177093579480684,-0.00600378033796789,-0.03504178671472302,-0.00037701520307944033,0.14906221705500033,0.026179017773857498,-0.03083724541177831,-0.027086396876603264,0.07325028983575096,-0.023591311171269964,-0.0012628633217554976,0.09513684771393682,0.02215811150374352,0.06069858378983289,0.04067503795881094
HALLMARK_DNA_REPAIR,0.010116881208959568,0.059417314472593366,0.11430739428014709,0.07695627076167194,0.10845983133704767,0.10527811604612707,0.17590610005955132,0.0918944874759578,0.061189966074519264,-0.06362757628011037,0.07208315792213735,-0.017579406319774386,0.04225607415512633,0.15140546721278778,0.08225168834705542,0.1521856213944946,0.11228534256215839
HALLMARK_E2F_TARGETS,-0.016152527469366865,-0.04264124249577322,0.08999727839554643,-0.0012155123976949247,0.014105693882251153,0.07077716474579895,0.1789783145398664,0.038506487287844095,0.005349775822892261,-0.022079697129995232,0.06427571388938953,-0.058147844877207644,-0.00881751819221423,0.14457609378681116,0.034037241270796124,0.09997713844953084,0.06440910594520062
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.02934598559913157,0.01891114417877781,0.04057752089164441,-0.02412623392467743,-0.05395041766130112,0.04410146855905837,0.14314010521118348,0.0557392825820126,0.058290999627491236,0.03347909188283075,0.054584530521653615,-0.03630022567037048,0.03938038226774345,0.06043245466884488,-0.07387607130941448,-0.07378487897871631,0.06109768974799732
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.00028985935073410653,0.012302016245804357,0.1071359029764264,-0.004679108165957767,0.05144173506330908,0.0019934811777807507,0.08624631494413953,0.05442688930963614,0.024698850458507202,0.05192592245442158,-0.004280783951941335,-0.06500715812798083,0.03242238078253857,0.10582112895070198,0.07379544463676611,0.12590194246075034,0.07486836380713573
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.00924574764220319,0.019916272549987964,0.09714376572783168,0.017549052746676043,0.03604362021024458,-0.004413452906582694,-0.03997022237308585,0.0025078582674452807,0.05797908654312881,-0.06449857663111193,0.06606066978394579,0.002350480361022984,0.02015529563571244,0.15015412504468373,0.049434581833815334,0.07479210181236813,0.07285837611658004
HALLMARK_FATTY_ACID_METABOLISM,-0.052669923389906295,0.05826136896977565,0.05610559382598735,0.0036865132285135074,0.01848347700406704,0.03643761742271187,0.10758701279795307,0.03304658691345141,0.03198022640586614,0.007602654369565909,4.591284536739643e-05,-0.0014141428808589372,0.058754548447501345,0.09624689808191968,-0.02202698760762017,0.07839897292579587,0.07030938411897535
HALLMARK_G2M_CHECKPOINT,0.059392051149970246,0.001553399464471424,0.08976572890120946,0.037886309970108646,0.03055251928814726,0.05799844553569026,0.17897937742404113,0.07339026110706315,0.058547340202950465,-0.05175943049541278,0.09692357546151514,-0.07677235939514054,0.030484287071983165,0.14477995347347253,0.03606433321476578,0.04669522435872824,0.10241508035311218
HALLMARK_GLYCOLYSIS,0.030177258632351822,0.10448390890399377,0.014786473820707476,0.03654784406323772,0.07293009701233019,0.08515080942947167,0.11354712451543215,0.007500404847679786,0.030148934974935197,-0.014583544256584265,0.04017273837028875,0.05551307067341199,0.029394555354495467,0.13330386155802565,0.008791113601789493,0.09228334953972418,0.0823908083972559
HALLMARK_HEDGEHOG_SIGNALING,0.036751498968571834,0.042360438242672736,0.11398709226189509,0.054809591536532386,0.009265905961543216,-0.00040151314212649806,-0.08800731005516518,-0.01873243921810871,0.00826939543820303,0.05759935926366931,-0.01765667231624388,-0.04042099765005639,0.015714290843487123,0.076056673154845,0.06234648886598229,0.0183864187695326,-0.00999148902453466
HALLMARK_HEME_METABOLISM,0.017749575397431338,0.06845106632033465,0.14353852696204628,0.05043801756789953,0.09306511621748935,0.08509419464820572,0.1587713329866314,0.06508648922680442,0.054477528647916905,-0.023976001003936834,0.052059120755084405,-0.08831924088064642,0.010312097641215039,0.1272214237677712,0.07197010190980115,0.11575371145266079,0.0481051299610428
HALLMARK_HYPOXIA,0.011541490319233199,0.04010039718942452,-0.0383848851983639,0.012743515603725768,0.018273329154388545,0.0031244291958111457,-0.07120190227502901,0.04775526730809599,0.011480830820668697,0.012280992927618873,0.035136694661113486,0.04759559031388055,0.052372194835179485,0.02442540923659645,-0.059120263257176696,0.043294923932832914,0.111474021218544
HALLMARK_IL2_STAT5_SIGNALING,-0.009574949021622075,0.0699971401486548,0.13329623292186565,0.05122449575736687,0.0039047659595407226,0.029161997689402728,0.15547952917657815,-0.003926618580411756,0.0036495044873340724,0.002773990508410504,0.049544486517955476,-0.060687945067828424,0.03997147142684801,0.14186788066445932,0.05214506720749222,0.06246059017335371,0.10925148238123644
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.013808836340061005,0.03982243245366286,0.08238672618742844,0.024542543981873353,0.08255858290006528,0.019791507999469573,0.09413589385470204,-0.0009837236405232904,0.06486898207120614,-0.02696562369355441,0.007979951992240933,-0.08830756569567315,0.04823868243876275,0.12331439064156298,0.039170055312255696,-0.00928702437795963,0.09673430932339991
HALLMARK_INFLAMMATORY_RESPONSE,-0.07448668111900615,0.037857020970223636,0.07881353972947842,0.03820623001462769,-0.061021273082168315,-0.015473335510733162,0.02942428700304884,0.00686548729153489,-0.03127829938148673,-0.0038013198149472235,-0.0003832617121208454,-0.028566793173851697,0.051919168502952,0.05467663902671386,-0.009267227785995555,-0.014926596166770488,0.024918265468138724
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.018511417981760557,0.04379269008041284,0.09434117894589607,0.02727667995396956,0.02206577302464043,0.03556252215295343,0.1501480569871351,0.05167125787395011,0.07085965317594098,-0.04618379969738637,-0.00016810684819929848,-0.06306563046304312,-0.04915705535763665,0.13576091216969127,0.08760688445294382,0.058170116980746665,0.028264058653455014
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.054278423841183865,0.07932220063474854,-0.05005078515504943,0.0391759580291117,-0.012984423932299158,0.010003454383873268,0.13801834162209864,0.09383544435108895,0.04491719352882954,-0.041237794232944554,0.05273380131072969,-0.016722225358259873,0.06694932023678975,0.06816160694409881,-0.022882569045744747,-0.019526988811005577,0.0901791977637648
HALLMARK_KRAS_SIGNALING_DN,0.017196989260045967,-0.009204269200204444,0.020142813033538005,0.026574325544556073,0.03389813372799356,0.06788705373745685,-0.007238843954333952,-0.015216320784707459,0.005068827624583402,-0.0413162175761922,0.045872058682231716,-0.0057027904302982295,-0.000597726007162144,0.10788868216439612,0.07311237977074968,0.16232410576542775,0.0252811081663325
HALLMARK_KRAS_SIGNALING_UP,-0.0020265894579875247,0.08615321386848639,0.10236621382236269,0.05395773462017967,-0.041152093987800197,-0.005192822233415197,0.02605881529780486,0.07845640888144007,-0.01659159824038654,-0.041192560944913414,0.008216660778019991,-0.04757642818489265,-0.04873795814202232,0.1396713729803843,0.08863214284751059,0.00232082237142255,-0.04813238975246937
HALLMARK_MITOTIC_SPINDLE,0.009029478133291769,0.030753506107010727,0.15407705566689442,0.03272567220410741,0.07839332880205314,0.09156625855888147,0.15969968397318046,0.0871437317194745,0.007600535757434602,-0.0366308850440301,0.043564296001006246,-0.009376520195091866,-0.032338872697719644,0.12206998165592414,0.07938193212107607,0.1086205482078777,0.058025779187124225
HALLMARK_MTORC1_SIGNALING,0.04324377769120864,0.04202756515895258,0.034835050326379347,0.04565154777293437,0.07944067350044774,0.11209445458255185,0.12122435102476091,0.033364857363596255,0.0005649422387742439,-0.04898156253217808,0.050762738316237586,-0.016850788294589993,0.05475440615711289,0.10681603479845002,-0.035064823420161643,0.03667106360849544,0.09781356112662398
HALLMARK_MYC_TARGETS_V1,0.06227317066535001,0.005637529229105353,0.07461992643151209,0.032055279955914444,0.05974158604743218,0.11005145647448858,0.17392486843101315,0.06633045085983488,0.08211207304788753,-0.0887817192240741,0.05869991886455339,-0.039470069277349015,0.045169017307532804,0.12298681916879228,0.09490686809188692,0.13876718201003824,0.14878153827010238
HALLMARK_MYC_TARGETS_V2,-0.01837547509303247,0.07100308031622027,0.08948295279645689,0.09719821812825175,0.030131854911762443,0.046769864223661084,0.050054770027066195,0.02938963680946683,0.13875015652539413,-0.03805985842194687,0.023008123752684583,-0.057458020588336586,0.030715355156825545,0.11531232892891725,0.04190903525297297,0.06305079734053137,0.08531672117188091
HALLMARK_MYOGENESIS,-0.015089285962830726,-0.014398003639081435,0.09486756882150882,0.027091087676935074,0.024772439074208202,-0.04591326630659103,-0.0463423520365087,0.09256500292954027,0.0390033810559048,-0.05172335146458955,0.043317183157044255,-0.07990742454106109,-0.06030559697071608,0.08952552006126212,0.05739659273897801,0.022628482785169355,-0.05467481296729119
HALLMARK_NOTCH_SIGNALING,-0.022001799621014836,0.041771107126924445,0.0641475756316944,0.032933182038958106,0.03891009900420623,0.014877157610466004,0.17309997291566956,0.05396794561164982,0.09492098528647237,-0.08124203733714488,0.06311247562440796,-0.07662218810059003,-0.012434540793495857,0.12616107093414278,0.08395964971139945,0.12763386625872242,0.08253380445573201
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.028560973038890065,-0.0021957616491064943,0.06818840846441855,0.0024868228784195113,0.014867572411554243,0.08745290964872122,0.02031064734282304,0.031810931996673085,0.029655011152095494,-0.08181458052930113,0.046042235462755245,-0.022155041035080713,0.047424279357361224,0.11306865653977222,0.08897582046809428,0.1415941551231585,0.10047381488739025
HALLMARK_P53_PATHWAY,0.049020712739032454,0.06104237148453484,0.1338712471003422,0.004913132866130948,0.02746531310406704,0.04571634337276088,0.14582424487014134,0.10875956570437914,0.07685198377078527,-0.056634890971003854,0.059655776679481264,-0.029634979938708714,0.058753565210752076,0.11782469520932554,0.05648965060564995,0.1276829209416196,0.07348841410753293
HALLMARK_PANCREAS_BETA_CELLS,-0.028882570942058088,0.04714708335792269,0.06804495426499324,-0.03749307555725844,-0.00277096876590497,0.05074652688799998,-0.012862113138056816,0.04779750722567303,0.036911032630463844,-0.05302739691456385,0.008508235653787407,-0.08292103069918026,-0.001401633781141512,0.10939115182711331,0.10986212541529375,0.10386334660149142,-0.0116697259571224
HALLMARK_PEROXISOME,0.02165232735120291,0.04126727244462518,0.025290217283608644,0.0284048682777191,0.006045693546241985,0.06804652795463854,0.08010550868235979,-0.003470135603919964,-0.0004935821482893823,-0.0033074090851275034,0.04363734342602231,-0.0512296615138443,-0.043799167399187856,0.13354011500293925,0.08118328017502692,0.06511002529547304,0.09825802688455117
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.026267149208280757,0.0492112502219692,0.1491753672561562,0.033456828352373603,0.012974251297260623,0.07390052043832292,0.10483542869178096,0.09537968944585368,-0.016162922665928066,-0.037646470517328785,0.007220934577779402,0.012355656759480388,0.01803706848343229,0.1086632610444592,0.07351634644770008,0.07399478268712402,0.04208348575413682
HALLMARK_PROTEIN_SECRETION,-0.038133022974992895,0.11201720799068618,0.12935388332749084,0.06606504810934866,0.05926409033398591,0.08718134047287718,0.161322367222814,0.06747981958691592,0.05628980473104967,-0.06894902973482485,0.06219120257085868,-0.1252033246372257,0.026117397474115924,0.16207106348390238,0.0937623283794437,0.09993300543536399,0.10645176185135985
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.05467839545575202,0.09087174242589181,0.005584687709228078,0.02365254300578345,-0.04509760685814781,0.05789034587621848,-0.08387062695459757,0.022554160708626803,-0.0206135955161661,-0.11078189306283877,0.021300824676010254,-0.012057575079215467,0.02682610260497062,0.09326507131004014,0.06083257213818317,0.11655870129814083,0.014197134335263196
