,UKF243,UKF248,UKF259,UKF260,UKF269,UKF275,UKF296,ZH1007inf,ZH1007nec,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.07138884336940943,0.09570386180315647,-0.006494245890924266,-0.09331779592020921,0.0812500363638918,0.03934440079189693,0.07268020753822725,0.1209453634330592,0.10387996348710184,0.21292200489413285,0.16496253332917848
HALLMARK_ALLOGRAFT_REJECTION,0.03463466696476729,0.042235008918060715,-0.0485828738986862,-0.08514743801661875,0.12622368234527528,0.0940449086239784,0.01160603608775842,-0.004082645703466085,0.023559318655490026,0.19271504604146905,0.03348633339672337
HALLMARK_ANDROGEN_RESPONSE,0.01786777077394355,0.09168823238399358,-0.0346985712710433,-0.041051250456618026,0.0920494908585265,0.08199337453031619,0.04675367282968656,0.033638672545948926,0.13644197198832983,0.15422735453667713,0.08484381279323722
HALLMARK_ANGIOGENESIS,0.05019058044989334,-0.02029757192155228,0.030764597089440977,0.10821575465585054,0.0908914427633971,0.02778141308609303,0.0536805533793363,0.0666602984353739,-0.06587280135044792,-0.14723698864016935,-0.02797193304340623
HALLMARK_APICAL_JUNCTION,0.04807639104552703,0.09899378043037187,-0.011741732895248611,-0.03525547708464112,0.12301807384117881,0.04472751465950387,0.03857243458812188,0.13778822584094824,0.09672419255531191,0.16099493143940025,0.11833714596777369
HALLMARK_APICAL_SURFACE,0.06429137710937018,0.07470455698668867,-0.05033814423897137,-0.10252816428252082,-0.014419157767027175,0.10184513079596891,0.0074654739617729645,0.12743787487291594,0.08399731164195617,0.13932939451687584,0.0507448575350197
HALLMARK_APOPTOSIS,0.042447833995654195,0.03526471119667091,-0.009678105369262016,0.0866382984339983,0.02909530937720025,0.1074185925725366,-0.016734068322087344,-0.023946917781188033,-0.005265764495538402,0.14548353294105998,0.0025136450127758226
HALLMARK_BILE_ACID_METABOLISM,0.08763157222314368,0.03354271406897204,-0.05848866117183156,-0.05895084768868766,0.12462088854496818,0.09130384363854294,0.024947123454422633,0.10689611390934203,0.11787031133541107,0.1851318743709797,0.21696287339664055
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.07260777573974364,0.03411837976394492,0.0004063637620273253,-0.07705651634531192,0.0933245614714104,0.007534821285633919,0.03172840885520181,0.058472557513260526,0.13498147562589224,0.1479643596339975,0.12375511241422928
HALLMARK_COAGULATION,0.0332102791180189,0.09656179698080786,-0.03919259036570412,0.014990779273602428,0.11127257919270678,0.007764764972080736,0.0557449105166125,0.017584693278992126,0.1747407214665132,0.13695471719932015,0.0925032557425048
HALLMARK_COMPLEMENT,0.04384424809895171,0.02839279006664915,-0.04203398938739459,-0.04209571327645947,0.14566332914804667,0.1470295241078585,0.04523626701200512,0.0971555763082176,-0.003939863314157948,0.17779300171694934,0.08601661681850295
HALLMARK_DNA_REPAIR,0.03229263174413894,0.10415741249667211,-0.007403528466343075,-0.04147401757096848,0.11103693102090197,0.09646051510711268,0.07404882657425513,0.16886802050444585,0.1529991203299051,0.1900329272700786,0.21259221866659928
HALLMARK_E2F_TARGETS,0.06466084202776066,0.08936773672748523,-0.03683042425305923,-0.09997213696115013,0.09043431898078184,0.07420515931130621,0.00933775802967214,0.18133239805605825,0.08343192655968991,0.12411373436326749,0.14486900112970266
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.00882693565561929,0.04094141521126524,0.005523604772241883,0.07400430180928289,0.11415719543067826,0.022110605871319765,0.06637196797566847,0.14801384044416732,0.06563057268545827,0.06598478204809849,0.05600466091619549
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.006169093726988615,0.04424955904750703,0.03241174070896298,-0.05791004627043324,0.1030730274674175,-0.029861152417371514,0.035555155042071115,-0.007369645499082112,0.05204543952091168,0.13206199270557176,0.1843361553945934
HALLMARK_ESTROGEN_RESPONSE_LATE,0.06762749722853095,0.10305376698217524,-0.05188047057141065,-0.027208235132721536,0.00036294716304638224,0.04828141786246305,-0.003297478338378739,0.06566770289096437,0.09585730146920374,0.14979683163593197,0.06954237923828553
