,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1
HALLMARK_ADIPOGENESIS,0.06998874912140911,0.0918164572602685,0.09433570919797422,0.08277059582132681,0.029111652843512623,0.056119882348269326,0.034014636494393895,0.22246692143954352,0.023449932500812183,-0.0007588267381790577,0.12495394979514947,0.08560790432805189,0.10338308478811939,0.1843968886403028,0.1473864707731728,0.11059901573829625,0.07094235337833614
HALLMARK_ALLOGRAFT_REJECTION,0.028306098207404824,0.035929681514624404,0.08805463237965445,0.0859324140989147,-0.020129842772051824,-0.024682278696586273,0.15613436104477246,0.27379017035802433,0.06325786615943532,0.03488223251341959,0.13557573954001034,0.10646739471373314,0.06730728057780377,0.1825922553840288,0.08046098870586307,0.070289905208134,0.08451071338262948
HALLMARK_ANDROGEN_RESPONSE,0.06584053954061117,0.09441952611188742,0.014812460102413659,-0.0246972406230704,-0.006632649755245727,0.002207383578898845,0.11973485815586901,0.1927777498235494,0.09428096930835267,0.01919495820841147,0.13886317719040328,0.16043113350676738,0.0922883914549849,0.05031056639739915,0.1374003961257472,0.1003020167039347,0.10614201286827296
HALLMARK_ANGIOGENESIS,-0.1302718975609489,-0.030821486633180607,0.04177460159888814,0.03450926561416768,0.04283608515396626,0.01611571577659363,0.1602723448876102,0.2715882642658714,0.04212892491254697,0.021341334700278485,-0.10801570430074914,0.05462372917152789,-0.08941366735309561,-0.04363369890352819,-0.04629497352095063,-0.025248947695770897,0.022672530852598172
HALLMARK_APICAL_JUNCTION,0.04348198343640745,0.11457263293178098,0.11892366433194147,0.07946459016507301,-0.002688572470717326,0.0652714350260443,0.14065080650385267,0.2700710979971469,0.08525969032383734,0.05736249514701108,0.1720607843404318,0.20021361702757187,0.10078676326765634,0.22926798444508803,0.18582045155178062,0.11715120176131326,0.07711222957502882
HALLMARK_APICAL_SURFACE,0.03600020670130513,0.14222230590991425,-0.016676815049748557,0.0966756362381071,0.05200893497891885,0.07102684538621855,-0.060625129664499636,-0.08642153111583817,0.04961533295309679,0.010472604089829463,0.18136933086864626,0.09711646723945146,0.07637370093746707,0.2109399455566003,0.18290885567430543,0.09561579350524149,0.08080991197237197
HALLMARK_APOPTOSIS,-0.027234262445458908,0.033959739128281194,0.006020149669705656,0.005278151470168676,0.08997135995769355,0.0028862656202637764,0.002798847720200012,0.06559234091272033,0.08903263354595012,0.01648294851480613,-0.0011660719947109803,-0.04001979826016674,-0.019906936227280937,0.06399142154348104,-0.03564298576243742,-0.04568459422263026,0.008161231443180681
HALLMARK_BILE_ACID_METABOLISM,-0.009134865211063992,0.0287096579542181,0.024247801761625325,0.04514984606693063,-0.056094198495119416,0.041390277681923535,0.1566050793358426,0.21423457514880603,0.10233698519484523,0.055887636213744596,0.06896107512407268,0.09235965625112437,0.17224080382604662,0.12911599685148975,0.1514004946016061,0.11131307979860408,0.02133157171761429
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.02498499999001187,0.03373088398045366,0.08952940691208701,0.05909152812645892,0.05950013280552772,0.03968870302251035,0.15472282033199872,0.11833034686312983,0.047412569546664646,0.034490077985697636,0.1224789560625423,0.17090652844141782,0.11231344219538124,0.14942076661587508,0.17219790742193664,0.12097000899270667,0.04551529747578465
HALLMARK_COAGULATION,0.0067377316458896485,0.08893856773294358,0.040734384090956616,0.06694677494387004,0.06121952990002422,-0.008759292816707622,0.14370768403159812,0.21949356951132953,0.06965374136337567,0.03386457539074696,0.12721566040669244,0.16542058552750474,0.03135482454864856,0.20426557353239594,0.12106849105990786,0.09954245483813219,0.07161267215625443
HALLMARK_COMPLEMENT,0.050384682090154856,-0.013648980318017718,0.02244511646591121,0.0484887546351343,0.05790421774008954,-0.040670235975032415,0.06434607545187951,0.2785396846195082,0.028758282070551294,-0.020715651784316676,0.14786384551934564,0.074702496635089,0.06877502956616988,0.1730037940125066,0.12093598304538113,0.0939685792786425,0.07792217314167123
HALLMARK_DNA_REPAIR,0.06595516536685443,0.11658509473486785,0.11844236400992143,0.0798784517106593,0.06726833734873068,0.048600980116593404,0.12160733482031923,0.2601158908122406,0.07620831571082509,0.033161642530987905,0.16032686015451694,0.13377591681807283,0.13574279222656277,0.2252019231389083,0.1792831111442528,0.1280206693299745,0.02746041913973516
HALLMARK_E2F_TARGETS,0.08141985824029786,0.12703557704537638,0.13103179662109007,0.08608218182809473,-0.02168875644065974,0.014417070760296122,0.16381178666509344,0.24341203225639713,0.06813977448889792,0.03187435125949055,0.13914860321223843,0.1534705954399196,0.15240559306368145,0.18326526126106746,0.10434063930989478,0.11637065233460851,0.07476669147552248
