,ZH1019inf,ZH881T1,ZH916T1
HALLMARK_ADIPOGENESIS,0.1230989530839796,-0.025290960517524275,0.09681787808997036
HALLMARK_ALLOGRAFT_REJECTION,0.06326426115241736,-0.05755394119919981,0.028307744893225194
HALLMARK_ANDROGEN_RESPONSE,0.06285094114899385,0.0007456845378081892,0.023110180653468777
HALLMARK_ANGIOGENESIS,0.0143344477828948,0.01693385251028303,-0.06721676428252271
HALLMARK_APICAL_JUNCTION,0.15353603549759906,0.07842113650590894,0.01989217721009531
HALLMARK_APICAL_SURFACE,0.14156272771703557,0.08457974696302481,-0.005104508720992441
HALLMARK_APOPTOSIS,0.10674869810599616,-0.06963339107067353,0.009829340671661545
HALLMARK_BILE_ACID_METABOLISM,0.11379644067660273,0.016085050790781163,0.0771108875248325
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.0840631884314259,0.015433252220730269,0.06546366671923835
HALLMARK_COAGULATION,0.13065909512413731,-0.09269853745931587,0.023732050866598842
HALLMARK_COMPLEMENT,0.14542793046868152,-0.024860060784797855,0.09151452398225743
HALLMARK_DNA_REPAIR,0.13150038772808773,0.10522895610787376,0.06563333159594964
HALLMARK_E2F_TARGETS,0.12551174028717965,0.10765482404488952,0.027665294646060514
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.12023798722069025,-0.007339035032871005,-0.044399471071147244
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.15855173055533622,0.06501589059019666,0.062457422970555634
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.04154642095185827,0.02366584335187211,0.11893668525693113
HALLMARK_FATTY_ACID_METABOLISM,0.11654986160342631,0.06674089531052671,0.0724053979061008
HALLMARK_G2M_CHECKPOINT,0.10355003188643347,0.07768273502293202,0.05029857288653499
HALLMARK_GLYCOLYSIS,0.08091011044279273,0.15500213564041865,0.0759304304442953
HALLMARK_HEDGEHOG_SIGNALING,0.12734275245903298,0.1434999091909796,0.0429301892150241
HALLMARK_HEME_METABOLISM,0.1401162999402922,0.05815026368455118,0.08987657155403665
HALLMARK_HYPOXIA,0.0622440829788739,0.051540953585935786,0.02621688930282163
HALLMARK_IL2_STAT5_SIGNALING,0.08339056445010873,0.06542489607480344,0.0666600533882734
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.07708823181815067,0.02789161630580843,0.10349594636344252
HALLMARK_INFLAMMATORY_RESPONSE,0.08060921957486947,-0.012284921911732983,0.0981193788105448
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.06886702839030835,0.015781321037227174,0.026458753900092065
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.07226868078257147,-0.02842329297019552,0.05568812854344852
HALLMARK_KRAS_SIGNALING_DN,0.12648080524662925,0.07612976395418179,0.10013947823461344
HALLMARK_KRAS_SIGNALING_UP,0.0700005327971339,0.012118295562914754,0.030063079641890266
HALLMARK_MITOTIC_SPINDLE,0.12961561376773703,0.0978244924383532,0.06234063231314315
HALLMARK_MTORC1_SIGNALING,0.055972415427442725,0.09342884574836663,-0.0003857461714024939
HALLMARK_MYC_TARGETS_V1,0.09701490238008799,0.11928504017578923,0.04174465056468409
HALLMARK_MYC_TARGETS_V2,0.07543443917715272,0.06798880734184547,0.08085979913986407
HALLMARK_MYOGENESIS,0.11748358375820087,0.005726360947954756,0.02478882965880607
HALLMARK_NOTCH_SIGNALING,0.15233022928145143,0.15363929178509128,0.04526205362750329
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.088853505471035,0.06875899141487953,0.059672010651495744
HALLMARK_P53_PATHWAY,0.09376820583007855,0.023838650255943884,0.0857273396959413
HALLMARK_PANCREAS_BETA_CELLS,0.04823630694539476,0.09211761308144963,0.08436187592922442
HALLMARK_PEROXISOME,0.059135560846738766,0.030297226666940097,0.07523081933385294
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.11195279793756703,0.05761779873979687,0.021334078143986565
HALLMARK_PROTEIN_SECRETION,0.15100904632280607,0.1328897756712269,0.07006637139320142
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.09130429829296095,-0.014939331043740818,0.1048008235767675
HALLMARK_SPERMATOGENESIS,0.1229724836562112,0.10274868452998569,0.06975376228160324
HALLMARK_TGF_BETA_SIGNALING,0.11943530542047728,0.007252708086382025,0.022447485691143094
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.0027436881278729646,0.0030982656255708163,0.0893368428129348
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.12751154923849217,0.11251309704466993,0.0677827294598168
HALLMARK_UV_RESPONSE_DN,0.12603016312755175,0.002885684034131305,0.04971582105088077
HALLMARK_UV_RESPONSE_UP,0.10302585622853976,0.09322444478576403,0.08704719103317446
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.11916453852648232,0.0370322627025301,0.03958423767001883
HALLMARK_XENOBIOTIC_METABOLISM,0.14349632942808355,-0.003930856366151696,0.10312145603098674
