,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.016024138408689947,0.1739846954175028,0.09250303766842634,0.04063329232294136,0.05660659340324739,-0.009636298380956799,-0.0010983538869885083,0.09369961756083865,0.03990542635107801,-0.028733075283354156,-0.01703973288564965,0.06238793693913836,0.07879873317268712,0.030270605960186013,0.19772255806247543,0.13732082899405842,0.0367605032539823,0.09098078422947051,0.0142162961790234,0.09167699083635134,0.2029053454697686
HALLMARK_ALLOGRAFT_REJECTION,-0.04859600310079799,-0.03793455744827722,0.026235982534669293,0.08971323013032133,0.0036387342092163715,0.0014113040978534963,-0.016324243922161617,0.13337513857564626,0.046946958071330154,-0.03876452290787929,0.11499522318194942,0.049601827996666924,0.1546068657366168,-0.05974960658277647,0.1297254922897962,0.07597285218766617,-0.013817765855173081,0.02126099355451893,-0.036515280883364615,-0.014389531160316152,0.03682743755485967
HALLMARK_ANDROGEN_RESPONSE,0.01722107127135391,0.02309177304711615,0.09324764339075044,0.05779150369468003,0.046260918382182534,0.00941596496019504,-0.025518913012420416,0.07294744577440135,0.030497686377034698,-0.035041538150596845,0.08142107384497826,0.05540942347745424,0.04338975638964995,-0.019177759940216293,0.2123709380750083,0.1566110315256653,0.003301903792164067,0.06672998450286184,-0.04012520465780072,0.07777878729579307,0.18950357135685758
HALLMARK_ANGIOGENESIS,0.049419609580209606,-0.031809395042758926,-0.14289624075146776,-0.07210855866239992,0.10065426788364225,-0.05480805429978236,-0.0413575195170681,0.14011910150613613,-0.04060061575598953,-0.05983757126872452,0.05442441115451604,-0.082747932538571,0.07070580514998244,0.0486952090973071,-0.03177370752242996,0.0016651737095150327,-0.033380520160150674,-0.015612903205435335,-0.04464314269459587,-0.043822305088562157,0.03890468428810781
HALLMARK_APICAL_JUNCTION,0.06383165176654361,0.1772875055979393,0.1289244824649295,0.041887322038296405,0.0387012930500743,0.07814569814148437,-0.022239000747798273,0.14834901690706104,0.0060647824348520835,-0.04270246929178522,0.1007287586958256,0.05320806202351474,0.048760082332765804,0.03942616907777369,0.17340183852815982,0.15694964319469623,0.0015293866399079582,0.1145405255669633,-0.03371091021307713,0.1059861279840116,0.20706742601034828
HALLMARK_APICAL_SURFACE,0.022640176232634434,0.07941195679268463,0.10317929101504615,0.03322589266618506,-0.007016817640646125,0.029252001702097147,0.012022238469381955,0.029039911694825195,-0.027339415774158927,0.03552823712769688,-0.07402836505298946,0.016916982289753777,0.08044025908232587,0.0011505595475997143,0.12355840838197603,0.18052674785772863,-0.021625457376584452,0.04297091939245666,0.02188749010942772,0.09858112777365223,0.20902916488400433
HALLMARK_APOPTOSIS,-0.035020191261386176,0.16313301734165214,0.02724046484632946,-0.0047214881785942004,0.07815493379840799,0.089019084816905,0.03414202125056983,0.10336154005908418,0.004046892677551429,0.019344109113712253,0.10329706150660789,0.08236879950367706,-0.015323022005459278,0.009180954099970344,-0.07106716117468315,-0.04747838732878369,0.03355049019228431,0.04335572260857859,0.032296848123920606,0.04566161477054529,0.11514778515448454
HALLMARK_BILE_ACID_METABOLISM,0.052580745134201794,0.12711064162150962,-0.000870222340464136,-0.05057047911153558,-0.019777911194202115,-0.03949355809947187,-0.05693011278300779,0.13408286620255302,0.01738934544621535,-0.043719271999760105,0.0598067400613459,-0.014933866907572424,0.05314608390810131,-0.029615345759819205,0.20543581245431966,0.13399278005360438,0.06134249006306838,0.05503689220239661,0.02120592199303957,0.07128127011152974,0.11652239920653443
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.034364163260655695,0.17711625626499045,0.059335188476534254,0.045082369269610276,0.008194476601225489,-0.014210243671921642,-0.1114515702458238,0.07199752680948479,0.01953048366719001,-0.026690631276528178,0.07698846811670852,-0.007811379521216509,0.15980189116071375,0.082214319123692,0.19104001918606112,0.1801170216511287,0.0410025796964514,0.07909838444619759,-0.013953402222239815,0.13756636164711297,0.18217047081328458
HALLMARK_COAGULATION,-0.05292639075773962,0.2762578936046528,0.1098360933800424,0.0971544134738983,0.11309515775636023,0.07994623587596078,-0.05964644663137018,0.11115291947252683,0.033405802025327044,-0.023435332526738885,0.15820827109017815,0.06066879803682997,0.044997130400812484,0.012931835220542852,0.14593050296286783,0.12754157205911523,0.041836713356635455,0.05064463414228845,0.007726594008258696,0.03439601088624541,0.19277584673889936
HALLMARK_COMPLEMENT,0.021016210308368814,0.17422804261630176,-0.046762723741795215,0.01900805847981411,0.020483943894090233,0.09906566822606179,-0.009319171466615803,0.1629059631071612,-0.053590235793927715,-0.02024111751820557,0.14056553941136007,0.040926553929672864,0.08293747292418709,0.10252145220762475,0.10143973827440558,0.11726417345906062,0.032955956457051155,0.0789899612071424,0.07461682935680952,0.16822173947396768,0.20738723024632852
HALLMARK_DNA_REPAIR,0.07474739903972186,0.06215032186925077,0.129493828618224,0.016978248142252194,0.0865012552250517,0.06627102940774089,-0.011801505147011627,0.11880135534587412,0.01718533269476175,-0.004925577092237749,0.0612700574906926,0.02850381364716693,0.10177583422883935,0.0714104677992498,0.19680219547935385,0.1475883412144414,0.04416316180721244,0.07889955448479094,-0.032256342298282524,0.13004643430160256,0.11455075916963559
HALLMARK_E2F_TARGETS,0.015856000310311324,0.07591117152191068,0.13208193897848305,-0.001524932278074354,0.006790724098973083,-0.011048392390820668,-0.03810209659222544,0.10189911444307662,0.013638770121735871,0.013760333954846278,-0.03631557241499702,0.04136182698419369,0.07999312062535019,0.0358011450069508,0.06773084806174269,0.1415103993231745,0.039649490599501055,0.031298339877879056,-0.11809799741068788,0.1493242144703302,0.17070999295007597
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.05479453821060694,0.20523173266330674,0.07659181692274607,0.01306161111369773,0.11073492137910479,0.011437942938250154,-0.032808011165799796,0.14846892563928105,-0.01880977037724333,-0.012055900252793447,0.14151253240170153,0.029330213920941484,0.03991005018217127,0.026021061829581048,-0.06811659798521183,-0.03683296237751487,0.007852457296803304,0.042268310456094194,-0.012153947640856222,0.025749167552829424,0.09987507266168731
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.0634053056201071,0.09681765964427994,0.034590749753490815,-0.000528263387034108,0.037277556838466994,0.033125587354604746,0.008675621453253833,0.12115150925931775,-0.0279848057107942,-0.024297740459487065,-0.11192367259775536,0.06141357641681542,-0.03495547179372236,0.03771777875714675,0.1469084729989091,0.12182415042822133,0.020863507796237763,0.10350617541415584,0.07362808586911453,0.0391385086896269,0.08699181955489797
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.022816542902187195,0.12452260699738425,0.0917382796516534,-0.028620709515416575,0.010428993977029854,0.07682896685032432,-0.06188871261883012,0.07430275084766069,-0.030486716105773463,-0.004992580915252281,0.13943747354858027,-0.06666934106425536,0.10978836853960884,-0.011506646620622002,0.13476136321754145,0.170091030832504,0.05294403131178933,-0.007671579435249344,-0.018379655880122768,0.15556449934526864,0.16840360088771247
HALLMARK_FATTY_ACID_METABOLISM,-0.0010923536314718747,0.011498752948932852,0.06495621661017265,0.010762977885271321,0.03748331529577338,0.09681116947822738,-0.009852810287666974,0.06845976933786153,-0.01606917141888567,0.016820923228984486,0.05090844430771157,0.023745754224446927,0.013973024808797571,0.04846844216357115,0.02543498065254673,0.007276018979352241,0.09485302147902423,-0.0022985084804775617,-0.03908446506805728,0.09936273631258453,0.045892585135557
HALLMARK_G2M_CHECKPOINT,0.06721410850458542,0.03916664283249158,0.10857489526618147,0.03177160143654569,0.04008334089948203,0.022212718322699148,-0.03347305801562638,0.09757386357756588,0.018810338895642837,-0.01850163055791959,0.009642287113985704,0.03455258354383729,0.0327596288041175,-0.0008463349343964767,0.09048571333857094,0.10697387610889561,-0.01640437318612817,0.04872447011156086,0.03389344655760401,0.14022372844277609,0.045729295753777835
HALLMARK_GLYCOLYSIS,0.06096909373646887,0.05717988666253313,-0.018184262505945903,0.07345680285996026,0.03905042700391391,-0.011657619833341015,-0.03177678918407511,0.14166199581277028,-0.005909408109071985,0.026272821303274123,-0.037036508676346766,-0.0516979847416082,0.08935509993354787,0.12590411767004372,0.08596582918011188,0.11176716034070015,0.022973196726775655,0.045934329458757854,-0.053707335684824914,0.14672724311756785,0.18188555196738726
HALLMARK_HEDGEHOG_SIGNALING,-0.02660011486425329,0.07944820854426889,0.019094572165603726,0.021095304235989078,-0.012820921402591142,0.04169816373432531,0.034054084206687894,-0.0046388903754172,-0.003948561476062718,0.0429770425392884,-0.08195666030917295,0.009315904119879743,0.01533852905922811,0.02890276313924351,0.02034069456384152,0.12258398459245864,0.021650006482156255,0.02847201892859393,0.010058971474331026,0.1659048461736879,0.16129268176191855
HALLMARK_HEME_METABOLISM,-0.0024995473833060366,0.13211092914175085,0.035011299194755235,0.02377178271219813,0.05825063023324074,0.04767059479052023,-0.025886595317520893,0.13400963862965562,0.0039342521118156506,-0.04210491166000098,-0.0006983285261352388,0.03901247371167204,0.0714194999216581,0.0663874914536746,0.19210024678075435,0.144788734899038,0.024484776332989764,0.06683321991990675,0.008367671163531926,0.11110649889665641,0.14230849311167276
HALLMARK_HYPOXIA,0.012365279977918902,-0.0739353306659301,-0.1537883284666797,-0.051646266244182115,0.06409942452930778,0.009394560709719942,0.03623972157910756,-0.010684412304538942,0.002219741986418334,-0.0039472788415995785,0.06563437995836044,-0.09942334457278783,0.07322557470641651,0.0765382315845386,-0.08110248468977287,-0.10162759351460952,0.07406473196770647,-0.057770504643446054,0.05193541020035205,0.051858095377446685,-0.1279433075880413
HALLMARK_IL2_STAT5_SIGNALING,0.0194951687742156,0.1598138464560377,0.0637194547733243,0.024750479342608708,0.12777134200024756,0.060174308771221555,-0.03179689129880011,0.12280956455103231,0.04176933602443757,-0.029735431709770756,0.06121236818530524,0.062415651786072154,0.05252174796532815,0.07701309200851039,0.09201471037712948,0.14506156527994157,0.048036936209095965,0.07548898969642313,0.013924000195409672,0.12082575773169921,0.11146315189018847
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.02141412633309248,0.08808375473691747,0.012611674504563262,0.06429146651480597,-0.02483103424564533,0.04749049485215509,-0.08294754497295366,0.16456624566265657,-0.033071406513956854,-0.05893406675499638,0.08004402306591782,-0.05192256789052506,-0.0017234203041967132,0.10458410162559816,0.07939678114600311,0.13644832068301682,0.0727975729223835,0.02597392656379494,-0.04063679695174059,0.17382575242138204,0.16125879559661688
