,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.14837946880888445,0.1286701699917741,-0.00598292666534361,0.06717915854521707,0.04540780825654063,0.09923770820369437,-0.07214193069149065,0.12308886936202185,0.03446617587690576,0.005741062545069268,0.02187472470253926,0.05868277672103048,0.021254743946115866,0.11887020995999698,0.1239105086863084,0.05316288278696977,0.3150476620630834,0.2473788206120201,0.09530862760870751,0.04932387185942636,0.03795044540854345,0.2308968961740717,0.16628447590878653
HALLMARK_ALLOGRAFT_REJECTION,0.047965389833949414,0.08683439331560106,-0.03163436706169803,0.03753715346553575,0.05561363629025411,0.10937941364388197,0.04550624980921814,0.11141851979524886,0.06598176312895515,0.057431840654918596,-0.011011939648354408,0.12417128506801374,-0.059210687689518635,0.11036458964355707,0.020595029422337114,0.08170795593784926,0.218411984589541,0.21063370004478252,0.08837142449954907,0.06433805196361195,0.020962229634397807,0.040468673070411625,0.04776670604415203
HALLMARK_ANDROGEN_RESPONSE,0.07458832114957582,0.0999875518895448,0.018681963569444224,-0.02067889173920715,0.05258966036742468,0.1008015401569145,-0.03826411328650534,0.1708678868401937,0.06469654339164485,0.008033139408202116,-0.007159393596926738,0.1457295871622957,-0.026814365043095766,0.0866342396128426,0.05629132109475372,0.035915628695923976,0.2947071049957258,0.29260623439516587,0.10716420574789623,0.08620160445356564,0.03150976647375736,-0.06506198798844932,0.04001460875713168
HALLMARK_ANGIOGENESIS,-0.05877571454041809,-0.007758589635532315,-0.01914648566204679,0.014400930112206705,-0.02681720148245667,-0.1375855013370037,-0.04185416517872546,0.11275192133841916,-0.001363729580846603,0.059331849799745665,0.010801773017438041,0.03239975658331758,-0.14694025492009966,-0.014839519684369239,-0.0638197525548019,0.04105488914061623,-0.01124561397824475,-0.061858572510765264,0.11299210727315898,0.05374068338425167,-0.016399350154584477,-0.37116740425962275,-0.19574291123804996
HALLMARK_APICAL_JUNCTION,0.0997385608367235,0.13481283383895362,-0.05922416537397302,0.08372683086079621,-0.002025274419535185,0.023595431289004855,-0.04593474542582854,0.13536472884646344,0.014164920210189275,-0.012026009474040615,0.054415748858496336,0.13517759277743238,-0.05119480729532863,0.05797740080238673,0.06562044810832096,0.0187513201769695,0.34516881616795586,0.2325628106863368,0.07905835726741936,0.04120566861978001,0.07641915161360727,0.042045224794898924,0.08367392661179412
HALLMARK_APICAL_SURFACE,0.15992798637927816,0.11125727430061774,-0.021188593660390744,0.0407304444692488,-0.0506056231513474,0.0023004854341848965,-0.051513877719132184,-0.08289612530827595,0.0594625805327323,-0.019180532035681073,-0.005558890762654557,0.141310584517326,-0.0032129609369267297,0.03526954485644273,0.10761664725310627,0.06727214476490333,0.29347299354793505,0.20201413140809174,0.09582105003139828,0.09914726375322071,0.019878285135214665,-0.020843490992343987,0.034087131656901526
HALLMARK_APOPTOSIS,0.04230291866118192,0.05430774958215065,0.026541314473509242,-0.03215780855757186,0.008549105727998432,0.001318376135633746,0.007777984045912921,0.00018957524456864993,-0.009535189936878156,-0.02370635602987571,0.03727104345409881,-0.07873222011000895,-0.010601231150169877,0.11617036963172515,-0.028894163812802624,-0.07539505651206092,0.062181971262571106,0.010611048684647748,0.05034288306156015,0.059015999626821795,0.030829724353169424,-0.06006116653032581,-0.037273786411370885
HALLMARK_BILE_ACID_METABOLISM,0.14614982223789336,0.04571315515664477,0.009055547098001262,0.07783304635123763,0.012805864711653741,0.0020293449547719193,-0.021544442189484533,0.13803587876171816,0.010298862098962917,0.025722991035732477,0.022092491756187414,0.040355785987659126,-0.024000660195894943,0.018422961711898677,0.09913846178960799,0.1312078151508817,0.2704149389802595,0.22332163423804585,0.09569658075238494,0.04029938710002916,0.004466621571067712,0.33486078839744937,0.1773670050085811
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.09548514851246293,0.07243967364894932,-0.024206604943422073,0.03830813151649127,0.06683501545300014,0.0248966650245292,-0.007910475699481851,0.14728951671550716,-0.0130946534803598,0.024099287765464043,0.0014881980402903269,0.13756148677796995,-0.08153287874580106,0.02488427875393599,0.10405497781166356,0.1154220493639064,0.2924489161188595,0.24452724662001452,0.0881790783559658,0.03167234434887024,0.06965679282596714,0.19236193757947542,0.1328298663842736
HALLMARK_COAGULATION,0.11745967072173406,0.14310938154284836,0.003840387786526358,0.06042696931220051,-0.0179216248682583,0.03158964031691651,0.026210797402979588,0.10288566841900795,-0.031051769790416493,0.017765410312256875,-0.0033038765690610494,0.13554412231996116,-0.07982174903112851,0.04945037479503614,0.10081044033332243,0.06600543594824129,0.3058584020552778,0.2407611541863266,0.12291834500180156,0.06704918204489158,0.09869895282755001,-0.11059306416530022,0.0489198978232369
