,MGH258,UKF243,UKF248,UKF251,UKF259,UKF269,UKF275,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.009400742711469963,0.2330681241127584,0.08825053345903475,0.0055263510056661,0.013918577722675258,0.30944142470193436,0.0036795074072131506,0.11613442043124005,0.0692711045004945,0.2723141868402724,0.0357043632615589,0.10863931669822698,0.3439050786521109,0.3413801274910019,0.1408971112174632,0.1392893659628685,0.3048477829362504,0.1673824362963862
HALLMARK_ALLOGRAFT_REJECTION,0.04040277830581943,-0.023487545545242017,-0.04992451428594274,0.014252413829873118,-0.01593322490041185,0.3834926037711618,-0.2645229900645378,0.12546202838747605,0.09211162952563513,0.14904474811803461,-0.015389277962030812,0.013176691961306167,0.2057982547298338,0.1639565654459597,0.10497485920546946,0.06690790725948537,0.11268867310617063,0.11589143933659143
HALLMARK_ANDROGEN_RESPONSE,0.07116651306388597,0.1780599376072819,0.04093367582613233,-0.025675553162358897,0.0025632559812431956,0.3489014921585717,-0.18808933593753246,0.18251136300840196,0.2027459489168711,0.1895381688164661,0.045158466474171606,-0.003167332674539225,0.3003136139789383,0.28044981180170653,0.08524617328058584,0.008759121093867802,0.19855951386805915,0.18989852531015314
HALLMARK_ANGIOGENESIS,0.028982862541280244,0.08244205295387133,-0.04131883585400378,-0.020255758769475236,-0.014708910821175602,0.3849663396426521,0.21812243530945039,0.031867925319531774,0.15148342175492954,0.27670089196027686,-0.15931054559312147,-0.012445331374677956,-0.06061149937037721,-0.25370386906359016,0.16974814589640677,-0.08798337828625552,-0.2139302755435297,0.13236655799122438
HALLMARK_APICAL_JUNCTION,0.013611835721461175,0.26178233125131467,0.04332210552349674,0.024202593994120763,0.04264484003502285,0.3767665062733043,0.19322903434997246,0.12254775631640115,0.28332087223653146,0.19529047948516,0.05343247000928725,0.08928270999960243,0.3252249464518698,0.3227751994977353,0.17702247381805464,-0.025421349921297076,0.24009501226135022,0.15824161145515558
HALLMARK_APICAL_SURFACE,-0.01648289692215141,0.26241940231917255,0.09851243324534785,0.003965241229448809,0.03802640199292666,-0.14890968795594425,-0.0981604768142254,0.1758912107198585,0.251759258534542,0.1242708534380491,0.07696712158525976,0.0828500914006268,0.2524648512134993,0.28272709046139155,0.08729639580899343,0.010105550169721495,0.22940528157212078,0.04422570260671253
HALLMARK_APOPTOSIS,0.01725569225155774,0.047479914932416274,-0.06487053164503558,0.017806520355647684,0.01489629835971965,0.09400758074768548,0.05047225729562015,-0.0754292672986811,-0.04427262040306366,0.10594058597136945,-0.055165983226877956,-0.020100280506029522,-0.1413587285181773,-0.16466473567631704,0.027720735539810224,0.06245958895151922,0.09348757581828282,0.0020553843782103484
HALLMARK_BILE_ACID_METABOLISM,0.033314476304466725,0.2718716521241914,0.10688004066879854,0.047940260452939636,0.010094776430812424,0.3516221027792541,0.1647284231135883,0.024622467064402687,0.21860352297749497,0.17063143064274228,0.12594368271570394,0.06095004819045303,0.30170799075850324,0.3446179437957841,-0.008382052739750722,0.08347097343509505,0.31482836337063214,0.30070134208827
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.08352133731076074,0.2909663428611005,0.06768043598492109,0.007939679876727229,0.03847370512184664,0.2537183766069249,0.27502284518359355,0.10218574184697726,0.27805959821975074,0.22085495398613567,0.08435713558647467,0.08628582203125347,0.3450168763470401,0.3478765934722844,0.0918090759820482,0.15318855272352497,0.3681327898514369,0.2775512643288113
HALLMARK_COAGULATION,0.08540077791820563,0.20106740702553833,-0.010638485762549773,-0.054432069292819046,0.0017260590752871613,0.35704227413062023,0.04129069394697251,0.1761268151093925,0.23000959975287696,0.1036628902471992,0.029901832674082758,0.08950726183939828,0.2104104134890894,0.23755221934028264,0.18462190574703652,0.15519226224195673,0.10092480099572887,0.05997971059933163
HALLMARK_COMPLEMENT,0.04581512678428524,0.1246211137541607,0.019164478522215027,-0.016816193305267672,0.024097309838584824,0.3747256335126272,0.18482602403930665,0.11923935581416635,0.07533724024108274,0.2490260711573696,-0.024463436552512288,0.03780661305210889,0.1922281182519449,0.1288162373981274,0.2104476674811715,0.10423598516619807,0.27173804310183003,0.05835974310330155
HALLMARK_DNA_REPAIR,0.06343478689928495,0.22135592266234985,0.07955889434151373,0.020787228342045834,0.02893206482180353,0.3982016179889966,-0.020866169063516942,0.15725190933569258,0.260215882721781,0.27303339028542584,0.10354962720373931,0.09437691701905027,0.33845357087719086,0.3454492457458091,0.19153142690045713,0.06624264689199556,0.3491389953390819,0.3212326356822701
HALLMARK_E2F_TARGETS,0.06247859005017094,0.24185018188909552,0.12392501841814603,0.018496583583181944,-0.0019054224644247534,0.3939606861412017,0.10518709586948342,0.19805922777996735,0.24987121973768542,0.12682712196688153,0.11955666996157521,0.042022516454932345,0.11029160238484265,0.15205515476829512,0.17577714893850588,-0.026028017373144703,0.3642248377292392,0.3123620189898404
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.049838748385595745,0.14105205231099802,-0.09646433613106742,0.019927333811403127,0.013118822923150593,0.37494404004835286,0.25093182743133363,0.043705024619876576,0.2445007195353232,0.26008545072904393,-0.1223425457955514,0.06802580893745756,-0.12623821859481157,-0.17264181053348318,0.20501226847613493,-0.027554125017719516,0.056964244954821545,0.12239931279381529
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.03521962128005458,0.09758753961181754,-0.030253223678068635,0.0419123523317181,0.02715499132847956,0.22951411793069135,-0.030473304863538647,-0.025756383312781742,-0.08893560826796558,0.16368074376621153,0.05366962961169548,0.05862005399418473,0.23151661718285715,0.17447637117134193,0.16732268227351588,0.03885702844906514,0.22683109892464157,0.1536135154944223
HALLMARK_ESTROGEN_RESPONSE_LATE,0.04887288493649634,0.2505398617824213,0.0998437213145382,-0.006100733174329506,0.047191090163451674,-0.08906556259383151,-0.07385580249955835,0.12903313259601623,0.18740231531753834,0.02748272260701459,0.12397852675462667,0.02130372024242744,0.32092922044464417,0.28610043015613223,0.13501139778490892,0.004641344133169704,0.31903235475069586,0.061605429683434416
HALLMARK_FATTY_ACID_METABOLISM,0.08173679163869815,0.010168184211211004,-0.01538532152676256,-0.07027006374893797,-0.01910754813372999,0.2182404117088592,0.1192080117968087,-0.006324714125263789,-0.07163774405490016,0.10939392249429442,0.03821274109177448,0.06278188315127863,0.03953619161293949,-0.006615604933798029,0.02727994355616806,-0.011871812346978509,0.212826762254078,0.027119690372939143
HALLMARK_G2M_CHECKPOINT,0.040861552735522444,0.1029755250129105,0.11159622689824701,0.017748512289051343,0.0493521758605318,0.3898249839682821,0.08811657916665451,0.16380829033596628,0.2860797439250425,0.12683268573776607,0.030962695608622543,0.09573827775845524,0.11844838934805313,0.08810335089851902,0.17620321626403596,-0.03411448805113596,0.345711617468433,0.3182287585806984
HALLMARK_GLYCOLYSIS,-0.011322763734518366,0.1437521902245021,0.032366228888135694,0.051310198217679175,0.024359689223329203,0.3089955295456431,0.20481974158135835,0.02171591857950969,0.12224866253417283,0.24777501924820863,0.02101072491442766,0.08108799189208499,0.1583348624391002,0.18992992861735616,0.12488610996249476,-0.027698750755898227,0.336590190049952,0.12120766605067192
HALLMARK_HEDGEHOG_SIGNALING,0.07861262286452032,0.06322767622758285,0.14908704910094459,-0.016572603208607747,0.07572676747033166,-0.19004856022595346,-0.11678974727828002,0.012992079948693565,-0.056836412269720214,0.12278566283975781,0.010169915657700895,0.08623889760976769,0.11318339792939487,0.060101125469452996,0.06960561004126684,-0.044978032031795546,0.2936357893313823,-0.18955678430231077
HALLMARK_HEME_METABOLISM,0.010130298538910131,0.25946136104690476,0.07614462012967937,0.019099880431991033,0.056092552598026896,0.37775116391787655,0.00901157751496387,0.15466106874610536,0.16900215101917096,0.21849402985333072,0.05859548050334215,0.0978541324164713,0.35246076329775594,0.3243139435852841,0.1657806981373495,0.08331662142051269,0.3087278917836359,0.020513239725930995
HALLMARK_HYPOXIA,-0.04249764196593529,-0.17703866831769727,-0.1091151359935755,-0.0368565164118229,-0.01040904475446159,-0.1448558026824189,0.1878042677170412,-0.131033591898091,0.08025446574097278,0.23873278280936772,-0.1526235826712259,0.09346781061775837,-0.0946004593131757,-0.16161374747071156,0.12364481679897932,-0.07536131382436018,0.06751786365806646,0.1915475185660935
HALLMARK_IL2_STAT5_SIGNALING,0.0748528420028823,0.0880343813889072,0.024437959855551784,0.008335170332619725,-0.014494102008107627,0.36843071800069216,0.1498646264492433,-0.016857738089584313,0.14112957335129003,0.17663553996973386,0.03348583829547852,0.03491578190630508,0.27124556532929195,0.2347948816740484,0.09295564250489481,0.06624867542017487,0.25572562074983746,0.2137774119105509
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.04173148536676271,0.08995228279443127,-0.04695100519203449,0.03558672844171595,-0.04731951817778476,0.28728344848704535,0.07488159678345166,0.1320306436915627,0.20412056373889262,0.2037166143568648,-0.11482410512585964,-0.004330866262191092,0.10116072022596516,0.06845142802015786,0.11363147076066735,-0.00605886794099009,0.21853011997370256,0.17968189765545237
HALLMARK_INFLAMMATORY_RESPONSE,0.024010959263951952,0.15965722410982436,0.004263881429734167,-0.002616939388858725,0.030979145371788662,0.13366995152355576,0.28313440335437895,-0.10783311635373383,0.12290993523945677,0.15915914321989066,-0.03988623669151721,0.03640763516012789,-0.012178869904307056,-0.043391821876885506,0.11662320736231999,0.064412267464286,0.04917737036980455,-0.0019529368693652262
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.026129153599426164,0.17388485421055005,0.04608177857578023,-0.01876759243929295,0.0197120047648399,0.3957405186579605,-0.2849028237057357,0.13155190755067175,0.2943148700326327,0.09616969968501005,0.11791232660581864,-0.006119868053306071,0.29491438110049484,0.3053236979039282,-0.03513235408085028,0.09614906824240585,0.2661525885890046,0.06473390710742372
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.02186811117099848,0.15902721189887148,-0.06869009292718542,-0.054093356063847346,0.028681929570096344,0.3590902553228626,-0.152097796820931,0.04042388546199591,0.204086640758078,0.17785271291719212,-0.03910104248646398,0.011802610191461936,0.050198499385019864,0.06385671651149627,0.21898185359466918,0.05373153666907829,0.14854208700760327,0.17532995630841725
HALLMARK_KRAS_SIGNALING_DN,0.06620084717369908,0.25705801380460835,0.17942931431284548,0.017089931900187243,0.04649383173231081,-0.02350964799795268,0.1972872554173071,0.022220952855556655,0.19155160642930258,0.17903854062019225,0.11903603091889131,0.13304455439772983,0.33747444824461686,0.3819154000497739,0.1487783701129319,-0.005103564642326035,0.33521740014177237,0.016142401859081803
HALLMARK_KRAS_SIGNALING_UP,-0.031359044389493176,0.013727591947673638,0.01625796970220653,0.03128462359355198,0.006921807863954202,0.07157812543799147,-0.23292940405228454,0.11413329754886398,-0.031328782128106795,0.22288403721145006,-0.030074786201277477,0.0464330042649347,0.2816592076858351,0.17610965719995825,0.1919249594585607,0.043135903610866326,0.18617298547318978,-0.031207839264626464
HALLMARK_MITOTIC_SPINDLE,0.06823015199198916,0.18079836650274933,0.08319574443898442,0.03202148627931235,0.053073853716707885,0.37785526062316666,0.14286573690374516,0.18745022590666865,0.19353325131126986,0.23894095990284545,0.06077797166983408,0.07550643259325011,0.25468430719167257,0.31678759890269614,0.0912428807375222,0.003197951936686385,0.3222788439220784,0.10929580163161207
HALLMARK_MTORC1_SIGNALING,0.0324333870716689,-0.01813392300423074,-0.016274483155299627,-0.014044150991269221,-0.03383284444878395,0.3174106054317811,0.17163772299038482,0.03596036263905354,0.12796690994422855,0.18853496088529062,-0.14816757942505918,0.07746758268253248,-0.07064946540990143,-0.1146670961034945,0.08134180087425762,-0.06503732806853216,0.1926343058654434,0.10586281773767066
HALLMARK_MYC_TARGETS_V1,0.07645773938819245,0.10600732662116563,0.09413408016482532,0.00789290424600845,-0.025217434847026456,0.41093757122088037,-0.0965192753476659,0.2004314084826594,0.24311423882737374,0.2426026136141984,0.17300210458932844,0.05158059488471597,0.35338137720974144,0.34042518128570876,0.15447181538788202,-0.04664074388625528,0.34399117966604753,0.3240465187667102
HALLMARK_MYC_TARGETS_V2,-0.021397217898195448,0.12815642207991487,0.055864403781813295,0.019944803097324475,0.07096251022102584,0.18712959311026778,-0.055168656773459925,0.05378424515003851,0.2109672863398508,0.10718367248192594,-0.0651297570955553,0.03354589662943925,0.17312291209639888,0.2164146206862322,0.09364037647933506,0.004978323603819518,0.1832637072796087,0.18113614908514025
HALLMARK_MYOGENESIS,0.010193179305422543,0.20597644194181433,-0.003071113651900653,0.01197729269203511,0.039858484951060306,-0.03678634605315155,-0.17785925746840697,0.2001798122149682,-0.000708568810217611,0.11056818235711013,0.04869162988518914,0.06051043595187675,0.30235852288197773,0.32350776944986964,0.03563574903225058,0.09160549651470351,0.1654885189753511,-0.040760029486295486
HALLMARK_NOTCH_SIGNALING,0.029544777236317522,0.2760521161725537,0.0839734951113228,0.029671188611236698,0.03288029067237208,0.3943410451083365,-0.07311775967982356,0.13375910916311368,0.1876171363782704,0.3099091711031852,0.0834970717986343,0.14851964188403743,0.35430540910115743,0.356055582825298,0.17292292270495024,0.06028009424754222,0.33930780178057485,0.272156883298438
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.046538579005614755,0.2690410477698208,0.10091797530175375,0.03584379895064816,-0.008360653684502655,0.04471874361591601,-0.09132822661557827,0.17479374009288734,0.11676391385043783,0.17468095523629215,0.11850870631427732,0.06013362640132212,0.3527241806616898,0.38163403053146006,0.20058078021739906,0.0519569642162445,0.36885157914049044,0.2804731951812382
HALLMARK_P53_PATHWAY,0.08133756326852935,-0.08819051876278093,-0.022489795617436536,0.026682768703169078,0.02670038889341101,0.3875467205582677,-0.08130109674855458,0.07584572052527871,0.11702964989153014,0.29989814606110843,0.03665327025511303,0.0300461925024051,0.3379216910648562,0.32562092241466756,0.12617094775201493,0.10426432301275634,0.2938674665457524,0.2038640561430132
HALLMARK_PANCREAS_BETA_CELLS,0.06202667036410918,0.18317693320456807,0.16948265618256875,-0.023352435978661018,0.01705324605950041,-0.0916683202616549,-0.19335064874845284,0.1988322687052675,0.020666903052830168,0.21634631822678965,0.033846060146964736,0.012505378058690269,0.3777039828440041,0.33671063797771056,0.15889786075522844,0.0209568256101634,0.348132913995583,-0.08012034039290516
