,MGH258,UKF243,UKF248,UKF251,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,-0.012488714795238979,0.0632882500470685,0.054319175290627936,-0.05531609892773047,-0.00016748754531583157,0.08043668242729612,0.005232653432227455,0.009488747696068894,0.029981421090802447,-0.015816472410227395,-0.19903528664965772,0.05543425148652467,-0.013243780410605666,0.10812588119704326,0.08389720564665419,0.13790658052502422,0.17706047728066404,0.062490453097797646,0.10139695553058833,0.0780449766645949,0.14877347794799786,0.07062689887611052
HALLMARK_ALLOGRAFT_REJECTION,0.08905663078920938,0.06482498031420471,0.009262481744855187,0.0028319489461994655,-0.01693068209355009,-0.049183212913068555,0.0022771893810857526,-0.0803882336841721,-0.04907561756295338,0.2653813567783319,-0.12140103167118518,0.05824804693447894,-0.012103360517166045,0.020766425838063925,0.10352334719044386,0.12023362227026502,0.1228531027506112,0.03554200628376147,0.058252875396737853,-0.044116521159974026,-0.14064907308427554,0.05994782141371309
HALLMARK_ANDROGEN_RESPONSE,-0.023494113454754852,0.04718170695358613,0.08677998581547841,0.0028799398560046706,-0.004532414034551264,0.07184380985610997,-0.0009855339401210268,-0.03391007471220043,0.06979048892251376,0.2548154498687514,-0.08573351905319121,0.11698261001167835,0.017060961408908355,0.0408160842925407,0.09455468459292243,0.12567203643066366,0.15861062243417734,0.10567342007399866,0.08878779932791765,0.09785091467827861,0.10026781564666427,0.12242106995728272
HALLMARK_ANGIOGENESIS,0.002098337222154001,0.08147769489577568,-0.028924556396700107,-0.04334343297152827,-0.01991214717304716,0.026991315535939513,0.03789360038846583,0.013425194489091607,0.08446043954041635,0.2549076319870237,0.12342331364754262,0.19694606709622178,0.030432230174587557,0.10442005608409843,-0.08898053818621357,0.09427170056525738,-0.037889582781632965,0.045381047367407626,0.007085425417923475,0.07768915672129485,0.07466191524621016,-0.008348952882862096
HALLMARK_APICAL_JUNCTION,-0.07780036208639915,0.06448105734824931,0.08831085118133951,-0.009048235312684004,0.04013924367440792,0.02593508481799575,-0.016503788280118514,0.010845935086530418,-0.017277380602397176,0.1820655948794963,-0.17774689829266765,0.17688179126961226,0.007780447861926948,0.05385884629899351,0.11347507193118044,0.10594458969598426,0.16233105133164816,0.049144763770932416,0.13162929873171,0.11488950809136597,0.10364959406105609,0.05097111939783584
HALLMARK_APICAL_SURFACE,-0.06524388713569661,0.06098014379748272,0.049987894950517954,0.0723600776175676,0.027791023769744388,0.10901191485037984,-0.054321206515267846,0.0024533109801319663,-0.012660683370362436,-0.17248262863086863,-0.13743406667152921,0.1621196606843337,-0.0062162301591987025,0.00710560418829723,0.11341737867023688,0.12457728631049503,0.1789707189666802,-0.016719936383775627,0.08250152503779692,0.1077615268701447,0.01320417224942129,0.014112580777679474
HALLMARK_APOPTOSIS,0.029900360083490066,0.02019817819282234,0.024239944545077555,-0.013400166569479862,0.013966995318385578,-0.019280442103895457,0.04556336282387306,-0.022007633141854725,-0.048260069514190665,0.2014942319822097,-0.03527369393777739,-0.0512968808811815,-0.05876660483710478,-0.07406371356756958,0.0034275743125789853,0.03432380998697887,-0.03394573572848673,0.07731810181169368,0.03763148674095624,0.06772749738341484,-0.03229222657440088,-0.006806709936758425
HALLMARK_BILE_ACID_METABOLISM,-0.07561780911993737,0.06937671513448057,0.04662816578906441,-0.018440133075157437,0.02856806552220529,0.005083947084234777,-0.026057110067148274,0.053526858434578814,-0.06193145704352127,0.1263056414977417,-0.03352699581893744,0.0591433919686692,-0.050721342666574194,0.09862294529357485,0.0830583724860045,0.07676990027159496,0.14794449865105774,0.078517832434857,0.07443290490317829,0.044939503300125964,0.1322325923129245,0.11803877296580924
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.008761464565983963,0.025235864022570005,0.01705089011155482,-0.013285082755026266,0.03978038527981537,-0.05427756099107363,0.0032442770910854363,-0.006280738699310925,0.018125894186051712,0.2775539174570226,-0.1456541983310168,0.16884583549987303,0.04374623818502938,0.07579805540264167,0.06990636886879996,0.08519862321250188,0.18345067835095455,0.04409241561947876,0.04624141651311459,0.11062110067729186,0.20086771452150803,0.09302494515790663
HALLMARK_COAGULATION,0.0896976376002261,0.0940343351264,0.08270812173997838,-0.011281057278632718,-0.008765727481545926,-0.07736459779376967,0.02057138069162899,-0.0660181900782761,0.08407888433262396,0.4019925134203048,-0.07138637363278322,0.09204203010056332,-0.058229887216788595,0.05214537360479113,0.15168759202542098,0.15771710076311699,0.19029665424652564,0.09034318427572084,0.014577366917170357,0.06045887926974903,0.16196762365291276,0.14377588916600417
