,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.05382668795902594,0.06223020737108442,0.10924496458290073,0.05961492837668598,0.14258517991567338,0.08624736888190053,-0.07038117966228509,0.11127025765620203,0.031602130790188906,0.1253449100546674,0.1573626991971015,0.09627543779712493,0.11958191226310155,0.1987941259797257,0.11121980399213857,0.04156452450274735,0.07074444426609582,0.1627109688788588
HALLMARK_ALLOGRAFT_REJECTION,0.07942962101988442,0.019916428346363525,0.1184415526282596,0.10160956202423498,0.002296750658692126,-0.17949940541755874,-0.2615118825078116,0.08941973309568152,-0.07750328487280496,-0.29370900776847664,-0.13231100639105037,0.06229327439259565,0.10171604673768445,0.23059803054335562,-0.04723947895148182,-0.08911206804271585,0.04395958199862182,0.030026453415461434
HALLMARK_ANDROGEN_RESPONSE,-0.009163533142771334,0.055034779880570275,0.16938274655247773,0.025341892844839977,0.1759691164021985,-0.021582073031134696,-0.23864975556639348,0.053823837106109135,0.005527401195858547,-0.1583293773497706,-0.13211117785247284,0.048709765474321556,0.10310973176152244,0.19925862555008858,-0.02435280094908618,-0.04567984307370557,-0.01798320697439852,0.013560171027055935
HALLMARK_ANGIOGENESIS,-0.1321263040724458,-0.01797700857317638,0.05149210324573862,-0.029151729190176973,-0.2496799763413931,-0.15435609052224158,-0.2782637477522049,-0.18468836456455698,-0.07934197649690514,-0.31880026578085824,-0.3772162153677003,-0.10025375664734809,-0.017428190430370034,-0.12028434458479184,-0.05310151052954199,-0.03710275270802346,-0.17807372272532773,-0.14907728592366679
HALLMARK_APICAL_JUNCTION,0.018648486402613036,0.11058558063120065,0.11157720463663673,0.05466993274655653,0.057029022667922334,-0.059768744559733765,-0.19967473844343422,-0.09700283720637025,-0.013170114991233852,0.016474754869905767,-0.2262363178392939,0.07520383586057723,0.12883509718539446,0.1655507654130562,0.12771558939122082,-0.00037094016565156153,0.018337233620084388,0.238821965057923
HALLMARK_APICAL_SURFACE,0.15194341063233693,0.0770120929724728,0.06618355971817758,0.08309870847358626,0.12333577020605067,0.17615219571519694,0.204739423634189,0.013574279633211443,0.05837182100694207,0.15806211903579076,-0.16592901891965076,0.07391994395584175,0.14625476797180614,0.1767376814018339,0.08485034533115797,0.07370094892164207,0.06599394442761942,0.06491645033074485
HALLMARK_APOPTOSIS,0.0012838489910836223,0.042693393002772105,-0.11726606676052265,0.03375664800381043,-0.015014201705745816,0.07082447395644423,-0.0740960891662198,-0.15913871509620353,-0.027502204548932114,-0.08571908904095134,0.2118639554776911,0.04348117529897294,-0.015475296086056673,-0.05575040819198923,-0.04305468564628021,-0.0032436027462127,0.04065119536922791,0.15324244840101128
HALLMARK_BILE_ACID_METABOLISM,-0.00861426624588475,0.016494043548758365,0.05026517505696196,0.04231232243279017,0.029469830414599996,-0.062039214481090434,-0.26205124235792593,-0.059386614068291405,-0.00210307585018215,-0.031474910943533385,-0.11780608182281481,0.12392159103925812,0.09705707277417264,0.14770225503886494,0.05712869896720466,-0.045658219913459405,0.017283546208205654,-0.06356177351054404
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.07195895667734509,0.0701157518696662,-0.0019659434134264558,0.08194283003114279,0.021188990831151,-0.12024968053014595,-0.19794690513062294,-0.1785176562039967,-0.037104899198486495,-0.19666650282812276,-0.3138825038233041,0.0986784362120137,0.13678286775526244,0.19891188452466513,0.04746517018678476,-0.026339181149056385,-0.05601771785099356,-0.06137907830326744
HALLMARK_COAGULATION,-0.09041575764692043,0.04497344763985657,-0.04777194937035096,0.03828530609635981,0.05442787281845357,-0.16896417403426026,-0.27297333219842956,-0.022033586660930277,-0.04330485684892479,-0.33832884197157165,-0.2027571210947684,0.06397925253435068,0.10216475509538119,0.1681594303199054,-0.10474209029276169,-0.06810631015848528,-0.034733168596308796,-0.18486288191718578
HALLMARK_COMPLEMENT,0.12838615773254178,0.07562091212046898,0.13402327081909549,0.07218282818496739,0.15636985799328232,0.044315232474321536,-0.1918381562927891,-0.14066653296581166,-0.03898691369674747,-0.18560680557345516,0.08831668681189705,0.02054177676381785,0.12205454525911272,0.1537870646365775,0.08874619061787906,0.023641884972277424,0.0806340350338703,0.20575245067510714
HALLMARK_DNA_REPAIR,0.04510226042526655,0.10212240491513737,0.10931852254956972,0.06338523312336435,0.18771531618721982,-0.0049771936567307275,-0.15756518121096852,0.04425435461060389,-0.01407676228713526,0.13276477703266384,-0.1650760075941719,0.1299398975619188,0.11885730607103422,0.19683967715516834,0.17600220266992964,0.0033335544492903322,-0.010292872328889247,0.16549601218515192
