,UKF243,UKF248,UKF251,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,-0.004408622774177653,0.01745921824032641,-0.02700431233478139,0.018448664234124633,0.0460200200932135,-0.0018029721891431427,-0.02401936427615853,-0.0437581914659398,0.06594757550714485,-0.11266253823466388,0.07281505677026569,0.06634452237647026,0.030073656610921283,0.06067529689177378,-0.03451594308583889,-0.0031801338895411303,0.08193040452976194,-0.05984312429432454
HALLMARK_ALLOGRAFT_REJECTION,0.09800667090982221,-0.011297936359092476,0.03828337010376849,-0.05317361488724869,-0.0793350475950835,0.01648669395459151,0.01045230987179703,0.008553529025295449,0.0869084428399869,-0.09880724510202223,0.08285035698198927,0.04429542241926885,0.08177126326815784,-0.010380669939701458,-0.01393318155609511,-0.02556471465718157,0.08434506741861686,-0.03999364642961122
HALLMARK_ANDROGEN_RESPONSE,0.040587137243845176,0.05693928165147229,-0.029703340520592997,-0.035525230780738805,-0.06153277477866884,0.019534814068719385,-0.0072476410603739706,0.031723023423181236,0.05160070726824759,-0.07757760642120391,0.06489697496691146,0.055022452219511804,0.09036924939992841,-0.02773000468254975,0.011552883388786876,-0.004870254375400656,0.0667347997889139,0.016401425961069263
HALLMARK_ANGIOGENESIS,0.08988032654312522,-0.0060133874056611785,-0.04373372218622188,-0.04705216616522846,-0.11766310000694653,-0.1078735990169286,-0.03320400278146416,0.0035532540769284138,0.0161323154428776,0.02367514337489063,0.04033338765898653,-0.0007577945202222614,-0.067986329840129,-0.06165377009718172,0.0010260146996132046,-0.02787546208078556,-0.07394327432979525,0.060310873761960024
HALLMARK_APICAL_JUNCTION,0.005043779715858644,0.05478813481678876,0.028825239223847953,-0.016865792886165545,-0.03394164501570222,-0.06393277802131693,0.013207434535719853,-0.008142285621445755,0.11828286976117673,-0.0889282791385224,0.07700204448827408,0.07084058847009184,0.047064875728712076,0.009040038831974191,0.029685373904620775,0.04196066672117569,0.06692437197247682,-0.05191629655179635
HALLMARK_APICAL_SURFACE,-0.030127063199593997,0.06160124301310878,0.02026035472618334,0.02851949518780785,0.11520363357094407,0.042823257235573245,-0.011076958980217816,0.05725076885208636,0.09810781405051801,-0.10291103986916306,0.1045447661221848,0.07268317353269901,0.012978561491241571,0.008981501237293287,-0.01766374501852601,-0.004356196523596919,0.01248388431204707,-0.003724924592629926
HALLMARK_APOPTOSIS,-0.05787321541514335,0.049442202528439984,-0.006345232296191191,0.01785217956379598,-0.02323052745687977,-0.04554622977326989,-0.026112523193541296,0.017835412508920245,0.03489493936882646,-0.010339692221327497,-0.03249685439930524,-0.040496945535525776,0.05395182169946364,0.0080332747865233,-0.06185944812999994,0.018609931489300475,0.003380961910140457,-0.016708546591221795
HALLMARK_BILE_ACID_METABOLISM,-0.06717711893929534,0.0027370094845676415,-0.025893715589721655,0.0126888854573576,-0.07186567947384216,-0.00480455293658377,-0.009733160255771924,-0.014593058559657581,-0.025521190513526477,-0.09961619821547281,0.04977165503474498,0.08196224708189624,0.02839881434870711,0.04054778767239066,0.0030974977184741207,0.02643791245149572,0.030132885532226535,0.07364176026324042
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.02704032302805973,0.03152051012752627,0.01377508628325142,-0.03392119161273864,-0.04821466472769364,-0.09202236394248348,0.0029709161542953,-0.004881584780202312,0.10804288346399031,-0.00401180092796052,0.12599868898755473,0.09171243928089304,0.026614443523405883,0.03877252021552083,0.005477565770172484,0.0455902374392578,0.03058621808398873,-0.03368262956190933
HALLMARK_COAGULATION,-0.04755187668141784,0.035955075566509,-0.017011042269720437,-0.022062611575707814,-0.09069956882089278,-0.047036885118625214,0.011283895413250832,0.03636131354951843,0.05314798760261304,-0.11222783327675012,0.06064195964445878,0.05328807459288409,0.0035172441990732493,0.011198173263713408,-0.050432632693021034,-0.02035097541994862,-0.0034873828428826966,0.028789078162935577
HALLMARK_COMPLEMENT,0.026596753932996795,0.010427840236395959,-0.0014161117666851776,0.05617453093010872,-0.03850686811818186,-0.06527303592289485,0.014142482500180709,0.0424529319614637,0.06946456022264964,-0.027162300388127652,0.12122714498636047,0.053413264061136195,0.02702111226040517,0.04852835575745323,-0.036177784916727324,0.03289780302244299,0.08815382761944245,-0.029190997014345896
HALLMARK_DNA_REPAIR,0.016505579871423336,0.04798343134365271,0.02845060616935269,-0.006592971026760335,-0.02409133464306664,0.0144770504094216,-0.01396088044026865,0.012921969033352007,0.07926803312087811,-0.1159185534267203,0.09314191082390351,0.08445075418884872,0.05678538003611284,0.013087884401661433,0.011953496964372097,0.04990615582481861,0.0738904317682396,-0.04381977092416912
HALLMARK_E2F_TARGETS,-0.03327561354166882,0.024095059119859236,-0.023127277728168635,-0.03426166996405938,-0.045801667022901685,-0.05111736862102551,-0.007755957786396321,-0.003173908678108027,0.08257554630468995,-0.08137217383708163,0.14148409487470595,0.07801448226782319,0.02425596916660968,-0.004955315295751551,-0.0007280680884321157,0.051908522596985085,0.0453037156342379,-0.011231081894118021
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.07785623539808365,0.03569626353640252,-0.01376433329710759,-0.019616281549859484,-0.03322782247452404,-0.08756436444024511,0.01733133052473026,0.02722579781068304,-0.00026996440623109464,0.0038445335029942524,-0.011904085003969637,-0.0034047906456657544,-0.040072886473565814,-0.032182468509220824,-0.010532072842196916,-0.01544451219072786,-0.03666184821332717,-0.06645536691122848
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.04237089475666218,0.011665190858423678,-0.07202532338438118,0.0726703126314199,0.0032237524093925115,0.07291689036286393,0.019648454930602438,-0.032923547689992214,-0.08715439277610948,0.0651988219780259,0.046055659836804624,0.08476457146274728,0.038511298365556695,0.06201826470326599,-0.03297501815733746,0.013657209002446775,0.045326385238402184,-0.09709333047272434
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.06819364841403133,0.051379534912278285,0.04415488381305346,0.028266974574111012,0.08317036889778227,-0.03828989958247261,-0.02032753277290106,0.06613596065452329,0.08457926698974964,-0.09212615197466144,0.11863762137480963,0.08486724599237486,0.011208975088049232,0.029616273599787826,-0.019716146142968363,0.060239927212377746,0.06877599285546691,-0.12224532043655893
HALLMARK_FATTY_ACID_METABOLISM,0.05861666583636589,0.06804525970096842,-0.03871549928508887,0.0011505510580003759,-0.04702038741644088,-0.06985216879509706,-0.03532595930317509,0.06840928137100906,-0.07662939017585893,0.03270479400911325,0.021900623168837258,0.04262845607727115,0.09242479746923245,0.015643138472884035,0.03781967749435999,0.041567709878988515,0.03731681165406066,0.0668698223872846
HALLMARK_G2M_CHECKPOINT,0.028855112345929333,0.02784957556533692,0.028350308571481495,-0.043541746195937335,-0.05636898447791212,-0.053605386616509994,-0.011038007928709131,-0.007530562934362364,0.07189250178440698,-0.11756414648977263,0.11363130566615437,0.056812964809987584,-0.010082877014808448,0.0014167861070573402,0.0010849419969410233,0.1008975195218767,-0.0051709962413972735,-0.003171686014377912
HALLMARK_GLYCOLYSIS,-0.019383165926187933,0.043668607808919985,0.04029301722291974,0.03800500953965665,0.005443038426143472,0.06064050719612288,0.016356507542971646,-0.0395991647555213,-0.000558349016223687,-0.023242255365599294,0.11956612791812717,0.05563612097018555,0.0797164488697304,0.01220609668462713,-0.022134625800314483,0.06367079170893865,0.06267647391636207,-0.04205453415303272
HALLMARK_HEDGEHOG_SIGNALING,-0.03750945026593919,-0.00841836663453186,-0.0008307406578495571,0.04468804512365243,0.14948956258388724,0.09494456851212035,0.010652370052830908,-0.026675205223759997,-0.007598920808287376,0.13035044655255035,0.12259047250570868,0.07069203574707947,0.029735203655426274,0.01810189036367089,0.02281173213176048,0.06011981729624782,0.032069681737837696,-0.04245418574253901
HALLMARK_HEME_METABOLISM,-0.016847631879238295,0.03985672140577057,0.008843372916416285,0.0414380692664252,-0.01667164197252024,-0.016214262836058424,0.005466525711993054,0.003691924274907032,0.05929613786149296,-0.06522707120303635,0.06783279529755432,0.062431491395287815,0.04790667373560421,0.0501251464799724,-0.022087098076275673,0.035292392264910516,0.08975614953193177,-0.058034889568020005
