,UKF296,UKF304,UKF334
HALLMARK_ADIPOGENESIS,-0.024546864092654407,0.045016021785456405,0.035124131525009095
HALLMARK_ALLOGRAFT_REJECTION,0.002962461812495397,-0.11885338594851419,-0.07782860842910401
HALLMARK_ANDROGEN_RESPONSE,-0.01568228805402348,-0.04843538456452381,-0.011687091289380976
HALLMARK_ANGIOGENESIS,-0.03644400430129834,-0.09473263373651962,-0.12356488805641343
HALLMARK_APICAL_JUNCTION,0.017455398123106352,0.0004994693427779665,-0.05014463591112954
HALLMARK_APICAL_SURFACE,0.07647672474502258,0.06522828080157825,-0.012276966477445759
HALLMARK_APOPTOSIS,0.024510344592405062,-0.03757651678535816,0.05169290586843149
HALLMARK_BILE_ACID_METABOLISM,0.013857244390539406,-0.0588893816457064,0.019657151919656782
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.020331627520588643,-0.05394856944215824,-0.10376163472270286
HALLMARK_COAGULATION,-0.0682740800863705,-0.11444114501568044,-0.07288206230545823
HALLMARK_COMPLEMENT,0.04523071813303912,-0.07831552522842249,0.06153666372826317
HALLMARK_DNA_REPAIR,0.020860086030870566,0.0553417017991503,-0.03632273895137849
HALLMARK_E2F_TARGETS,0.04404915249098838,0.09810635609787648,-0.061073787318083175
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.05842872316577166,-0.07748580746020729,-0.08607180010382204
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.04686978852811137,0.1268516606042659,0.12845124711591024
HALLMARK_ESTROGEN_RESPONSE_LATE,0.017960055625302097,-0.04708241981968463,-0.07981201469349103
HALLMARK_FATTY_ACID_METABOLISM,0.03071609111629729,-0.022313361336400668,0.048631415632090745
HALLMARK_G2M_CHECKPOINT,-0.004352760004379173,-0.055466388235238466,-0.06303573381502121
HALLMARK_GLYCOLYSIS,0.07379648315322089,0.11969747457104589,-0.006037883097073696
HALLMARK_HEDGEHOG_SIGNALING,0.11558515918431503,0.11916638492502582,0.09740761959567931
HALLMARK_HEME_METABOLISM,0.004325340398227156,0.04738928242876382,0.033109815988350715
HALLMARK_HYPOXIA,0.0008630568192859985,0.04606092319020489,-0.08081946741175523
HALLMARK_IL2_STAT5_SIGNALING,0.041167314117345005,-0.018533987801903257,-0.018434325277910658
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.04522334072741931,-0.08165655294826381,-0.11679841568069861
HALLMARK_INFLAMMATORY_RESPONSE,-0.020403497114292752,0.03788889327763487,0.05497732642345167
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.012078672714417007,-0.11486264899799113,-0.06540622299498554
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.06664065565889875,-0.11016233373658957,-0.07932706146578876
HALLMARK_KRAS_SIGNALING_DN,0.059693523722970245,0.11497511957594655,0.05439900364685907
HALLMARK_KRAS_SIGNALING_UP,0.07193222558077102,0.1247887699685186,0.11163315986087471
HALLMARK_MITOTIC_SPINDLE,0.038550829657928165,0.0391580122398689,0.0069139103202273304
HALLMARK_MTORC1_SIGNALING,0.05266505477139058,0.00914420809566193,-0.09184979034872594
HALLMARK_MYC_TARGETS_V1,0.02471946137589918,0.03455980335190254,-0.05529435564420808
HALLMARK_MYC_TARGETS_V2,-0.028839456327544703,-0.018804142800033747,0.014210466966005005
HALLMARK_MYOGENESIS,-0.017526298779752106,0.025794906182771134,0.0977643424135505
HALLMARK_NOTCH_SIGNALING,0.01915418940721384,-0.009287597497163309,-0.02884322202246897
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.09163789768612512,0.1275753664634401,0.10519551346921754
HALLMARK_P53_PATHWAY,-0.04654583719066293,0.03249566774768545,-0.050672477821226074
HALLMARK_PANCREAS_BETA_CELLS,-0.014671246981337763,0.09961555174640312,0.11858705625995156
HALLMARK_PEROXISOME,0.007251397861244312,-0.005296648838803998,-0.03653327643638592
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.03418631532535523,0.1418151736293054,0.11819406200467207
HALLMARK_PROTEIN_SECRETION,0.022180586746293873,0.08027546265938965,0.03605651022905611
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.032570541184211904,-0.1284160740802289,0.020253693716713417
HALLMARK_SPERMATOGENESIS,0.04575679606520353,0.12829237350749756,0.09979270077577687
HALLMARK_TGF_BETA_SIGNALING,-0.0440751169016445,0.06782430548588361,-0.06196559991621178
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.02294227628211891,-0.09413421151912084,-0.07444004709911409
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.03418410359525959,0.06698033061681616,-0.048093837905937804
HALLMARK_UV_RESPONSE_DN,0.007035110108227796,0.1283311223611658,0.13028982308939446
HALLMARK_UV_RESPONSE_UP,0.07124783323743078,0.13834741823065638,0.10027219557853077
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.048486658093170425,0.0568356070861911,-0.07252244552274331
HALLMARK_XENOBIOTIC_METABOLISM,0.03318465456574308,-0.10203270858763595,0.018555169598364427
