,UKF248,UKF259,UKF269,UKF275,UKF296,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.024029129920197068,0.02173880282449378,0.06484930856039617,0.03822243429912665,0.04649085273588083,0.07884091056367082,0.07577956749874744,0.0666052997364014,0.09909957499179976,0.05995067668845898,0.08935596168464784
HALLMARK_ALLOGRAFT_REJECTION,-0.029329274402657788,-0.030522343817114838,0.06654456180930354,0.07678478075422587,0.02830113905058503,0.0013558698253849691,0.07369270072789381,0.022853178960725373,0.05721002162899758,0.08290302302628091,0.013614476721413157
HALLMARK_ANDROGEN_RESPONSE,-0.013475801804499853,0.041943822402686536,0.02055129399063575,0.06337976129493511,0.038091545612229834,0.05441303941645988,0.054068694113425936,0.08293223596294513,0.11765554143382985,0.08212808676134409,0.09875702022863074
HALLMARK_ANGIOGENESIS,-0.0064463509227539436,0.10365003925070349,0.0797907708046246,-0.0005472573881677247,-0.0033126516578629254,0.005707183722572062,0.017554682232361587,0.018261905953919296,-0.06401785605579031,-0.05729739045706113,0.13268375401844018
HALLMARK_APICAL_JUNCTION,0.019423409680627775,0.04087260463153483,0.05592629504415867,0.03374131620349037,0.012713895982508371,0.04545488077399734,0.0902260962650844,0.0632781689659979,0.09988615164976967,0.06321323241213261,0.09908694927241488
HALLMARK_APICAL_SURFACE,0.008379176317673025,0.015983594234359643,-0.00313420586764396,0.035240940020995246,0.0028561810755510617,0.04730574351552305,0.09187905366177826,0.08117074546619986,0.08605198478283319,0.04008252610065744,0.09053385565496963
HALLMARK_APOPTOSIS,0.06423896550821041,0.0714159353277242,0.05045839167657585,-0.0593122297310013,-0.023910790082871815,0.07192747757684329,0.06966604830908836,0.0789092855451646,-0.06313902760869265,0.07081945719697372,0.07461982714659258
HALLMARK_BILE_ACID_METABOLISM,-0.014713824585691353,-0.00833706404925558,0.022934897585272077,0.012182659960278076,0.01592155789319278,0.029458277228500394,0.1002461482247661,0.05388929221436893,0.10950760691618784,0.046042103086428074,0.06103063071547466
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.08500549026368664,0.009108413389228971,0.006212699375476281,-0.016319975873172198,-0.021633874273250073,0.036753450156943715,0.12222868197666191,0.06398891019992153,0.06879395434826643,0.027534217914727415,0.0481089691873869
HALLMARK_COAGULATION,0.01076748436028472,0.048183025554572,0.057084374242748204,0.045598219192678126,0.006250489834229279,-0.033585745570683286,0.1279548807458535,0.04093458899790277,0.01858094045528088,0.04896618360782679,0.07413885775300247
