,MGH258,UKF243,UKF248,UKF260,UKF275,UKF313,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
HALLMARK_ADIPOGENESIS,-0.04363482143487977,0.06993934988944628,-0.03010557779820115,0.08552381566431325,0.027417010203309795,0.07736783792586906,0.06775500243571275,0.15716001980107633,0.005214598399512376,0.07246321685982154,0.07653563762737121
HALLMARK_ALLOGRAFT_REJECTION,0.032827100711302466,-0.03403771095289021,-0.0035492799545573835,0.06906116501669583,-0.020146600371618792,0.004313235294968186,-0.012977660905854919,0.07275759245298388,-0.022792698759505185,-0.009820314722457753,0.04397159424463561
HALLMARK_ANDROGEN_RESPONSE,0.0049167441256472225,0.023640230880345087,-0.08090731586261893,0.04710414189298639,-0.0061810343854540204,0.06114122456822768,0.08360947346388693,0.16103830687013337,-0.010083576933660137,0.06153176522168989,0.06800481221793367
HALLMARK_ANGIOGENESIS,-0.034296104729381466,0.055364929994231926,-0.08848717450078832,-0.08925268377762234,-0.003239838399738693,-0.058782837554801806,-0.02016010589402296,-0.031584938036953315,0.011697848427119273,-0.08912268523603939,0.01064145457814272
HALLMARK_APICAL_JUNCTION,-0.014211179414923808,0.0779429251152443,-0.055879791352281515,0.042540586543876976,0.05541134500667908,0.08667130078054552,0.08635821601542094,0.17251301306018071,0.013284649516223383,0.06393978937174018,0.09557792196580449
HALLMARK_APICAL_SURFACE,-0.07126194569752817,0.03421088521794386,0.01581447409605914,0.03888173733572494,-0.01618240385091164,0.1061219263305609,0.08647533355371591,0.14061697147015265,-0.001575624259716226,0.040802213275805375,0.0796929419156329
HALLMARK_APOPTOSIS,-0.020958269916625458,-0.010284320814286435,-0.05160247765318592,-0.06279621240466658,-0.041132892925905,0.054594431063531214,0.051281017523865366,0.02491727957923438,0.04166452329482521,-0.00838292999421261,0.020356597445558865
HALLMARK_BILE_ACID_METABOLISM,-0.0234470272853602,0.07397443107871719,0.015339497205611306,0.05933472121887643,0.044571628624696664,0.07791553889478928,0.07407624112715684,0.1204444300909022,0.03031810540022692,0.03063052097170332,0.0650531341451099
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.03498400187428955,0.10334923324603286,0.013134409347922833,0.09608164322296645,0.004618644821875218,0.06790896360376017,0.08222341118754592,0.13500802325426975,0.02719779442356323,0.08972166821419818,0.04848851426617798
HALLMARK_COAGULATION,0.05749871225302638,0.06324426454019433,-0.05120081763969585,-0.009524305887098117,0.013204502175115462,0.017619735046937684,0.025842962149388134,0.10871260677582543,0.06681159918658934,-0.013311649211750392,0.07437886178017113
HALLMARK_COMPLEMENT,0.04453842630949608,0.03410566239437204,-0.00897199095278557,-0.01414563206192622,0.019804117087944034,0.05693003683540425,0.06805266407281343,0.11431833974190857,0.06654809172820143,0.004215096307495855,0.06706534333434977
HALLMARK_DNA_REPAIR,-0.011774912181043522,0.028252984247815718,-0.04670352510821649,0.08124881762318806,0.07084134423857397,0.0921453117839198,0.08683098593567584,0.15962534435030357,0.021074573629301128,0.12100907980186518,0.06861984824197707
HALLMARK_E2F_TARGETS,0.01862061603108808,0.030389104271931103,-0.0033693942696204518,0.0941452824582237,0.08785929442468522,0.02384952224493336,0.0293418979910118,0.11252949673193925,-0.001926457180060475,0.03794540022720965,0.05553545896433701
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.014138507791955341,0.07559520883902549,-0.07241635337441223,-0.0933461275714119,0.014323292729279105,-0.007427723625281246,0.05307579902500864,0.0004483173937952602,0.04427835795171243,-0.06228573149144416,0.054033298822065874
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.02777071704010868,0.0070161917981701885,-0.05476466367443352,0.06212204821500653,0.016599543069345087,-0.043700206962490225,0.11126658835678964,0.10523984656681534,0.056861761437454104,0.08141498080165391,0.08528610592920285
HALLMARK_ESTROGEN_RESPONSE_LATE,0.022002077530993865,0.08741760905190386,-0.03539624697407874,-0.020169547884123794,0.03175772450743978,0.07306288341940026,0.05575140249247807,0.101112386714067,-0.017643126491553078,0.005291101529946251,0.06307375608097698
HALLMARK_FATTY_ACID_METABOLISM,0.028067622587688405,0.014713714323273744,-0.08078507171504593,0.0376233932768393,-0.03434045875584683,-0.03958914478995201,0.08369632660661307,-0.014984058773425058,0.006886853090944896,0.03572813624621261,0.03601428018818166
HALLMARK_G2M_CHECKPOINT,-0.04618140080021398,0.02301190468855889,0.012545171687503237,-0.04240220200897673,-0.04499334254837168,0.07361316419569448,0.012947124412047855,0.10681103761612087,-0.03821572070923402,0.04230956441752743,0.04061087334248452
HALLMARK_GLYCOLYSIS,-0.017682188793508958,0.05365005466449863,-0.05131579519805983,-0.057348014757436686,0.08225493034772606,0.024033429544813262,0.10883049744190891,0.0830826840804547,0.052296483484786875,0.04716295706861441,0.06432723368113147
HALLMARK_HEDGEHOG_SIGNALING,0.024964539937944896,0.037818434478588174,-0.008142955848468756,0.07125564898043155,0.02655639002806765,-0.004407910898761116,0.046438797245870925,0.04422187897782017,-0.010189233284822458,0.07218380712216371,0.07467588515057214
HALLMARK_HEME_METABOLISM,0.023682681657722214,0.08998176781873528,-0.059030276096791824,0.03216892087268969,0.08262575959623049,0.07709599337017893,0.08785422903917253,0.16628231636805949,0.008320055503271041,0.10067716420611084,0.10018534680322302
HALLMARK_HYPOXIA,0.002578213918624018,-0.022675169188936983,-0.004831306521750795,-0.11490221218311891,-0.02843874417389664,-0.08293645194760017,0.06530963097244734,-0.04950385431963696,0.010115549185115053,-0.030634879363742953,-0.05255320572323204
HALLMARK_IL2_STAT5_SIGNALING,0.01516099448282866,0.011574381834726708,-0.042271159504317084,0.06337362076538297,0.0061252842087908994,-0.007365194296491991,0.057976520424218754,0.12942709986718343,0.02338838474822495,0.03342613458351605,0.054456126551963156
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.009769747279299393,0.06846176491638253,-0.052658767579599024,-0.10088621690674014,-0.00967186263099995,0.02416121015624475,0.012965408798744452,0.07785641109600809,0.00044069452984397327,-0.03378190820166098,0.04632476967563247
HALLMARK_INFLAMMATORY_RESPONSE,-0.02242427530609663,0.06750459308755577,-0.0811365212891924,-0.052521983865686545,-0.008731005367265123,-0.0032525261711805224,0.046703556518042456,0.06393861362153254,0.009777355021467048,0.019445007911996562,0.07613232160625323
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.033766393397892405,0.08086283723796141,-0.04126999883070633,0.05012247375752973,0.008048481888601992,0.06752411108507729,0.021842312513899065,0.11959944380790458,0.029033488636915277,0.0440672763211729,0.08343117053829724
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.0013215297670400555,0.05898995749212241,-0.11774925452003093,-0.09620665391321623,-0.0014803276619149634,0.04389947061869068,0.04587480216374033,0.09722508194026482,0.017920275312189923,0.020329797049143884,0.0042449825820090915
HALLMARK_KRAS_SIGNALING_DN,0.08168936464120717,0.044055768081805606,0.04990424849358093,0.02778103103458121,0.015822223347688874,0.07374786764309205,0.07842479987440315,0.1286344627397513,-0.005201342274864969,0.11695074130402891,0.07838289735695343
HALLMARK_KRAS_SIGNALING_UP,-0.06396180718397547,0.0121163907382445,-0.07086601998631822,0.05652937890349202,0.028987556068156877,0.00928403868954232,0.018912261836302895,0.13568738121384152,0.04937834816477059,0.05140510092133511,0.07526753300577683
HALLMARK_MITOTIC_SPINDLE,-0.038642772372816596,0.038759856717144055,-0.035266411919925834,0.004301447371886299,0.0954950530626923,0.07487557766097078,0.061491774473744244,0.15671529278972587,0.002902829533771008,0.10904655265116,0.11822964837790322
HALLMARK_MTORC1_SIGNALING,-0.03800180300454772,0.02997777669648806,-0.027213287282946433,-0.10740493268446155,0.024018591137036346,-0.08374947385614288,0.05851085987294055,-0.0034857289075813985,-0.0076988376455629105,-0.030967458765517656,0.0324719624874332
HALLMARK_MYC_TARGETS_V1,-0.02393542103731533,0.014870791077032961,-0.03776529606376747,0.09502676892271693,0.05239528032472788,0.06661068234768454,0.09906224755399425,0.12721652426690053,0.017997878463651324,0.11064857229252795,0.051348723719652954
HALLMARK_MYC_TARGETS_V2,-0.06473078472402495,-0.0036103956381519564,-0.0882530784622666,-0.00903827521195571,0.03989321650271905,0.016112326076337728,0.09274692123443806,0.1555683816024044,0.016737857639514082,0.027320217649655695,0.08281527887309474
HALLMARK_MYOGENESIS,0.03138715229544085,0.041972797788225165,-0.05528233060142132,0.02407811857630497,0.03852542965778054,-0.020219917757713392,0.048792396276227834,0.1379065352506432,0.025391222691203516,0.08296148113713118,0.09969203587427855
HALLMARK_NOTCH_SIGNALING,-0.024320521927683143,0.08179073712870424,-0.01963536984875072,0.0556285022097724,0.06744629800863332,0.07323525417153329,0.04164412498204545,0.145924493345098,0.03969190180884845,0.05769335193906268,0.10585926170974934
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.0006900933848601591,0.029202953837501388,0.019612496073598305,0.10397221464259566,0.07430647369892339,0.06734849062248313,0.07916478102552985,0.1304343346494854,0.037034885967984967,0.12718267101979963,0.04592344306849615
HALLMARK_P53_PATHWAY,0.039553622664779735,-0.0321073958025807,-0.01722003973018329,0.03951420207462,-0.013537227110286149,0.05646779614428803,0.09164325388557237,0.11493478553669319,0.004986322895361533,0.0649555048985483,0.06012677534291377
HALLMARK_PANCREAS_BETA_CELLS,0.054442292091531834,0.019077967154323826,-0.04026552682973611,0.03909527592611435,0.08868613354645309,0.08291294938827627,0.05395055489162866,0.13666956318598003,0.050313749511770034,0.1438119820000427,0.07924520401862746
HALLMARK_PEROXISOME,0.029576093690054588,0.005771376948005433,-0.012944246562529568,0.04357548620126539,0.04155493899759144,0.019229413872580384,-0.007258172848691091,0.15150594675830864,-0.011082848699415272,0.04077517618737526,0.05627946695848826
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.017602437014813822,0.010482230346439726,-0.08334372426016941,0.059986899152427595,0.09650360382525977,0.08046770633959845,0.1018384120737386,0.15086520688938782,-0.00745961744237382,0.11699280794351125,0.07530114444471739
HALLMARK_PROTEIN_SECRETION,-0.008514498294416783,0.08761371870915578,-0.07201738190492445,0.032887972643284975,0.09059560110786455,0.08014597290637297,0.10332246353595607,0.1575838616049394,0.038468952695442746,0.11445695052367857,0.09522415201017917
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.04408660538898041,-0.034604581142146096,-0.07938241788688231,-0.0045941832373584774,-0.037341783536086616,0.0642507196254171,0.09434553681589025,0.1152604079332371,-0.01895697686208827,0.06720088510919063,0.04871271929044072
HALLMARK_SPERMATOGENESIS,-0.0009891321120368932,0.04231405626115326,-0.002053918360832024,0.09133780857100333,0.03154254195136926,0.04044501327653378,0.043799834803869245,0.12425703022370395,-0.00338441357775652,0.1029470195904767,0.06009729145511767
HALLMARK_TGF_BETA_SIGNALING,0.0006962798231409877,0.1208248377984761,-0.04448853852033774,0.021447469799771197,-0.03712528706117576,0.07260913219991218,0.05651941129941883,0.1517710493682566,-0.07453043955376999,0.0117371790417539,0.10702008090510577
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.04282059700282766,0.025779876686801515,-0.06305528498207741,-0.11726462125305727,-0.013722811143363465,0.0672410127624017,0.10113288593850485,0.083437624908368,-0.005911883397219409,0.007259049382812476,-0.015793841712173115
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.027719403307050344,0.012012115793996683,-0.06994485994765694,-0.04431544460067603,0.0414197814355003,0.08530386375024523,0.09350452574264313,0.15439950821387263,0.020311119134588267,0.08642229433399273,0.08360058941926904
HALLMARK_UV_RESPONSE_DN,0.011413745957163258,0.05630124847793049,-0.08402528661563292,0.06211753285071332,0.04765503264766111,-0.01589845611332287,0.047806545927229896,0.1294530275834836,-0.026883359048147842,0.012451480597773203,0.10579395871293401
HALLMARK_UV_RESPONSE_UP,0.010112619476727423,-0.044968723805749414,-0.0557099477552133,0.02808404027657881,0.03625788719811023,0.03435286016291737,0.11172220993892441,0.10079283057542532,0.07758914461732286,0.09131242170493391,0.034991130371825684
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.05124015684545499,0.10185464671492056,-0.016557323034120483,0.07104956320181494,0.05242796222173066,-0.008682021131485905,0.09437248376514237,0.1013846543575356,0.00385537395403839,0.10362705527587539,0.05577902311125812
HALLMARK_XENOBIOTIC_METABOLISM,-0.03773957195427066,0.03524834187760704,-0.05956934091988183,0.08212417851003145,-0.01682560914198244,0.0666236827017257,0.0980796593092985,0.1368252589650489,0.06244068348177958,0.059838987921901676,0.06346014083708214
