,UKF243,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.10073101723113356,0.0472260647981153,0.05874269953342096,0.10398598402644292,-0.08744207544100609,0.05672226808022041,0.016776616675543064,0.15672131432604372,0.13532271946812505,0.0975237156780076,0.023224733994798425,0.19463496063456578
HALLMARK_ALLOGRAFT_REJECTION,0.07632454987363599,0.02555133545358271,0.03907645327923572,-0.08226600102074805,-0.23225669751951433,0.026781426237067134,-0.07719214560706382,-0.1960408191159951,-0.09335949454876105,0.06567870909116079,0.10083910020700525,-0.05253578478556717
HALLMARK_ANDROGEN_RESPONSE,0.03496880051632937,0.04641287313005813,0.11868312304415428,0.011026892224484839,-0.22104751617098942,-0.015059207538978383,-0.009499552237291917,-0.07688164000427605,-0.1071119431799715,-0.0136098987010773,0.10987927622194746,0.07190433065828099
HALLMARK_ANGIOGENESIS,-0.15392859502574915,0.008044840489955508,-0.1813047142277053,-0.06284852045569092,-0.25625325389384573,-0.1428392061212138,-0.0926494737557469,-0.23373478735614833,-0.3041568882208437,-0.10651650194376032,-0.02808246574646076,-0.1819623574610533
HALLMARK_APICAL_JUNCTION,0.023347587631550176,0.05910178899522115,0.006445488535718873,0.010942357177632988,-0.1859358331046231,-0.020676932752013693,0.03278712068840518,0.10860740621614975,-0.17937795985681507,0.05788582002585503,0.03164736239208521,0.21218049810971346
HALLMARK_APICAL_SURFACE,0.14167638992233508,0.00904650906953709,0.05417214058394456,0.08654861422518269,0.16650265901545,0.029538848600756628,0.10540316053914957,0.08344859460369118,-0.0938338375020749,0.027472236952056375,0.08384188422510916,0.1568565983917045
HALLMARK_APOPTOSIS,0.01120807068437765,0.048936634234149956,-0.05280672175112281,0.032627225130777815,-0.021476468806385752,-0.10604956951470093,0.006957870725368923,-0.06272667043299915,0.15804986642888813,-0.02038207741764171,0.04791113643975179,0.15449548013877132
HALLMARK_BILE_ACID_METABOLISM,0.03455333476199837,0.021593725722804536,0.027630143959205187,-0.03161553148826548,-0.24482217465883477,-0.02635978498995109,-0.04226230521861278,0.03164674102150068,-0.09321021620120476,0.10856062828816386,-0.054894015068421335,0.06585531878514317
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.015890238109725337,0.03737349315565706,0.024258368015254588,0.012450490598963563,-0.1931498361879541,-0.08097121634942392,-0.0742390000846308,-0.1705682947460154,-0.2502946564071484,0.08147115119674754,-0.014726431396973163,0.005165719430192857
HALLMARK_COAGULATION,-0.004775875681828542,0.034819284439321425,0.002953345310098127,-0.09329730968701885,-0.28606801564377654,-0.022330586949872715,-0.11677857940611852,-0.22437403848122378,-0.16137170436353696,-0.007903691027610005,0.01771138333773904,-0.16048089801229065
HALLMARK_COMPLEMENT,0.07540314708851442,0.059788056233849265,0.09916463938647921,0.031441994047416724,-0.18175562546043122,-0.03956358948153831,0.03639344207760049,-0.14559907600543404,0.08091256685842045,0.1368034025231409,0.11531725965393895,0.17926278629979936
HALLMARK_DNA_REPAIR,0.06256034256267386,0.07144549780830846,0.05733265009398881,0.040594193004949326,-0.13617471886699375,0.049374858427585364,0.02912567432945641,0.19196522146841252,-0.10893940158380587,0.1178402232232247,-0.041576765645527064,0.2084883433388874
HALLMARK_E2F_TARGETS,0.11114255510741347,0.022221818906292993,0.09460412320062772,-0.04984774399659543,-0.1862261569998657,-0.016906768614889437,0.08934404660208435,0.19791766069925373,-0.1316506336516133,0.09424627873977755,-0.022991969053066018,0.15731453984089808
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.18177912072981717,0.03081621336690823,-0.18824552420072943,-0.07665711298658312,-0.2137685243875544,-0.08911687091630427,-0.07248547096947823,-0.20003140607504383,-0.2560006482942249,-0.05399683957886193,-0.032553267576253875,0.04987717944476988
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.003245449206981183,0.004832005595824548,0.15497697461436435,0.07770502284493964,-0.0813115711164043,0.03503861280544318,-0.030285244533934757,0.191205991087966,0.27423818112242077,0.025793704417368418,-0.03865895272133963,0.1971088965236059
HALLMARK_ESTROGEN_RESPONSE_LATE,0.10073728493367151,0.0249611482205374,0.0008887868890621051,0.022459038797654637,0.17693746061737567,0.08184628360576146,0.04537654557806124,-0.013031795276666815,-0.20616439178239926,0.0618356438762425,0.013686025068609723,0.1274989162961078
HALLMARK_FATTY_ACID_METABOLISM,0.06795263352969942,0.054118488226427904,0.02940469484424233,0.062236663224118124,-0.17473649777711647,-0.06271304123080701,0.04112486148831885,0.0020407282119172775,0.2176327245256497,0.05884776331964749,-0.029783848809826124,0.09349757918955227
