,UKF243,UKF251,UKF296,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.12709312308727316,0.030542449632813485,-0.006279530234714857,0.12060356027454626,0.022480083910507022,-0.054701422005245526,0.09042461702180626,0.09555419508947073,0.22017256591436118,0.16880400702965467
HALLMARK_ALLOGRAFT_REJECTION,-0.027788731753406397,0.002491494091942647,0.005028431127932663,0.07959373243812908,-0.06280608125242279,-0.036768211748048306,0.01058258722776346,0.028651787446910784,0.14725891378410566,-0.005717871149926809
HALLMARK_ANDROGEN_RESPONSE,0.04427462198472225,-0.017729288501465993,-0.02819918570771851,0.10107244182205234,-0.06747542473463644,-0.02691499989674604,0.05521721958188791,0.021446734029498673,0.11097662002622012,0.14426045619471903
HALLMARK_ANGIOGENESIS,-0.019520555351708782,0.0074494172281220575,0.023266877100404978,-0.0579364597628512,-0.13526065990024977,-0.0709285810770075,-0.0074791836532349465,-0.05292518010795642,-0.1552697573312552,0.09065821172462153
HALLMARK_APICAL_JUNCTION,0.08912744293598791,0.003294296356777318,-0.02045893263187053,0.12655053811377093,-0.10558432045508385,-0.09103536106618945,0.08575297899968343,0.07646950074579957,0.1471854548039433,0.1787041335493975
HALLMARK_APICAL_SURFACE,0.03863801830240552,-0.06483107523055996,-0.013032110799347798,0.06847549676739874,-0.04666957639222806,0.013485121914873607,0.07464183011874465,0.07901298677907234,0.12661654855825985,0.08464512189926869
HALLMARK_APOPTOSIS,0.012797734002264013,0.0061476010484390695,0.026874367741527506,0.10292090729210306,0.0673441413894596,-0.018520236528817766,0.11023417376494093,0.08395723211765987,0.12056708898837099,0.0468830015880221
HALLMARK_BILE_ACID_METABOLISM,0.06259323345103737,-0.044824976724220825,-0.01238598083840451,0.04944001613351174,-0.05390606668556829,-0.06223521062408267,0.10167143419009608,0.027937340392829017,0.21010992158373387,0.21421068443632033
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.0635346028903357,0.040730084041194846,-0.006407868467977922,0.12539714920874667,-0.15186350223471362,-0.08310658048942965,0.13002481445531505,0.04709568170614237,0.16796972294724782,0.19565379885156284
HALLMARK_COAGULATION,0.0782552889835676,0.030887691715544185,0.014382875281439667,0.029279779694469,-0.13075596396347203,-0.0661102675360746,0.04303853752211281,0.09059917201151987,0.10753252509070667,0.15062062038417745
HALLMARK_COMPLEMENT,-0.0053448138221447615,0.035719398210901115,-0.02055526166346815,0.08838264428984106,0.05508606107708197,-0.05763194609720524,0.04231301926846888,0.08349479510081713,0.1737382448379493,0.10214174555177777
HALLMARK_DNA_REPAIR,0.10243234419296449,-0.013833215201407578,-0.008724301716527062,0.15011051670244135,-0.05296383018406709,-0.07097348569913374,0.04602104153259179,0.12191196187266533,0.21625649952457876,0.23531893764013512
