,MGH258,UKF248,UKF266,UKF269,UKF275,UKF296,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk
HALLMARK_ADIPOGENESIS,0.032489222039043864,0.06208040603559356,0.02679052447320276,0.10955406772090871,-0.010119744062032265,0.051921120896091945,0.0710411773949415,-0.008552631073516634,0.01110378202604757,0.04313202222212963,0.13838023738426045,0.1330369766743285
HALLMARK_ALLOGRAFT_REJECTION,-0.027313899137089023,0.07157121086334968,0.11170442651868102,0.16534903989171118,0.008252339960020859,-0.002406003936003657,0.10255122273148773,0.04887461192647902,0.0621191765849648,0.07645660167690102,0.06588460072076935,0.003998405618890404
HALLMARK_ANDROGEN_RESPONSE,0.02430215324751867,0.07890825173422725,0.13740800549004056,0.13293519850521537,0.012576116645484605,0.08140822912396777,0.1240657667851812,-0.012902163540440962,0.02999847287533075,0.011296197500344754,0.12606296320002414,0.10421521533231067
HALLMARK_ANGIOGENESIS,0.007814954412765435,-0.056422362509393253,0.14058506868868298,0.18402102562883058,0.009955894394618314,0.03044033893621616,0.031968825924719176,0.0017354147289953398,-0.11315517788012656,-0.0765843704955534,-0.019392087330354815,-0.09711441578197166
HALLMARK_APICAL_JUNCTION,0.03566723949164054,0.04739092409311273,0.15079131612367644,0.1364569264111078,-0.03827743869109194,0.053591698091501085,0.0788463735080911,0.04700995365225172,0.03515803143252724,-0.0004801748920179037,0.14544168572166954,0.1347543102179586
HALLMARK_APICAL_SURFACE,0.023868510159173666,0.03703170494142572,-0.016660444596525464,-0.04698137289107677,-0.0012734021432851473,0.06148928606722093,0.06985647912331555,0.040208504803913685,0.003212144629472394,-0.04260794068465697,0.0853811539563794,0.08818210163745768
HALLMARK_APOPTOSIS,0.025447029583630026,0.044328352702048004,-0.035720116270754165,-0.014147134695607117,-0.03627796051047739,0.03800521073283945,0.03495692743668023,-0.03795436025193527,0.03448575986833265,-0.043518967549414145,-0.009268994296081336,-0.06580137774936275
HALLMARK_BILE_ACID_METABOLISM,0.0490829898075341,-0.015727017311802788,0.08637513064947905,0.1593188134761968,-0.03283596173812802,0.031045641202759402,0.00830281021188404,-0.006905722337609067,0.04130071076665246,0.02194998409295818,0.09093418271163968,0.10178636516083285
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.049629384548181506,0.0068272756282125036,0.129445380054325,0.09691934849441905,-0.010992003885206478,0.05116406261465053,0.09648680979671082,-0.028347520208010856,0.09049465239371884,0.029559152265878363,0.14385869635791027,0.12836469187550903
HALLMARK_COAGULATION,-0.07130139263298527,0.08604320830192629,0.07333315382318506,0.1189477873103831,0.010053562486603466,0.03477663978191101,-0.011957596093865052,-0.02937742476873457,-0.05038422817355281,0.04817726327485657,0.07574034604365418,0.0033786596355935964
HALLMARK_COMPLEMENT,-0.014535148660627367,0.029929550967175863,0.047883983517185785,0.14766304346767709,-0.029659125271501954,0.049541352549872374,0.11808842556886097,0.00930996180444226,-0.011252979747025424,0.0698294363738358,0.12150594541171776,-0.005900865374936879
HALLMARK_DNA_REPAIR,0.054109894093924325,0.04463353199300707,0.12501608659787325,0.14577067324157386,0.003853366690735968,0.0751959612857998,0.10113869813674782,0.05878681719991564,0.06349063842286262,0.07949957479833733,0.12935275550415629,0.15649421043499415
HALLMARK_E2F_TARGETS,0.08745726820040131,0.051820026013075254,0.12267712024464096,0.15972122599336344,0.008467505010035199,0.05957208163193576,0.10096399116936841,0.0851669033485511,-0.014074308031895728,0.03881841047677389,0.08252825007922387,0.06288144331363901
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.07324802574454799,0.054703929055084165,0.13438846021693146,0.1578442886512497,0.025033008820111797,0.03902400509515398,-0.06617051817937852,-0.0010577119339397877,-0.10655840776353122,0.009480400707997232,0.021403979886625325,-0.07638803945838678
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.03585102659439874,-0.009000973314317567,0.008870328438274311,0.10270364694845935,0.008503552266930354,0.02379087902736065,-0.08636054022563272,-0.06880692373483219,0.09245962536471439,-0.08485992049095538,0.14011855683849134,0.07845298457966296
HALLMARK_ESTROGEN_RESPONSE_LATE,0.025079253304253472,0.038876330628488824,0.054209316531687465,-0.019073639098556385,0.0048355836370592015,0.041513616562748046,0.11814433474826086,0.06863324830061944,0.037863686619123864,0.02781015218086655,0.13302789145584307,0.09245465162129105
HALLMARK_FATTY_ACID_METABOLISM,-0.029025696468707157,-0.01851644186434499,0.0348103608168073,0.12444439707597334,0.02795294150382019,0.012985450061003453,-0.07246006918823131,-0.00831471245300787,0.08337378737940815,0.06164934970576422,0.05643448651280526,0.005345909213207723
HALLMARK_G2M_CHECKPOINT,0.04471398795482612,0.03804858446517486,0.13829195026034388,0.14641776487323013,-0.00081235106243108,0.016615437019003677,0.11034552948802641,0.07378344507109336,0.05016756350305354,0.022374110758953836,0.06842168463373938,0.03552230502422935
HALLMARK_GLYCOLYSIS,0.0781898791824751,-0.06633735262442925,0.06754327436758883,0.14092464561258072,0.01055443899339488,0.04155512646825477,-0.04200078693300971,-0.0023297702896088305,0.08606674126686305,-0.11422448321189299,0.14884542677593451,0.10975999785531057
