,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.006411075981125339,0.08489020420875198,-0.009036582998632537,0.03522856756654549,0.008907846468271273,0.030766499662430617,-0.01652034641986744,0.04499283363049531,0.13885530287703907,0.024320300942447946,0.21157137952902375,0.14381299387105592,0.011886207985938492,0.032281180315105434,0.04636007732771942,0.015208969461104397,0.05324195449689911
HALLMARK_ALLOGRAFT_REJECTION,0.04336191707810089,0.06108282265673396,-0.011560306973875658,0.11785255252193982,0.011801096001803606,-0.03114476245015363,0.03229399046324475,0.03456182881247763,0.166412361480591,-0.037911126836487105,0.11034266276511742,0.04868136708486309,0.00132669089495838,0.0256234950966026,0.022943322964197495,0.04845981965111661,-0.03131508773763353
HALLMARK_ANDROGEN_RESPONSE,0.006076338887927251,0.12198839900677085,0.05758444319610037,0.08637003828540524,0.007372924910036427,-0.04140509208054596,0.048153682472280544,0.008334369860608811,0.15797055277173494,0.033096901031966594,0.1587950628450889,0.10422191796842985,0.04402514549001518,0.036502333607861336,-0.023307164355491686,0.08704811429023777,0.14188797190208963
HALLMARK_ANGIOGENESIS,0.02996177330566254,0.08235156347702,-0.006180018367947275,-0.007459943787235555,0.07986819017294709,-0.03832770436972139,-0.002475615313349184,0.041301485750756775,-0.07248576944145828,-0.01952498416599746,0.21449639130890713,0.015329764989004615,0.04061986082566907,-0.018309282071860927,-0.006279385105728557,0.0065916996989257405,0.10252950003871672
HALLMARK_APICAL_JUNCTION,0.0484325070807875,0.10932137671173008,-0.07854027446541713,0.04462913930497848,0.07670214257191452,0.018477091803057087,0.021136487004168033,0.04698603203606411,0.18742653053930097,-0.0027330677240961086,0.1443719059098296,0.13812498625082972,0.03288409295136351,0.0536841923896402,0.06008242189385419,0.05238700002306441,0.09008975443203168
HALLMARK_APICAL_SURFACE,-0.030927262377737377,0.04598815295922867,-0.08357901692265193,-0.0034250397209096154,-0.03337769291298486,0.07720162784303453,-0.02841236745107435,-0.01602039988024602,0.2043470962647092,0.02516832852938736,0.054624263088408266,0.13462791842408367,-0.010386585151483408,0.025216276883278727,0.08247389978031802,-0.0018848907309769695,0.007805769643722824
HALLMARK_APOPTOSIS,0.005054336788639415,0.06902728485239423,0.027658620663546594,0.03677782853062525,0.015436110701491264,0.044595281748592966,0.03188667099214117,0.06670033089134704,0.047794720614728205,-0.004670324499311817,-0.010739747140964751,-0.04190567649973268,0.051212996533048,-0.003658118139012581,-0.04243576017604225,-0.004160542104477016,0.01614106969157227
HALLMARK_BILE_ACID_METABOLISM,-0.015728388306071817,0.01265567901433029,-0.06888821835634108,-0.006615329928421454,0.02070634297388848,-0.009199370604092896,0.0441518462808892,0.02477921015093393,0.05089800665514132,-0.01073196235987808,0.055506938966220984,0.03723319294273186,-0.011002601545733726,0.016821484869304487,-0.021597570916194114,-0.02364930594187892,-0.013890852374756294
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.04192929859489175,-0.010900878995378492,-0.05316448509420386,-0.009197869513950525,0.03694563804154504,-0.04806734098376684,0.02826998315676806,0.00099559944289945,0.1749530002091461,0.0076186883392695155,0.22146728762448875,0.08270515444108478,0.0005422565123191252,0.04215814143506968,-0.011844043103944137,0.01878014719306226,0.018827415213598684
HALLMARK_COAGULATION,0.017605557132265866,0.11913881407412687,-0.10048926308581643,0.10078591109781757,0.04134130472465531,-0.0025667050715043474,0.04794803588701169,0.09495911526391969,0.0938390467494666,-0.038123259529032026,0.10666549093787261,0.16188129300453033,0.034727951045965065,0.02768451214602578,-0.04612424322092567,0.009608869637412152,0.1254415130798749
