,UKF251,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,ZH1019T1,ZH1019inf,ZH8812bulk
HALLMARK_ADIPOGENESIS,-0.026971645556948743,0.05904725316943201,0.08714074047156396,0.06295501030206414,0.008129278756771299,-0.010001631755725939,0.06178305764856969,0.02225886867656612,0.07896434744466986,0.03214144264494816
HALLMARK_ALLOGRAFT_REJECTION,0.007910642929470574,0.04359551667361116,0.10565214973010957,0.09674361710443981,0.07456953500780246,-0.009469655879747338,-0.05488088611777241,0.05755391228746879,0.044428272535141734,0.0112692561939951
HALLMARK_ANDROGEN_RESPONSE,0.060507127510362524,0.0037829420220536303,0.037856767755145834,0.1326633486751808,0.0038235971799499093,-0.008426800700222557,0.00036317101330281493,0.02415296287970173,0.012930018169687627,-0.06429687986724539
HALLMARK_ANGIOGENESIS,-0.031639109711912854,-0.08214390288718465,0.036655919745694286,0.07684630717739457,-0.04538471387150375,6.267195990624066e-05,-0.06470713620563742,0.022658321027516175,-0.05769307193541775,-0.11293003242434309
HALLMARK_APICAL_JUNCTION,-0.007982862912424952,0.019400119423644745,0.0754317298640283,0.0949693452844444,-0.03655465046618366,-0.02062322292037505,0.03280978320483765,0.022838977422121202,0.10270024371135542,-0.016387670769639116
HALLMARK_APICAL_SURFACE,-0.01781184270323853,0.02966352065467602,-0.023481900751984888,-0.08972205707404228,0.11169349175628407,0.06031376376601265,0.11148864436413955,0.02272961284111308,0.09733190890163057,-0.041590614657159575
HALLMARK_APOPTOSIS,0.03946039185737261,0.02472180936172774,0.03272753648797456,0.018966761671786753,0.019512952701305628,-0.0015903629643598722,-0.03505521847206816,0.0247130555913956,0.04799248043071919,-0.006309651927594106
HALLMARK_BILE_ACID_METABOLISM,-0.003932881886730462,0.01837966975459401,0.046538846585622094,0.08323269228100656,0.0051721595256164375,-0.000878836108683453,0.13428408163733732,0.11102685436079648,0.052262565436457326,0.00947420884085209
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.04393281025199896,0.03745795599756395,0.06766974266814353,0.08824523268694781,-0.1078836460229105,-0.00551179478842669,0.01839237923217007,0.007874568961044442,0.12833005768856962,-0.04921559682293916
HALLMARK_COAGULATION,0.015509559242122172,0.03896824213051521,0.14289635257469024,0.11132073499443813,-0.01773691614970261,-0.02938379146814072,-0.027051925258007967,-0.026223134355124102,0.06885020974525993,-0.01126801180235779
HALLMARK_COMPLEMENT,0.011058968168507669,0.012747637873534943,0.07271970950619415,0.0688449490258661,-0.020318750774701973,0.00801321879164292,-0.01828777856613536,0.07857097048950974,0.011736582315637874,-0.03419091152466465
HALLMARK_DNA_REPAIR,0.04151257432372366,0.014022548954958546,0.04359317829205102,0.08915069479749216,-0.011743613763331953,0.010614798741582067,0.07624471150379057,0.03840790424513034,0.12603363109485102,-0.022651618206598615
HALLMARK_E2F_TARGETS,0.05833493788389304,0.027577328588312786,0.039441024310818355,0.119562486074703,-0.04632958758059736,0.03237402176287543,0.06879449912749727,0.019448705097237826,0.038189987507013176,-0.005104844912512561
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.027143851816526166,-0.04288181543227202,0.12372794554220921,0.08208219275820816,-0.09357094294672816,-0.036065459771681255,-0.022709357537437767,0.016352320397445424,0.005097108519581946,-0.039072520579075315
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.029026245121311193,0.054385943543400136,0.044301164554230554,0.05524097540053062,0.027372903483603925,-0.003637713473426373,0.09347791125743543,-0.022157415512723763,0.081175890627005,-0.00069063597911497
HALLMARK_ESTROGEN_RESPONSE_LATE,0.00631501659136561,0.02125080992580298,-0.03913023701901782,-0.06835298350278314,-0.00032184352504178293,0.0013453275200391785,-0.014273143565800624,0.0572620062274653,0.052070804345489725,0.047469838139448196
HALLMARK_FATTY_ACID_METABOLISM,-0.011501149428527403,-0.03172719663720463,0.0037278185442318275,0.0999604838456048,0.02887201408423594,-0.030026689088733002,0.032669490229902926,-0.01692518566912266,0.014825617592268133,0.009293104331100291
HALLMARK_G2M_CHECKPOINT,-0.0074363576906454594,-0.018472552665474363,0.0664417210497196,0.1045689362045439,-0.02936728145819705,-0.014706339236319152,0.042787970315896234,0.03538249223047505,0.023962181241585223,-0.05164019735682297
HALLMARK_GLYCOLYSIS,-0.008431610568825736,-0.01806319055869687,-0.029261036930647067,0.059375486356704595,-0.09861080958265006,0.009283340347559154,0.0946152396620326,-0.015799998092667647,0.11949387765780353,-0.020952873246185503
HALLMARK_HEDGEHOG_SIGNALING,0.05892728654648989,-0.0470936655714563,-0.08987876843386541,-0.10084978196676396,0.01858457203136897,0.004868317702192235,0.09780559850495799,0.06985050330546426,0.06203970066785879,-0.0051109578829614715
HALLMARK_HEME_METABOLISM,0.0030234998478761094,-0.006017690509155691,0.04537340584835465,0.11275156676765091,-0.07743482485177679,-0.012235596375680398,0.11503729667412875,0.039802035475668705,0.07002251227584537,0.022531014307559185
HALLMARK_HYPOXIA,0.016919504079061034,-0.03561339878241213,-0.012844112676957963,-0.04856316468953091,-0.02895391293168872,0.018027146561095966,0.004030883768804676,-0.05416018892226451,0.06819337204728802,-0.00756730144032959
HALLMARK_IL2_STAT5_SIGNALING,-0.01686978194628943,0.006192496129189305,0.043757218809812974,0.10649439828000076,-0.041652590785305164,0.021970202317376623,0.05529685625671609,-0.023074761402755568,0.018861405097425954,0.044568839788034095
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.013329358388558084,-0.008133589259205697,0.07546814528572761,0.059269060615147064,-0.004128939181215546,-0.011043450634503772,-0.054558016298863574,0.041026145453064086,0.06746834752618847,0.05116911372619613
HALLMARK_INFLAMMATORY_RESPONSE,0.025296985382314317,-0.05278452188156336,-0.05084670395342845,0.06416917862736998,-0.14506856369980195,0.023338976262991903,0.04860619362469736,0.018558537077432116,0.02396197461484847,0.016500766931106223
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.040766839718529194,-0.0050191624333335285,0.1024385630498471,0.09909783891034665,0.05866580108767692,0.025121665109989984,0.002794731945511375,0.09498400693182674,0.013876655605583658,0.0772440836780478
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.026545331092560676,0.01563271109609273,0.08386894376889843,0.09250954104428538,-0.005685032130901929,-0.03364336803205418,-0.06175393399075328,0.10821396705717193,-0.028928540953856722,-0.07310031195028968
HALLMARK_KRAS_SIGNALING_DN,0.013127782951293868,0.04065258154949097,-0.026845241410168794,-4.315431839867205e-06,-0.030903912459056375,-0.012840052231029447,0.12233402045936,0.10267669493557165,0.1280655525070027,0.015079765493529023
HALLMARK_KRAS_SIGNALING_UP,0.019103612361543818,0.004298541464112848,-0.03687129762449313,-0.02788996169483677,0.07245447145611292,0.06996493683405464,0.07761057231824978,0.034248101879830975,-0.028794400024284628,-0.025426945418969032
HALLMARK_MITOTIC_SPINDLE,0.040853472885662545,0.0051720789806387005,0.04195014264010435,0.12794586782985576,-0.0518827659008486,-0.010429753138279292,0.09080058822277937,0.05313302573410722,0.04898405344222687,-0.015203912183837424
HALLMARK_MTORC1_SIGNALING,0.017465392254353465,-0.031106362443087246,0.04071058832183144,0.06321537738688103,-0.0985948238530164,0.0017375014327860644,0.05776575270191627,-0.033075994998195905,0.015226467721932493,-0.01594344640817721
HALLMARK_MYC_TARGETS_V1,0.03628489661667957,0.004011103074832718,0.041896852652638,0.10552011761828672,0.01338416155200659,0.01151635300555524,0.10853940958118762,0.032188617497015265,0.08255964118486511,-0.005755285110314183
HALLMARK_MYC_TARGETS_V2,-0.03449228956262929,0.003482125809475694,0.018424294528331542,0.04663903590270293,0.05239739977167072,0.003150012553214451,-0.00015337612842462327,0.036148200150965745,-0.03237524711180207,-0.035654271943208526
HALLMARK_MYOGENESIS,0.040433632220770024,0.03931603499871535,0.10349887634339129,-0.0005597438753695756,0.05486514525747968,0.009554647809225986,0.05426240409104609,0.02086681549181238,0.0766389758889115,0.0601146837538084
HALLMARK_NOTCH_SIGNALING,0.0667441360151804,0.0791906928713889,0.029795503416596664,0.09147365129971916,0.0228365579885005,0.06991634484713607,0.0036477152324502857,-0.03384355831670858,0.15097533786126507,0.01577331792931946
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.07200514860100792,0.04739448138744276,-0.003146629634302454,-0.039910748124901266,0.0100055494179289,0.04123614996501751,0.08203864913082705,0.02484556069653397,0.10353560117024817,0.03962360120912678
HALLMARK_P53_PATHWAY,0.014315211884610126,-0.002332567771947424,0.04127089527167082,0.10079446981820475,0.022766831034348758,-0.02675994728978254,0.034881738605878815,-0.05162000801991189,0.041567146549147255,0.04374500561802049
HALLMARK_PANCREAS_BETA_CELLS,0.06731324206126534,0.06088984011818563,-0.038570350573647286,-0.04892840126329807,-0.010095498401378133,0.059028212331785866,0.054575866618596446,0.014730242387517575,0.04550150328508689,0.008730582747780309
HALLMARK_PEROXISOME,0.014578135153271474,0.117758721863633,-0.008656717237606205,0.027508294114339315,0.00427292458322604,0.028065182137027463,0.05342092323274849,0.01963020755334088,0.019855245263406315,-0.026736314441783326
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.0246003191439498,0.022410523480975823,0.00271302452781179,0.02107362472272902,-0.1048398652447225,0.04678423854546007,0.07945691725536114,0.031039369119011093,0.1412474084913681,-0.01326267916432613
HALLMARK_PROTEIN_SECRETION,0.036812901619333455,0.007640335763242615,-0.005076283519935085,0.08588602745631421,-0.06866620069527424,0.011918622610588278,0.0783129598030788,-0.0038130878477263203,0.07926537390195744,-0.058755823261374567
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.017080365623665505,0.010756490934719308,0.04302761304658232,-0.013450281318455208,0.11741401151406211,-0.006182963837301096,-0.021700159481799357,-0.028591097213075713,0.004088029631766234,0.08829896099211343
HALLMARK_SPERMATOGENESIS,0.013889037912048352,0.03806107405434775,0.004444334281915022,0.03677151060824566,0.02891560664360756,0.013457086198812212,0.10561119698087292,0.07182189339019593,0.08954535251613592,-0.03291786301031537
HALLMARK_TGF_BETA_SIGNALING,0.07564037141327574,0.028578699431756158,0.051892994683123604,0.11670432432140587,0.05789682237284608,0.015181110390125464,-0.014492354072603015,0.06852203832172013,0.03815296688334538,0.004119874441791967
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.03964142355803791,-0.014525794969474082,0.024496133653608962,-0.10827783320026947,0.012247716807617567,-0.003502970625744829,-0.025079924149961727,-0.005944123799862019,0.014143536994623214,0.04651522696182143
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.04283112363991753,-0.02068433255788022,0.054440824627281025,0.0990638989379744,-0.015228202680062747,0.054015272510712704,0.06611100522627153,0.02726338181013246,0.044101486611339266,0.01616454389927486
HALLMARK_UV_RESPONSE_DN,0.0214741620782531,0.025476284964767757,-0.008978566317311098,-0.04307336269545274,0.02974114559768732,-0.010504372608527678,0.10553546172511678,0.07907902299748287,0.05089956364674592,0.030795257840278843
HALLMARK_UV_RESPONSE_UP,0.0250002171537502,0.01755544917992541,-0.022763928503554725,-0.07030282417194203,0.0816682772188326,0.025180420163284402,0.054923646911700236,0.03566412680702881,0.08038605418614471,0.002798974792254141
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.0036462745698529983,-0.02731411122957537,0.0356924073767853,0.10383941784630414,-0.07852183325531681,-0.002996881910801292,0.08425042891248022,0.07593425693886909,0.10624792146799283,-0.043263314307460984
HALLMARK_XENOBIOTIC_METABOLISM,-0.03708614544948406,0.02548921384652717,0.039032832531186036,0.05837936960988085,-0.00795508563571073,-0.0046329119056449765,0.026138503716647405,0.07063260552287724,0.13379443375346237,0.003953979929602622
