,UKF243,UKF259,UKF266,UKF296,UKF334,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.040460051026803875,0.011906637497314755,-0.008860794555847061,0.05655386775826282,0.07200089040214097,-0.03446245056222808,0.007401477961261721,-0.06324609148891207,0.10120153978462908
HALLMARK_ALLOGRAFT_REJECTION,-0.0781393918496437,-0.004946810726730609,-0.06135116686138827,-0.00918386702699044,0.026627403902657856,-0.010400834847491906,-0.009802529938496413,-0.08362463893494039,-0.035900578804011624
HALLMARK_ANDROGEN_RESPONSE,0.08566290906928747,0.002453284400679247,0.030053841412947212,0.036666875215242256,0.03633124022531006,-0.0562206985195257,-0.02923991960692474,0.010536431508167196,0.040941600968920466
HALLMARK_ANGIOGENESIS,0.027201044762380396,0.030238226279772618,-0.006523475168594618,-0.08409664380498481,-0.05362405899147693,0.029902348300460502,-0.017385470848777843,-0.04786223880971019,-0.01665129154848414
HALLMARK_APICAL_JUNCTION,0.0020416100562320847,0.001831547591428854,-0.009314163293023679,0.025264320376976856,0.0005770986954976097,-0.04897624787071668,0.04275308233634916,-0.07615777648273149,0.07418321849814286
HALLMARK_APICAL_SURFACE,0.020171192550879038,0.02775038114832774,0.0690762018529454,0.10698474985824416,-0.016446316844720057,-0.037179012060606025,0.02230789970190898,-0.13158112814166992,0.051070801637428914
HALLMARK_APOPTOSIS,-0.028258589672611942,0.009985062898534477,-0.009647258799960257,0.011798948673688527,0.05563401437910513,-0.029251794595843365,-0.0031418938686197714,-0.08870682756608245,0.019349032926439382
HALLMARK_BILE_ACID_METABOLISM,0.03003636734200891,0.0030842869491936064,-0.04039372044989345,0.001914145043969006,0.028920931523676294,-0.018115016914562344,0.02900463243079576,-0.05313263029669228,0.04442616829903961
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.0610592478891188,0.002205087308990838,0.020842732715759434,-0.058521426473219014,-0.0010290856924944228,-0.01302913882396879,-0.04679096934621972,-0.001617647609436508,0.1053955840448622
HALLMARK_COAGULATION,0.03524198574803176,-0.021033783745344876,-0.04851258716481515,-0.06577090193426773,0.025158687422484297,-0.03363534272474501,0.0019485803797023046,-0.12399773461148918,0.06823324139925088
HALLMARK_COMPLEMENT,-0.0038184996809117284,-0.020578155063734442,0.01910845301873393,0.06734767782826252,0.055874186581621396,-0.002882842653001287,-0.020956695174366078,-0.008552263070840853,0.06135217280762961
HALLMARK_DNA_REPAIR,0.060067147600542235,-0.005459123976865143,0.004894592799349286,0.05970985026865374,-0.030392840486332007,-0.05587305527718945,0.01998906917906784,-0.014719468137148133,0.09609135810182988
HALLMARK_E2F_TARGETS,0.06869921531483707,-0.06182001835548431,0.005870273846195767,0.06380819187083833,-0.03145745258932352,-0.016861840143078833,0.008118152738777255,-0.04331917914973899,0.020695888472767533
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.029004630340955507,0.011835066948589991,-0.025908801467999718,-0.034310876011820486,-0.037979944564394325,-0.05556620054223309,0.0438192631421085,-0.11127974864922817,0.014550670393602555
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.08168981599957631,-0.007360075917369633,0.10191489571631028,0.04924291769945019,0.06868625413915772,-0.049389108423921815,0.03128177323473266,0.005893239131871767,0.1051517017669466
HALLMARK_ESTROGEN_RESPONSE_LATE,0.024930905658503612,0.03531545988631583,-0.0110322888289049,-0.00862447755372181,-0.07399018746372758,-0.043109679275206696,0.058025157025977984,-0.029307327955373726,0.07652659042778662
