,MGH258,UKF248,UKF266,UKF269,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.014649671596653126,0.11798138530094979,-0.009565671505184599,0.03566541921807626,0.05144478282772408,0.14559644705844552,0.08668900107520049,0.0762588592732345,0.06174489634120187,0.20485922036647886,0.10625098570558912
HALLMARK_ALLOGRAFT_REJECTION,0.05074314422662304,0.13259928624876585,0.018981075990661442,0.08213398313604568,0.025764157455350028,0.23595491282206588,0.05922430722661404,0.06269153453339561,0.0670059913784648,0.20168453257743527,0.13310075284533832
HALLMARK_ANDROGEN_RESPONSE,-0.012899793873637915,0.11703364122997252,0.036860696702832756,0.07865291529263929,0.13726933682758866,0.06806282863962795,0.06849323960634349,0.08218797170891982,0.11920218180981085,0.22107689711641942,0.13754026332179528
HALLMARK_ANGIOGENESIS,0.09083903706151338,-0.03509568609878246,0.008969719644538108,0.03491180649992409,-0.023210187909744294,-0.007529482506699253,0.04072709320617013,-0.05786519971931491,0.036085569871324254,-0.0530615122703859,0.10217312937209232
HALLMARK_APICAL_JUNCTION,-0.029719541662053886,0.21380358330353522,0.001171506291764071,0.07146411764364974,0.12824145532280196,0.20422419061916464,0.07448868100540047,0.07334572349513624,0.11742680051362017,0.1901622382020835,0.17533434421714686
HALLMARK_APICAL_SURFACE,0.0733552813368966,0.149275190564471,-0.05390577159490082,-0.05630789164169963,-0.024282013947117532,0.085282988865417,0.08054505382780829,0.011990535030833976,0.05557435920148021,0.16316811682974178,-0.07278039428814455
HALLMARK_APOPTOSIS,0.023861747873404417,0.08041087178361178,0.05841443413715556,0.02642181883278955,0.02548549614282123,0.05665848457607652,-0.02169856611114116,0.016774550116838476,0.07717242525583845,0.0894072147075794,0.11969105335609957
HALLMARK_BILE_ACID_METABOLISM,-0.016692846829479357,0.011703908311376361,-0.01233086792928584,0.030016915761732904,-0.033612058085933386,0.034435235219452714,0.07924254703786252,0.08355018244648874,0.04042587811855264,0.15128234209480396,0.18707877142858492
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.05223717485026019,-0.07119515346934761,-0.031027288615045258,0.04421163490108948,0.08127831599568318,-0.06123794087942837,0.10537407794088191,0.07480395018650814,0.019939969675752442,0.11452581287535385,0.10288671758592376
HALLMARK_COAGULATION,0.025774790225510564,0.21074645007160037,0.04944404124373979,0.06508500738068106,0.1404089280999093,0.21061710668130432,0.07059794523718324,0.0730256524792088,0.11505131169884542,0.21472135644108833,0.1510108563077082
HALLMARK_COMPLEMENT,0.011467446994197654,-0.015165713323630163,0.02882743193390549,0.06887967190446034,0.06500490881123448,0.21541899354061908,0.09358018653021519,0.07229620267068612,0.04635632502685694,0.20295383839003606,0.03797516668604692
HALLMARK_DNA_REPAIR,-0.015911154626260193,0.0799500879809152,0.010130187731065493,0.08847620207252094,0.08932126784313388,0.15331793405104202,0.09074696790654209,0.08529050930922083,0.07665754828272658,0.18442833577658416,0.19277943476854384
HALLMARK_E2F_TARGETS,0.002469557882984975,0.08208506127001047,-0.009366473845605707,0.08962650754228305,0.11470161263751594,0.08739795624617114,0.05520390572957787,0.018985396339499493,0.09975644282520418,0.14884817866224764,0.18201886993385305
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.0299090674891379,0.19072347823898791,0.017860262144706703,0.07660903860205195,0.11656177636481962,0.24233607710616198,-0.006276277063587963,0.04689417302789475,0.12753452142417013,0.14374944001982615,0.22271595702501856
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.017012619833990626,0.08200757798968404,-0.009001686542477811,0.034736914331239606,-0.050961728279241905,0.07690864111533682,0.05799202211999291,0.03780957265969921,0.028468981878328463,0.16070126433973766,0.13849308292470952
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.020783056632882282,0.030556410958038103,-0.0029297377398723847,0.02100409918472944,0.0849695837249499,0.026464782315339722,0.07734002053011271,0.06545580942347871,0.05026962133257569,0.15607293454218943,-0.017483859581659662
HALLMARK_FATTY_ACID_METABOLISM,0.030173948892071697,-0.022796891558016265,0.018267515005337503,0.06957204435282756,0.03230203981662327,0.019497428421121968,0.03408817682380637,0.07787851353688499,-0.042726328897679515,0.05948816290047901,0.019836175305201875
HALLMARK_G2M_CHECKPOINT,-0.016941972309738134,0.048564782862546646,0.006850871723343628,0.09549560458431214,0.070398462095568,0.1172208062933975,0.04591236052512519,0.01745503363744035,0.09760726183473986,0.14078478185931154,0.16743639006065383
HALLMARK_GLYCOLYSIS,-0.005234645709337948,-0.09718588835634076,-0.018446611038936543,0.0747932497627985,-0.055371775637749414,0.029134614503850388,0.06325006030492232,0.01641448137178518,0.03307236050943312,0.16703985999444204,0.027271458268670723
HALLMARK_HEDGEHOG_SIGNALING,0.005975709080927006,-0.04439485332816938,-0.0487689370862219,-0.0005765180268407161,0.041875990616587304,0.13749418197978952,0.04043020279782276,0.038101189459439,-0.005726875464499662,0.1083668969581909,-0.23075224737463174
HALLMARK_HEME_METABOLISM,-0.020571116491969653,0.09645997500543256,-0.02931225158438473,0.10657921908439384,0.11018465864514598,0.13531098489059704,0.09731729255041396,0.08249786289984008,0.07900627465375197,0.16390875549843617,0.009770408428705734
HALLMARK_HYPOXIA,-0.011826683976663876,-0.13402662481991848,0.049019436546921195,-0.013662929264324858,-0.0489633260732705,-0.024992772572236713,-0.022595325158855064,0.019875300815712614,-0.05160676843223138,0.006889226971886662,0.20801145704627705
HALLMARK_IL2_STAT5_SIGNALING,-0.029623824249414805,0.08420075553400853,0.00714627061314747,0.0818151281029441,0.0639957269603004,0.12066835477088182,0.06338635433420356,0.07579745440778878,0.05335731122475107,0.18514915821248687,0.13102064858832416
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.029595592962744912,0.07831597098875517,-0.0033134103247864023,0.02541665230774675,0.12987626965651564,0.14891231987768552,0.03769967495434563,-0.019241789128625876,0.1150066260042295,0.10381161407224739,0.05147571812089055
HALLMARK_INFLAMMATORY_RESPONSE,-0.06325685111899014,0.06450296587478657,-0.03226829099262524,0.031963831989634095,0.02613501025894291,0.06734752874004107,0.022457339476646847,0.05929256101262825,0.0018064583941953603,0.03808156928932578,0.07395344133832692
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.015266027533345213,0.12366036826238803,0.006204118561181751,0.03964567688094489,0.08954758264370669,0.1110900242774166,0.05330236867920044,0.09715974746052915,0.06596134438699797,0.21340131717745825,0.110122585429444
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.0115634902740444,0.0750438781511294,0.031208993635946997,0.07776853505899178,0.07666249067605506,0.20420755269526447,0.05729776350303181,0.04386252449890051,0.10531087532184916,0.14593135592662287,0.17678237888816747
HALLMARK_KRAS_SIGNALING_DN,-0.015396571395842128,-0.07760178799766247,-0.037141421370174885,-0.013709346717598441,0.10038158458793192,0.05265235122169695,0.10709812548944195,0.08921210447362701,0.003314543197223952,0.16812473576222817,0.044037074456625004
