,MGH258,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.12205117584608198,0.048144959147056174,0.032688270082895696,0.01216922740381334,0.09815213016462547,0.0955468239184802,-0.030078046347708078,0.07376711027214049,0.00833642739742491,0.16911184439141638,0.05596298560790378,-0.08294396611915843,0.00612892518997302,0.06873761778441423,0.20987013371286328,0.14871129273141415,0.0462023496695022,0.03772300804723977,0.09563297825458328,0.1422694200165098
HALLMARK_ALLOGRAFT_REJECTION,-0.16111692641626746,-0.07700229450053314,0.051398525876426286,-0.04803395570278617,0.06588063524072046,-0.01775028145957974,-0.12980637368733416,0.03639635313655418,-0.0181362417482551,-0.32096072958255273,-0.057160088031498184,-0.06993050722022803,-0.10825335819108592,0.006695269048104737,0.07395912529036779,0.12871832833882008,0.03143177179888918,0.05632566464728323,0.06874814386727147,0.00473090671895752
HALLMARK_ANDROGEN_RESPONSE,0.15505847412594798,0.0473225102363817,0.06514932404323537,0.09734385036574678,0.12535955589093442,0.0638801188764631,-0.13469002522334184,0.03945832681684003,0.009488859850092932,-0.08317767086254137,-0.059872707970033495,-0.09560883906813608,-0.013535633382883334,0.0001219629524480678,0.1785387245454723,0.15238002351134877,0.06370024518541255,0.03825652668569066,0.022860308312166296,0.09792282572990167
HALLMARK_ANGIOGENESIS,-0.049648141122010464,0.016926779851503197,-0.024712684425395783,0.06310316671631647,-0.1633874302582385,0.03184317828134651,-0.1753796962861165,-0.01935971835715415,-0.07738948879086865,-0.25990942369436265,-0.17109631248597892,-0.07447456837011517,0.06172224349592838,-0.05355804167994849,-0.037667468465882606,-0.04573638847518765,-0.03070698498595218,-0.013501382172179862,-0.05538748264507942,-0.12349958024098981
HALLMARK_APICAL_JUNCTION,0.20322797376241925,0.014022221254277262,0.057634630840296505,0.006610568645884498,0.03068052539890156,0.07021536035072216,-0.10216605300987093,-0.008824694059355806,0.04296813506933131,0.07980556716194931,-0.0880068544304963,-0.08427518687967199,-0.023315348730377296,0.07186120444311914,0.2520068428534302,0.1638436842871388,0.08601438726185782,0.09954800133501493,0.06670412207755756,0.17995469242415602
HALLMARK_APICAL_SURFACE,0.15454722408550478,0.08497924100690424,0.027198189486757663,-0.042735168634967055,-0.018031202979652397,0.09694365590496723,0.13081597687285182,0.02056147581446679,0.047715546781954624,0.195328171213805,-0.024999429307690158,0.00417205001138304,-0.008475338731182834,0.12108338441717098,0.18616326633006497,0.17494518525909228,0.016843826256358874,-0.05038948589866411,0.03867623501629268,0.10892149495488333
HALLMARK_APOPTOSIS,-0.03913041679656053,-0.09617338971810858,0.016919519287097274,0.07129876423796314,-0.019044417405808204,0.004999384275091597,-0.00041990164539365326,0.00656455260773069,-0.018720903982321426,-0.09380643766778446,0.1135473759300485,-0.049713160266585676,0.03511010342915832,-0.024274564855556926,-0.09939782393273466,-0.04501954684761411,0.0038551715330581867,-0.03142178162730299,-0.009255048231073709,0.1679681454825533
HALLMARK_BILE_ACID_METABOLISM,0.16241801247706242,0.06315912905915154,-0.011424131150123884,0.02396274319532444,-0.005196509094319875,0.026095096430233635,-0.1759158112997831,-0.017141978332721925,-0.046279703953842385,-0.024180951555678173,-0.04392070162883402,-0.028906691535485703,0.0031393072821945985,0.04178951982338688,0.2121056253220741,0.14362478589814004,0.06338390074891852,0.029161794321830754,0.03615938308514427,0.052625028405904724
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.1330864830633326,0.11525605338694386,0.012695680522548805,-0.0003936170999102248,-0.006193421268366226,0.010084876178757507,-0.138987022759964,-0.002175016677169474,-0.04265470315585984,-0.22445536375133526,-0.12009864052907174,-0.029707676993280703,-0.021994952900837746,0.07553118252799393,0.22334739808532145,0.1653872172383635,0.09379736204782435,0.018375086133959162,0.054247897751699276,0.07356135732707549
HALLMARK_COAGULATION,-0.15828670750090595,-0.08058094792292622,0.019965813889205996,-0.025064344882275724,0.026723443989310234,-0.08561580312160666,-0.16145944313080277,0.0020837122936458036,-0.04456325517002712,-0.30968959463469997,-0.11024037234246996,-0.1018354367650668,-0.10067516704297191,0.05798911424654369,0.12480124602698754,0.11790441613080697,0.06710834987415741,-0.008406125175491521,0.06612494763171284,-0.04260557130353869
