,MGH258,UKF248,UKF255,UKF259,UKF260,UKF269,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.03407175743409586,0.03662745394881418,0.06660468567836345,0.011940947952756647,0.07330912367585375,0.1029590394978061,0.0823806720192792,0.010049827102464123,0.03883988039395329,0.046975011867488974,0.15892236720687802,-0.031235481953638778,0.13364846563372318,0.10306907766145
HALLMARK_ALLOGRAFT_REJECTION,-0.045428949066518585,0.023961905879446778,-0.03171148981976468,0.020801683754240095,0.063142618303625,0.09676010319989971,0.0320788979158096,0.0328219128486241,0.056737240970988784,0.006641887305631119,0.1245470602869686,-0.0071988172973062575,0.029039943600290656,-0.03397341447916218
HALLMARK_ANDROGEN_RESPONSE,0.07510873352346722,0.03496511633151961,0.0165437320835114,0.04655211853579175,0.04484881618655418,0.0805972559070839,0.11738279619100503,0.032252252772485834,0.05430065018619312,0.021370585099385206,0.10822814495498066,-0.023145335599920467,0.007040577344832194,0.05725919864076765
HALLMARK_ANGIOGENESIS,-0.06948995214353361,0.006093197914857647,-0.007686633007562735,0.06559896657545865,-0.04169260739786083,0.07844232817849775,0.07142091788179525,0.14630283021126803,0.031783325118237386,0.00024192996204207667,-0.1487169555856123,0.07327567778527469,-0.17901462601122403,0.012550867901143656
HALLMARK_APICAL_JUNCTION,0.09158574932269939,-0.0078831992412364,0.09479597595190749,0.014844519250124158,0.02603804554624115,0.1038306379942221,0.12284411421566013,0.024900291472488484,0.04556717623524845,0.016423056435014256,0.1185614427328653,-0.033128542559852765,0.03664447419422484,0.09144411514233174
HALLMARK_APICAL_SURFACE,0.10623631843654112,0.018215176115323715,0.10267079680611979,-0.010856841252410154,0.040586404019671896,-0.061937389663250325,0.058003515301388135,0.02283940512633836,0.05234083223907997,0.07806841141321638,0.1564269736396782,-0.032488383172443014,-0.0030262725063564216,-0.003609413475185439
HALLMARK_APOPTOSIS,0.050675444184552235,-0.009473233447584656,0.052056800323275816,-0.01964623248971846,-0.027302983027443606,0.006944543297234529,-0.09133982693674607,0.04908134920011877,-0.0013640867274879575,-0.04029800742852666,-0.07478159874990185,0.02695868743341178,0.05898719409050404,0.007336320308504772
HALLMARK_BILE_ACID_METABOLISM,0.08436077595800225,0.0532040897355004,0.035056579098177075,-0.050377378732382565,0.04296253658197109,0.0888332527631506,0.09490719888063787,0.10891897661295831,0.06510133651750151,0.051532803593748046,0.11653902595119425,-0.06155713046106901,0.14970021189493354,0.10656371521966483
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.12386389028058728,0.016745333549308447,0.09426604113662332,-0.0066374034450249085,0.017388169896135775,0.06378928156508408,0.07820907650959469,-0.010978935612215359,0.047831330593788905,0.06476926442641989,0.17150726261106355,-0.04766731819998153,0.13411147697043055,0.13272905584882494
HALLMARK_COAGULATION,-0.0493839480925485,-0.018765980990105208,0.11544385531654282,0.023134780939582596,0.005079515633706492,0.10940237684027194,-0.025600397833061547,0.05430085637253645,0.0849211722542672,-0.01678717274723575,0.0854627376479088,-0.0009422372452459475,0.01247753853070013,-0.00037602849041284487
HALLMARK_COMPLEMENT,-0.011496659375989024,-0.027615888971783433,0.05965649429080882,-0.009651157943685417,0.04934608304374843,0.0903985217624106,0.09333578327552555,0.1133293411435545,0.04804960534374057,0.00986932249247663,0.13229570003349017,-0.03430686446808538,0.1245479577079585,0.05891388803171944
HALLMARK_DNA_REPAIR,0.09394058488288073,0.009873864346598914,0.0769377180564826,0.01085070887836851,0.06400506595390731,0.10484675377496536,0.12297784250822424,0.00613160336174018,0.03749819098947366,0.026969811799960542,0.15777483930993572,-0.048077854427707775,0.1615037561806599,0.15920994031920718
HALLMARK_E2F_TARGETS,0.11334043801049692,0.007576645595513428,0.07606813038474773,-0.024628685828264666,0.10166002999665126,0.12624652050897123,0.10100376789785095,0.043525469711897406,0.008910586053205344,0.009657820219865245,0.04466541273955567,-0.03220116857709329,0.1137695750439775,0.13801453235582145
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.0839600043437792,-0.007735281186338682,-0.016857339040306465,0.07306537655810866,-0.03781930724686941,0.11339221426303439,0.1203620864859517,0.038293909806414714,0.11843840084905,-0.006292531405890316,-0.05914271011009731,0.05686149335521826,-0.04747931718612307,0.061729331798908486
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.027018952324927802,0.05155675284490969,-0.07085698987902696,-0.02974105425912609,0.0071530257268791735,0.060813050544148206,0.07231078681118465,-0.012646704476951324,0.06883311042936528,0.041032555716238046,0.0612387561291944,-0.0404324688683935,0.12332630242846969,0.1288674959003133
HALLMARK_ESTROGEN_RESPONSE_LATE,0.03880971215555095,0.0013511153624501165,0.12354065813214078,0.014187020458770822,0.008739188320608195,-0.03301786116047926,0.06434497550244563,-0.005429737530366984,-0.06907188300894807,0.04473926536584733,0.14392352203808867,0.08126231245469241,0.10750984565262854,0.017819770483707743
