,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.006862762531074806,0.14787082361585274,0.03265652640096444,-0.014461139383636875,0.0030945683291595354,-0.08764191670141781,0.08573102575026109,0.1503199168517967,-0.006734061584131291,-0.02504358864864472,0.14403995454686258,0.033581854726701665,0.17526794790806038,-0.06079063839162693,0.05689885254255789,0.03725229592372229,0.12447965645280822,0.030028130161908265,0.012078576918941639,0.10875877924279394,0.04510047939911021
HALLMARK_ALLOGRAFT_REJECTION,0.047757593522563015,0.07301503594581275,0.046564029407855624,-0.002202645265878583,-0.05803043142555128,-0.0982315690282084,0.09309328646664068,0.2252673539984681,0.10936536059868632,0.13714891519186362,0.12014156022673148,0.0593475537956166,0.15638740688521552,0.015099475592964658,0.10070597767540265,0.039332837128131,0.11415632090727797,0.07176520835764906,0.0018647669913908036,0.09629200707199982,-0.008755762381394678
HALLMARK_ANDROGEN_RESPONSE,0.000929090601565,0.09503794294541666,0.02293252310196362,0.056776707130606556,0.061667716428070306,-0.008367077492052923,0.10556858716253709,0.14003289832253915,0.09422074802499635,0.11284072378256353,0.101477663004637,0.0456007078540534,0.14250660858974487,-0.009574465608151178,0.00642863108648545,0.027858812825922244,0.1514103161674754,0.02841840315546879,0.01650951448396257,0.10989867806799826,-0.0074362468065215775
HALLMARK_ANGIOGENESIS,0.0010292339253829843,-0.03560692791428962,0.009043599108100816,0.08031573756449067,0.04909188267257675,0.0436503082630764,0.12079273345284934,0.19897005190518027,0.018692072541752536,0.16909233342946225,-0.10658219338232745,0.0764538547554204,0.09309400771940489,0.0661928277159024,-0.0939590161968057,0.00838011839333259,0.0810634931168845,0.028565969774354626,-0.0212831001455263,-0.00450094025872934,-0.017086512474294945
HALLMARK_APICAL_JUNCTION,-0.00889995555162951,0.2322635237443421,0.00018414454060431938,0.0036782206792274827,0.03412796618067663,0.006086784383399608,0.14492361060460607,0.20291119465651955,0.008695847862648943,0.04832256589253363,0.1347466793862909,0.03495181228058455,0.0974749372111804,-0.05345087742431032,0.08764721813916253,0.04534658446044417,0.1423416126480375,0.036879301047119055,0.06461054791714638,0.1486311034965618,0.034547648388485244
HALLMARK_APICAL_SURFACE,0.021954152981866298,0.17585999068138472,-0.013445382140261568,0.04956348117415504,-0.021127937050984032,-0.007295555042754688,0.010722842030431183,-0.02145315268758867,0.07053500941717923,-0.06695359216367396,0.0718103904921093,-0.006486171859311299,0.025959809140804244,-0.0066660177606904115,-0.11785925119550064,0.10515702563836053,0.1476937045092645,0.049701716411543403,0.0205090969665877,0.11602271461445703,-0.02890301939547228
HALLMARK_APOPTOSIS,-0.04034112049106954,0.08662281333975876,0.05480334634186719,0.015594279448317672,0.013636577670751649,0.07506351221942079,0.009520457513295985,0.05473873145118716,0.08207015306582112,0.07626142972540946,0.09251203208019985,-0.030017600312390848,0.13038890435540726,-0.03849320658147708,0.0017939137559688824,0.034728368721713636,0.01017243545704733,0.0223043963423053,-0.04008900465050494,0.07678026904786012,0.02226705614931128
HALLMARK_BILE_ACID_METABOLISM,0.006903308168370234,0.11660648600545541,-0.025797960911581888,-0.026638650035494486,0.008923346404964687,-0.05661943780362749,0.07307562869411222,0.15915261683214924,0.037649159566182255,0.05241383730806283,0.07379189035037366,0.015994326185329297,0.13729576050500034,-0.08807815546881113,0.044636693842813296,0.025131154706993147,0.13208919953551612,0.03312935031405884,0.03707962585519662,0.09891448983760406,0.03912836072465249
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.025624473145365582,0.12721381406213045,-0.007711554062512583,-0.023951084684939006,-0.030115257103335014,-0.013784157119059686,0.123349839256796,0.09939281204099615,-0.023533405497652263,0.19109067590708087,0.1402085245952594,0.015832759058898166,0.09628928722011244,0.051999469118362326,-0.0036380298555231025,0.07129656559112953,0.15330855101578014,0.045547552214635294,-0.006575845735231775,0.12762572945996967,0.08109506182194202
HALLMARK_COAGULATION,0.040781307397824554,0.1763214375156303,0.04697200513607943,0.01457634855883098,0.00017949501275108125,0.02078084044343863,0.07249561890331811,0.1964790859072251,0.016506419921941247,0.16520151413874948,-0.04531626029094164,0.07696993736157325,0.12246487634458687,0.014178256647616327,0.17713564058635628,0.059473714837550554,0.16404052787063947,0.037032879008164495,-0.03657604959280281,0.12169136980632517,0.07664262154352129
HALLMARK_COMPLEMENT,0.01070587458074568,0.16304285204299776,0.009878047516340787,0.004756151353664236,-0.014178427749186744,0.031584417819516646,0.04177421150731761,0.2173068802944814,0.07200576502520475,0.11747835526858015,0.1518509938022638,0.025709447373266275,0.13527837188203515,0.0005542500943764709,0.041716333730424396,0.05553912942238136,0.16714744709825205,0.0402568034990225,0.03369876643120649,0.11844865697057225,0.0955296688135953
HALLMARK_DNA_REPAIR,-0.044376819917591966,0.1430253427840706,-0.00709205764155793,0.014287812146991024,0.03494597780470852,-0.06375669926005728,0.14726334411225614,0.17550247034162306,0.05134652369204172,0.04390057315035454,0.15431197761326043,0.05532160825421006,0.12595781203632908,-0.0296894096890672,-0.03507876944074221,0.07045073334974233,0.14671943392254722,0.05599624095648498,0.07926189302264017,0.15251386379816256,0.053481079365650205
HALLMARK_E2F_TARGETS,-0.031063096882556093,0.1779954158522143,-0.017070966273876245,-0.03029350704595194,-0.03296493896623496,-0.057369396148346886,0.12951557956952528,0.14393505596784323,-0.0037564155740252647,-0.0708516798718831,0.06364156785975922,0.024085014279795855,-0.05470248334728031,0.04528131976782217,-0.045960342843740676,-0.006314463303465852,0.1766842143324244,0.13027988195673648,-0.0024648724184065623,0.11680673562908425,0.03278484183985914
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.02437235010824439,0.09623309507649677,0.05158365541436471,0.045664555561084466,0.0701951099294869,0.0897661242043676,0.11267925471832635,0.2418766719883701,-0.012855105981476522,0.13691025076784272,-0.08870221587876634,0.053303685008229275,0.07765646307455212,0.0290476621390591,0.16943435507220328,0.11320798809756452,0.08600227860284036,0.04425230234784662,-0.01715109532160237,0.117038914200068,0.03134223553548156
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.056155757943329734,0.036843891649091014,-0.02318667373380743,-0.009445437338906555,0.009552435599985951,0.012488615513944363,0.014693731851162406,0.1473797940729294,0.010065181647872156,-0.0992415083989077,-0.11578928230191998,0.01819284511038066,0.0857917944118894,0.029599053954777688,0.03455655109757169,0.07134235636094723,0.11050079160371229,-0.006571823758714883,-0.011334508616445737,0.10395964677383351,0.04987056974715664
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.025619296714235112,0.17410140303824012,0.037560070241704796,0.015968604321916595,-0.05373202541714963,-0.0477989770712411,0.09015143390774191,0.014114300963275789,0.006467143036284411,0.04181836105798242,0.1290352896071379,0.043285091429763,0.06509524409086126,-0.014441559571145542,-0.007848709727444687,0.05754273617748313,0.1737584897915583,0.06752059937705315,0.03974891145429923,0.08230976409460351,0.042296415709847185
HALLMARK_FATTY_ACID_METABOLISM,0.046836373174935046,0.04842323812930584,-0.0011308605766265733,-0.011521879370315898,0.058069036572011325,0.07459271981480803,-0.03762695160618583,0.09485389295184443,0.037877997797709034,0.008951101964900145,-0.0646162249099824,-0.04480843324720537,0.08708617416714005,0.06563734045613669,0.021964929093973653,0.05219000051151077,0.10671360587099293,0.03847800115623716,0.02199976026694508,0.05672492719915507,0.0612904880075592
HALLMARK_G2M_CHECKPOINT,-0.07471497756836,0.06667943420717072,-0.005478075942315265,0.030380330364377785,0.03468175822129944,-0.024539905012480535,0.11282276904272502,0.1434658955123898,0.0947071325395767,0.04385155610903796,0.13811205861332776,0.05602638788719608,0.03373614578217475,-0.008599152672680513,-0.03969181164533925,0.09505509044548589,0.1581605364758716,0.08450340436770744,0.015575974584434741,0.11214846773431796,-0.003570401119857652
HALLMARK_GLYCOLYSIS,-0.03341916426307789,0.02908471818010946,-0.03777186287140391,-0.025687762770163623,0.029248441031486945,0.020972481493182604,0.06355596301528477,0.1548281240100871,-0.08186069898763927,-0.10117965587469106,-0.036017638477233056,0.04220450415254097,0.06696967983169153,0.007327176009046826,-0.08404670105366624,0.10344802210403362,0.10937665970837772,0.0676516376219364,0.022820781133411922,0.12334553730165133,0.022030896172982036
