,UKF248,UKF259,UKF269,UKF296,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.04740299798166456,-0.013180899161784887,0.04496772642241028,0.03101019083498722,0.1206478662706067,0.013511328315724451,0.21621766703066655,0.06424377302973852,0.10012333358865516,0.0981375858363725,0.12180502692905161,0.04882633161818024,0.10180209151532446,0.02567055376415161
HALLMARK_ALLOGRAFT_REJECTION,0.052776296728689685,0.002105882579091466,0.06214805810006719,0.023526853795065347,0.08264852401562411,0.03970966980210742,0.12494705469185755,0.050688832648695475,0.07965384024693382,0.07904775263884017,0.11982486812733621,0.0702595760501564,0.13293506102026298,-0.020059976245595985
HALLMARK_ANDROGEN_RESPONSE,0.05329661363620057,0.01154005964645605,0.07652338837457617,0.09048621912706886,0.017461790401348994,0.04959391288184844,0.17431227118019804,0.08027889423366899,0.12764094945031002,0.10510117617191125,0.05070522667540427,0.11990208735111178,0.14713329444413292,0.013885194947343683
HALLMARK_ANGIOGENESIS,-0.018069290803094815,-0.015887892697476647,0.05489274118090475,0.11561390871167468,-0.05815797297292311,-0.09775524300267156,0.12678533597818642,-0.07423444935724716,0.01473037428366058,-0.06541626005809674,0.02211520549782776,0.042180226868674,-0.004415927176058754,0.033816831449808335
HALLMARK_APICAL_JUNCTION,0.07394109055760455,-0.017198876099282275,0.06625199139254978,0.011395401741340466,0.0912054704851698,0.03915585270738325,0.23331363582950562,0.012338562247673044,0.13211933262580547,0.08939807175499465,0.1281068870592899,0.02870718236054438,0.19072485574662773,0.09585700998973164
HALLMARK_APICAL_SURFACE,0.045816860265076406,0.0050101841630239875,-0.017843780328412134,-0.042264700124079166,0.07665233171633144,0.004616280318798373,0.12087745113865589,0.02129998771802827,0.10591850954584058,0.06531873577662231,0.06719478193702502,0.02650157485022892,0.17148469858831977,0.04753483123833824
HALLMARK_APOPTOSIS,0.04689568647140756,0.0316415086769637,0.03727363463486785,-0.01044181258425525,0.029725881291567724,-0.0005124368066875398,0.020254408417220336,-0.059846027848837795,0.0002923381326974053,-0.07775241630467934,0.0476634575553001,0.0556255024020078,0.02546849885144809,0.054205406258968095
HALLMARK_BILE_ACID_METABOLISM,-0.007135046914393946,0.042558890044513575,0.07825602539615265,-0.027645417502807242,0.033982980765604416,0.043009394226734186,0.1507224233178693,-0.02953151077767483,0.12907593587979832,0.11352327685974621,0.023820746929099756,0.034667673477863044,0.03087455159994627,-0.004672137765291502
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.03777097822402888,0.022435411816424757,0.0598243672165735,0.06278379328228217,0.1047518001577535,0.029349509491150786,0.10887830326073338,0.027560087230015393,0.0885868081514349,0.11297945289247245,0.054789185609465475,0.034152402079636254,0.0671636811896858,0.003209437760854169
HALLMARK_COAGULATION,0.04654178586913555,0.006431038117357893,0.03930966906659774,0.08932659973355754,0.005200636240479126,0.022420035057693397,0.1564068031103695,0.036813206402224345,0.0881494489178244,0.05341288922183265,0.12525207290782245,0.0671788544366044,0.1478909177153226,0.0703115287515829
