,MGH258,UKF266,UKF296,UKF304,UKF334,ZH1007nec,ZH8812bulk,ZH881inf,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.0030894277423435057,0.025009976648621965,-0.021956661970757727,0.007551342485902146,0.02195892586249168,0.1316678490261203,-0.013820752065297164,0.011931362743933357,-0.024466223568769856
HALLMARK_ALLOGRAFT_REJECTION,-0.014451679578634483,-0.048478239854384556,0.011810453050933848,0.06701446767290346,-0.06464116255653153,0.029841629494750208,0.035772740301387586,0.014894778264971821,0.03189941975320015
HALLMARK_ANDROGEN_RESPONSE,0.005731466190277304,0.004958136634802289,-0.022985791084097474,0.09451716204155192,-0.059607738476447035,0.08087090351611093,0.02171289191752497,0.024924461732009535,-0.010985452350498437
HALLMARK_ANGIOGENESIS,0.006869544125719527,-0.03748764533173973,-0.007952763015064175,0.0078507767495493,-0.09894507303175482,-0.1456733969927753,-0.04737165124349803,0.02596296788199147,-0.005532295308459061
HALLMARK_APICAL_JUNCTION,0.009233562083555864,0.006139086436575883,-0.01571725928821096,0.07425586591229949,-0.06661163163666652,0.13808741933079566,0.011995783931299998,0.02599873186062861,-0.041332504599241544
HALLMARK_APICAL_SURFACE,-0.029529775981528335,0.02972123010558063,0.08669770281608306,-0.025142615764505986,-0.06157666605218005,0.12700862538685112,-0.05115536143615922,-0.011700412571829508,0.028536629184857432
HALLMARK_APOPTOSIS,-0.015168005134290478,0.043048096738389545,0.005880057544360722,0.033715106741416714,0.05695129708806501,-0.021805902111366463,0.024877380132882612,0.03539768450196078,-0.01961983496308271
HALLMARK_BILE_ACID_METABOLISM,-0.016884457608605217,0.039270973935366486,-0.060903669502016436,0.010384286110518092,-0.04197712807606312,0.08478551338680608,0.027391786640968377,-0.009652520349333022,-0.08764828012650314
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.07616088207071764,-0.02166059906902766,0.02512193468007727,0.04184295246297032,-0.09157821114740966,0.12960937610570042,-0.01518724441795387,-0.006417364558465349,-0.07213653746783226
HALLMARK_COAGULATION,-0.022158660342678056,-0.04772793108468152,-0.04302832717696979,0.06722371096575172,-0.04202890951690855,0.07891342064215368,-0.05435110120914296,0.030390743199383726,-0.03706027349322494
HALLMARK_COMPLEMENT,-0.01451429971743469,-0.02387600008517345,0.008888188964267274,0.07951173150289145,0.03882374384991921,0.016809208013391138,-0.0066651601585291,0.03313817695922795,-0.041043352089544856
HALLMARK_DNA_REPAIR,0.028754779951790044,0.031044704503438356,-0.038779556334248295,0.054502218796771265,-0.04911457269467613,0.18874753004997344,-0.018273743520461266,0.023245376704233565,-0.021759539443322692
HALLMARK_E2F_TARGETS,0.03852477831612288,-0.0539440177339977,0.015157176502783294,0.03026728501050439,-0.05431592482608433,0.09737253475721948,-0.04537756544959101,-0.03413553175917506,-0.009782714145318326
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.026125524055125096,-0.023827859848358633,-0.008883076521899255,0.07978876438567571,-0.10487412161705355,0.03066679014063215,-0.015014921695854572,0.01641843055994449,-0.028234273579915536
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.020703711578731365,0.005433223785459519,-0.030075849266084684,-0.07192766411423768,0.05203111232026133,0.028139152419398128,0.006797754197664687,0.044023824213612194,-0.007771903996692236
HALLMARK_ESTROGEN_RESPONSE_LATE,0.04612680571679891,-0.007680869073151024,-0.04617137083631187,0.11661812621202433,-0.018429141973375196,0.05386824499663689,0.031810759530833205,0.03732220120746354,-0.04718006336872748
HALLMARK_FATTY_ACID_METABOLISM,0.05013338151268231,0.06800385546337182,-0.012393363146160477,0.06301865118521638,0.03426290341881173,0.009360836209551693,0.006221281058080281,0.012238474326845935,-0.008342169063274386
HALLMARK_G2M_CHECKPOINT,0.026152597211464176,-0.028785873586859793,-0.05300447000396835,0.04932403124240689,-0.07496047266592339,0.1016821881123254,0.009102713413716372,0.058076476225352246,-0.03138441637167206
HALLMARK_GLYCOLYSIS,0.025441190783684113,0.033217858108771495,0.04292113681861896,-0.004935902575610785,-0.012028254372156226,0.11711772983006694,-0.011839973002801698,-0.00917452071742086,0.03570079163692534
HALLMARK_HEDGEHOG_SIGNALING,0.056247785650381736,0.07752245179364389,0.012741067680402991,-0.01600711290536959,0.06554130329922667,-0.05092784901385223,0.00938850326192645,0.016851383599528456,0.05215330561295305
HALLMARK_HEME_METABOLISM,0.01917195978904291,0.0014291239071501207,-0.03791160045382615,0.07048076908943408,-0.045541882175023654,0.09530346460404626,0.016780248377268697,0.03607792260068531,0.01323732173057739
HALLMARK_HYPOXIA,0.011050515571919783,0.01037683903462974,0.01763030023895894,0.0646525585433222,-0.07671987911530374,-0.12814185707893136,-0.0028379086677172913,-0.024416509571655986,-0.013914803488673152
HALLMARK_IL2_STAT5_SIGNALING,0.04588591207504973,0.009715951266017524,0.0022958838394211856,0.026325065024493374,0.024678976390005013,0.005386320340269641,0.007760197391669193,-0.0021221688386471303,-0.044301332756008116
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.04729120278167952,-0.004762553884374013,-0.014437391114243496,0.06269903703269561,-0.07756998602534794,-0.054385690473539854,-0.027103265005548747,-0.01743166475488596,-0.06291934330531297
HALLMARK_INFLAMMATORY_RESPONSE,0.05814696397696382,0.02464730346752952,-0.010537007202792577,0.0561551090846193,0.04118603903449144,0.0165472823799657,-0.032529151327296675,0.02215938943549007,-0.010537787116634206
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.008231855299009954,-0.0489082054731699,0.013000390950238508,0.0751974075987649,-0.026410020298133226,0.17741353259785742,-0.013054299744944804,-0.000758598436634366,0.025622883207735512
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.009212162081993408,-0.041591478140272746,-0.026069541925483008,0.061836057568348826,-0.05273621144036743,0.13020734868895467,0.013365146751741759,0.005291623829058439,-0.0878719178855895
HALLMARK_KRAS_SIGNALING_DN,0.029856951844342245,0.06148180039940228,-0.014548296351678376,-0.038749653185142965,0.0017493567524749644,0.1296889542061335,-0.044541158684651784,0.024672307620002245,0.0629309355757
HALLMARK_KRAS_SIGNALING_UP,-0.04882816094758703,0.05639579790883742,0.025819498989532858,-0.03980462128524447,0.06745283904193768,-0.05982244652417093,-0.0016874410286757595,0.02578318988485459,0.06238450693795768
