,MGH258,UKF248,UKF259,UKF266,UKF269,UKF275,UKF296,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.09293806055540642,0.07775940506372638,0.016015753816057656,-0.025292115712022282,0.2460891421210008,0.04067797247835385,0.013230053259497443,-0.040622486464680065,0.13912630697016953,0.04679015268765486,0.10118939175788144,0.09256963731834357,-0.01743784083781849,0.09763474790892643,0.0331770609868931,0.03662020518942808,0.05177195369663971
HALLMARK_ALLOGRAFT_REJECTION,0.0037325775363452164,0.06567589263004503,0.0038578042379195216,0.031046714660444973,0.3124642378347867,-0.012136080677242212,-0.03771593884217575,0.010000819938194405,0.07252471779535156,0.02505208701479117,0.013496889214475326,-0.04758777590967233,0.007220640019327773,0.06728384195680924,0.07752368666052284,0.07030194578655098,0.05355139043124442
HALLMARK_ANDROGEN_RESPONSE,0.06034523447004996,0.046819152017026154,0.012789429199619907,0.015551822403996813,0.29241965404149706,0.0016541464716927187,-0.028616923198450602,0.04460267199003526,0.14322200702858517,-0.002790293595248629,0.02949238215101239,0.03122467389278239,0.004798661232676594,0.11342995273191366,0.09013900402685278,0.14256648046097692,0.02274055201366868
HALLMARK_ANGIOGENESIS,-0.03597481813509513,-0.07510762810166409,-0.003240139904084212,0.031379629129553506,0.284240668707168,0.019191750030660884,-0.030686922744375886,0.05071271561933328,0.09774199843220775,0.006135596438000844,0.02771505447114252,-0.07227467467703658,0.05716738840272897,-0.007230965745808246,0.07680315256912165,0.10380547632912838,0.03697964035938318
HALLMARK_APICAL_JUNCTION,0.169797549928057,0.07366920838000836,0.039851384984441816,-0.004146630603136667,0.31189087941829646,-0.015124517349078617,0.057996902362333826,0.001132474953615055,0.18041227131555154,0.08068855589188027,0.08234077925189791,0.08592179904822257,0.009900394282334616,0.11734994513153114,0.08556678752144314,0.09167670967565031,0.10594415243272277
HALLMARK_APICAL_SURFACE,0.10492807378560196,0.059240692836632955,0.050714559348218294,-0.03586429850669409,-0.10880261251169696,0.03209940667120667,0.06551795063109307,0.028451625701578213,0.11485240696678513,0.06542677828460342,0.062316419095542426,0.06131602280978355,-0.020542234850072512,0.15098912232951392,0.02320014934612434,0.09362029973762838,-0.035746312662706635
HALLMARK_APOPTOSIS,0.05277966767423705,-0.008020287300896692,0.020822131821172738,-0.0353704766163705,0.07543219549756909,0.005453350161017553,0.029012454233334508,-0.031073852556950995,-0.10228149400016165,-0.023442527640395047,-0.018417966054769294,0.09906108799446317,0.025606942795002596,-0.0295102218640851,0.07447548665076893,0.023189165359460803,0.01483967483072303
HALLMARK_BILE_ACID_METABOLISM,0.13631575232848847,0.07500798808173066,-0.022611682968693952,-0.03257625899315486,0.29901815476017446,0.03322736308458802,0.045669638465105626,-0.024296274840484577,0.07370917855016841,-0.029535312102418932,0.04742994678142598,0.05607968126436316,-0.01460526416751412,0.10734279449784316,0.035423897389492955,0.003347521007464714,0.060002122284710135
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.035890569281327986,0.06710635909367471,-0.0014856530665447922,0.037914586292480276,0.2147305798185494,-0.012210904635804504,0.02497237738966546,0.006583994570115758,0.10314372099091937,-0.04181647544811107,0.07859933797923534,0.05268778391956521,0.005152639724710607,0.10021527659352791,-0.030871051603230226,0.023284223949786957,-0.003700465306666467
HALLMARK_COAGULATION,-0.06909734739791523,0.01965314810247932,0.06256453827864986,0.019249675850250943,0.2849401448823505,-0.0352719418195681,0.02224255545752998,0.027711513605102014,0.06804415656888123,0.04916997493274924,0.0452904518330048,0.0723612775537583,-0.03700013589578885,0.07286038556800226,0.07124796355663061,0.10098007303160152,0.05600954838548354
