,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
HALLMARK_ADIPOGENESIS,0.06920320961781953,0.11265558669119051,0.04295168613032875,0.0722556232862391
HALLMARK_ALLOGRAFT_REJECTION,0.006390899374633201,0.11730527946437885,-0.0003137143076048658,0.03544829443316228
HALLMARK_ANDROGEN_RESPONSE,0.036256548830996924,0.10939701978977309,0.03536682108426298,0.082634282037945
HALLMARK_ANGIOGENESIS,-0.04319220981984166,-0.026579112866082864,-0.03747127563906738,0.022175402385488478
HALLMARK_APICAL_JUNCTION,0.029649499460888535,0.09781613018524087,0.04206846435580888,0.04494180024684577
HALLMARK_APICAL_SURFACE,0.03951356284117353,0.10121195927191565,0.015950204112579643,0.026924761867631264
HALLMARK_APOPTOSIS,0.00856878436089157,-0.004411459808195046,0.05569610249293676,0.08517504805753048
HALLMARK_BILE_ACID_METABOLISM,-0.010696844173445208,0.0873287739489891,-0.01127646779339164,0.05554568799197648
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.05933564108522492,0.0849769747208321,-0.014675864150613692,0.0635310650191437
HALLMARK_COAGULATION,0.03689432222240385,0.12681301717701893,0.02123305107401951,0.057228748877160396
HALLMARK_COMPLEMENT,0.055927037613647264,0.06945060978430406,0.011782058786925117,0.05549351993297979
HALLMARK_DNA_REPAIR,0.04863016565370278,0.07555884962223618,0.04033527314281817,0.0626166731816843
HALLMARK_E2F_TARGETS,0.026056338631994545,0.07082552113930328,0.048561088793646845,0.024917267212590063
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.0006632379958738231,0.031508417172492496,0.03651542521825489,0.06163111444088039
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.06805288148961308,0.08813473650569723,0.08282513802605354,0.09487077885850954
HALLMARK_ESTROGEN_RESPONSE_LATE,0.06885816191392448,0.07113422610578614,-0.017745859309025457,0.051536926612730224
HALLMARK_FATTY_ACID_METABOLISM,0.035164464942830126,-0.022921941730989204,0.02254684204571098,0.008804515290820757
HALLMARK_G2M_CHECKPOINT,-0.010290627812494789,0.0396090639220575,0.017652884737172934,0.04027080860428819
HALLMARK_GLYCOLYSIS,0.04216231885262773,0.05887108711504236,-0.005953682892269963,0.06941720812499828
HALLMARK_HEDGEHOG_SIGNALING,0.09971161498296065,-0.007836067754220868,0.03437604173902925,0.032065412253062434
