,UKF259,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.006321495087918224,0.15523063740654103,0.16027386510150302,0.08998261384114158,0.0389093124739346
HALLMARK_ALLOGRAFT_REJECTION,0.007467610468483404,0.056555701228821705,0.10828119740281736,0.08186456366508243,0.05230963985107027
HALLMARK_ANDROGEN_RESPONSE,-0.010659131884912465,0.11419953313826547,0.14346263601641443,0.08900461556431782,0.022139897950464768
HALLMARK_ANGIOGENESIS,0.007390671451535393,-0.03914141153118899,-0.06804846223525098,0.005007063115865084,-0.00753890377805197
HALLMARK_APICAL_JUNCTION,-0.03783473322100172,0.12081703029198784,0.16964126533744656,0.08678236513126876,-0.0048003633452080975
HALLMARK_APICAL_SURFACE,0.014034562345243331,0.0704171554584875,0.15796300548694514,0.08707850966558425,0.08880212093519042
HALLMARK_APOPTOSIS,0.03961584786951602,-0.060729061825836504,-0.07762982375598589,0.029041008408412686,0.019484190768029225
HALLMARK_BILE_ACID_METABOLISM,-0.011038218647099583,0.11342659846521777,0.1689032587693744,0.08831879495957418,-0.019975846016371795
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.022469886304903177,0.12833568484600696,0.1739201676316581,0.037261693895429514,0.001733823348906553
HALLMARK_COAGULATION,-0.07728625673387654,0.05142966361171933,0.11371023520561606,0.050004142719911805,0.01666451875120056
HALLMARK_COMPLEMENT,-0.010439809691283938,0.03300553103208285,0.09296569364952237,0.059732736063781426,0.04247630369415188
HALLMARK_DNA_REPAIR,0.018256803985449394,0.13228395066993795,0.18280775005072114,0.08633235534804791,0.0074400646478873286
HALLMARK_E2F_TARGETS,-0.03612150160460959,0.03100935827913604,0.12233803839046205,0.08371395949541344,-0.00276358691952334
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.020027707888225645,-0.09700594599884779,-0.03763630478488138,0.09084768848302294,-0.03669932361117588
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.03100492220728519,0.10074290511057563,0.09262698095657532,0.06582670058374503,-0.0013845865583620742
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.030242442537556882,0.10931850343601887,0.17490959804204348,0.034816095779664415,0.045101147002640125
HALLMARK_FATTY_ACID_METABOLISM,-0.020714538433514253,0.006656067850274307,-0.01205072669442931,0.03883075464532462,-0.023141424073825884
HALLMARK_G2M_CHECKPOINT,-0.011677542126124176,0.028304734993525156,0.09828037582481267,0.09369457618036582,-0.03296346955305254
HALLMARK_GLYCOLYSIS,-0.009159026642335843,0.03565063949427458,0.1339466975203455,0.08805833623673505,0.005829578511479858
HALLMARK_HEDGEHOG_SIGNALING,-0.04837544357947626,0.020387458864926402,0.13613053273368764,0.046151640947135066,0.10006352082435378
HALLMARK_HEME_METABOLISM,0.004741070370604306,0.14528753639542497,0.15583767434004037,0.07985625991521204,0.039598906743496
HALLMARK_HYPOXIA,0.018583494374531474,-0.03325370520978793,-0.08660624776151646,-0.029556713547900786,-0.059423788334359705
HALLMARK_IL2_STAT5_SIGNALING,-0.006237674476372661,0.0947086975228462,0.140938476203018,0.06767212955184067,-0.003940121235362716
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.018165861143897167,0.0203078530899004,0.16073669464170656,0.04549557035928021,0.021246885992747464
HALLMARK_INFLAMMATORY_RESPONSE,-0.007100585827163904,0.045700738353401604,-0.020478841113743453,-0.005333095405341425,-0.021109373603232087
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.008164885891259464,0.0942509401405481,0.1791914303344904,0.10959904771953242,0.037472713527006006
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.00922288824487328,-0.025577175798949237,0.03599199324382692,0.08053431933079416,-0.06304571676631698
HALLMARK_KRAS_SIGNALING_DN,-0.006250889190265912,0.12682383644831993,0.17177598839373687,0.06539103297933718,0.029467200987290925
HALLMARK_KRAS_SIGNALING_UP,0.03195479110148674,0.1022599833010379,0.1590312979424544,0.1021234015949865,0.08515875096864524
HALLMARK_MITOTIC_SPINDLE,-0.02829484214949252,0.1072004716762295,0.14213172206516855,0.07681565566216497,0.02165148205131709
HALLMARK_MTORC1_SIGNALING,0.005800158835388984,-0.024559105312743464,0.010781055011314376,0.06838861939520453,-0.02273873667743748
HALLMARK_MYC_TARGETS_V1,-0.011511260167911555,0.1489351897377131,0.1735052188738998,0.10114421441939336,0.002291448414047889
HALLMARK_MYC_TARGETS_V2,-0.029293802112410863,0.04860649887644838,0.13513865079622717,0.026240205037148568,-0.0034549016733044276
HALLMARK_MYOGENESIS,-0.04288970055941802,0.10327710858759508,0.1403197415791313,0.09155583428685296,0.06280974160256003
HALLMARK_NOTCH_SIGNALING,-0.023431258727866503,0.14141260309076634,0.18384166603668292,0.06550074223797263,0.0025965467195875197
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.004519381567471737,0.1429830273511655,0.1850564206567712,0.07460706886570445,0.029871791669347364
